num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
1,1117503.974,1099931.164,17572.80984,0.00010299,7.18112E-05,"1,280,951"
2,1202493.601,1188749.677,13743.92387,0.00010299,7.72727E-05,
3,1344852.806,1336597.471,8255.335397,0.00010299,8.64208E-05,
4,1441545.486,1434338.518,7206.968132,58.99529221,53.06326396,
5,1433035.081,1425828.113,7206.968334,142.8118795,127.6936821,
6,1159890.91,1144015.318,15875.59191,48.40819099,35.0335584,
7,1232556.1,1224440.232,8115.868056,178.3730884,137.1779411,
8,1210991.563,1203647.425,7344.138434,62.80657353,47.45636519,
9,1103802.148,1089044.08,14758.06827,377.5755298,260.0418988,
10,1183853.915,1177436.651,6417.263772,92.57474947,68.38154566,
11,1116755.014,1103143.174,13611.84047,0.00010299,7.17631E-05,
12,1153401.193,1139271.521,14129.67169,24.53771006,17.65886066,
13,1264468.811,1260453.657,4015.153952,32.26452915,25.45550436,
14,1284596.013,1280429.354,4166.659405,14.29122678,11.45471621,
15,1198000.605,1190614.932,7385.672831,26.29969088,19.65875156,
16,1304341.245,1299324.508,5016.737051,0.00010299,8.38175E-05,
17,1217211.435,1207419.095,9792.339779,0.00010299,7.82185E-05,
18,1268588.33,1258727.352,9860.977826,56.94404446,45.07308403,
19,1271177.033,1261316.055,9860.977591,373.1507618,295.9638194,
20,1317787.175,1315359.115,2428.060133,73.75688622,60.64515406,
21,1352660.051,1346300.28,6359.771118,12.42697009,10.48822922,
22,1413971.935,1408220.392,5751.543411,0.00010299,9.08624E-05,
23,1395308.032,1391814.067,3493.964792,312.8469003,272.3643135,
24,1325764.257,1321500.506,4263.750829,181.1260925,149.8288952,
25,1435537.614,1429100.459,6437.155033,7.067088463,6.329994857,
26,1515977.384,1509892.374,6085.00976,6.464326556,6.114546651,
27,1445981.421,1439892.511,6088.909516,208.3514625,187.9782141,
28,1459785.1,1452619.673,7165.426864,289.3970132,263.5913923,
29,1502843.735,1497092.192,5751.543434,0.642453825,0.602426403,
30,1465198.708,1459115.736,6082.972133,27.62682143,25.25664737,
31,1456780.666,1451409.389,5371.277073,16.333015,14.84597699,
32,1479858.018,1475724.106,4133.912275,266.4666687,246.043103,
33,1440563.468,1434478.459,6085.009136,0.00010299,9.25712E-05,
34,1431867.26,1425782.25,6085.009665,27.43729271,24.51276312,
35,1272788.844,1265153.023,7635.820846,13.848952,10.99819773,
36,1489918.805,1484167.261,5751.543739,0.00010299,9.57428E-05,
37,1539272.28,1533520.737,5751.542932,0.00010299,9.89142E-05,
38,1549687.849,1543904.906,5782.942936,0.642446818,0.621197449,
39,1552071.184,1546883.191,5187.993045,0.00010299,9.97367E-05,
40,1553580.33,1548153.882,5426.447757,82.63511608,80.10259921,
41,1525548.08,1520121.632,5426.447518,6.083398538,5.790558076,
42,1504319.24,1498892.792,5426.447839,0.00010299,9.66681E-05,
43,1483190.83,1477008.729,6182.101239,0.00010299,9.53104E-05,
44,1479158.032,1473073.023,6085.0093,0.00010299,9.50513E-05,
45,1455020.476,1448935.466,6085.00972,179.8712483,163.2973386,
46,1580067.058,1571932.289,8134.768996,92.55002448,91.24315836,
47,1583518.908,1576696.86,6822.048256,242.9354251,240.0282481,
48,1591748.103,1583613.334,8134.769075,12.38459587,12.2999808,
49,1542141.042,1534006.272,8134.769732,16.65509752,16.02579299,
50,1543834.957,1537749.947,6085.009865,0.00010299,9.92074E-05,
51,1530018.818,1523933.809,6085.009496,14.51982728,13.8613802,
52,1544348.648,1535235.714,9112.934338,0.00010299,9.92404E-05,
53,1440960.949,1433753.981,7206.967752,0.608113496,0.54674536,
54,1552518.113,1545799.187,6718.925622,1.851264205,1.793301586,
55,1575176.069,1567041.3,8134.769285,1.110747196,1.091673037,
56,1581203.438,1574381.389,6822.048691,13.10067463,12.92497357,
57,1583609.659,1577632.647,5977.012228,49.9156758,49.32116774,
58,1574249.946,1569909.896,4340.050349,0.796847896,0.782703671,
59,1552268.357,1547928.307,4340.050355,0.00010299,9.97494E-05,
60,1465608.631,1464171.109,1437.521856,46.75710141,42.7576519,
61,1540235.501,1531584.226,8651.275466,0.00010299,9.89761E-05,
62,1532202.486,1523551.211,8651.274902,91.76152943,87.72533983,
63,1502102.1,1494529.036,7573.064405,30.11767072,28.22728364,
64,1115225.632,1100057.082,15168.55035,3.195967297,2.223890105,
65,1374185.274,1367756.414,6428.860384,528.3963552,453.057534,
66,1413320.276,1406559.626,6760.649707,0.00010299,9.08205E-05,
67,1480728.797,1474977.254,5751.542892,138.8149333,128.250765,
68,1517202.823,1511831.546,5371.276844,0.00010299,9.7496E-05,
69,1546244.125,1540817.677,5426.447781,54.51634872,52.59604357,
70,1502750.611,1497735.829,5014.782026,74.44696069,69.80429394,
71,1569642.14,1563460.039,6182.101443,0.00010299,0.000100866,
72,1519659.801,1513477.7,6182.101282,0.631209554,0.598505564,
73,1550407.336,1544322.327,6085.009376,9.296291089,8.992983196,
74,1535138.948,1530798.898,4340.050424,7.429876834,7.116681962,
75,1526506.258,1519406.298,7099.960111,0.00010299,9.80939E-05,
76,1530530.697,1523316.943,7213.753644,2.12463254,2.028962994,
77,1516946.872,1508295.597,8651.274843,15.48768274,14.65902439,
78,1413705.742,1407068.567,6637.174904,0.00010299,9.08453E-05,
79,1391117.755,1384357.105,6760.6502,22.0473012,19.1367235,
80,1418133.584,1412382.041,5751.542808,845.0590729,747.7431858,
81,1463852.216,1457872.292,5979.92439,102.2352226,93.37831538,
82,1521018.993,1514196.944,6822.049089,11.77703801,11.17683828,
83,1498727.912,1493463.81,5264.102032,0.631211547,0.590263575,
84,1527471.528,1522926.388,4545.139527,23.94850525,22.82442202,
85,1505769.314,1501429.264,4340.04965,0.00010299,9.67613E-05,
86,1488242.259,1481142.299,7099.959851,1.586547553,1.47324501,
87,1494505.586,1487923.725,6581.861013,0.00010299,9.60375E-05,
88,1382170.254,1376484.825,5685.429211,440.0987338,379.5420635,
89,1348849.94,1341063.328,7786.612278,6.419590335,5.4028039,
90,1364540.943,1357029.52,7511.423147,6.116354161,5.207478064,
91,1344240.737,1336454.125,7786.612216,0.00010299,8.63814E-05,
92,1446234.127,1439412.078,6822.049204,333.1503288,300.6263921,
93,1511308.532,1503735.468,7573.064155,230.0699412,216.9508064,
94,1516237.807,1508664.743,7573.06445,55.34771426,52.36188408,
95,1544074.532,1536501.467,7573.064581,6.11624361,5.89252302,
96,1507924.881,1500351.817,7573.064115,45.55049807,42.85693323,
97,1483168.479,1479301.534,3866.945483,15.50459424,14.34825695,
98,1486356.946,1479775.085,6581.860993,53.49065266,49.60772,
99,1374283.212,1368198.202,6085.009708,25.07363012,21.50016086,
100,1335724.206,1327589.437,8134.769253,17.63874771,14.70052341,
101,1436041.179,1429219.131,6822.048478,135.3819332,121.3042057,
102,1469204.933,1464864.883,4340.050285,287.0059773,263.100439,
103,1557503.689,1552085.429,5418.260452,40.31551903,39.17866131,
104,1570309.706,1567817.226,2492.480178,51.9605084,50.91045283,
105,1547147.839,1543798.993,3348.846304,765.564986,739.0301057,
106,1493507.595,1490605.067,2902.528128,0.00010299,9.59734E-05,
107,1457016.946,1450881.403,6135.54271,18.86468334,17.14993094,
108,1281990.499,1276790.477,5200.02155,3.8538967,3.082713251,
109,1402227.657,1396045.555,6182.101549,1615.752238,1413.648862,
110,1467278.023,1462937.973,4340.050131,2041.139664,1868.673333,
111,1533492.588,1525919.523,7573.064816,819.0363561,783.6698062,
112,1554306.63,1547424.129,6882.500779,0.00010299,9.98803E-05,
113,1500765.259,1493192.194,7573.06459,725.5933355,679.4449981,
114,1466481.035,1462140.985,4340.050374,97.40837708,89.12940591,
115,1447600.307,1441018.446,6581.861349,543.2621322,490.6890353,
116,1461952.543,1459050.015,2902.528322,191.8006225,174.9570876,
117,1350598.364,1348966.636,1631.72827,1096.877077,924.3414598,
118,1423291.147,1418951.097,4340.050013,1537.346575,1365.255032,
119,1428600.066,1421717.565,6882.501456,1733.533719,1545.223174,
120,1406444.714,1405286.09,1158.62376,402.6870641,353.3772582,
121,1451288.894,1451094.687,194.2069288,0.00010299,9.32604E-05,
122,1433666.771,1433666.771,-0.00020819,725.7637604,649.2197921,
123,1387117.965,1386317.465,800.5002243,267.1532931,231.2182882,
124,1356100.708,1355654.39,446.3177732,616.9085712,521.988578,
125,1332208.98,1327194.198,5014.782185,32.23551107,26.79508691,
126,1334505.675,1333285.613,1220.062465,124.2987941,103.4988665,
127,1384830.973,1382263.262,2567.711419,26.36346757,22.77967658,
128,1399930.859,1395808.269,4122.590449,2.925833985,2.555668501,
129,1433796.717,1432855.552,941.1650511,47.58518228,42.57038443,
130,1409563.902,1405441.311,4122.590565,988.8130299,869.6554097,
131,1405893.214,1404673.152,1220.061921,3289.806615,2885.831418,
132,1408753.609,1408307.291,446.3180248,29.92842902,26.30675109,
133,1430297.668,1426175.077,4122.59058,8.728155037,7.789276769,
134,1477454.453,1473526.069,3928.383743,38.0301172,35.05823261,
135,1405437.386,1401314.795,4122.590953,981.5520766,860.7422108,
136,1275082.242,1271853.504,3228.738331,681.8316237,542.4548428,
137,1407851.353,1403728.762,4122.590743,0.405635506,0.356320672,
138,1445762.995,1445122.47,640.5253317,10.63032909,9.589413969,
139,1436289.774,1434412.626,1877.147586,0.00010299,9.22965E-05,
140,1421122.528,1419902.466,1220.062192,0.00010299,9.13219E-05,
141,1381504.556,1380284.493,1220.062635,15.2984667,13.18707512,
142,1435185.553,1431011.374,4174.179164,365.1748832,327.0071181,
143,1464517.225,1464323.018,194.2069131,0.00010299,9.41104E-05,
144,1392864.008,1391643.945,1220.062769,1119.399227,972.8412385,
145,1469047.368,1467470.861,1576.50729,56.6822071,51.95541344,
146,1578034.508,1577093.343,941.1647767,140.1721887,138.0150998,
147,793510.3597,792492.2998,1018.059908,0.00010299,5.09913E-05,
148,863898.4879,849571.4291,14327.05878,0.00010299,5.55144E-05,
149,1397294.485,1389819.671,7474.814162,802.8836932,699.9851642,
150,1354329.072,1347281.102,7047.970194,0.00010299,8.70297E-05,
151,1278598.188,1262048.704,16549.48369,401.8165556,320.5606161,
