num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
1,1109394.728,1099931.164,9463.563937,0.00010299,2.49E-05,"449,841"
2,1197110.204,1188749.677,8360.527301,0.00010299,2.68E-05,
3,1338085.417,1336597.471,1487.945985,0.00010299,3.00E-05,
4,1434859.169,1434338.518,520.6506774,58.99529221,1.84E+01,
5,1426348.764,1425828.113,520.6508792,142.8118795,4.44E+01,
6,1152141.636,1144015.318,8126.318136,48.40819099,1.21E+01,
7,1225400.855,1224440.232,960.6225589,178.3730884,4.76E+01,
8,1206105.499,1203647.425,2458.073805,62.80657353,1.65E+01,
9,1099213.645,1089044.08,10169.56467,377.5755298,9.04E+01,
10,1179140.197,1177436.651,1703.546124,92.57474947,2.38E+01,
11,1112082.276,1103143.174,8939.102387,0.00010299,2.49E-05,
12,1145742.496,1139271.521,6470.974882,24.53771006,6.12E+00,
13,1260453.657,1260453.657,0.00025101,32.26452915,8.85E+00,
14,1280612.639,1280429.354,183.284966,14.29122678,3.98E+00,
15,1192654.767,1190614.932,2039.835198,26.29969088,6.83E+00,
16,1299744.921,1299324.508,420.4126791,0.00010299,2.91E-05,
17,1207602.379,1207419.095,183.2841651,0.00010299,2.71E-05,
18,1260319.141,1258727.352,1591.788873,56.94404446,1.56E+01,
19,1262907.844,1261316.055,1591.788638,373.1507618,1.03E+02,
20,1315542.4,1315359.115,183.2846714,73.75688622,2.11E+01,
21,1346720.692,1346300.28,420.4119915,12.42697009,3.64E+00,
22,1408998.335,1408220.392,777.9427922,0.00010299,3.16E-05,
23,1392125.551,1391814.067,311.4836937,312.8469003,9.48E+01,
24,1321920.918,1321500.506,420.4120548,181.1260925,5.21E+01,
25,1429664.01,1429100.459,563.5511464,7.067088463,2.20E+00,
26,1509892.374,1509892.374,0.00028609,6.464326556,2.13E+00,
27,1440793.428,1439892.511,900.9169704,208.3514625,6.54E+01,
28,1453520.589,1452619.673,900.9164691,289.3970132,9.16E+01,
29,1497870.135,1497092.192,777.9428156,0.642453825,2.10E-01,
30,1459679.286,1459115.736,563.5503716,27.62682143,8.78E+00,
31,1453078.605,1451409.389,1669.215956,16.333015,5.17E+00,
32,1476675.537,1475724.106,951.4311767,266.4666687,8.57E+01,
33,1434478.459,1434478.459,-0.00033742,0.00010299,3.22E-05,
34,1425782.25,1425782.25,0.00019106,27.43729271,8.52E+00,
35,1265816.812,1265153.023,663.7890522,13.848952,3.82E+00,
36,1484945.204,1484167.261,777.9431201,0.00010299,3.33E-05,
37,1535570.219,1533520.737,2049.481815,0.00010299,3.44E-05,
38,1545574.122,1543904.906,1669.215959,0.642446818,2.16E-01,
39,1548369.123,1546883.191,1485.931928,0.00010299,3.47E-05,
40,1550106.55,1548153.882,1952.667983,82.63511608,2.79E+01,
41,1522074.3,1520121.632,1952.667743,6.083398538,2.02E+00,
42,1500942.552,1498892.792,2049.760115,0.00010299,3.37E-05,
43,1477105.821,1477008.729,97.0917656,0.00010299,3.31E-05,
44,1473073.023,1473073.023,-0.00017354,0.00010299,3.30E-05,
45,1448935.466,1448935.466,0.00024657,179.8712483,5.67E+01,
46,1573982.049,1571932.289,2049.759523,92.55002448,3.17E+01,
47,1577433.899,1576696.86,737.0387828,242.9354251,8.34E+01,
48,1585663.094,1583613.334,2049.759601,12.38459587,4.28E+00,
49,1536056.032,1534006.272,2049.760259,16.65509752,5.57E+00,
50,1539289.818,1537749.947,1539.870608,0.00010299,3.45E-05,
51,1525473.679,1523933.809,1539.87024,14.51982728,4.82E+00,
52,1537995.646,1535235.714,2759.932362,0.00010299,3.45E-05,
53,1434274.631,1433753.981,520.6502973,0.608113496,1.90E-01,
54,1548108.35,1545799.187,2309.163127,1.851264205,6.24E-01,
55,1569091.06,1567041.3,2049.759811,1.110747196,3.79E-01,
56,1575323.517,1574381.389,942.1284942,13.10067463,4.49E+00,
57,1577729.739,1577632.647,97.09203097,49.9156758,1.71E+01,
58,1569909.896,1569909.896,0.00036919,0.796847896,2.72E-01,
59,1549148.37,1547928.307,1220.062746,0.00010299,3.47E-05,
60,1464171.109,1464171.109,0.0002509,46.75710141,1.49E+01,
61,1533021.748,1531584.226,1437.521788,0.00010299,3.44E-05,
62,1524771.273,1523551.211,1220.061989,91.76152943,3.05E+01,
63,1495749.098,1494529.036,1220.062429,30.11767072,9.81E+00,
64,1108250.026,1100057.082,8192.944321,3.195967297,7.71E-01,
65,1369685.547,1367756.414,1929.133071,528.3963552,1.58E+02,
66,1407080.277,1406559.626,520.650522,0.00010299,3.16E-05,
67,1475540.804,1474977.254,563.5503458,138.8149333,4.46E+01,
68,1513500.762,1511831.546,1669.215727,0.00010299,3.39E-05,
69,1542770.345,1540817.677,1952.668007,54.51634872,1.83E+01,
70,1499688.497,1497735.829,1952.668112,74.44696069,2.43E+01,
71,1563557.131,1563460.039,97.09196904,0.00010299,3.51E-05,
72,1513574.792,1513477.7,97.09180833,0.631209554,2.08E-01,
73,1544322.327,1544322.327,-9.79E-05,9.296291089,3.13E+00,
74,1532018.961,1530798.898,1220.062815,7.429876834,2.48E+00,
75,1520370.715,1519406.298,964.417369,0.00010299,3.41E-05,
76,1523316.943,1523316.943,-3.47E-05,2.12463254,7.05E-01,
77,1509515.659,1508295.597,1220.06193,15.48768274,5.09E+00,
78,1407745.768,1407068.567,677.201166,0.00010299,3.16E-05,
79,1384877.756,1384357.105,520.6510157,22.0473012,6.65E+00,
80,1413159.983,1412382.041,777.94219,845.0590729,2.60E+02,
81,1460378.437,1457872.292,2506.144616,102.2352226,3.25E+01,
82,1514933.984,1514196.944,737.0396153,11.77703801,3.88E+00,
83,1494415.242,1493463.81,951.4315872,0.631211547,2.05E-01,
84,1522926.388,1522926.388,0.00027076,23.94850525,7.94E+00,
85,1501429.264,1501429.264,-0.00033018,0.00010299,3.37E-05,
86,1481889.257,1481142.299,746.957875,1.586547553,5.12E-01,
87,1488370.043,1487923.725,446.3182704,0.00010299,3.34E-05,
88,1377162.026,1376484.825,677.2010958,440.0987338,1.32E+02,
89,1342498.544,1341063.328,1435.216328,6.419590335,1.88E+00,
