num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
249,869710.2208,863023.2048,6687.016,1571.425648,2.98E+02,
250,741702.5745,741702.5745,0,1418.779207,2.29E+02,
251,720384.8038,720384.8038,0,3283.828509,5.15E+02,
252,626661.264,626661.264,0,1812.468904,2.47E+02,
253,678978.6476,678978.6476,0,2197.184302,3.25E+02,
254,909730.7827,900877.5377,8853.245,755.8512121,1.50E+02,
255,847352.8927,840665.8768,6687.0159,1102.50463,2.03E+02,
256,794373.6133,793542.7797,830.8336,1326.111275,2.29E+02,
257,747010.7906,745329.0397,1681.7509,1462.122678,2.38E+02,
258,807757.4432,806926.6096,830.8336,2632.802691,4.63E+02,
259,751085.2065,751085.2065,0,1728.913998,2.83E+02,
260,720605.2639,719881.798,723.4659,1491.125109,2.34E+02,
261,662209.8829,658031.5517,4178.3312,2561.214821,3.69E+02,
262,720876.8061,720876.8061,0,1202.100878,1.89E+02,
263,634770.8638,631301.7089,3469.1549,9.96E-05,1.38E-05,
264,831806.9501,825189.862,6617.0881,9.96E-05,1.80E-05,
265,596238.7338,596238.7338,0,30.00261394,3.89E+00,
266,591599.7223,563705.1588,27894.5635,9.96E-05,1.28E-05,
267,569205.9498,559051.3669,10154.5829,780.0654966,9.67E+01,
268,779508.1171,778677.2835,830.8336,1428.763101,2.42E+02,
270,899631.4465,892077.0812,7554.3653,2268.788629,4.44E+02,
271,852021.3108,846914.1248,5107.186,1856.692116,3.44E+02,
272,718740.2589,717909.4253,830.8336,686.927444,1.07E+02,
273,713092.3937,712261.5601,830.8336,4770.646254,7.41E+02,
274,839725.9734,836929.5922,2796.3812,1222.797266,2.24E+02,
275,791858.0379,790678.6186,1179.4193,674.8881531,1.16E+02,
276,667919.39,666701.7247,1217.6653,2632.172885,3.83E+02,
277,803896.9777,801619.9024,2277.0753,1461.757628,2.56E+02,
278,660161.8745,658944.2091,1217.6654,3054.493426,4.39E+02,
279,869245.0637,861999.4817,7245.582,0.00010416,1.97E-05,
280,615499.1738,612531.9185,2967.2553,3371.402158,4.52E+02,
281,741581.1637,732244.7344,9336.4293,1027.829607,1.66E+02,
282,590894.9155,582344.1257,8550.7898,1062.217232,1.37E+02,
283,754001.4106,745106.8474,8894.5632,1100.8175,1.81E+02,
284,750298.3186,736646.9522,13651.3664,1099.528193,1.80E+02,
285,693635.4926,685853.3628,7782.1298,711.1931635,1.07E+02,
286,526575.0293,522856.0922,3718.9371,2441.284112,2.80E+02,
287,650516.782,641568.7532,8948.0288,948.8427096,1.34E+02,
288,553904.6756,540806.3478,13098.3278,879.5960968,1.06E+02,
289,535935.3197,512250.7009,23684.6188,612.2937588,7.14E+01,
290,493261.3037,417972.8476,75288.4561,1100.8175,1.18E+02,
291,886046.5628,879699.4991,6347.0637,299.9559998,5.79E+01,
292,816900.5002,812657.8774,4242.6228,440.2949646,7.83E+01,
300,389028.5244,389028.5244,0,2314.259039,1.96E+02,
301,218796.4788,218796.4788,0,1937.487865,9.23E+01,
302,193203.0752,193203.0752,0,2710.028616,1.14E+02,
303,451695.0152,451695.0152,0,1163.285346,1.14E+02,
304,510887.7776,510887.7776,0,3039.444658,3.38E+02,
305,706445.82,706445.82,0,972.8453837,1.50E+02,
306,419269.6586,419269.6586,0,1454.954356,1.33E+02,
307,664353.3186,664353.3186,0,1460.411786,2.11E+02,
308,575756.9428,575756.9428,0,2252.709441,2.82E+02,
309,858667.0071,851979.9912,6687.0159,569.5424829,1.06E+02,
310,672761.1107,672761.1107,0,1638.367218,2.40E+02,
311,141792.0865,141792.0865,0,3660.466096,1.13E+02,
312,401609.947,401609.947,0,1326.557155,1.16E+02,
313,625074.6776,625074.6776,0,843.3960704,1.15E+02,
314,648322.3453,648322.3453,0,1603.046017,2.26E+02,
315,652457.196,652457.196,0,976.1984711,1.39E+02,
316,638829.3262,638829.3262,0,2212.493286,3.08E+02,
317,700121.3427,700121.3427,0,3747.431467,5.71E+02,
318,651364.1966,651364.1966,0,873.2912473,1.24E+02,
319,774388.0753,774388.0753,0,2531.495244,4.27E+02,
320,746860.3444,746860.3444,0,2761.25553,4.49E+02,
321,678172.2002,678172.2002,0,3540.694784,5.23E+02,
322,650238.2774,650238.2774,0,1139.380745,1.61E+02,
323,527641.5798,527641.5798,0,1543.49496,1.77E+02,
324,545807.5821,545807.5821,0,1560.230556,1.85E+02,
325,606327.8426,606327.8426,0,1432.232182,1.89E+02,
328,772951.0233,772951.0233,0,1166.549497,1.96E+02,
329,685231.9458,685231.9458,0,2122.310797,3.17E+02,
