num_opportunities,EMP_2016,,
57,1187865.099213712,1185634.072262712,2231.026951
58,1176693.391909092,1169405.317409492,7288.0745
59,1144579.6123563221,1144579.6123563221,0
60,1082089.489751002,1077264.766266002,4824.723485
61,1147397.125350562,1147397.125350562,0
62,1136514.393612612,1136514.393612612,0
63,1116578.511253662,1111753.787768662,4824.723485
64,633036.0306,633036.0306,-1.94006E-06
65,938933.3424,938933.3424,1.4922E-05
66,975253.5638,975253.5638,-7.78004E-07
67,1045099.179915232,1045099.179915232,0
68,1096741.286090732,1095124.871074232,1616.415017
69,1111832.666618132,1110700.026028232,1132.64059
70,1086753.421674632,1085522.959414132,1230.46226
71,1148466.416010472,1146003.064995872,2463.351015
72,1121755.310845062,1119524.283894062,2231.026951
73,1141164.382145462,1140932.058081862,232.3240636
74,1127760.981300712,1127760.981300712,0
75,1129542.237526862,1129542.237526862,0
76,1142013.340561262,1141519.423821162,493.9167401
77,1136004.968885262,1136004.968885262,0
78,994268.0513,994268.0513,3.23519E-05
79,972729.844,972729.844,-1.5168E-05
80,1013672.069164522,1013672.069164522,0
81,1048897.549337132,1047764.908747232,1132.64059
82,1086912.263167132,1084681.236216132,2231.026951
83,1093872.657444532,1091641.630493532,2231.026951
84,1119773.269377692,1119773.269377692,0
85,1110231.675380432,1110231.675380432,0
86,1087017.162446262,1086262.635039062,754.5274072
87,1109749.132359962,1109749.132359962,0
88,948476.539,948476.539,-2.8768E-05
89,935810.1077,935810.1077,4.50619E-05
90,978755.5809,978755.5809,3.3822E-05
91,941994.5848,941994.5848,-2.30793E-06
92,1068712.818299382,1066481.791348382,2231.026951
93,1110217.610239332,1110217.610239332,0
94,1128311.479011132,1127144.403328432,1167.075683
95,1159817.827728362,1158650.752045662,1167.075683
96,1128458.823867932,1127704.2964607321,754.5274072
97,1116220.778166032,1110761.828162632,5458.950003
98,1135680.332624562,1135278.430169762,401.9024548
99,975808.8547,975062.1668,746.6878799
100,936898.9058,936152.218,746.6878133
101,1048905.328453942,1046674.301502942,2231.026951
102,1097927.272510632,1093102.549025632,4824.723485
103,1185230.486874362,1185230.486874362,0
104,1187411.061194452,1185163.236538252,2247.824656
105,1202159.621398442,1201405.093991242,754.5274072
106,1133991.203104932,1132742.7589576321,1248.444147
107,1072091.603811032,1070963.460552532,1128.143259
108,860715.0864,854858.904,5856.182442
109,1021279.352773002,1019048.325822002,2231.026951
110,1083893.868109232,1079069.144624232,4824.723485
111,1147428.449802662,1147428.449802662,0
112,1176071.172392462,1176071.172392462,0
113,1122788.341542232,1121621.265859532,1167.075683
114,1091866.835390532,1090699.759707832,1167.075683
115,1062897.537257932,1062495.634803132,401.9024548
116,1083429.925291232,1082534.106096332,895.8191949
117,980841.3385,977111.7454,3729.593082
118,1036844.469739162,1036030.019008862,814.4507303
119,1038822.880150002,1038420.977695202,401.9024548
120,1016004.711977002,1015359.839637902,644.8723391
121,1063058.872787932,1059976.820606432,3082.052182
122,1034501.4180131321,1031419.365831632,3082.052182
123,979195.3794,978561.1529,634.226478
124,960189.3779,960189.3779,2.23221E-05
125,936553.4211,933838.6197,2714.80136
126,945892.8369,942037.4607,3855.376217
127,1017733.470744182,1016686.695950282,1046.774794
128,1035324.328413462,1033739.203595462,1585.124818
129,1060240.957466102,1057052.691436102,3188.26603
130,1035312.929134702,1034202.718012502,1110.211122
131,993193.0193,993193.0193,2.6212E-05
132,990991.3488,990589.4463142221,401.9024548
133,1044434.509536702,1041246.243506702,3188.26603
134,1092777.650473402,1089775.298410002,3002.352063
135,1009594.315272722,1006591.963209322,3002.352063
136,869566.2288,868819.541,746.6878495
137,1009830.540154022,1006828.188090622,3002.352063
138,1068615.876133602,1065427.610103602,3188.26603
139,1053024.163543002,1049835.897513002,3188.26603
140,1013622.178815822,1012511.967693622,1110.211122
141,990589.1962,989478.985,1110.211162
142,1029227.480331922,1026039.214301922,3188.26603
143,1081652.0872402021,1077478.194773702,4173.892466
144,986875.3472,985828.5724,1046.774839
145,1094400.707941102,1091212.441911102,3188.26603
146,1208111.705792142,1204923.439762142,3188.26603
147,436501.7124,436501.7124,-2.916E-05
148,477526.9026,477526.9026,6.8004E-07
149,949631.4523,949631.4523,4.9422E-05
150,922666.4151,922666.4151,-1.1978E-05
151,801522.9676,801522.9676,-4.2198E-05
152,731423.6395,731423.6395,-3.6348E-05
153,891439.9584,891439.9584,4.97198E-06
154,1000663.858037512,1000663.858037512,0
155,905013.2495,905013.2495,4.5832E-05
156,851750.3766,851750.3766,-3.2048E-05
157,790912.8273,790912.8273,2.6022E-05
158,813082.6189,813082.6189,-2.65799E-06
159,844765.8293,844019.1415,746.6877972
160,935684.5107,932969.7093,2714.801374
161,1172954.585180092,1172954.585180092,0
162,1125305.218333232,1125072.894269632,232.3240636
163,572403.4644,572403.4644,3.546E-05
164,637800.9637,637800.9637,1.63601E-05
165,753270.2327,752523.5449,746.6877917
166,675012.2709,675012.2709,2.086E-05
167,611072.9293,611072.9293,6.56E-06
168,926535.1315,926535.1315,4.6602E-05
169,850222.6832,850222.6832,2.28221E-05
170,865039.95,865039.95,-3.32994E-06
171,914735.3845,914735.3845,1.4802E-05
172,796820.1532,796820.1532,4.165E-05
173,694186.4426,693439.7548,746.6878368
174,1120177.748609762,1120177.748609762,0
175,837568.9292,837568.9292,2.00234E-08
176,969485.7691,969485.7691,4.1522E-05
177,957222.2668,957222.2668,2.2512E-05
178,917518.4873,917518.4873,-1.8748E-05
179,861392.5608,861392.5608,1.957E-05
180,750599.9176,750599.9176,2.143E-05
181,931861.7798,931861.7798,-4.99981E-05
182,886573.7761,885604.8567500201,968.9193345
183,810270.2464,810270.2464,-2.61799E-05
184,886711.1848,885742.2654,968.9193623
185,840163.2944,838850.5736,1312.720768
186,715590.8891,715590.8891,8.64198E-06
187,944944.0027,944944.0027,-4.5168E-05
188,939626.6177,939626.6177,-1.01479E-05
189,956761.3842194721,956348.8359,412.5483195
190,896963.6988,896551.1505,412.5482637
191,876823.6036,876823.6036,-1.12801E-05
192,1010503.543178412,1009040.707103812,1462.836075
193,943578.0861,942763.6354,814.4507198
194,1136180.468470332,1133185.816265532,2994.652205
195,1005519.087,1004056.251,1462.835613
196,856401.844,855608.0319,793.8120866
197,1149746.490030722,1145572.597564222,4173.892466
198,999031.8565,994672.0501,4359.80641
199,859060.7152,855397.5355,3663.1797
200,1023772.7246103421,1023370.822155542,401.9024548
201,982929.1908,979167.3079,3761.882852
202,864226.2547,860464.3718,3761.88286
205,952025.2858,944485.761,7539.524824
206,868228.8316,867482.1437,746.6878743
207,835511.5687,829655.3863,5856.182447
208,1087577.334175702,1086530.559381802,1046.774794
209,899219.82,899219.82,3.23821E-05
210,1060575.364659912,1058987.725353312,1587.639307
211,1060645.676,1053177.377,7468.29889
212,929535.2244787801,928431.3596,1103.864879
213,866874.6602,866398.3033,476.3569346
214,798985.7408,798583.8383,401.9024848
215,1140392.753058302,1140160.428994702,232.3240636
216,891529.7511,891529.7511,1.79301E-05
217,1021960.872,1016032.284,5928.58836
218,912965.6115,912218.9236,746.6878636
219,887833.2277,887833.2277,3.963E-05
220,807498.8634,806126.6872,1372.176191
221,721273.9635,721273.9635,-5.0799E-06
222,913641.9456,913641.9456,-2.452E-05
223,679660.281,679660.281,1.304E-05
224,1005583.494,1004836.806,746.6876439
225,711902.1268,711902.1268,-2.78699E-05
226,541348.4763,541348.4763,4.2722E-05
227,642340.6742,642340.6742,2.5412E-05
228,658704.7339,658704.7339,-2.3898E-05
229,611497.5891,611497.5891,-2.08879E-05
230,561528.5035,561528.5035,-2.0618E-05
231,699212.4504,699212.4504,3.60201E-06
232,714453.2978,714453.2978,-3.63479E-05
233,712997.0543,712997.0543,-3.7118E-05
236,686204.7391,686204.7391,-3.7938E-05
237,585019.6773,585019.6773,-2.9398E-05
238,627293.0698,627293.0698,3.81019E-05
239,844420.6,844420.6,4.68199E-06
240,1032614.411070312,1031867.723236412,746.6878339
241,656601.3791,656601.3791,-3.52981E-05
242,754482.2101,754482.2101,-3.3798E-05
243,768350.1118,768350.1118,-5.70994E-06
244,1027113.712,1026367.024,746.6875144
245,814966.1787,814966.1787,1.77299E-05
246,816831.1227,816831.1227,3.9821E-06
247,821737.2539,821737.2539,-2.682E-05
248,846876.5175,846876.5175,-3.52199E-05
249,863023.2048,863023.2048,2.308E-05
250,741702.5745,741702.5745,8.55001E-06
251,720384.8038,720384.8038,-4.43E-05
252,626661.264,626661.264,2.51021E-05
253,678978.6476,678978.6476,3.744E-05
254,906733.7201,900877.5377,5856.182378
255,840665.8768,840665.8768,-4.76199E-05
256,793542.7797,793542.7797,3.558E-05
257,745329.0397,745329.0397,-4.935E-05
258,806926.6096,806926.6096,1.023E-05
259,751085.2065,751085.2065,-3.012E-05
260,719881.798,719881.798,4.772E-05
261,658031.5517,658031.5517,-1.33599E-05
262,720876.8061,720876.8061,-1.66601E-05
263,631301.7089,631301.7089,2.22201E-05
264,825936.5498,825189.8620097201,746.6878339
265,596238.7338111401,596238.7338111401,0
266,563705.1588,563705.1588,4.32006E-06
267,557500.614,559051.3669,-1550.752876
268,778677.2835,778677.2835,1.692E-05
270,892077.0812,892077.0812,7.08003E-06
271,846914.1248,846914.1248,2.492E-05
272,718656.1131723201,717909.4253,746.6878723
273,712261.5601,712261.5601,3.92005E-06
274,836929.5922,836929.5922,2.33201E-05
275,791527.237,790678.6186,848.6184346
276,668768.9728,666701.7247,2067.248143
277,801619.9024,801619.9024,4.97199E-05
278,659560.5035,658944.2091,616.2944186
279,863615.1733,861999.4817,1615.691567
280,612531.9185,612531.9185,-1.29801E-05
281,733624.328,732244.7344,1379.593585
282,584009.4714,582344.1257,1665.345679
283,744994.7024,745106.8474,-112.1450406
284,735794.3657,736646.9522,-852.5864745
285,687232.9564022201,685853.3628,1379.593602
286,524712.0428,522856.0922,1855.950554
287,644786.278,641568.7532,3217.524762
288,543725.839,540806.3478,2919.491245
289,515253.7248,512250.7009,3003.023887
290,421011.3881,417972.8476,3038.540498
291,879699.4991,879699.4991,3.982E-05
292,814304.0478,812657.8774,1646.170351
300,389028.5244,389028.5244,-2.086E-05
301,218796.4788,218796.4788,-1.064E-05
302,193203.0752,193203.0752,-2.2078E-05
303,451695.0152,451695.0152,1.186E-05
304,510887.7776,510887.7776,-4.698E-05
305,706445.82,706445.82,4.48701E-05
306,419269.6586,419269.6586,-3.8628E-05
307,664353.3186,664353.3186,1.2672E-05
308,575756.9428,575756.9428,-3.62797E-06
309,851979.9912,851979.9912,-4.215E-05
310,672761.1107,672761.1107,-1.5438E-05
311,141792.0865,141792.0865,3.4722E-05
312,401609.947,401609.947,-2.326E-05
313,625074.6776,625074.6776,-9.0301E-06
314,648322.3453,648322.3453,-3.01381E-05
315,652457.196,652457.196,3.6672E-05
316,638829.3262,638829.3262,-2.5248E-05
317,700121.3427,700121.3427,-2.4248E-05
318,651364.1966,651364.1966,4.9752E-05
319,774388.0753,774388.0753,-4.66802E-06
320,746860.3444,746860.3444,-4.60999E-05
321,678172.2002,678172.2002,1.93521E-05
322,650238.2774,650238.2774,-2.58E-05
323,527641.5798,527641.5798,3.23821E-05
324,545807.5821,545807.5821,-1.895E-05
325,606327.8425503001,606327.8425503001,0
328,772951.0233,772951.0233,-4.562E-05
329,685231.9458,685231.9458,6.84999E-06
330,356125.4005,356125.4005,-4.19968E-07
331,865429.8265,865429.8265,1.374E-05
332,287351.7504,287351.7504,-2.232E-05
333,758637.5411,758637.5411,1.432E-05
334,4382.132961,4382.132961,-1.10001E-07
400,22073.35267,22073.35267,1.1E-06
401,44933.45462,40494.64026,4438.814357
402,43842.53716,39094.8831,4747.654061
405,90001.85728761001,85669.99159,4331.865698
406,75178.79758,72883.65966,2295.137919
407,89984.73631421001,86269.52063,3715.215684
408,131320.2384,129200.4078,2119.830647
409,588320.5915,588320.5915,3.535E-05
410,743302.1366122001,742590.8715,711.2651122
411,901891.3434,901882.0407,9.30269379
412,448553.2878,445178.9183,3374.369484
413,206242.5922,206215.3574,27.23477645
414,559097.1673,557503.9918,1593.175489
415,158172.9488,154224.3024,3948.646371
416,179631.7952,178038.6197,1593.175488
417,133048.7234,131403.2599,1645.463455
418,668235.9520292201,666642.7765,1593.175529
420,475565.9912,474478.3846,1087.606563
421,91712.87796,91518.67134,194.2066231
422,103560.526,103114.2077,446.3182725
423,86158.90997,85964.70335,194.2066231
424,79193.17885032001,78252.28439,940.8944603
425,59816.0917,63420.36367,-3604.27197
426,108573.0958,108573.0958,-1.337E-05
428,33921.62816,35035.33831,-1113.710145
429,36546.72165,35565.38638,981.3352726
430,10221.75894,11826.65479,-1604.89585
433,742311.3885,742311.3885,1.609E-05
434,484806.4364,484806.4364,1.77E-05
435,9293.965271000001,9499.054547,-205.089276
500,542329.8418,542329.8418,3.53999E-05
501,443977.6161,443977.6161,-3.96E-05
502,503379.4427,503379.4427,4.12E-05
503,310404.9248,309658.237,746.6877945
504,300424.9295,300424.9295,-3.42201E-05
505,331986.7277,331986.7277,-1.982E-05
508,176196.9308,176196.9308,-9.62001E-06
509,93961.70367,93961.70367,4.27999E-06
510,92394.70698,92394.70698,-1.72001E-06
511,431173.4846,431173.4846,3.98E-05
512,317291.3349,316544.6471,746.6877904
513,172899.47616618001,172899.47616618001,0
514,282586.9348,281840.2469,746.6878726
517,844767.0265,844767.0265,3.677E-05
518,714575.4542,713471.5893,1103.864886
519,632011.9623,633013.3412,-1001.378945
520,667620.0945,667620.0945,-2.744E-05
521,603252.9182,603252.9182,1.32801E-05
522,530705.2122,529601.3473049001,1103.86488
523,552725.9696,552725.9696,-9.42999E-06
524,362248.9276,361121.7656,1127.162027
525,766297.9094,766297.9094,-5.47001E-06
527,291962.0248,291962.0248,-3.843E-05
530,485692.2211,485692.2211,1.21E-05
531,600747.9098727601,600001.222,746.6878728
532,505881.6933,505881.6933,4.17E-05
533,409675.5365,409675.5365,-2.47E-05
534,731962.8689,731962.8689,-4.407E-05
535,590101.6247,590101.6247,4.586E-05
536,640485.6456,639738.9578,746.6878348
537,802409.2028,802409.2028,-9.65002E-06
538,408210.9667,408210.9667,-2.42E-05
539,884773.9143,884773.9143,-4.89299E-05
540,222554.1952,222554.1952,2.18002E-06
541,694681.9719,694681.9719,2.776E-05
542,474020.4629,474020.4629,1.43E-05
543,314710.7759,313964.0881,746.6878124
544,310253.0069,310253.0069,-2.962E-05
545,504315.6136,504315.6136,-4.89E-05
548,34289.2754,34289.2754,-3E-06
549,36004.94314,36004.94314,-2.9E-06
550,96180.54888,96180.54888,1.79993E-07
551,34025.32045,34025.32045,2.5E-06
554,611887.9727,611141.2849,746.6877884
555,688338.4559,687591.768,746.687879
556,779965.0996,779965.0996,3.7601E-06
557,660769.406,660022.7182,746.6878149
558,699025.6445,699025.6445,-2.15401E-05
559,780163.1091,779948.7172,214.3918821
560,634570.8102,634570.8102,1.62601E-05
561,659407.0154,659407.0154,3.686E-05
562,697337.6709,697337.6709,-4.444E-05
563,748919.6591,748919.6591,3.686E-05
564,604570.3742,603815.8468,754.5273961
565,682861.6427,680613.8181,2247.824626
566,709631.0957,707490.8363,2140.25939
567,585256.4131,583463.1878,1793.225342
570,10352.75193,10352.75193,4.8E-06
571,32003.19624,32003.19624,-4.5E-06
572,33929.63133,33929.63133,0
573,53973.093563200004,53973.093563200004,0
574,146466.7799,146466.7799,3.68E-06
575,15778.73962,15778.73962,-1.8E-06
577,583992.5583,583245.8705,746.6878145
578,633523.5325,633523.5325,-4.894E-05
579,725873.6898,725873.6898,5.72996E-06
580,603285.3707336601,608110.0942,-4824.723466
600,358476.5619,358476.5619,4.157E-05
601,156858.3023,154627.2753,2231.026991
602,328679.0711,328399.3535,279.7175972
603,302988.6102,149384.2029,153604.4073
604,241757.493,184477.1358,57280.35719
605,315233.6384,192936.333,122297.3054
606,175235.1641,153207.4037,22027.76045
607,74453.07762,72016.14748,2436.930142
608,74152.43756,73123.36909,1029.068474
609,625790.5291,625790.5291,-3.24E-05
610,302401.9829,301541.8746,860.1082703
611,780296.3413,773021.1403,7275.20103
612,542270.8624,542270.8624,6.20028E-07
613,797902.2078618701,794252.7212,3649.486662
614,504562.15373582003,504259.9724,302.1813358
615,572906.4615,567068.7821,5837.679373
616,271262.4066,268451.0156,2811.391049
617,541028.4639,538125.9355,2902.528413
618,609510.8477942001,606883.2239,2627.623894
619,476153.1284,469484.6155,6668.512922
620,529669.9902,512226.6804,17443.30975
621,539416.7079,536789.084,2627.623907
622,486108.6177,482049.5054,4059.112289
624,70027.73195,67832.26322642001,2195.468724
625,63392.706670420004,61604.89234,1787.81433
626,3835.581352,3835.581352,3.7E-07
627,61524.97693,50891.68923,10633.2877
628,50546.08432,49450.80787,1095.276452
629,59343.18088,50523.22728,8819.953601
630,128929.0984,47515.13594,81413.96248
631,58535.65624,42536.30022,15999.35602
632,49589.81987,31227.073462790002,18362.74641
633,60619.92601,33280.22568,27339.70033
634,47651.39974,20582.93308,27068.46666
635,7326.820892,2656.080416,4670.740476
636,468379.409,407756.9253,60622.48367
637,477975.1548,431063.7522,46911.4026
638,140051.8636,91931.68838,48120.17519
639,61197.81677,58068.45914,3129.357628
640,219173.5649,191680.3476,27493.21728
641,77900.09586,75046.13917,2853.956688
642,190288.97738630002,139304.7448,50984.23259
643,119054.4233,73876.64208,45177.78126
644,136459.1362,97428.53608,39030.6001
645,75150.2274,70807.9548,4342.272604
646,69591.06171062001,54273.33149,15317.73022
647,82414.10815,55474.78196,26939.32619
650,472798.9428,472798.9428,4.053E-05
651,480779.715,480779.715,-2.057E-05
652,496198.8914,495984.49945703003,214.3919273
653,437161.7269,437161.7269,-2.118E-05
654,639860.3358,639860.3358,-3.992E-05
655,422992.3873,422992.3873,3.412E-05
656,744627.5205,744627.5205,-8.69995E-06
657,548597.2009,549606.0851,-1008.884217
658,351147.0661,347926.4071,3220.65904
659,291904.8614,291904.8614,-5.00004E-08
660,512186.8918,441757.5454,70429.34642
661,321731.086,298925.78,22805.30599
662,51472.526219600004,47690.08571,3782.44051
663,268369.8366,263689.7261,4680.11051
664,63716.93844,63716.93844,4.50001E-06
665,560841.3927,560841.3927,-3.079E-05
666,837432.2889,837432.2889,3.67197E-06
667,201655.3458,201655.3458,-4.785E-05
668,664039.7039,664039.7039,-3.894E-05
700,63716.93844,63716.93844,4.50001E-06
701,30224.02979,30224.02979,6.99998E-07
702,172019.2556,172019.2556,-3.65E-05
703,130732.8981,130732.8981,-6.1E-06
704,95485.63046,95485.63046,-2.60001E-06
705,588835.6974,588835.6974,9.50065E-07
706,618718.5416,618718.5416,3.451E-05
707,538324.2271,538324.2271,3.341E-05
710,208977.678,208977.678,-3.475E-05
711,719435.8105,719435.8105,-3.05998E-06
712,303729.89,303729.89,-1.723E-05
713,179082.4899,179082.4899,2.4E-05
714,83507.19312,83507.19312,-2E-06
715,61653.92526,61653.92526,2.99995E-07
716,171493.9886,171493.9886,-1.24E-05
717,46877.66155,46877.66155,-2E-06
718,403620.6655,403620.6655,-1.736E-05
719,843943.7991396401,843943.7991396401,0
720,559568.8593,559568.8593,2.641E-05
723,579893.0837,579893.0837,-7.95792E-06
724,459213.609,459213.609,-3.095E-05
725,629308.9916,629308.9916,3.70321E-05
726,335287.2468,335287.2468,-2.479E-05
727,432270.0703,432270.0703,-3.111E-05
728,413801.50507783203,413801.50507783203,0
731,497472.8089,497472.8089,-8.078E-06
732,340770.9955,340770.9955,-1.00001E-06
733,600620.8346,600620.8346,-3.0848E-05
734,642789.5762,642789.5762,-2.7868E-05
735,360184.2618,360184.2618,4.461E-05
736,973510.8842,973510.8842,-4.42797E-06
737,706906.3417,706906.3417,3.5772E-05
738,766954.1648,766954.1648,3.93119E-05
739,688364.7887,688364.7887,-2.65801E-05
740,675324.3031,675324.3031,3.734E-05
741,758052.6554,758052.6554,-2.58001E-05
742,760184.3636,760184.3636,8.59995E-06
743,505841.22569373203,505841.22569373203,0
744,742707.6279,742707.6279,2.25221E-05
745,529637.2396,529637.2396,2.8932E-05
800,18880.83454,18880.83454,-1.69999E-07
801,506488.4157,506488.4157,4.7392E-05
802,557138.2881,557138.2881,-2.0568E-05
803,548387.4357,548387.4357,-7.45803E-06
804,663782.9312,663782.9312,2.32121E-05
805,488229.261,488229.261,3.11201E-06
806,564537.6671,564537.6671,-3.66801E-06
807,762026.5991,762026.5991,-7.67992E-07
808,696350.0339,696350.0339,1.2622E-05
812,543548.9834,543548.9834,-1.6388E-05
813,534861.1857,534861.1857,-4.6668E-05
814,491428.4183,491428.4183,2.01981E-07
815,464595.0009,464595.0009,-7.76799E-06
816,542196.2196,542196.2196,2.85821E-05
817,560852.5749,560852.5749,3.26619E-05
818,489725.3546,489725.3546,-2.6188E-05
819,522863.5969,522863.5969,-3.0218E-05
820,560586.4512,560586.4512,3.29199E-06
821,565422.4848,565422.4848,-3.8518E-05
824,711584.3231,711584.3231,-3.1068E-05
825,726990.3957,726990.3957,4.8972E-05
826,839954.2075,839954.2075,2.6852E-05
827,771764.3612,771764.3612,7.43195E-06
828,946018.5399,946018.5399,-3.5338E-05
829,395610.9608,395610.9608,4.2562E-05
830,465255.1514,465255.1514,3.60321E-05
831,781191.2793,781191.2793,-1.0848E-05
832,645232.3255,645232.3255,1.1562E-05
833,571484.6019,571484.6019,-1.0288E-05
834,568798.6764,568798.6764,3.15621E-05
835,552964.4981,552964.4981,3.6782E-05
836,979112.559,979112.559,4.2572E-05
837,748248.5443,748248.5443,1.3042E-05
894,705302.0313,705302.0313,1.45E-05
895,857636.6571,857636.6571,2.583E-05
896,952114.3194,952114.3194,-2.0648E-05
897,300402.0147,300402.0147,-2.1068E-05
898,591808.1895,591808.1895,4.76197E-06
899,174504.9015,174504.9015,3.1632E-05
900,390847.6828,390847.6828,5.36197E-06
901,444396.933,444396.933,2.5502E-05
902,413901.3082,413901.3082,-1.557E-05
903,529953.415,529953.415,4.04819E-05
904,802869.4816,802869.4816,-3.4368E-05
905,166631.2083,166631.2083,-2.425E-05
906,200650.4708,200650.4708,2.9922E-05
907,131280.0207,131280.0207,-4.8228E-05
910,781465.2439,781465.2439,2.20099E-05
911,560803.6623,560803.6623,-3.019E-05
912,447675.0527,447675.0527,4.3352E-05
913,907269.33,907269.33,-8.05792E-06
914,514215.8523,514215.8523,1.628E-05
915,808533.8844,808533.8844,3.23501E-05
916,453141.8433,453141.8433,-1.02998E-06
917,767406.1855,767406.1855,-3.022E-05
918,609807.6371,609807.6371,-7.83009E-06
919,409162.0072,409162.0072,-4.741E-05
920,499685.6842,499685.6842,-2.601E-05
921,711641.1541,711641.1541,-6.56804E-06
922,479364.7243,479364.7243,9.42999E-06
924,477987.0439,477987.0439,-3.7068E-05
925,86046.12811,86046.12811,-4.82E-06
926,112625.564,112625.564,6.99947E-08
927,396106.8466,396106.8466,1.4912E-05
928,332586.4434,332586.4434,-2.0288E-05
931,171970.9933,171970.9933,-4.935E-05
932,115037.8484,115037.8484,-4.787E-05
933,162365.6849,162365.6849,-2.883E-05
934,98402.98897,98402.98897,4.31E-06
935,93269.49185,93269.49185,-2.61E-06
936,92543.58237,92543.58237,-4.95001E-06
939,818556.1294,818556.1294,3.2432E-05
940,485873.7357,485873.7357,-3.87803E-06
941,483219.2264,483219.2264,1.4922E-05
942,239318.2241,239318.2241,3.2222E-05
943,164341.1247,164341.1247,-3.2928E-05
944,554512.9195,554512.9195,1.88721E-05
945,529355.3216,529355.3216,-1.83281E-05
946,574668.8653,574668.8653,4.99721E-05
949,410469.6994,410469.6994,9.412E-06
950,670059.9757,670059.9757,1.7042E-05
951,560365.9245,560365.9245,3.6782E-05
952,821006.4926,821006.4926,4.6832E-05
953,832861.8356693321,832861.8356693321,0
954,635736.6612,635736.6612,-2.9848E-05
955,334842.8533,334842.8533,-4.8278E-05
958,337385.5985,337385.5985,2.24001E-06
959,37987.78894,37987.78894,4E-06
960,103004.2649,103004.2649,2.628E-05
961,212322.5378,212322.5378,6.00005E-07
962,124561.9885,124561.9885,-2.684E-05
963,619125.6141,619125.6141,-2.04996E-06
964,367446.4468,367446.4468,-3.5355E-05
965,147829.4874,147829.4874,1.386E-05
966,188764.4045,188764.4045,4.163E-05
967,283151.5521,283151.5521,3.723E-05
968,491148.0535,491148.0535,-2.967E-05
969,841825.4757,841825.4757,2.14401E-05
970,963034.5218766601,963034.5218766601,0
971,916183.5849,916183.5849,-8.68004E-06
972,72895.28443,72895.28443,4.38E-06
973,208951.4775,208951.4775,-2.167E-05
974,728534.6395,728534.6395,-1.07001E-05
975,534582.1836,534582.1836,8.40996E-06
976,13759.99125,13759.99125,9.00001E-07
977,92666.54133,92666.54133,-4.79E-06
978,47298.885345999995,47298.885345999995,0
979,305439.6761,305439.6761,-1.74996E-06
980,350625.0985,350625.0985,-3.843E-05
981,96835.99875,96835.99875,4.41E-06
982,169173.0109,169173.0109,-3.505E-05
983,150244.77252656998,150244.77252656998,0
984,12855.52184,12855.52184,3.2E-06
999,147152.3533,147152.3533,2.609E-05
1000,56052.59302,56052.59302,2.89998E-07
1001,30657.73225,30657.73225,-1.97E-06
1002,63756.01429,63756.01429,3.92E-06
1003,121235.4097,121235.4097,-1.802E-05
1004,50348.80606,50348.80606,-1.18E-06
1005,98114.86597,98114.86597,-4.12E-06
