num_opportunities,EMP_2016,,
74,1532018.9608146162,1530798.898443616,1220.062371
75,1523273.2437444362,1519406.297806336,3866.945938
76,1526219.4713407361,1523316.9429653361,2902.528375
77,1509927.3247906861,1508295.5965594861,1631.728231
78,1409316.391585532,1407068.566929332,2247.824656
79,1385770.064542642,1384357.105400942,1412.959142
80,1414248.238194752,1412382.040558752,1866.197636
81,1460378.436615719,1457872.291776719,2506.144839
82,1517598.3654210512,1514196.9443624811,3401.421059
83,1496874.534116721,1493463.810407151,3410.72371
84,1524351.539918061,1522926.3882707611,1425.151647
85,1502649.3260408211,1501429.2636698212,1220.062371
86,1485009.2444841661,1481142.298546066,3866.945938
87,1491272.571645766,1487923.724999966,3348.846646
88,1378732.649515252,1376484.824859052,2247.824656
89,1343176.460928042,1341063.328081042,2113.132847
90,1358442.478925232,1357029.519783532,1412.959142
91,1338781.649793342,1336454.125019042,2327.524774
92,1440971.447992812,1439412.078477312,1559.369516
93,1504955.530178474,1503735.467807474,1220.062371
94,1510079.0120998342,1508664.743102434,1414.268997
95,1538133.195464971,1536501.467233771,1631.728231
96,1504691.866747831,1500351.816767631,4340.04998
97,1483168.479483091,1479301.5335449912,3866.945938
98,1483123.9316255911,1479775.0849797912,3348.846646
99,1370657.494763904,1368198.2022344042,2459.29253
100,1329542.104729514,1327589.4367882141,1952.667941
101,1432415.462534342,1429219.130752072,3196.331782
102,1466279.1523019641,1464864.883304564,1414.268997
103,1556425.478516431,1552085.4285362312,4340.04998
104,1569231.495242021,1567817.2262446212,1414.268997
105,1547147.839303931,1543798.992658131,3348.846646
106,1493507.5951276012,1490605.0667522012,2902.528375
107,1453783.9313426411,1450881.4029672411,2902.528375
108,1278544.3853856921,1276790.4774695921,1753.907916
109,1398601.939604652,1396045.555025382,2556.384579
110,1464352.2421483642,1462937.9731509641,1414.268997
111,1530259.573449031,1525919.523468831,4340.04998
112,1551073.6154119312,1547424.128707631,3649.486704
113,1494823.922473534,1493192.194242334,1631.728231
114,1463772.713624564,1462140.985393364,1631.728231
115,1444367.2929818542,1441018.446336054,3348.846646
116,1461952.5433218011,1459050.0149464011,2902.528375
117,1350598.364269702,1348966.636038502,1631.728231
118,1423291.147012722,1418951.097032522,4340.04998
119,1425367.052089184,1421717.5653848841,3649.486704
120,1409153.035508794,1405286.0895706941,3866.945938
121,1451288.8939288112,1451094.687302411,194.2066264
122,1433860.977418214,1433666.7707918142,194.2066264
123,1389666.311474344,1386317.464828544,3348.846646
124,1359003.236148624,1355654.389502824,3348.846646
125,1331908.340126862,1327194.198329992,4714.141797
126,1334917.341324902,1333285.6130937021,1631.728231
127,1386603.312447242,1382263.262467042,4340.04998
128,1399930.859449082,1395808.268702682,4122.590746
129,1433796.7170510842,1432855.552095784,941.1649553
130,1409563.901564882,1405441.310818482,4122.590746
131,1409013.201530514,1404673.1515503142,4340.04998
132,1411656.1374002541,1408307.2907544542,3348.846646
133,1430297.667580032,1426175.076833632,4122.590746
134,1477648.659369069,1473526.068622669,4122.590746
135,1405437.385952822,1401314.795206422,4122.590746
136,1274780.061004732,1271853.503954332,2926.55705
137,1407851.352742592,1403728.761996192,4122.590746
138,1446558.315299012,1445122.470434912,1435.844864
139,1435353.790865482,1434412.625910182,941.1649553
140,1424025.056567792,1419902.465821392,4122.590746
141,1384407.084010192,1380284.493263792,4122.590746
142,1431952.538797052,1431011.373841752,941.1649553
143,1464517.224913069,1464323.018286669,194.2066264
144,1395983.995378412,1391643.945398212,4340.04998
145,1468111.385568929,1467470.860672129,640.5248968
146,1578034.507776671,1577093.342821371,941.1649553
147,792492.2998,792492.2998,-2.58681E-05
148,849571.4291,849571.4291,4.157E-05
149,1392147.1961589642,1389819.671384664,2327.524774
150,1349888.151688852,1347281.102101752,2607.049587
151,1269104.453982992,1262048.703546992,7055.750436
152,1187346.710554532,1185115.683603532,2231.026951
153,1315505.712316462,1314338.636633762,1167.075683
154,1436677.017352272,1434643.584623372,2033.432729
155,1343120.120130192,1342365.592722992,754.5274072
156,1283097.260049622,1281744.270400322,1352.989649
157,1203487.513408562,1200485.161345162,3002.352063
158,1192128.966371302,1189368.718201702,2760.24817
159,1239572.143898512,1236645.586848112,2926.55705
160,1333496.848745872,1329881.035760002,3615.812986
161,1561885.5424999262,1559221.160694126,2664.381806
162,1519943.8196766211,1518312.091445421,1631.728231
163,956857.3440206021,956857.3440206021,0
164,1051222.359272102,1051222.359272102,0
165,1184712.667374792,1184271.480196992,441.1871778
166,1074091.054976602,1074091.054976602,0
167,1013011.147498722,1010780.120547722,2231.026951
168,1322729.540080882,1321189.669863882,1539.870217
169,1244408.630313232,1243095.909574932,1312.720738
170,1254135.778717142,1252649.847288442,1485.931429
171,1308329.043949612,1307230.715138612,1098.328811
172,1219503.121662082,1218190.400923782,1312.720738
173,1105440.714949532,1105440.714949532,0
174,1527455.421659386,1525823.693428186,1631.728231
175,1232163.240881452,1231243.818568952,919.4223125
176,1360043.099000692,1359123.676688192,919.4223125
177,1355934.243103424,1354775.618914324,1158.624189
178,1291915.574415512,1290791.062826712,1124.511589
179,1253545.373031142,1253545.373031142,0
180,1151441.080581792,1150846.422447192,594.6581346
181,1342580.9754901242,1339014.669610524,3566.30588
182,1253618.501040502,1250715.972665102,2902.528375
183,1215225.287906762,1214547.094588362,678.1933184
184,1258195.717900302,1255293.189524902,2902.528375
185,1224997.732207382,1224997.732207382,0
186,1181764.018160882,1179532.991209882,2231.026951
187,1371061.644176202,1370307.116769002,754.5274072
188,1343325.576064032,1342467.591933432,857.9841306
189,1344320.533095072,1342688.804863872,1631.728231
190,1283500.152838102,1282580.7305256021,919.4223125
191,1259139.020075602,1258174.602512902,964.4175627
192,1433475.788403032,1429353.197656632,4122.590746
193,1337489.104103872,1335857.375872672,1631.728231
194,1512544.002580481,1511271.5850180811,1272.417562
195,1432648.327513932,1428525.736767532,4122.590746
196,1268192.677292002,1265290.148916602,2902.528375
197,1526670.183338881,1526475.9767124811,194.2066264
198,1422595.048918012,1422400.842291612,194.2066264
199,1260052.307024412,1259111.142069112,941.1649553
200,1419773.132038422,1415433.082058222,4340.04998
201,1382793.784223462,1382153.259326662,640.5248968
202,1263736.783553382,1263096.258656582,640.5248968
205,1335611.388602942,1333460.080352772,2151.30825
206,1282495.537755512,1279752.265201712,2743.272554
207,1265455.814900102,1261879.845978502,3575.968922
208,1478648.977563569,1474526.386817169,4122.590746
209,1334424.7633828921,1331963.480658592,2461.282724
210,1475074.741680912,1471351.309555212,3723.432126
211,1470140.822555382,1468726.553557982,1414.268997
212,1364844.799426122,1362611.676727222,2233.122699
213,1285926.586896002,1281586.536915802,4340.04998
214,1183999.794176242,1180350.307471942,3649.486704
215,1573055.337901582,1571641.068904182,1414.268997
216,1349177.357386772,1345783.667341772,3393.690045
217,1428555.955443542,1427141.686446142,1414.268997
218,1348739.447042592,1348244.600357692,494.8466849
219,1310910.108546802,1309968.943591502,941.1649553
220,1198674.059481742,1198479.852855342,194.2066264
221,1046556.2449387821,1045809.286609882,746.9583289
222,1352662.572047692,1351069.396551792,1593.175496
223,1153761.462320622,1153734.227533322,27.2347873
224,1434686.818011662,1432453.695312762,2233.122699
225,1146650.975206602,1146856.064482902,-205.0892763
226,935771.4235,935771.4235,-3.72881E-05
227,1052352.613070702,1052352.613070702,0
228,1070693.621723572,1069946.933889672,746.6878339
229,1033812.978523312,1032709.113643312,1103.86488
230,915903.8662,915157.1783,746.6878781
231,1036853.011899062,1036218.785380662,634.2265184
232,1052535.844410772,1051640.025215872,895.8191949
233,1091897.199732962,1090560.193360262,1337.006373
236,1029235.938443362,1027487.201224262,1748.737219
237,973268.0671,972521.3793,746.687846
238,991916.7926,990812.9277,1103.864894
239,1285954.844815872,1282980.970713172,2973.874103
240,1441431.470643412,1438010.066908112,3421.403735
241,1115256.730250752,1112541.928873152,2714.801378
242,1169092.931556692,1168448.059217592,644.8723391
243,1214985.481998302,1214351.255479902,634.2265184
244,1439121.924504712,1435883.805266012,3238.119239
245,1248611.949498042,1247363.505350742,1248.444147
246,1229200.226990282,1226550.499879282,2649.727111
247,1267661.995583742,1264659.643520342,3002.352063
248,1293112.118658312,1289923.852628312,3188.26603
249,1298709.217809342,1295520.951779342,3188.26603
250,1176750.386346472,1176518.062282872,232.3240636
251,1139568.169695502,1139335.845631902,232.3240636
252,984052.7747,976513.2498,7539.52486
253,1098176.026007322,1098176.026007322,0
254,1337796.821689032,1333610.225946332,4186.595743
255,1285648.250055212,1283212.914871512,2435.335184
256,1224994.373604312,1223839.540303212,1154.833301
257,1163743.864792502,1161602.847726602,2141.017066
258,1236382.020391742,1234967.751394342,1414.268997
259,1171490.126684582,1171257.802620982,232.3240636
260,1139621.6343572221,1139219.731902422,401.9024548
261,1059303.266748422,1058755.425178422,547.84157
262,1092496.554,1092001.707,494.8469167
263,1007385.809,1005716.439,1669.369529
264,1245760.471308572,1245265.624623672,494.8466849
265,1027788.535422422,1027556.211358822,232.3240636
266,984156.2023,982278.1826,1878.019721
267,922634.9243,921284.1338,1350.790494
268,1188209.043100272,1186794.774102872,1414.268997
270,1318588.440512362,1317647.2755570621,941.1649553
271,1247822.591559602,1246408.322562202,1414.268997
272,1086579.878656752,1086133.560386352,446.3182704
273,1047168.785,1046974.578,194.206832
274,1235348.894739252,1235154.688112852,194.2066264
275,1165050.360531122,1165050.360531122,0
276,1019031.751,1019031.751,0.00022925
277,1180011.261729982,1179817.055103582,194.2066264
278,1000907.385,1000907.385,6.464E-05
279,1285384.543852672,1285190.337226272,194.2066264
280,977518.954,977324.7473877401,194.2066264
281,1079659.663696002,1079465.457069602,194.2066264
282,946735.5853,946735.5853,2.99499E-05
283,1107842.877698662,1106901.712743362,941.1649553
284,1091285.048905752,1091090.842279352,194.2066264
285,1057035.937,1056841.731,194.2063919
286,914134.0179,913939.8112,194.2066632
287,1008119.112,1007924.905,194.2071019
288,921336.5781,921142.3715,194.2066151
289,917573.7344,917126.4277269801,447.306667
290,873996.9246,873996.9246,4.05899E-05
291,1298088.3281510521,1297894.121524652,194.2066264
292,1186916.288088952,1186722.081462552,194.2066264
300,916684.573,916684.573,-1.5088E-05
301,848887.5223,848887.5223,4.94521E-05
302,853545.0795,853545.0795,3.7852E-05
303,931132.1336,925275.9512,5856.182388
304,986264.5687,986264.5687,1.46821E-05
305,1120810.769989092,1117832.650552692,2978.119436
306,950534.9267646921,950534.9267646921,0
307,1101223.123889372,1100476.4360554721,746.6878339
308,1039570.6267629421,1033714.444359942,5856.182403
309,1271654.323030932,1271252.420576132,401.9024548
310,1113823.563958422,1113076.876124522,746.6878339
311,851640.4564,851640.4564,3.59199E-06
312,949336.6622,949336.6622,-4.0308E-05
313,1059598.421138892,1058851.733304992,746.6878339
314,1094705.0716811721,1093958.383847272,746.6878339
315,1099134.811747872,1098388.123913972,746.6878339
316,1058131.5930056921,1055416.791628092,2714.801378
317,1140122.621356252,1137407.819978652,2714.801378
318,1102477.1813508421,1101730.493516942,746.6878339
319,1217758.261852912,1217356.359398112,401.9024548
320,1200407.040345512,1199762.168006412,644.8723391
321,1143381.430051872,1140666.628674272,2714.801378
322,1117084.955955362,1114853.929004362,2231.026951
323,1051381.925976132,1051381.925976132,0
324,992170.5754,992170.5754,-3.55879E-05
325,1061912.977651852,1060292.918530952,1620.059121
328,1195782.560678282,1195380.658223482,401.9024548
329,1096505.652225852,1095789.553735652,716.0984902
330,902559.2869553401,899794.3039,2764.983055
331,1289630.539278132,1287726.516025732,1904.023252
332,875177.8376,874731.1216,446.7159949
333,1179539.743458082,1175916.691286082,3623.052172
334,89766.0082,89766.0082,1.40001E-06
400,105089.2949,102576.697,2512.597857
401,144389.1984,143050.1302,1339.068205
402,154738.2358,152060.3472,2677.888641
405,567739.7479,567499.1507,240.5972202
406,383843.1295,383648.9229,194.2066413
407,579144.0397,578806.3505,337.6892233
408,634323.194,632384.2203,1938.973749
409,1006051.732,1004835.983,1215.749171
410,1110588.256835422,1110394.050209022,194.2066264
411,1332237.157320076,1332042.950693676,194.2066264
412,904672.9888,903907.1521,765.8367297
413,767688.3786,767494.1719,194.2066645
414,949689.5073,949689.5073,1.42993E-06
415,714032.2705,714032.2705,4.59002E-06
416,757256.6753,757062.4687,194.206627
417,664893.204,662995.1605,1898.043464
418,1059110.706,1058916.5,194.2062319
420,844819.7232,844819.7232,7.27002E-06
421,586043.9169,585551.1319,492.7850002
422,549963.1175,549963.1175,-9.00007E-06
423,565291.3923,563220.5766,2070.815665
424,526731.4477177201,522965.445,3766.002718
425,465737.2877,432077.543,33659.74465
426,626506.734,626506.734,-3.68E-06
428,100197.7256,118137.97210243001,-17940.24655
429,118749.5554,108000.218,10749.3374
430,32329.25823,39602.28354,-7273.025308
433,1153522.048191162,1153027.201506262,494.8466849
434,960697.0681,959593.2032,1103.864858
435,54608.30633,51075.49511,3532.811217
500,889524.221,889524.221,-2.418E-05
501,802580.6607,802580.6607,1.473E-05
502,824355.3061,824355.3061,9.19995E-06
503,693880.0176,691648.9906,2231.026962
504,704952.5893,704952.5893,2.23101E-05
505,723507.4149,723507.4149,-1.589E-05
508,631804.6174,631804.6174,-9.39937E-07
509,586817.6638,586817.6638,-5.11995E-06
510,588645.6455,588645.6455,-2.273E-05
511,788134.6585,788134.6585,5.22996E-06
512,707430.035,706326.1701162601,1103.86488
513,629597.8885,629597.8885,3.256E-05
514,673586.5733,673586.5733,1.42599E-05
517,1242751.793782912,1242305.475512512,446.3182704
518,1087121.533660202,1087121.533660202,0
519,984017.6497,984017.6497,-4.8248E-05
520,1033573.341109472,1033573.341109472,0
521,958816.4255,958816.4255,-3.6448E-05
522,845425.9142,844952.8101,473.1040731
523,906475.2847,906475.2847,-2.918E-05
524,739122.3635,739122.3635,4.788E-05
525,1160834.836831492,1160834.836831492,0
527,756722.2599,755623.9311,1098.328787
530,832003.8734106501,832003.8734106501,0
531,967725.2254,966621.3605,1103.864918
532,855764.6883,855764.6883,-8.52998E-06
533,767721.8767,767721.8767,-3.077E-05
534,1141921.376768192,1141921.376768192,0
535,950995.4326,950995.4326,-2.84979E-05
536,1025761.727700802,1024634.5656298021,1127.162071
537,1220755.183558482,1219656.854747482,1098.328811
538,771253.8832,771253.8832,-3.745E-05
539,1273229.613331562,1272131.284520562,1098.328811
540,648895.8165,653720.5399,-4824.723443
541,1100117.198371602,1100117.198371602,0
542,805392.4342,806393.8131,-1001.378947
543,711747.6352,711747.6352,-4.624E-05
544,701348.4105,701348.4105,4.776E-05
545,826451.8866,826451.8866,-1.34E-05
548,240745.0979,240745.0979,2.608E-05
549,331344.2257,330597.5378,746.6878766
550,585143.9817,585143.9817,3.527E-05
551,328738.6899,327992.0021,746.6878385
554,978622.9953,978622.9953,7.3621E-06
555,1064489.580039032,1064275.188111732,214.3919273
556,1169424.473758832,1167884.603541832,1539.870217
557,1002102.949158212,1002102.949158212,0
558,1078378.438096402,1078378.438096402,0
559,1178296.440739932,1175393.912364532,2902.528375
560,968576.337,968361.9451,214.3919096
561,1000601.844022112,1000601.844022112,0
562,1031574.308597802,1030261.5878595021,1312.720738
563,1091654.761861332,1090556.433050332,1098.328811
564,989088.6808,981813.4798,7275.200961
565,1037385.783454582,1034483.255079182,2902.528375
566,1077814.232194612,1077620.025568212,194.2066264
567,955156.9496,954962.7429,194.2066533
570,124340.0808,124340.0808,-3.41999E-06
571,298894.8357,298894.8357,3.026E-05
572,367027.4184,367027.4184,-1.60401E-05
573,510514.3626,509767.6747,746.6878706
574,588063.4819,588063.4819,3.806E-05
575,127784.9854,127784.9854,4.848E-05
577,947577.7152,945346.6883,2231.026929
578,979334.4836,979334.4836,4.75196E-06
579,1137053.725171262,1137053.725171262,0
580,957039.6639,957039.6639,-4.9048E-05
600,747795.5008,744860.3498,2935.150951
601,644632.7553,644632.7553,2.743E-05
602,751197.7424,746517.6799,4680.062549
603,812229.7117,647929.9365,164299.7752
604,748364.7363,707446.5950776701,40918.14118
605,790708.0086,715113.9001,75594.1085
606,729036.7996,695182.208,33854.5916
607,551887.0641,535576.1231,16310.94103
608,596333.1666,587367.9984,8965.168242
609,952798.6245,952798.6245,-2.971E-05
610,764837.363,762655.4015,2181.961506
611,1137996.642662822,1134748.327965222,3248.314698
612,911262.4784,911262.4784,1.089E-05
613,1140599.474461112,1140106.689450812,492.7850103
614,894880.4754,894085.1554,795.3199543
615,942035.9583,942035.9583,-2.04101E-05
616,780993.3417,780993.3417,1.419E-05
617,904031.5752,904031.5752,-2.301E-05
618,957321.2674,956780.2812,540.9862221
619,875029.5228,872674.3586,2355.164191
620,884296.5477,877329.4386,6967.109137
621,888171.9346,888171.9346,4.649E-05
622,862425.7097,859972.715,2452.994707
624,553469.4761,503871.5761,49597.90001
625,484208.6147,454646.541,29562.07373
626,38026.34642,24235.37775,13790.96867
627,511870.0357,431776.1093,80093.92641
628,397150.0463,260402.1256,136747.9207
629,462320.4454,404636.8669,57683.57852
630,674013.1305,450944.2315,223068.899
631,511784.9573,458714.643,53070.31433
632,348490.5232,182262.26328323002,166228.2599
633,418800.4041,188164.8091,230635.595
634,255680.2758,84572.68547,171107.5904
635,34296.86391,16009.738952489999,18287.12496
636,881650.7436,813690.1609,67960.58271
637,876053.1369,848985.8386,27067.29833
638,708791.7212,640522.6199,68269.10133
639,564119.3018,536722.9264,27396.37537
640,730111.856,706479.1362,23632.7198
641,590396.0213,548632.8254,41763.19591
642,716878.8706,671484.3902,45394.48037
643,653121.2423,639023.9942,14097.24809
644,692144.4799,623786.5615,68357.91837
645,628846.7934,598318.3382,30528.45524
646,602774.3231,564316.9964,38457.32669
647,625650.7831,519095.3274,106555.4557
650,864956.5676,861827.21,3129.357609
651,870907.381,867778.0234,3129.357609
652,887724.0774,885015.7556,2708.321795
653,840094.644,836965.2864,3129.357585
654,996449.1329,992389.6168,4059.516058
655,839885.1708,836755.8131,3129.357661
656,1105359.484223222,1104564.164255922,795.3199673
657,926265.5553549901,922206.0393,4059.516055
658,793951.6527,790822.2950833701,3129.357627
659,797559.9111,797337.6848,222.2263235
660,899506.9937,853986.7166,45520.27709
661,779523.6091,773754.8833,5768.725771
662,539456.1562,509482.509,29973.64716
663,762595.5935,761800.2736,795.3199209
664,671864.2069,671864.2069,1.231E-05
665,1054766.543856652,1054766.543856652,0
666,1425845.377611642,1425845.377611642,0
667,1105269.827967472,1105269.827967472,0
668,1396795.280369834,1396795.280369834,0
700,656567.8371,656567.8371,-2.789E-05
701,467385.4678,467385.4678,-1.288E-05
702,799764.5647,799764.5647,-3.2088E-05
703,733438.2103,733438.2103,4.755E-05
704,718207.5865,718207.5865,-4.29002E-06
705,1182686.344029447,1182686.344029447,0
706,1125994.219315042,1125994.219315042,0
707,1133504.237656412,1133504.237656412,0
710,1155837.281752982,1155837.281752982,0
711,1414763.863547984,1414763.863547984,0
712,1220735.720876062,1220735.720876062,0
713,986783.2856,986783.2856,2.4397E-05
714,796301.7246,796301.7246,-9.57993E-06
715,511907.7714,511907.7714,3.816E-05
716,914289.5439,914289.5439,-8.88004E-06
717,247892.6897,247892.6897,-4.686E-05
718,1156202.518136474,1156202.518136474,0
719,1478434.931971494,1478434.931971494,0
720,1190381.479592292,1190381.479592292,0
723,1094792.3231346621,1094792.3231346621,0
724,919138.2628,919138.2628,8.43196E-06
725,1113954.381450132,1113954.381450132,0
726,819309.1241,819309.1241,-3.43981E-05
727,880030.0879,880030.0879,-8.81799E-06
728,870999.0674,870999.0674,-4.98081E-05
731,941581.0964,941581.0964,-3.6448E-05
732,806528.343,806528.343,-2.1598E-05
733,1059884.293812042,1059884.293812042,0
734,1100479.395187632,1100479.395187632,0
735,888504.0423,888504.0423,4.9872E-05
736,1494293.747279687,1494061.423216087,232.3240636
737,1161913.195549552,1161913.195549552,0
738,1296339.425721572,1296339.425721572,0
739,1285517.724345924,1285517.724345924,0
740,1314005.852108329,1314005.852108329,0
741,1369110.045220464,1369110.045220464,0
742,1372938.957153364,1372938.957153364,0
743,1017598.987176642,1017598.987176642,0
744,1203552.321567672,1203552.321567672,0
745,959678.8444,959678.8444,3.96421E-05
800,428586.3036,428586.3036,2.277E-05
801,890066.2614,890066.2614,-1.0718E-05
802,992475.5644691921,992475.5644691921,0
803,946680.0632,946680.0632,4.1152E-05
804,1101459.385163992,1101459.385163992,0
805,850004.0728,850004.0728,-4.97908E-07
806,974089.4715,974089.4715,3.95207E-06
807,1271361.272616432,1270614.584782532,746.6878339
808,1193933.872629482,1193933.872629482,0
812,947210.9838,947210.9838,1.34619E-05
813,890907.6788,890907.6788,8.562E-06
814,824462.6031,824462.6031,-3.93679E-05
815,765344.6529,765344.6529,2.38121E-05
816,934704.9208,934704.9208,4.8632E-05
817,968497.2635,968497.2635,-2.1838E-05
818,871255.1517,865398.9693,5856.182447
819,950898.4238,950898.4238,3.87121E-05
820,941252.4632,939738.5539,1513.909266
821,992707.0645,992707.0645,1.6042E-05
824,1173615.211176972,1172868.523343072,746.6878339
825,1190680.975492142,1189934.287658242,746.6878339
826,1302781.388681662,1302781.388681662,0
827,1282602.924110052,1281372.461849552,1230.462261
828,1413781.919919892,1408322.969916492,5458.950003
829,774910.7313,774910.7313,-1.7178E-05
830,886091.9849,886091.9849,-1.6558E-05
831,1229847.999527642,1227997.446813742,1850.552714
832,1077406.531159462,1077406.531159462,0
833,977630.0691,977630.0691,2.6362E-05
834,971616.0308,971616.0308,-1.5868E-05
835,921653.9714,921653.9714,-3.4568E-05
836,1414478.691259282,1414478.691259282,0
837,1180346.905563772,1178496.352849872,1850.552714
894,1377564.186533564,1377564.186533564,0
895,1468031.610460749,1467284.922626849,746.6878339
896,1533356.333351739,1531125.306400739,2231.026951
897,982613.3034,982613.3034,-4.4188E-05
898,1170011.639119482,1170011.639119482,0
899,910148.9382,910148.9382,-4.3858E-05
900,921892.3378,921892.3378,3.2132E-05
901,1013672.794167432,1013672.794167432,0
902,1030705.001449872,1030705.001449872,0
903,1031875.760242372,1031875.760242372,0
904,1340484.258583097,1337769.457205497,2714.801378
905,938368.7215,938368.7215,1.32921E-05
906,948332.641,948332.641,-2.4408E-05
907,847171.7857,847171.7857,-2.87381E-05
910,1410077.6307900741,1404221.448387074,5856.182403
911,1085209.324878482,1085209.324878482,0
912,951361.4914,951361.4914,-1.4228E-05
913,1506570.625383289,1503592.910598389,2977.714785
914,1078164.527301502,1078164.527301502,0
915,1437621.038519434,1437621.038519434,0
916,1086950.429572382,1086950.429572382,0
917,1381109.795125074,1381109.795125074,0
918,1238590.599761347,1238590.599761347,0
919,1064059.092980522,1064059.092980522,0
920,1131263.097585532,1131263.097585532,0
921,1302510.0753626141,1302510.0753626141,0
922,1125036.011482812,1125036.011482812,0
924,1053112.876423862,1053112.876423862,0
925,801252.9928,801252.9928,2.1762E-05
926,856359.6378013421,856359.6378013421,0
927,988816.9335,988816.9335,-2.90581E-05
928,955232.7792,955232.7792,-3.1458E-05
931,953439.7848,953439.7848,4.4392E-05
932,909519.7337,909519.7337,2.6132E-05
933,968801.7258,968801.7258,-4.29805E-06
934,885476.0545,885476.0545,4.2272E-05
935,889589.7007,889589.7007,-4.93799E-06
936,881063.0242,881063.0242,3.0692E-05
939,1312307.580491002,1311662.708151902,644.8723391
940,981646.1721,981646.1721,4.7152E-05
941,988115.2822,988115.2822,-1.61281E-05
942,883248.2187,883248.2187,2.5952E-05
943,860307.5907,860307.5907,3.03921E-05
944,997943.1856,997943.1856,3.0342E-05
945,994329.0231,994329.0231,-4.1128E-05
946,1014662.608644942,1008806.426241942,5856.182403
949,827276.4908,827276.4908,-5.48805E-06
950,1096811.785077062,1096811.785077062,0
951,978930.2915,978930.2915,-4.47803E-06
952,1298066.702918292,1295351.901540692,2714.801378
953,1328961.153626512,1327212.416407412,1748.737219
954,1127839.700730172,1127839.700730172,0
955,973206.3689,973206.3689,2.5732E-05
958,1059638.862,1059638.862,-6.07399E-05
959,260117.7616,260117.7616,1.506E-05
960,732007.78,732007.78,2.32949E-05
961,1035014.440218045,1035014.440218045,0
962,875961.7094,875961.7094,7.30495E-06
963,1339829.705699784,1339829.705699784,0
964,1229459.705376097,1229459.705376097,0
965,924957.8124,924957.8124,7.53498E-06
966,1056219.1440102651,1056219.1440102651,0
967,1113002.757668285,1113002.757668285,0
