TZ16_CODE,30_lin,45_lin,60_lin,30_log,45_log,60_log,Average_Price
3,0.1198743855725,17935479.275937006,5756992.837723509,0.01045061587155441,2808234.4795921445,1298279.768493032,7897490.726274339
4,0.00028997345,1271197.418404878,194359.96748871572,1.8658407936535812e-05,146489.08456025715,33003.51288385601,488519.1286826365
5,0.060446568,11172086.288467368,1758635.947592777,0.00502488709714385,1664747.0263838433,382942.6260319187,4310240.756265291
6,-0.0021184215000000003,30833.550363574333,437521.99602295423,-0.0007801568860933152,18623.769129314718,329792.4894567965,156118.5149790798
7,0.0029882295300000003,1614642.3215178598,642693.5195839984,0.0006620514445863448,649739.0444247798,355667.8705093943,752445.2809756662
8,-0.012528066232500001,1165751.2847905797,570033.8463201192,-0.0033151989691799426,512225.3457422555,338569.4812239623,578595.0410630221
9,4.5942000000000007e-07,1407.09375059328,1529.1732886434004,2.2525997388832405e-08,109.08501297642803,140.09306031149535,978.7556798258844
10,0.0038103637195,1160088.687440752,708596.846074578,0.0011466880788009697,596480.1011008997,469290.910171369,622895.1786646186
11,-0.00022601299499999997,0.013440150279000002,1882858.4614647387,-8.542792524896121e-06,0.0008224173526950611,148810.68410922118,627619.4915958703
12,-0.004572745385,41168.752550929705,500201.6598369153,-0.0010921218114896426,16453.211288692262,256590.38579321542,180456.80318513713
13,-0.006361533685,3169396.240816456,760895.43591989,-0.0004872365963623144,408662.96449991316,137963.3625829069,1310097.2244373201
14,-0.0022776037050000002,2031877.4231507133,406148.0846621334,-0.00022334530136915265,347296.9214670559,101474.01091873538,812675.1688541243
15,-0.00059696,360770.0713620528,199714.10373660485,-9.709171899694814e-05,99111.37499330961,70941.09890751228,186828.05825054392
16,-0.00077728911,828360.3647362211,171026.87346591277,-6.265356164313507e-05,121769.50149980684,36285.621221016896,333129.0792607209
18,-0.01151436,1352862.560878752,644921.132213952,-0.0030429705787980597,622830.961865205,412579.0106946478,665927.8952713463
19,0.007069645908000001,6209422.476410912,2960084.66699281,0.0007860688322052169,1211720.8649587496,804188.8773887958,3056502.3824438597
20,0.020205806335,3440546.7872360377,456323.4942460689,0.0016512517444587098,490466.0607328529,97336.3324344644,1298956.7641368785
21,-0.00023378577820000002,2042306.3488946208,426647.2120496187,-2.2458691289539945e-05,355704.72810430295,112729.82090616706,822984.520272039
22,-0.0053038908,1994067.749674057,231575.78256773876,-0.0005201950906082691,354600.38487343304,62020.9870579432,741881.1764432508
23,-0.02049483384,3610136.472120412,192715.78495725116,-0.009494599300140247,3055876.213849418,247350.23344065715,1267617.4140276487
24,0.005949450000000001,1357256.3023543498,196076.1746708388,0.0009018759006734884,363473.7592877492,76653.81913165413,517777.49348361715
25,-0.00619714875,986182.2948836221,132262.200222858,-0.0008802658820484291,249418.84129937767,50374.18514209261,372814.83052259096
26,0.001120736305,507535.1755287468,27650.058365714878,8.385728988460847e-05,71261.41781542027,5944.10668934561,178395.0781655862
27,-0.007569404375,1163545.931633976,239997.11075809816,-0.0016094836751331587,444519.416402427,134672.9600020184,467847.6792675434
28,0.0042713245575,871145.9942067635,163378.05301903354,0.0010910621477149725,398456.17864339415,111681.3524048285,344841.3499689968
29,-0.007226936860000001,1367067.3316858,158872.70440675045,-0.002869557896477337,973273.9870830005,173771.04651109033,508646.6770147677
30,-0.07922318040000001,10718593.604540858,1498053.765450104,-0.017093160402884878,4102794.058047943,871603.8884115187,4072215.773944264
31,0.021594795300000004,3379364.7042156477,348029.3917725821,0.005783223559842884,1615233.1059781776,257413.51100278986,1242464.7032257465
32,-0.009245091050000001,3570904.156187059,241695.945566018,-0.000992048699546666,694227.8040930326,71939.82026937792,1270866.698878169
34,147604.272560199,1407397.540206528,140513.3300121822,39557.08560445922,694569.4656964708,108291.59945342284,547163.8497670131
35,-0.12770016558000002,24109247.2462293,3465064.905639016,-0.0021510698078742885,723185.2188200889,147658.55019645946,9191437.362314234
36,21349.47705644,160667.734026936,23787.371149833598,2074.259285960589,28572.70888886221,6406.541079542969,65388.99111598997
37,1546028.1316467489,1402636.7424468794,179560.56719786528,473720.6559421746,788943.0427388601,155090.03988785157,864023.9011464021
38,-0.001918065825,865840.7522925801,81319.76752915674,-0.0003748912886686265,316356.88069345907,44419.3838762176,315720.17289175274
39,-0.0016727056125,2176147.9596861633,221513.92828649373,-0.000451767532779945,1088050.1590883234,167736.2513221315,799220.6289701401
40,-0.01329385941,1646263.0767765155,232191.03325091014,-0.004584713079122106,1053438.1002259227,231529.9579606253,626151.3670293798
41,-0.000988105755,670562.9750694582,62894.67336592291,-0.00040946086046968064,502731.18353627535,73328.123063293,244485.88257886595
42,0.00279461,677330.1214556801,58652.94092438401,0.0008615643059236065,381721.0466468288,51375.064296573924,245327.68806938373
43,685424.7858658201,465846.101216804,48592.76465218561,205157.69259097622,252979.99026769114,41275.22693515289,319910.0350324626
44,7990024.403968133,5703394.153478455,549558.349157012,645060.3824061393,850428.1301814135,128317.94335902124,3523498.2986075343
45,3562639.391722174,2323094.08681134,245040.36425798893,1488617.38028645,1814488.2512250794,301387.7146641007,1697920.9456912137
46,36830.830743191545,405135.41277133476,57809.92196805353,19445.29445708623,414399.9592662359,90731.88761125202,163694.4657798424
47,227744.5241739022,2362827.2613160545,267383.281950727,50417.51226263551,1013519.2527009015,181396.72455352792,923097.1871616835
48,138826.9006755722,1453768.585574789,217903.6400216861,44201.84198494457,869173.0093800678,204628.0931240285,587728.8656422446
49,1984147.798848579,1804741.8619493884,225015.343574815,821145.5881249283,1365034.3939850717,265696.5600785476,1144134.6330036526
50,3111331.0597545053,1973351.1917601903,182512.66473382013,1365006.758496283,1588319.7436196294,230152.7297863826,1464677.5885398013
51,3214358.1754948557,2038695.7757607815,188556.27915387566,810341.8938937025,938788.721756048,135753.53399619076,1413200.696536312
52,3434176.3443234004,1556043.7905845635,259563.59879422202,1460087.9645233126,1224445.9921615904,321503.4921800326,1420913.1812673807
53,-0.014236989325,8951553.211751359,1409094.1967296428,-0.0011790758380506674,1354244.4415525247,310563.2648561785,3453549.1335909893
54,-0.022107290399999997,2849507.6970255845,347026.0433324162,-0.0029250979194480986,717687.5326444065,133574.0724319247,1065511.2426139356
55,115169.74993332429,1266855.7293734765,180771.24547094194,29418.11164225869,611400.0617557631,134427.22683304228,506640.30187740334
56,1405982.8687506635,1212778.1581262094,119265.1364067255,382350.3564981827,652942.8211509105,99127.57398126391,742069.9690524526
57,11012056.65090777,9498822.954187898,731523.448809309,1124316.972808479,1899179.5865971353,231972.00423794976,5432844.404951778
58,5125768.63910014,4421405.642973584,157825.01098617466,1234959.2265247703,2026377.1069556486,113708.3533441375,2586531.5289240717
59,1977305.096870675,843342.7349716811,115137.97707685891,778277.3791316643,616720.7630833501,131390.66665415157,778757.3166832366
