num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
1,1117857.897,1099931.164,17926.73334,0.00010299,2.50673E-05,"449,185"
2,1204096.956,1188749.677,15347.2787,0.00010299,2.70011E-05,
3,1345472.719,1336597.471,8875.2476,0.00010299,3.01714E-05,
4,1441087.198,1434338.518,6748.680281,58.99529221,18.51112879,
5,1432576.793,1425828.113,6748.680483,142.8118795,44.5458789,
6,1159808.948,1144015.318,15793.62955,48.40819099,12.22448562,
7,1233595.68,1224440.232,9155.44831,178.3730884,47.91014193,
8,1212375.054,1203647.425,8727.629124,62.80657353,16.57934535,
9,1105164.397,1089044.08,16120.31719,377.5755298,90.85650189,
10,1186846.149,1177436.651,9409.498317,92.57474947,23.92281359,
11,1116946.088,1103143.174,13802.91447,0.00010299,2.50468E-05,
12,1152794.832,1139271.521,13523.31061,24.53771006,6.159016064,
13,1265499.507,1260453.657,5045.849841,32.26452915,8.890221827,
14,1285565.743,1280429.354,5136.388543,14.29122678,4.000267994,
15,1199142.726,1190614.932,8527.793594,26.29969088,6.866679966,
16,1304961.157,1299324.508,5636.649254,0.00010299,2.92629E-05,
17,1214231.752,1207419.095,6812.657239,0.00010299,2.72284E-05,
18,1269613.64,1258727.352,10886.28822,56.94404446,15.74146598,
19,1272202.343,1261316.055,10886.28799,373.1507618,103.3631674,
20,1318841.888,1315359.115,3482.773202,73.75688622,21.17973842,
21,1352347.661,1346300.28,6047.381294,12.42697009,3.659138879,
22,1412226.976,1408220.392,4006.583917,0.00010299,3.16683E-05,
23,1393539.82,1391814.067,1725.752691,312.8469003,94.92410804,
24,1325700.911,1321500.506,4200.405196,181.1260925,52.28195976,
25,1433792.655,1429100.459,4692.19554,7.067088463,2.206237004,
26,1511511.733,1509892.374,1619.35856,6.464326556,2.127453594,
27,1446459.115,1439892.511,6566.604386,208.3514625,65.61875734,
28,1458250.294,1452619.673,5630.621164,289.3970132,91.88643516,
29,1501098.776,1497092.192,4006.583941,0.642453825,0.209979296,
30,1463453.749,1459115.736,4338.01264,27.62682143,8.803091332,
31,1455229.913,1451409.389,3820.524206,16.333015,5.175153786,
32,1478089.806,1475724.106,2365.700174,266.4666687,85.7568855,
33,1437637.687,1434478.459,3159.228153,0.00010299,3.22381E-05,
34,1428941.479,1425782.25,3159.228682,27.43729271,8.536522416,
35,1271585.467,1265153.023,6432.444361,13.848952,3.834314673,
36,1489304.035,1484167.261,5136.773592,0.00010299,3.33967E-05,
37,1538657.51,1533520.737,5136.772786,0.00010299,3.45034E-05,
38,1547930.519,1543904.906,4025.613486,0.642446818,0.216527933,
39,1550520.431,1546883.191,3637.240178,0.00010299,3.47695E-05,
40,1553362.871,1548153.882,5208.988523,82.63511608,27.9487795,
41,1523585.661,1520121.632,3464.02879,6.083398538,2.018080246,
42,1502356.821,1498892.792,3464.029112,0.00010299,3.36894E-05,
43,1480265.049,1477008.729,3256.320256,0.00010299,3.3194E-05,
44,1476232.251,1473073.023,3159.228317,0.00010299,3.31036E-05,
45,1452094.695,1448935.466,3159.228737,179.8712483,56.86983563,
46,1577141.277,1571932.289,5208.988014,92.55002448,31.78135591,
47,1580593.127,1576696.86,3896.267273,242.9354251,83.60576471,
48,1588822.322,1583613.334,5208.988092,12.38459587,4.284325491,
49,1539215.261,1534006.272,5208.988749,16.65509752,5.581768573,
50,1540909.176,1537749.947,3159.228882,0.00010299,3.45539E-05,
51,1527093.038,1523933.809,3159.228513,14.51982728,4.827832934,
52,1541115.634,1535235.714,5879.919971,0.00010299,3.45586E-05,
53,1440502.661,1433753.981,6748.679901,0.608113496,0.190732189,
54,1550760.783,1545799.187,4961.596172,1.851264205,0.625084168,
55,1572250.288,1567041.3,5208.988302,1.110747196,0.380243846,
56,1578277.657,1574381.389,3896.267709,13.10067463,4.501967491,
57,1580683.878,1577632.647,3051.231245,49.9156758,17.17937124,
58,1571324.165,1569909.896,1414.269367,0.796847896,0.272625519,
59,1552268.357,1547928.307,4340.050355,0.00010299,3.48086E-05,
60,1466521.361,1464171.109,2350.251969,46.75710141,14.9300499,
61,1535924.276,1531584.226,4340.050163,0.00010299,3.44421E-05,
62,1527891.261,1523551.211,4340.049599,91.76152943,30.52659578,
63,1498869.086,1494529.036,4340.050038,30.11767072,9.829023397,
64,1118044.526,1100057.082,17987.44397,3.195967297,0.778012746,
65,1376013.815,1367756.414,8257.401079,528.3963552,158.3098339,
66,1413308.306,1406559.626,6748.680126,0.00010299,3.16926E-05,
67,1478983.837,1474977.254,4006.583398,138.8149333,44.7017888,
68,1516588.053,1511831.546,4756.506697,0.00010299,3.40085E-05,
69,1544486.795,1540817.677,3669.11833,54.51634872,18.3331143,
70,1502135.841,1497735.829,4400.01188,74.44696069,24.34901888,
71,1566716.359,1563460.039,3256.32046,0.00010299,3.51326E-05,
72,1516734.02,1513477.7,3256.320299,0.631209554,0.208453061,
73,1547481.555,1544322.327,3159.228393,9.296291089,3.132279304,
74,1535138.948,1530798.898,4340.050424,7.429876834,2.483445253,
75,1523273.244,1519406.298,3866.945744,0.00010299,3.41585E-05,
76,1529452.486,1523316.943,6135.542708,2.12463254,0.707530399,
77,1515868.661,1508295.597,7573.063907,15.48768274,5.111793528,
78,1414708.9,1407068.567,7640.332572,0.00010299,3.1724E-05,
79,1391105.786,1384357.105,6748.68062,22.0473012,6.677914861,
80,1416388.624,1412382.041,4006.583315,845.0590729,260.6122253,
81,1462825.78,1457872.292,4953.488384,102.2352226,32.5625523,
82,1518093.212,1514196.944,3896.268106,11.77703801,3.892779466,
83,1498510.453,1493463.81,5046.642799,0.631211547,0.205949147,
84,1524545.747,1522926.388,1619.358544,23.94850525,7.949579526,
85,1502843.533,1501429.264,1414.268667,0.00010299,3.37003E-05,
86,1485009.244,1481142.299,3866.945484,1.586547553,0.51298839,
87,1494505.586,1487923.725,6581.861013,0.00010299,3.35134E-05,
88,1384287.778,1376484.825,7802.953443,440.0987338,132.6483308,
89,1349138.611,1341063.328,8075.282756,6.419590335,1.885771951,
90,1362795.984,1357029.52,5766.463654,6.116354161,1.814883513,
91,1344529.408,1336454.125,8075.282694,0.00010299,3.01502E-05,
92,1443308.346,1439412.078,3896.268221,333.1503288,104.6946899,
93,1505149.737,1503735.468,1414.268805,230.0699412,75.39887642,
94,1510296.471,1508664.743,1631.728334,55.34771426,18.20066196,
95,1541366.21,1536501.467,4864.742832,6.11624361,2.052654685,
96,1501983.545,1500351.817,1631.727999,45.55049807,14.89647769,
97,1480460.158,1479301.534,1158.623734,15.50459424,4.997840763,
98,1483123.932,1479775.085,3348.846626,53.49065266,17.27351117,
99,1371357.431,1368198.202,3159.228725,25.07363012,7.486747129,
100,1332798.425,1327589.437,5208.98827,17.63874771,5.118674402,
101,1433115.398,1429219.131,3896.267496,135.3819332,42.24420675,
102,1466279.152,1464864.883,1414.269302,287.0059773,91.62898737,
103,1556425.479,1552085.429,4340.049516,40.31551903,13.66236465,
104,1569231.495,1567817.226,1414.269242,51.9605084,17.75356986,
105,1547147.839,1543798.993,3348.846304,765.564986,257.8927677,
106,1493507.595,1490605.067,2902.528128,0.00010299,3.3491E-05,
107,1453783.931,1450881.403,2902.528343,18.86468334,5.971379455,
108,1283534.027,1276790.477,6743.549596,3.8538967,1.077042254,
109,1399301.876,1396045.555,3256.320566,1615.752238,492.2791795,
110,1464352.242,1462937.973,1414.269148,2041.139664,650.7940359,
111,1533492.588,1525919.523,7573.064816,819.0363561,273.4702873,
112,1554306.63,1547424.129,6882.500779,0.00010299,3.48544E-05,
113,1494823.922,1493192.194,1631.728474,725.5933355,236.1612344,
114,1463772.714,1462140.985,1631.728625,97.40837708,31.04525565,
115,1447600.307,1441018.446,6581.861349,543.2621322,171.2313916,
116,1461952.543,1459050.015,2902.528322,191.8006225,61.05321989,
117,1351316.888,1348966.636,2350.251757,1096.877077,322.7308267,
118,1420582.825,1418951.097,1631.728264,1537.346575,475.5143528,
119,1422658.73,1421717.565,941.1653402,1733.533719,536.9802497,
120,1406444.714,1405286.09,1158.62376,402.6870641,123.3149211,
121,1451288.894,1451094.687,194.2069288,0.00010299,3.25442E-05,
122,1434796.96,1433666.771,1130.189139,725.7637604,226.7310568,
123,1388050.455,1386317.465,1732.989741,267.1532931,80.74043229,
124,1357033.197,1355654.39,1378.80729,616.9085712,182.2789684,
125,1332003.891,1327194.198,4809.692909,32.23551107,9.349003861,
126,1335635.865,1333285.613,2350.251812,124.2987941,36.14766704,
127,1384830.973,1382263.262,2567.711419,26.36346757,7.949221277,
128,1397222.538,1395808.269,1414.2687,2.925833985,0.890103581,
129,1433796.717,1432855.552,941.1650511,47.58518228,14.8554087,
130,1406855.58,1405441.311,1414.268816,988.8130299,302.8928235,
131,1406829.197,1404673.152,2156.044642,3289.806615,1007.713387,
132,1408753.609,1408307.291,446.3180248,29.92842902,9.180033121,
133,1430297.668,1426175.077,4122.59058,8.728155037,2.718154685,
134,1474940.338,1473526.069,1414.26862,38.0301172,12.21314189,
135,1403665.047,1401314.795,2350.251925,981.5520766,299.9867807,
136,1276937.569,1271853.504,5084.064797,681.8316237,189.5710826,
137,1406079.014,1403728.762,2350.251714,0.405635506,0.124185524,
138,1445762.995,1445122.47,640.5253317,10.63032909,3.346332565,
139,1436289.774,1434412.626,1877.147586,0.00010299,3.22079E-05,
140,1422252.718,1419902.466,2350.251539,0.00010299,3.18931E-05,
141,1381504.556,1380284.493,1220.062635,15.2984667,4.6017764,
142,1432888.522,1431011.374,1877.147518,365.1748832,113.9301288,
143,1465453.208,1464323.018,1130.189634,0.00010299,3.28619E-05,
144,1394150.679,1391643.945,2506.734411,1119.399227,339.7973621,
145,1469047.368,1467470.861,1576.50729,56.6822071,18.13041887,
146,1578034.508,1577093.343,941.1647767,140.1721887,48.16190273,
147,792492.2998,792492.2998,-2.58681E-05,0.00010299,1.77711E-05,
148,865637.2909,849571.4291,16065.86179,0.00010299,1.94114E-05,
149,1397583.156,1389819.671,7763.484639,802.8836932,244.3180653,
150,1356184.399,1347281.102,8903.29666,0.00010299,3.04116E-05,
151,1279008.574,1262048.704,16959.87042,401.8165556,111.8990935,
152,1196638.199,1185115.684,11522.51479,3737.743639,973.8625356,
153,1322527.51,1314338.637,8188.873116,1510.146795,434.8597037,
154,1443737.144,1434643.585,9093.559484,1559.560076,490.2476547,
155,1349811.408,1342365.593,7445.815373,943.8032282,277.3829985,
156,1288969.884,1281744.27,7225.614477,3633.875283,1019.854166,
157,1208558.309,1200485.161,8073.147559,3800.730356,1000.138058,
158,1193438.012,1189368.718,4069.293591,3283.296511,853.1693735,
159,1240991.968,1236645.587,4346.38129,1500.507026,405.4453181,
160,1333339.201,1329881.036,3458.164953,875.2958609,254.1094453,
161,1562597.848,1559221.161,3376.687419,106.3106535,36.17006552,
162,1519726.36,1518312.091,1414.269443,156.4057365,51.75393308,
163,976070.6354,956857.344,19213.29142,4206.023084,893.8778691,
164,1070307.755,1051222.359,19085.39619,400.996756,93.44903417,
165,1194176.293,1184271.48,9904.81332,1920.097246,499.248715,
166,1086318.354,1074091.055,12227.29928,1941.237516,459.1568617,
167,1026222.934,1010780.121,15442.81327,3317.857257,741.3524026,
168,1322409.732,1321189.67,1220.062235,962.3629579,277.0959771,
169,1248304.898,1243095.91,5208.988057,988.023129,268.5425271,
170,1262387.685,1252649.847,9737.837566,1398.124242,384.2941742,
171,1316269.151,1307230.715,9038.436378,2755.475013,789.7078697,
172,1227390.981,1218190.401,9200.580492,855.8816531,228.7293682,
173,1117284.822,1105440.715,11844.10727,4026.921145,979.6305272,
174,1527455.422,1525823.693,1631.728659,0.00010299,3.42522E-05,
175,1233594.07,1231243.819,2350.251287,416.7384014,111.9337568,
176,1360537.946,1359123.677,1414.268686,396.9347117,117.5858394,
177,1355522.577,1354775.619,746.9582432,431.3345821,127.3052518,
178,1293346.404,1290791.063,2555.340821,1694.388197,477.1479508,
179,1260679.22,1253545.373,7133.847178,2088.573095,573.2968548,
180,1161626.423,1150846.422,10780.00134,3215.932292,813.3896923,
181,1340393.477,1339014.67,1378.807398,154.03312,44.95434806,
182,1253618.501,1250715.973,2902.52804,1785.965084,487.4876779,
183,1217102.436,1214547.095,2555.340583,559.8478427,148.3619136,
184,1258405.872,1255293.19,3112.681693,733.0218813,200.8458953,
185,1225207.886,1224997.732,210.1540003,765.2307928,204.1397163,
186,1195232.928,1179532.991,15699.93744,1401.717228,364.7860704,
187,1380109.515,1370307.117,9802.397897,463.5074394,139.2821765,
188,1343455.493,1342467.592,987.9012124,2082.78879,609.247563,
189,1345195.539,1342688.805,2506.733877,335.5002462,98.2660609,
190,1284877.311,1282580.731,2296.579746,18.65157149,5.217979577,
191,1259252.99,1258174.603,1078.387058,276.4288708,75.79170484,
192,1431859.932,1429353.198,2506.73367,779.0516504,242.8801787,
193,1337707.638,1335857.376,1850.261822,1397.851554,407.1435377,
194,1512401.774,1511271.585,1130.189365,0.058064883,0.019120798,
195,1430287.382,1428525.737,1761.645147,768.4921023,239.3249637,
196,1266012.485,1265290.149,722.3356404,2570.008504,708.4314525,
197,1526670.183,1526475.977,194.2063389,596.508066,198.2836158,
198,1422400.842,1422400.842,0.00029161,1190.290257,368.6380543,
199,1261343.454,1259111.142,2232.311682,2572.946921,706.6257675,
200,1418000.793,1415433.082,2567.71101,19.59265067,6.049158369,
201,1382599.578,1382153.259,446.3185971,3319.60921,999.3294044,
202,1264533.88,1263096.259,1437.621053,1818.221543,500.6134971,
205,1336703.854,1333460.08,3243.773619,1176.268199,342.3472484,
206,1283852.432,1279752.265,4100.167151,3788.913002,1059.144041,
207,1269470.257,1261879.846,7590.411219,3293.28886,910.2855335,
208,1476077.878,1474526.387,1551.491404,0.000106658,3.4279E-05,
209,1337165.5,1331963.481,5202.018633,888.3124827,258.6284002,
210,1476264.299,1471351.31,4912.988746,1051.113321,337.8616843,
211,1470488.199,1468726.554,1761.644938,880.1982681,281.8170983,
212,1365996.667,1362611.677,3384.989682,2241.42511,666.6519567,
213,1283736.555,1281586.537,2150.018425,732.4879464,204.7395179,
214,1182928.361,1180350.307,2578.053665,1761.467124,453.689023,
215,1573991.321,1571641.069,2350.251622,1537.885857,527.0498838,
216,1352827.581,1345783.667,7043.913537,178.2657128,52.50921848,
217,1429648.42,1427141.686,2506.734459,422.0436021,131.3747357,
218,1349418.21,1348244.6,1173.610257,1438.397717,422.6207704,
219,1311045.461,1309968.944,1076.517441,1533.723374,437.8144319,
220,1199463.538,1198479.853,983.6845506,880.3732715,229.9212886,
221,1047530.413,1045809.287,1721.126389,1456.997777,332.3156663,
222,1354410.781,1351069.397,3341.384454,0.000106658,3.14535E-05,
223,1159305.529,1153734.228,5571.300562,524.8379544,132.4794226,
224,1436322.61,1432453.695,3868.914823,0.000106658,3.33558E-05,
225,1152195.041,1146856.064,5338.977448,0.000106658,2.67575E-05,
226,938996.0118,935771.4235,3224.588285,1780.474452,364.0196097,
227,1060069.524,1052352.613,7716.910863,3008.323102,694.3590712,
228,1077176.426,1069946.934,7229.492151,2692.316866,631.4490262,
229,1043217.335,1032709.114,10508.22062,3334.655024,757.4448073,
230,920633.4786,915157.1783,5476.300284,3590.056708,719.6367908,
231,1040165.569,1036218.785,3946.784302,2661.349366,602.7394945,
232,1056979.002,1051640.025,5338.977181,1745.419444,401.6904023,
233,1095899.17,1090560.193,5338.977326,2017.405038,481.3810444,
236,1032693.307,1027487.201,5206.1055,1422.957496,319.95476,
237,977167.3004,972521.3793,4645.92105,1643.675357,349.7117747,
238,995083.4108,990812.9277,4270.483094,342.8875586,74.29105044,
239,1289794.037,1282980.971,6813.065514,625.9179253,175.7774013,
240,1443540.45,1438010.067,5530.383021,1301.419214,409.045348,
