num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
94,1516043.214,1508664.743,7378.470739,55.34771426,1.83E+01,
95,1547112.952,1536501.467,10611.48524,6.11624361,2.06E+00,
96,1510963.302,1500351.817,10611.48477,45.55049807,1.50E+01,
97,1490545.724,1479301.534,11244.19015,15.50459424,5.03E+00,
98,1498325.28,1479775.085,18550.19546,53.49065266,1.75E+01,
99,1488431.783,1368198.202,120233.5813,25.07363012,8.13E+00,
100,1462876.164,1327589.437,135286.727,17.63874771,5.62E+00,
101,1439874.92,1429219.131,10655.7891,135.3819332,4.24E+01,
102,1473038.674,1464864.883,8173.790908,287.0059773,9.21E+01,
103,1559463.899,1552085.429,7378.470172,40.31551903,1.37E+01,
104,1572269.916,1567817.226,4452.689898,51.9605084,1.78E+01,
105,1550186.26,1543798.993,6387.26696,765.564986,2.58E+02,
106,1496546.016,1490605.067,5940.948784,0.00010299,3.36E-05,
107,1473814.083,1450881.403,22932.67976,18.86468334,6.05E+00,
108,1288754.423,1276790.477,11963.94606,3.8538967,1.08E+00,
109,1408530.273,1396045.555,12484.71829,1615.752238,4.96E+02,
110,1471111.764,1462937.973,8173.790754,2041.139664,6.54E+02,
111,1536531.008,1525919.523,10611.48547,819.0363561,2.74E+02,
112,1557345.05,1547424.129,9920.921435,0.00010299,3.49E-05,
113,1500570.665,1493192.194,7378.470879,725.5933355,2.37E+02,
114,1470314.776,1462140.985,8173.790997,97.40837708,3.12E+01,
115,1450638.728,1441018.446,9620.282005,543.2621322,1.72E+02,
116,1464990.964,1459050.015,5940.948978,191.8006225,6.12E+01,
117,1354384.897,1348966.636,5418.260955,1096.877077,3.23E+02,
118,1427124.888,1418951.097,8173.790636,1537.346575,4.78E+02,
119,1429200.793,1421717.565,7483.227712,1733.533719,5.39E+02,
120,1412986.776,1405286.09,7700.686132,402.6870641,1.24E+02,
121,1457208.054,1451094.687,6113.36652,0.00010299,3.27E-05,
122,1443903.4,1433666.771,10236.62861,725.7637604,2.28E+02,
123,1412821.007,1386317.465,26503.54179,267.1532931,8.22E+01,
124,1400549.94,1355654.39,44895.54995,616.9085712,1.88E+02,
125,1336212.972,1327194.198,9018.774104,32.23551107,9.38E+00,
126,1338509.667,1333285.613,5224.054384,124.2987941,3.62E+01,
127,1389641.733,1382263.262,7378.471103,26.36346757,7.98E+00,
128,1406233.476,1395808.269,10425.20719,2.925833985,8.96E-01,
129,1437630.458,1432855.552,4774.905674,47.58518228,1.49E+01,
130,1416661.838,1405441.311,11220.52728,988.8130299,3.05E+02,
131,1413532.324,1404673.152,8859.171778,3289.806615,1.01E+03,
132,1419797.159,1408307.291,11489.86835,29.92842902,9.25E+00,
133,1434131.408,1426175.077,7956.331203,8.728155037,2.73E+00,
134,1480687.08,1473526.069,7161.011025,38.0301172,1.23E+01,
135,1406321.39,1401314.795,5006.595262,981.5520766,3.01E+02,
136,1281846.167,1271853.504,9992.662838,681.8316237,1.90E+02,
137,1408735.357,1403728.762,5006.595052,0.405635506,1.24E-01,
138,1449596.736,1445122.47,4474.265955,10.63032909,3.36E+00,
139,1439187.531,1434412.626,4774.905489,0.00010299,3.23E-05,
140,1427858.797,1419902.466,7956.331191,0.00010299,3.20E-05,
141,1385291.088,1380284.493,5006.59532,15.2984667,4.61E+00,
