num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
176,1433738.168,1359123.677,74614.49065,396.9347117,1.24E+02,
177,1414294.126,1354775.619,59518.5066,431.3345821,1.33E+02,
178,1372219.235,1290791.063,81428.1718,1694.388197,5.06E+02,
179,1287133.041,1253545.373,33587.66842,2088.573095,5.85E+02,
180,1220590.923,1150846.422,69744.50101,3215.932292,8.55E+02,
181,1416789.064,1339014.67,77774.39418,154.03312,4.75E+01,
182,1388005.854,1250715.973,137289.8806,1785.965084,5.40E+02,
183,1288117.964,1214547.095,73570.86937,559.8478427,1.57E+02,
184,1410343.279,1255293.19,155050.0895,733.0218813,2.25E+02,
185,1323785.318,1224997.732,98787.58616,765.2307928,2.21E+02,
186,1184118.883,1179532.991,4585.891814,1401.717228,3.61E+02,
187,1379283.502,1370307.117,8976.384955,463.5074394,1.39E+02,
188,1394434.262,1342467.592,51966.66961,2082.78879,6.32E+02,
189,1421882.596,1342688.805,79193.7911,335.5002462,1.04E+02,
190,1361287.548,1282580.731,78706.81702,18.65157149,5.53E+00,
191,1360220.488,1258174.603,102045.8848,276.4288708,8.19E+01,
192,1441772.142,1429353.198,12418.94352,779.0516504,2.45E+02,
193,1380447.015,1335857.376,44589.63859,1397.851554,4.20E+02,
194,1514253.061,1511271.585,2981.476153,0.058064883,1.91E-02,
195,1432232.149,1428525.737,3706.411681,768.4921023,2.40E+02,
196,1321428.234,1265290.149,56138.085,2570.008504,7.39E+02,
197,1527818.955,1526475.977,1342.97774,596.508066,1.98E+02,
198,1423810.879,1422400.842,1410.036612,1190.290257,3.69E+02,
199,1303555.252,1259111.142,44444.10987,2572.946921,7.30E+02,
200,1420369.468,1415433.082,4936.386407,19.59265067,6.06E+00,
201,1425521.317,1382153.259,43368.05824,3319.60921,1.03E+03,
202,1285529.986,1263096.259,22433.72733,1818.221543,5.09E+02,
205,1344871.692,1333460.08,11411.61206,1176.268199,3.44E+02,
206,1297234.485,1279752.265,17482.21972,3788.913002,1.07E+03,
207,1283219.616,1261879.846,21339.76988,3293.28886,9.20E+02,
208,1477350.296,1474526.387,2823.908966,0.000106658,3.43E-05,
209,1339146.932,1331963.481,7183.45082,888.3124827,2.59E+02,
210,1478752.224,1471351.31,7400.91448,1051.113321,3.38E+02,
211,1472362.95,1468726.554,3636.395966,880.1982681,2.82E+02,
212,1382939.155,1362611.677,20327.47804,2241.42511,6.75E+02,
213,1407424.617,1281586.537,125838.0796,732.4879464,2.24E+02,
214,1270978.681,1180350.307,90628.3741,1761.467124,4.87E+02,
215,1573991.321,1571641.069,2350.251622,1537.885857,5.27E+02,
216,1352325.613,1345783.667,6541.94597,178.2657128,5.25E+01,
217,1439258.534,1427141.686,12116.84847,422.0436021,1.32E+02,
218,1388617.346,1348244.6,40372.74616,1438.397717,4.35E+02,
219,1353104.233,1309968.944,43135.28908,1533.723374,4.52E+02,
220,1283963.212,1198479.853,85483.35884,880.3732715,2.46E+02,
221,1196586.658,1045809.287,150777.371,1456.997777,3.80E+02,
222,1367562.718,1351069.397,16493.32144,0.000106658,3.18E-05,
223,1162627.656,1153734.228,8893.427543,524.8379544,1.33E+02,
224,1435709.94,1432453.695,3256.245373,0.000106658,3.33E-05,
225,1154313.765,1146856.064,7457.701421,0.000106658,2.68E-05,
226,940944.8092,935771.4235,5173.385697,1780.474452,3.65E+02,
227,1061892.701,1052352.613,9540.088168,3008.323102,6.96E+02,
228,1084406.434,1069946.934,14459.49972,2692.316866,6.36E+02,
229,1047373.544,1032709.114,14664.42962,3334.655024,7.60E+02,
230,929473.3755,915157.1783,14316.19717,3590.056708,7.27E+02,
231,1049548.352,1036218.785,13329.56737,2661.349366,6.08E+02,
232,1078214.257,1051640.025,26574.23177,1745.419444,4.10E+02,
233,1115599.981,1090560.193,25039.78789,2017.405038,4.90E+02,
236,1048528.196,1027487.201,21040.99503,1422.957496,3.25E+02,
237,979320.2678,972521.3793,6798.888479,1643.675357,3.50E+02,
238,1000813.357,990812.9277,10000.42916,342.8875586,7.47E+01,
239,1297127.312,1282980.971,14146.34136,625.9179253,1.77E+02,
240,1446250.465,1438010.067,8240.397857,1301.419214,4.10E+02,
241,1118456.998,1112541.929,5915.068735,1628.008541,3.96E+02,
242,1174355,1168448.059,5906.941492,2617.974598,6.69E+02,
243,1225929.789,1214351.255,11578.53431,1173.830968,3.13E+02,
244,1444124.203,1435883.805,8240.398215,553.0395378,1.74E+02,
245,1250390.798,1247363.505,3027.292812,2212.322931,6.02E+02,
246,1231754.972,1226550.5,5204.472357,1917.14988,5.14E+02,
247,1269730.364,1264659.644,5070.720269,1191.479637,3.29E+02,
248,1298258.769,1289923.853,8334.916465,1636.834087,4.63E+02,
249,1303841.428,1295520.952,8320.476099,1571.425648,4.46E+02,
250,1178535.576,1176518.062,2017.514173,1418.779207,3.64E+02,
251,1141433.295,1139335.846,2097.448717,3283.828509,8.16E+02,
252,1000881.949,976513.2498,24368.69922,1812.468904,3.95E+02,
253,1102297.625,1098176.026,4121.598558,2197.184302,5.27E+02,
254,1339171.967,1333610.226,5561.741278,755.8512121,2.20E+02,
255,1290245.444,1283212.915,7032.528564,1102.50463,3.10E+02,
256,1229948.268,1223839.54,6108.72847,1326.111275,3.55E+02,
257,1166989.777,1161602.848,5386.928822,1462.122678,3.72E+02,
258,1300825.867,1234967.751,65858.11618,2632.802691,7.46E+02,
259,1172253.339,1171257.803,995.5362387,1728.913998,4.41E+02,
260,1146570.255,1139219.732,7350.522768,1491.125109,3.72E+02,
261,1064702.31,1058755.425,5946.88509,2561.214821,5.94E+02,
262,1152740.326,1092001.707,60738.61933,1202.100878,3.02E+02,
263,1016003.548,1005716.439,10287.10877,9.96E-05,2.20E-05,
264,1256852.716,1245265.625,11587.09149,9.96E-05,2.73E-05,
265,1029476.83,1027556.211,1920.618611,30.00261394,6.73E+00,
266,984069.1475,982278.1826,1790.964937,9.96E-05,2.13E-05,
267,1030157.72,921284.1338,108873.5858,780.0654966,1.75E+02,
268,1280870.725,1186794.774,94075.95073,1428.763101,3.98E+02,
270,1358190.775,1317647.276,40543.49928,2268.788629,6.71E+02,
271,1279322.536,1246408.323,32914.21337,1856.692116,5.17E+02,
272,1169157.932,1086133.56,83024.37242,686.927444,1.75E+02,
273,1163403.257,1046974.578,116428.6789,4770.646254,1.21E+03,
274,1272872.878,1235154.688,37718.18994,1222.797266,3.39E+02,
275,1178202.908,1165050.361,13152.54681,674.8881531,1.73E+02,
276,1040277.09,1019031.751,21245.33861,2632.172885,5.96E+02,
277,1196021.766,1179817.055,16204.71108,1461.757628,3.81E+02,
278,1041876.553,1000907.385,40969.16766,3054.493426,6.93E+02,
279,1297214.002,1285190.337,12023.66473,0.00010416,2.94E-05,
280,1005144.569,977324.7474,27819.82192,3371.402158,7.38E+02,
281,1092630.621,1079465.457,13165.1638,1027.829607,2.45E+02,
282,971826.1321,946735.5853,25090.54684,1062.217232,2.25E+02,
283,1215260.601,1106901.713,108358.8876,1100.8175,2.91E+02,
284,1187002.589,1091090.842,95911.74696,1099.528193,2.84E+02,
285,1071143.25,1056841.731,14301.51929,711.1931635,1.66E+02,
286,928707.7662,913939.8112,14767.95496,2441.284112,4.94E+02,
287,1162631.356,1007924.905,154706.4507,948.8427096,2.40E+02,
288,976397.0457,921142.3715,55254.67423,879.5960968,1.87E+02,
289,1021739.887,917126.4277,104613.4592,612.2937588,1.36E+02,
290,908556.7584,873996.9246,34559.83378,1100.8175,2.18E+02,
291,1324087.883,1297894.122,26193.76084,299.9559998,8.65E+01,
292,1237364.411,1186722.081,50642.33037,440.2949646,1.19E+02,
300,917863.8432,916684.573,1179.270194,2314.259039,4.63E+02,
301,850238.1868,848887.5223,1350.664513,1937.487865,3.59E+02,
302,861559.9657,853545.0795,8014.886213,2710.028616,5.08E+02,
303,933715.7392,925275.9512,8439.788011,1163.285346,2.36E+02,
304,989241.9745,986264.5687,2977.40577,3039.444658,6.55E+02,
305,1128595.345,1117832.651,10762.6941,972.8453837,2.39E+02,
306,952671.2257,950534.9268,2136.298921,1454.954356,3.02E+02,
307,1109007.699,1100476.436,8531.263003,1460.411786,3.53E+02,
308,1040974.773,1033714.444,7260.328999,2252.709441,5.11E+02,
309,1273367.504,1271252.421,2115.082995,569.5424829,1.58E+02,
310,1118980.663,1113076.876,5903.786871,1638.367218,3.99E+02,
311,856093.3945,851640.4564,4452.938098,3660.466096,6.82E+02,
312,952249.8471,949336.6622,2913.1849,1326.557155,2.75E+02,
313,1064856.986,1058851.733,6005.252826,843.3960704,1.96E+02,
314,1102808.368,1093958.384,8849.983667,1603.046017,3.85E+02,
315,1106172.699,1098388.124,7784.575027,976.1984711,2.35E+02,
316,1069436.849,1055416.792,14020.05686,2212.493286,5.15E+02,
317,1144175.63,1137407.82,6767.810374,3747.431467,9.34E+02,
318,1115290.869,1101730.494,13560.37498,873.2912473,2.12E+02,
319,1220042.838,1217356.359,2686.478547,2531.495244,6.72E+02,
320,1202781.72,1199762.168,3019.552074,2761.25553,7.23E+02,
321,1148207.187,1140666.629,7540.558416,3540.694784,8.85E+02,
322,1122694.749,1114853.929,7840.820387,1139.380745,2.79E+02,
323,1053193.107,1051381.926,1811.180952,1543.49496,3.54E+02,
324,993218.7367,992170.5754,1048.161342,1560.230556,3.37E+02,
325,1071352.92,1060292.919,11060.00113,1432.232182,3.34E+02,
328,1197755.338,1195380.658,2374.679952,1166.549497,3.04E+02,
329,1097933.076,1095789.554,2143.522011,2122.310797,5.07E+02,
330,901715.5128,899794.3039,1921.208866,36.85161292,7.24E+00,
331,1291231.508,1287726.516,3504.991754,2544.359715,7.15E+02,
332,876465.7764,874731.1216,1734.654837,4.747803802,9.06E-01,
333,1181373.437,1175916.691,5456.745938,1652.965387,4.25E+02,
334,89766.0082,89766.0082,1.40001E-06,751.2151891,1.47E+01,
400,148696.9696,102576.697,46120.2726,0.001344959,4.35E-05,
401,431745.8756,143050.1302,288695.7454,188.1542217,1.77E+01,
402,441296.3376,152060.3472,289235.9904,0.001344959,1.29E-04,
405,777831.1433,567499.1507,210331.9926,2458.01511,4.16E+02,
406,594292.1072,383648.9229,210643.1843,2875.215287,3.72E+02,
407,777647.8588,578806.3505,198841.5083,766.0710867,1.30E+02,
408,780938.0302,632384.2203,148553.8099,5026.932709,8.55E+02,
409,1005531.578,1004835.983,695.5948772,0.000103298,2.26E-05,
410,1111468.852,1110394.05,1074.80159,13.20672863,3.20E+00,
411,1332237.157,1332042.951,194.2063201,6396.306085,1.86E+03,
412,1009313.631,903907.1521,105406.4786,2923.389117,6.42E+02,
413,833792.7877,767494.1719,66298.61578,3968.416976,7.20E+02,
414,987869.9343,949689.5073,38180.427,2752.859835,5.92E+02,
415,795407.2635,714032.2705,81374.99297,2832.582041,4.91E+02,
416,897313.3307,757062.4687,140250.862,2871.996293,5.61E+02,
417,721428.0066,662995.1605,58432.84613,2999.378897,4.71E+02,
418,1098221.872,1058916.5,39305.37167,846.863926,2.03E+02,
420,871228.4555,844819.7232,26408.73228,1247.982619,2.37E+02,
421,633041.559,585551.1319,47490.42707,1425.943213,1.97E+02,
422,594767.8261,549963.1175,44804.70859,2537.678521,3.29E+02,
423,607595.7212,563220.5766,44375.14463,8.76E-05,1.16E-05,
424,573254.6753,522965.445,50289.23027,3075.033931,3.84E+02,
425,464811.7918,432077.543,32734.24882,3570.361542,3.61E+02,
426,670837.075,626506.734,44330.34097,8.76E-05,1.28E-05,
428,327004.225,118137.9721,208866.2529,1.942623951,1.38E-01,
429,123048.5206,108000.218,15048.30258,1.942623951,5.20E-02,
430,39602.28354,39602.28354,3.07E-06,1.942623951,1.68E-02,
433,1154208.436,1153027.202,1181.234319,28.34772823,7.12E+00,
434,961415.4216,959593.2032,1822.218393,27.43322096,5.74E+00,
435,61404.41095,51075.49511,10328.91584,8.43E-05,1.13E-06,
500,907977.4718,889524.221,18453.25084,2118.3223,4.19E+02,
501,810976.1073,802580.6607,8395.446645,4160.293619,7.35E+02,
502,828017.2786,824355.3061,3661.972535,2877.416349,5.19E+02,
503,777933.1872,691648.9906,86284.19659,3113.476976,5.27E+02,
504,723319.6076,704952.5893,18367.0183,3641.912196,5.74E+02,
505,882807.8603,723507.4149,159300.4454,3747.57856,7.20E+02,
508,640667.3212,631804.6174,8862.703776,4127.419959,5.76E+02,
509,612294.5573,586817.6638,25476.89348,3044.183114,4.06E+02,
510,702532.4796,588645.6455,113886.8341,4870.6753,7.45E+02,
511,794844.8347,788134.6585,6710.176174,4065.658178,7.04E+02,
512,742349.2262,706326.1701,36023.05615,2532.908966,4.09E+02,
513,747986.9702,629597.8885,118389.0817,2011.097504,3.28E+02,
514,761867.7262,673586.5733,88281.15286,2119.056979,3.52E+02,
517,1243830.619,1242305.476,1525.14282,789.276579,2.14E+02,
518,1091976.504,1087121.534,4854.969975,1007.119856,2.39E+02,
519,987702.754,984017.6497,3685.10434,2080.351257,4.47E+02,
520,1036221.701,1033573.341,2648.36018,2383.700569,5.38E+02,
521,959195.5251,958816.4255,379.0995776,2291.915717,4.79E+02,
522,905065.3105,844952.8101,60112.50037,1967.840995,3.88E+02,
523,915166.4204,906475.2847,8691.135669,3279.019744,6.53E+02,
