TZ16_CODE,30_lin,45_lin,60_lin,30_log,45_log,60_log,Average_Price
3,88459029.35350001,10984863.504149657,3828775.5961693437,7711833.781078082,1719946.9259432352,863440.6945991828,20966356.88920268
4,2771265.25,1207358.609880335,137559.1191191829,178317.6961023359,139132.48637591494,23358.380940279894,939903.0673502284
5,44006430.0,12911807.226853369,3612011.470743096,3658228.2437997805,1923981.9789374645,786514.7757027773,13452049.273165451
6,526074.6725,281195.3899438905,106207.7886155887,193738.9600465066,169844.79441359927,80056.61732581456,249103.33161091083
7,1883300.3475,404229.4157466962,321156.4400767563,417250.98528570536,162663.66291498218,177728.6119461936,625220.5074054351
8,2588856.2115,1169673.4339995438,613972.1840663993,685067.6939634299,513948.71869566827,364666.49337970576,1140202.5235992193
9,2635.62,3653.4946598880006,379.21155046434006,129.2280902833017,283.2373551621233,34.74093289789675,1805.0434184979974
10,1420488.2380000001,3707087.953422383,475641.1631610947,427480.69436408946,1906064.7872753616,315008.5632068225,1702237.8609218409
11,-0.00022601299499999997,3257347.075310568,201147.44894395967,-8.542792524896121e-06,199320.5955942062,15897.57812219697,1152831.5080457497
12,1595746.71425,566851.9518987569,274726.5244574461,381116.7352466433,226544.0256529524,140927.53095051396,610003.4003681749
13,18834752.3,1076050.1456358992,428191.8610088136,1442573.6085651605,138746.24977558808,77638.51139938795,3880968.3203090974
14,8566208.625,1734002.6304502666,280045.563554267,840015.5139990255,296382.92571671825,69967.9443213155,2239053.421168016
15,1340175.2,450765.47135319834,290546.51088960003,217970.90914814858,123835.06618676241,103205.97484409845,506795.0122722909
16,2706977.0,1009231.9125939109,494904.39071445784,218196.48333430127,148357.7342976698,105000.53528524654,988907.6816585065
18,777691.2000000001,567193.452723744,466836.4277048736,205525.22597783618,261124.56205019998,298651.88451415644,508546.0311391785
19,4851717.78,3162625.79239616,2298676.236524373,539459.0024937763,617162.0106799649,624498.9823243213,2718963.4733891403
20,2972424.403,5240233.46600453,646321.6499709766,242911.41364764492,747019.8268852611,137863.99292262274,2498074.3414331097
21,6384150.097,2483996.1306493846,1442642.3857794586,613295.0313682061,432633.0223391821,381178.67218513624,2475120.3602043153
22,5819546.85,2715066.861874401,704638.2974422501,570769.6133062954,482813.9637357541,188717.32718171185,2204954.4636565996
23,8966489.805,1181298.4052744221,65688.93592014984,4153887.1938113584,999934.968113846,84311.58681641806,2602391.9468667503
24,3867142.5,670009.5828283707,61080.353170694114,586219.3354377673,179428.82372843378,23878.69078078396,985923.6179059828
25,2999779.25,1252932.368491865,164926.75992274084,426099.7168176454,316883.54292813997,62815.00780445794,1043599.5372744761
26,3253399.565,991643.9064242926,241193.50605805084,243430.38519900906,139233.6022152508,51850.882693401276,993750.7958606161
27,3493571.25,971084.7676693769,92883.24525756706,742838.6192922272,370991.8297728789,52120.88401363353,1060724.3158576859
28,2348303.9775,761103.4149703631,120831.81584336932,599848.0206052014,348123.4607038199,82597.75629316956,785337.0766221109
29,3891427.5400000005,1262872.6821475688,175980.1974046932,1545146.559641643,899093.3380115777,192482.8005064315,1385713.3097910278
30,62058157.980000004,27241862.398157816,6724394.648904961,13389642.315593153,10427464.208548026,3912415.3340639146,23896719.06495312
31,23046058.425,5399578.588333322,2027967.6003254876,6171881.057144153,2580833.6351880007,1499948.7759953376,7345505.309910295
32,22005920.950000003,3374818.3264613617,1081096.377360581,2361355.3552589654,656106.3006781703,321783.96248666995,5546517.618817142
34,9976824.0,1347152.75318232,719961.2573649121,2673730.740874505,664837.8594239022,554863.7705603038,2797463.793661495
35,96118404.2,38776027.435185686,10705210.071602333,1619084.8016258085,1163132.5357980372,456186.49051822774,32783327.335866977
36,225751.5,34585.6283633688,10222.596170098801,21933.424596612338,6150.613232643462,2753.2038698515335,56216.89561059126
37,3074063.85,313405.2923418163,90458.48834214194,941928.231201723,176281.51143344137,78130.79889482736,803953.2737616064
38,879220.7775000001,196958.46033957822,46646.45827866558,171846.1410474308,71963.76928925168,25479.744958728617,256379.45929731976
39,3958607.25,1015034.4762314649,223559.17518278566,1069148.2214281762,507506.1272502135,169284.96679147452,1250823.7957094463
40,2954190.98,914576.7586801006,414446.6118694518,1018825.1286938015,585234.5331471818,413266.633424922,1105177.141632151
41,2059517.85,786797.7851028204,307640.95918312226,853443.0112834093,589874.1750056947,358674.7956069693,850306.3916425491
42,3096730.0,1519109.5088257599,592171.72089768,954706.393050483,856120.3072349445,518692.835453087,1378999.8087495605
43,3185682.5,836231.49376921,324839.730875352,953521.5015632601,454119.57855329703,275922.42806936253,1076891.0751420641
44,26604630.0,6865895.79144888,3170095.2067778646,2147877.3948488543,1023767.7359859791,740194.5540632799,8137414.89855039
45,11664919.5,2211706.9757034224,589263.4533126618,4874083.508897685,1727487.6404488562,724765.350666871,3690157.311154975
46,690258.92,128795.10804831925,30497.4668877384,364430.7684672994,131740.36592806663,47865.36019915905,228879.13972323577
47,2247821.4590000003,712794.5793006037,273929.05693233747,497617.08381102956,305748.55858892517,185837.4739252384,786480.9692128188
48,3705434.2,814112.8455093092,413155.71438605833,1179793.081866512,486738.3426272929,387984.64307297027,1223294.0669428746
49,7735318.825,1667540.8404293116,783034.3504404996,3201285.1711825505,1261261.041566407,924601.5406331911,2639625.729653696
50,12333033.375,2960478.2596655325,779534.0199058834,5410762.65634154,2382842.998254755,983010.5921928707,4203970.0984140625
51,7911092.8,2321694.0142596806,1045035.4684851445,1994391.904173497,1069105.1513765745,752386.8132890404,2773157.2782771913
52,6357611.649999999,2036539.434801725,583191.5898619086,2703027.2538631293,1602546.511808136,722359.1197750135,2383350.1588650662
53,40715128.35,16305826.638086565,1988008.0472171903,3371936.5088177966,2466842.855892211,438155.42717942584,13445789.038237551
54,4399172.505,857406.6450849184,455279.1276113251,582070.8964708211,215949.6042864658,175241.85385142808,1267769.1578105513
55,1043833.31,304268.5896048603,67764.82550213585,266629.08330760564,146843.740894436,50392.071733230594,342421.5372535996
56,1527353.8605,300712.1602901446,125490.65584960624,415356.6206535438,161899.2269761826,104301.93304157988,465852.6855721743
57,11962668.714750001,2832133.3402021765,852856.2256928978,1221373.2550104246,566252.245375489,270447.60946872487,3425670.1835917626
