num_opportunities,EMP_2016,ERP_2016,,
979,305439.6761,1518.106871,1.01E+02,
980,350625.0985,934.6666453,7.14E+01,
981,96835.99875,1678.139875,3.54E+01,
982,169173.0109,1979.647372,7.29E+01,
983,150244.7725,3726.066597,1.22E+02,
984,12855.52184,16.93340339,4.74E-02,
999,147152.3533,892.3247612,2.86E+01,
1000,56052.59302,4493.102044,5.48E+01,
1001,30657.73225,15.16222228,1.01E-01,
1002,63756.01429,2348.458647,3.26E+01,
1003,121235.4097,2296.308281,6.06E+01,
1004,50348.80606,2678.90129,2.94E+01,
1005,98114.86597,2517.845014,5.38E+01,
1006,174437.3046,1093.064524,4.15E+01,
1007,637266.7857,2087.252214,2.90E+02,
1008,70266.2582,1457.067515,2.23E+01,
1009,371765.5182,2433.983896,1.97E+02,
1010,150772.2737,1767.340945,5.80E+01,
1011,172544.1,2736.291866,1.03E+02,
1012,126103.1185,1851.581683,5.08E+01,
1013,198821.9335,800.3150964,3.46E+01,
1014,61095.37149,490.225248,6.52E+00,
1015,148137.2105,549.9923233,1.77E+01,
1016,106351.9859,2579.723706,5.97E+01,
1017,107853.5443,983.2056408,2.31E+01,
1018,124455.7443,249.0483285,6.75E+00,
1019,201683.3145,2327.566002,1.02E+02,
1020,124634.1673,2869.728924,7.79E+01,
1021,146962.1546,1820.687987,5.83E+01,
1022,95643.97038,2315.160602,4.82E+01,
1023,205120.8385,281.3528769,1.26E+01,
1024,162874.2953,1319.847305,4.68E+01,
1025,251604.3692,19.3706589,1.06E+00,
1026,306247.5953,2002.787831,1.34E+02,
1027,204160.7584,2328.500232,1.04E+02,
1028,130031.8966,1259.915958,3.57E+01,
1029,144025.129,1674.886377,5.25E+01,
1030,871196.4898,0.748727969,1.42E-01,
1031,311150.2268,1505.939859,1.02E+02,
1032,46887.90026,2587.725425,2.64E+01,
1033,35800.92221,369.3923726,2.88E+00,
1034,17769.50635,2687.861439,1.04E+01,
1035,70540.97556,1028.080904,1.58E+01,
1036,260727.7579,4.285270465,2.43E-01,
1037,130475.2459,1589.011121,4.51E+01,
1038,131507.5955,1480.284065,4.24E+01,
1039,115160.8641,1450.482685,3.64E+01,
1040,79300.09982,3261.39602,5.63E+01,
1041,117548.4535,1128.288019,2.89E+01,
1042,111922.273,1645.868389,4.01E+01,
1043,118130.8026,861.8365894,2.22E+01,
1044,155265.7093,1748.61047,5.91E+01,
1045,165712.9216,518.5176063,1.87E+01,
1046,166334.2191,1137.873898,4.12E+01,
1047,131271.9087,2294.240743,6.56E+01,
1048,347186.6173,3984.305125,3.01E+02,
1049,625785.7538,41.54808782,5.66E+00,
1050,703984.6922,139.6224235,2.14E+01,
1051,162546.8643,8.468703115,3.00E-01,
1052,620315.1925,22.37202729,3.02E+00,
1053,608709.0245,377.1265111,5.00E+01,
1054,602755.8594,103.3367737,1.36E+01,
1055,820261.2316,11.54378289,2.06E+00,
1056,418750.3657,1952.958415,1.78E+02,
1057,522186.9116,740.5252304,8.42E+01,
1058,563009.9301,112.501949,1.38E+01,
1059,740863.6442,402.3032915,6.49E+01,
1060,221725.6685,946.0443652,4.57E+01,
1061,225399.477,1085.297322,5.33E+01,
1062,307312.3631,1101.712152,7.37E+01,
1063,207589.0116,2615.841907,1.18E+02,
1064,205201.557,557.6191762,2.49E+01,
1065,245110.3321,1078.718162,5.76E+01,
1066,180108.9043,614.8394056,2.41E+01,
1067,170447.2483,3607.411521,1.34E+02,
1068,93201.19194,5.264339825,1.07E-01,
1069,235276.4988,1709.553282,8.76E+01,
1070,130584.8165,2189.503217,6.23E+01,
1071,21343.10853,0.000106287,4.94E-07,
1072,138681.6709,2628.141387,7.94E+01,
1073,265770.9331,0.331184743,1.92E-02,
1074,596221.7457,0.000106287,1.38E-05,
1075,130342.8303,1873.332983,5.32E+01,
1076,159314.4003,3632.495197,1.26E+02,
1077,113909.318,2899.608449,7.19E+01,
1078,75941.79826,2126.794479,3.52E+01,
1079,128298.0906,1795.016061,5.01E+01,
1080,63376.76505,2206.429323,3.04E+01,
1081,133878.9082,2211.251647,6.45E+01,
1082,130613.3552,1101.398106,3.13E+01,
1083,90719.8238,2768.567084,5.47E+01,
1084,137098.4346,1955.106671,5.84E+01,
1085,402005.6491,1293.736086,1.13E+02,
1087,105113.0154,2030.786247,4.65E+01,
1088,162301.407,3451.884017,1.22E+02,
1089,126351.9168,3206.317656,8.82E+01,
1090,66196.15626,2355.012081,3.39E+01,
1091,74144.81882,0.000106287,1.72E-06,
1092,17776.12566,0.000106287,4.11E-07,
1093,332279.2568,1227.870137,8.88E+01,
1095,316106.7578,1946.491353,1.34E+02,
1096,53679.53622,1212.132562,1.42E+01,
1097,229149.5015,1697.556417,8.47E+01,
1099,357287.5481,2261.012242,1.76E+02,
1100,20073.29839,1971.326337,8.62E+00,
1101,37876.70518,3073.920023,2.54E+01,
1102,42206.31354,3115.867881,2.86E+01,
1103,25472.49168,4030.784201,2.24E+01,
1104,31122.77547,988.9471299,6.70E+00,
1105,153550.1055,3639.08802,1.22E+02,
1106,100040.196,1633.028259,3.56E+01,
1107,71137.64748,3194.828977,4.95E+01,
1108,102222.0378,1399.012387,3.11E+01,
1109,39455.94977,2960.296519,2.54E+01,
1110,87366.24503,651.7956149,1.24E+01,
1111,105768.3235,1393.360835,3.21E+01,
1112,112609.9611,538.138613,1.32E+01,
1113,64926.03691,1540.0353,2.18E+01,
1114,62343.52982,2247.7829,3.05E+01,
1115,56081.41762,1991.751523,2.43E+01,
1116,87800.19343,3084.791464,5.90E+01,
1117,90639.54348,101.2304989,2.00E+00,
1118,98635.01656,2897.750204,6.22E+01,
1119,107017.3871,12.10858535,2.82E-01,
1120,87923.73065,13.0206153,2.49E-01,
1121,75258.76386,7.451474937,1.22E-01,
1122,129584.6212,3406.410546,9.61E+01,
1123,110849.8861,2549.661326,6.15E+01,
1124,103710.4455,1998.527496,4.51E+01,
1125,141197.7925,241.5345911,7.43E+00,
1126,142066.2321,12.44402773,3.85E-01,
1127,64992.54807,1714.37497,2.43E+01,
1128,72558.69232,1727.58437,2.73E+01,
1129,76408.2592,2590.212007,4.31E+01,
1130,35812.4798,2192.912239,1.71E+01,
1131,85812.12992,2414.089894,4.51E+01,
1132,73495.44144,3945.638894,6.31E+01,
1133,53453.35518,949.4954794,1.11E+01,
1134,70110.75688,1568.687882,2.39E+01,
1135,82401.4542,1351.004264,2.42E+01,
1198,75415.04213,522.9720888,8.59E+00,
1200,32088.84717,4502.567137,3.15E+01,
1201,44904.67458,2340.297733,2.29E+01,
1202,44162.81009,0.000107313,1.03E-06,
1203,51354.56639,2698.545322,3.02E+01,
1204,47565.42098,1690.444315,1.75E+01,
1205,40585.77689,0.000107313,9.48E-07,
1206,45599.16744,3519.494343,3.49E+01,
1207,38887.37343,4444.650936,3.76E+01,
1209,119479.8464,8.86E-05,2.30E-06,
1210,58080.22786,4373.645299,5.53E+01,
1211,40436.7783,234.6795383,2.07E+00,
1212,45103.27661,2534.907577,2.49E+01,
1213,53151.43842,1131.102543,1.31E+01,
1214,45152.07138,2228.960392,2.19E+01,
1215,63402.90731,210.0040633,2.90E+00,
1216,61736.46385,3667.874201,4.93E+01,
1217,37239.22539,1667.826386,1.35E+01,
1218,172981.6476,1104.566495,4.16E+01,
1219,178480.3539,257.3812544,1.00E+01,
1220,281654.4076,249.10797,1.53E+01,
1221,142104.366,794.1803331,2.46E+01,
1222,223530.3877,8.86E-05,4.31E-06,
1223,113910.6604,2747.687398,6.81E+01,
1224,274926.568,1061.722482,6.36E+01,
1225,104497.5563,1004.384765,2.29E+01,
1226,172935.8268,3738.563633,1.41E+02,
1227,198751.2456,8.86E-05,3.83E-06,
1228,185199.7314,1480.007082,5.97E+01,
1229,81230.50468,1705.160277,3.02E+01,
1230,105754.6743,2495.698158,5.75E+01,
1231,87452.64311,5202.539889,9.91E+01,
1234,55722.7084,2109.972863,2.56E+01,
1235,45779.86708,1880.975819,1.87E+01,
1236,36987.30317,2387.387874,1.92E+01,
1237,76492.92002,1086.996286,1.81E+01,
1238,13513.78225,0.000101306,2.98E-07,
1239,46744.50027,3088.960223,3.14E+01,
1240,43364.24872,2709.975616,2.56E+01,
1241,36368.22639,3484.014903,2.76E+01,
1242,35117.74065,2641.979213,2.02E+01,
1243,26375.99518,2451.28229,1.41E+01,
1244,26737.77944,3344.970362,1.95E+01,
1245,16883.3625,2103.97294,7.73E+00,
1246,94746.76039,0.000101306,2.09E-06,
1249,89124.98556,1653.461494,3.21E+01,
1250,65385.84927,1170.104804,1.67E+01,
1251,84271.03508,2649.527246,4.86E+01,
1252,75371.96174,3421.919415,5.62E+01,
1253,156958.0644,2298.818854,7.86E+01,
1254,89568.24521,3938.613335,7.68E+01,
1255,89394.78167,2648.807972,5.16E+01,
1256,71414.58442,3514.012522,5.46E+01,
1257,24573.44972,777.734358,4.16E+00,
1260,90494.27494,2279.199565,4.49E+01,
1261,109649.9885,3517.791419,8.40E+01,
1262,91322.06481,1469.268684,2.92E+01,
1263,143507.4305,5019.453939,1.57E+02,
1264,65530.04336,1387.460958,1.98E+01,
1265,101768.3351,1687.456763,3.74E+01,
1266,89415.54155,3146.580768,6.13E+01,
1267,156269.9493,3018.606718,1.03E+02,
1270,102220.8447,2474.764286,5.51E+01,
1271,110671.757,2171.825862,5.23E+01,
1272,126863.2434,4398.856654,1.22E+02,
1273,115501.8165,1827.56443,4.60E+01,
1274,112155.3749,1339.413688,3.27E+01,
1275,77244.89987,3520.1378,5.92E+01,
1276,118322.4942,3149.285541,8.11E+01,
1277,243379.1193,46.0845373,2.44E+00,
1278,94500.42241,2472.562266,5.09E+01,
1279,86939.3955,3371.041059,6.38E+01,
1280,91738.03745,2967.998111,5.93E+01,
1281,192549.8238,1999.465766,8.38E+01,
1283,39440.37744,2.627853643,2.26E-02,
1284,67742.08457,2.627853643,3.88E-02,
1285,24197.54993,2.627853643,1.38E-02,
1286,64975.42637,2.627853643,3.72E-02,
1289,65726.36963,13.18118634,1.89E-01,
1300,136373.142,52.01640448,1.54E+00,
1301,116800.7081,46.04015663,1.17E+00,
1302,1126.215183,0.000104442,2.56E-08,
1303,150092.5578,2136.241688,6.98E+01,
1304,178193.3648,2491.755854,9.67E+01,
1305,198328.3654,3319.710613,1.43E+02,
1306,243769.5824,3935.235283,2.09E+02,
1307,50250.74826,3951.483961,4.32E+01,
1308,160676.6631,2536.052487,8.87E+01,
1309,383498.2352,2379.604548,1.99E+02,
1310,46110.44705,3212.962902,3.23E+01,
1311,116068.6149,4548.678921,1.15E+02,
1312,27819.82244,39.49899928,2.39E-01,
1313,54756.57893,3111.802015,3.71E+01,
1314,33744.28965,1726.84593,1.27E+01,
1315,27302.34444,2107.818743,1.25E+01,
1316,167475.2692,1455.718079,5.31E+01,
1317,56488.9079,1880.533312,2.31E+01,
1318,119504.2291,1592.451686,4.14E+01,
1319,59487.23857,2172.853714,2.81E+01,
1320,74319.8723,0.000115784,1.87E-06,
1321,152851.3435,0.000115784,3.85E-06,
1322,49319.91798,0.000115784,1.24E-06,
1323,126338.6065,1632.494693,4.49E+01,
1324,74437.94285,0.000115784,1.88E-06,
1325,178690.8171,3561.098996,1.39E+02,
1326,755692.9483,122.1571351,2.01E+01,
1327,140848.0294,3192.277073,9.79E+01,
1328,143040.8245,8.757434129,2.73E-01,
1329,91324.22449,270.9420996,5.39E+00,
1330,107095.4066,5356.246333,1.25E+02,
1331,74167.80995,1666.720263,2.69E+01,
1332,226600.5646,0.000115784,5.71E-06,
1333,33905.55642,9.16E-05,6.76E-07,
1334,163565.0506,3121.876841,1.11E+02,
1335,109511.4563,1447.333781,3.45E+01,
1336,173570.4457,3963.19294,1.50E+02,
1337,52922.46018,9.16E-05,1.06E-06,
1338,146758.5058,1946.794024,6.22E+01,
1339,132754.358,3069.82888,8.87E+01,
1340,55400.09773,1504,1.81E+01,
1341,310866.0216,1455.692868,9.85E+01,
1342,105496.5162,2963.308378,6.81E+01,
1343,110508.9734,3754,9.03E+01,
1344,46856.6022,4022,4.10E+01,
1345,60043.12379,21.3004645,2.78E-01,
1346,29097.46049,2936.276775,1.86E+01,
1347,58082.66284,4491.27743,5.68E+01,
1348,112193.5371,728.4221052,1.78E+01,
1349,130664.8425,9.16E-05,2.61E-06,
1351,13724.6782,2.695244006,8.05E-03,
1400,59101.11392,2572.963204,3.31E+01,
1401,59015.70779,2123.092006,2.73E+01,
1402,241920.9187,1137.771149,5.99E+01,
1403,125014.3744,3108.374599,8.46E+01,
1404,171009.6767,2581.139411,9.61E+01,
1405,27082.32159,3002.395923,1.77E+01,
1406,568064.5896,1597.452654,1.98E+02,
1407,676467.8032,554.0280432,8.16E+01,
1408,211004.0068,2350.753049,1.08E+02,
1409,220672.3793,4106.034409,1.97E+02,
1410,112262.7007,4991.995552,1.22E+02,
1413,11799.10462,1431.295724,3.68E+00,
1414,84128.72296,2408.128111,4.41E+01,
1415,95408.67346,3595.677609,7.47E+01,
1416,62655.40018,1793.236684,2.45E+01,
1417,12298.84119,2736.297539,7.33E+00,
1418,106781.3372,1474.880441,3.43E+01,
1419,37142.52037,1933.44634,1.56E+01,
1420,148440.1548,3478.557454,1.12E+02,
1421,150795.4968,969.2002812,3.18E+01,
1422,169550.9911,1354.279817,5.00E+01,
1500,87946.62365,1099.457179,2.11E+01,
1501,145064.8335,1385.250578,4.38E+01,
1502,54051.37096,2472.231827,2.91E+01,
1503,162890.2717,2082.415333,7.39E+01,
1504,85327.48066,1515.368038,2.82E+01,
1505,93300.73918,2472.231827,5.02E+01,
1506,290863.7746,4246.985368,2.69E+02,
1507,251318.7569,1215.894056,6.65E+01,
1508,58004.19599,2469.503495,3.12E+01,
1509,96339.08291,1605.449357,3.37E+01,
1510,179177.7973,1076.403035,4.20E+01,
1511,49423.00934,2214.474826,2.38E+01,
1512,87654.99912,2345.335081,4.48E+01,
1515,35816.98067,1264.202064,9.86E+00,
1516,27302.58412,753.7167073,4.48E+00,
1517,52148.344,2612.483976,2.97E+01,
1518,55329.48741,2338.915968,2.82E+01,
1519,154214.965,2279.167067,7.65E+01,
1520,144919.7763,4228.584248,1.33E+02,
1521,421167.393,930.8851545,8.54E+01,
1522,223463.1152,593.0448164,2.89E+01,
1525,292069.4275,3303.421867,2.10E+02,
1526,229867.8524,3266.297791,1.63E+02,
1527,153070.1743,1584.305443,5.28E+01,
1528,19378.39338,1848.37854,7.80E+00,
1529,18039.94667,852.5963578,3.35E+00,
1533,84073.3659,3711.171916,6.79E+01,
1534,177263.894,3268.175095,1.26E+02,
1535,139015.6454,2762.702389,8.36E+01,
1536,128026.1283,602.6300897,1.68E+01,
1537,404015.8907,475.3477018,4.18E+01,
1538,145024.9061,1467.73809,4.63E+01,
1539,539010.5695,0.0001053,1.24E-05,
1540,315474.4835,2339.390266,1.61E+02,
1541,360375.6402,1972.457774,1.55E+02,
1542,71918.17338,0.0001053,1.65E-06,
1543,426362.4604,912.6497411,8.47E+01,
1544,395732.8888,4.54617504,3.92E-01,
1545,453472.9685,2.447971078,2.42E-01,
1546,130540.5841,839.8695688,2.39E+01,
1547,390018.3075,0.699417198,5.94E-02,
1548,392977.0768,0.0001053,9.01E-06,
1549,232198.2471,3266.135452,1.65E+02,
1550,514260.2052,0.0001053,1.18E-05,
1551,259092.6882,38.85898883,2.19E+00,
1552,639446.6102,0.0001053,1.47E-05,
1553,774407.441,1024.178846,1.73E+02,
1554,333176.5434,2150.011601,1.56E+02,
1555,189870.4139,2284.566807,9.44E+01,
1556,163581.3325,1688.728944,6.01E+01,
1557,247743.2151,1911.722512,1.03E+02,
1558,144226.5047,32.496507,1.02E+00,
1559,175308.3149,209.8085942,8.01E+00,
1560,131730.4537,2290.093807,6.57E+01,
1561,31623.59541,2190.571114,1.51E+01,
1562,850387.1152,0.000115712,2.14E-05,
1563,38432.38141,2346,1.96E+01,
1564,110471.3943,1338.824245,3.22E+01,
1565,132112.9339,4464.647351,1.28E+02,
1566,75276.95646,626.3856844,1.03E+01,
1567,109218.7835,2365.456217,5.63E+01,
1568,133437.1379,827.5094917,2.40E+01,
1569,128190.9248,2590.360735,7.23E+01,
1570,119818.064,1628.002257,4.25E+01,
1571,159400.5146,4535.792227,1.57E+02,
1572,34884.04664,986.4553252,7.49E+00,
1573,160150.9533,1180.403548,4.12E+01,
1574,51174.68432,1586.21046,1.77E+01,
1575,89916.69942,2017.772698,3.95E+01,
1576,168504.2505,531.2603218,1.95E+01,
1577,56628.88294,1568.138507,1.93E+01,
1578,66687.75462,1926,2.80E+01,
1581,155194.5052,2061.780931,6.97E+01,
1582,67769.86915,2291.191456,3.38E+01,
1583,242819.5713,2223.25436,1.18E+02,
1584,237119.0289,2425.853226,1.25E+02,
1585,146531.3366,1722.39919,5.50E+01,
1586,169521.809,2617.811041,9.66E+01,
1587,164010.0384,154.221064,5.51E+00,
1588,57762.25334,2970.707561,3.74E+01,
1589,504971.8335,898.2512425,9.88E+01,
1590,140035.4844,3446.204584,1.05E+02,
1591,223388.8947,1512.106275,7.35E+01,
1600,865.7012949,2556.544586,4.82E-01,
1601,2628.07555,1733.13809,9.92E-01,
1602,205.2454598,2669.709409,1.19E-01,
1603,10222.09246,1576.704691,3.51E+00,
1604,10440.72147,3378.507242,7.68E+00,
1605,179.8953805,1274.837162,4.99E-02,
1606,12086.26908,1822.196567,4.80E+00,
1607,23080.56785,1483.103554,7.45E+00,
1608,236.7874216,1218.053048,6.28E-02,
1609,33054.73321,1143.20565,8.23E+00,
1612,290.5788461,311.1914325,1.97E-02,
1613,290.5788461,,0.00E+00,
1614,229.2911926,,0.00E+00,
1615,322.9601346,3074.369205,2.16E-01,
1616,1175.776288,2179.862511,5.58E-01,
1617,1091.797418,2181.341681,5.19E-01,
1618,3480.891704,2852.754639,2.16E+00,
1619,26150.89445,1716.908044,9.78E+00,
1620,43394.74319,851.6293125,8.05E+00,
1621,23173.9813,2058.232754,1.04E+01,
1622,9806.430214,3297.965807,7.04E+00,
1623,16671.69826,16.718015,6.07E-02,
1624,27231.01222,3423.356886,2.03E+01,
1625,113611.9851,394.2543827,9.75E+00,
1626,22395.14557,1202.095348,5.86E+00,
1627,143581.4315,545.4987836,1.71E+01,
1628,48222.21436,4186.367406,4.40E+01,
1629,46827.27019,2660.811952,2.71E+01,
1630,93018.22023,2045.334248,4.14E+01,
1631,107514.07,3688.653892,8.63E+01,
1632,32956.37744,2670.735104,1.92E+01,
1633,34879.2466,1008.002611,7.66E+00,
1634,37664.01216,2665.918823,2.19E+01,
1635,100942.0592,819.5166308,1.80E+01,
1637,8803.820166,1450.872333,2.78E+00,
1638,14090.55912,3253.025728,9.98E+00,
1639,20717.59695,2372.426354,1.07E+01,
1640,36688.14239,997.4408047,7.97E+00,
1641,21187.97814,1428.859099,6.59E+00,
1642,28289.40614,2826.810153,1.74E+01,
1643,30478.37255,2470.485305,1.64E+01,
1644,31712.17328,2320.395073,1.60E+01,
1645,62169.69565,1998.68515,2.71E+01,
1700,42672.15947,1193.899672,1.11E+01,
1701,185480.0548,2765.912244,1.12E+02,
1702,7523.241502,3081.788006,5.05E+00,
1703,300312.7265,2611.086123,1.71E+02,
1704,42511.10094,2733.224133,2.53E+01,
1705,220905.2314,2692.499717,1.30E+02,
1706,150951.1017,3094.153084,1.02E+02,
1707,61792.08606,2020.205536,2.72E+01,
1708,125286.4876,1954.231485,5.33E+01,
1710,145677.0753,4241.933941,1.35E+02,
1711,399349.6874,3411.998579,2.97E+02,
1712,357190.2352,3267.775395,2.54E+02,
1713,169423.7131,4026.702367,1.49E+02,
1714,582656.5959,2778.707167,3.53E+02,
1715,56603.18595,1388.904595,1.71E+01,
1716,396795.9575,3448.081819,2.98E+02,
1717,77427.42912,1511.896137,2.55E+01,
1720,38422.10736,3296.563265,2.76E+01,
1721,137195.7383,1622.364429,4.85E+01,
1722,54564.45727,1480.47939,1.76E+01,
1723,3201.83372,1693.543894,1.18E+00,
1724,96192.19169,3403.262789,7.13E+01,
1725,77802.7684,3683.192522,6.24E+01,
1726,121289.9178,1833.593711,4.84E+01,
1729,3955.700163,3265.005046,2.81E+00,
1730,4790.402728,4154.454886,4.33E+00,
1731,10611.33202,3518.775377,8.13E+00,
1732,51233.63436,3022.23785,3.37E+01,
1733,3691.420187,2223.270082,1.79E+00,
1734,14419.40463,1334.125388,4.19E+00,
1735,3858.366759,2242.690381,1.88E+00,
1736,16786.81553,1432.44099,5.24E+00,
1739,1494.326468,,0.00E+00,
1740,16859.70252,2484.594362,9.12E+00,
1741,8586.502904,2198.981679,4.11E+00,
1742,145800.9401,2528.923456,8.03E+01,
1743,29551.63912,3280.556258,2.11E+01,
1744,34609.97089,1548.653188,1.17E+01,
1745,13233.83009,3565.644733,1.03E+01,
1748,3101.999957,2447.923182,1.65E+00,
1749,21800.93295,3076.673978,1.46E+01,
1750,15950.19541,1221.458651,4.24E+00,
1751,88800.37943,2721.978867,5.26E+01,
1752,24289.02943,2091.871494,1.11E+01,
1753,133971.7989,2015.459277,5.88E+01,
1754,11558.6989,3032.092567,7.63E+00,
1755,8521.057821,1828.541985,3.39E+00,
1800,342007.4039,2237.50675,1.67E+02,
1801,481853.4817,345.6861726,3.63E+01,
1802,465581.7552,1543.857948,1.57E+02,
1803,647568.7239,752.102758,1.06E+02,
1804,569969.5849,3987.201358,4.95E+02,
1805,826712.9509,643.1977435,1.16E+02,
1806,913659.2195,2878.12612,5.73E+02,
1807,681714.7964,3560.719184,5.29E+02,
1808,641047.8975,2918.349836,4.07E+02,
1809,684339.8682,3284.017758,4.89E+02,
1810,679116.456,3749.594949,5.54E+02,
1811,800590.8976,1889.63187,3.29E+02,
1812,773505.4496,2219.007552,3.74E+02,
1813,262648.3143,2585.28811,1.48E+02,
1814,46001.75987,1879.692089,1.88E+01,
1815,348506.9938,3606.443984,2.74E+02,
1816,400822.0653,3174.96632,2.77E+02,
1817,341148.5838,1800.260005,1.34E+02,
1818,471253.1289,945.1866089,9.70E+01,
1819,515617.8608,3632.86862,4.08E+02,
1820,608896.1332,2380.98901,3.16E+02,
1821,500888.8154,1836.305253,2.00E+02,
1823,345257.7708,302.9512254,2.28E+01,
1824,426386.14,1773.713946,1.65E+02,
1825,595112.1428,639.8968656,8.29E+01,
1826,257484.7975,4173.228627,2.34E+02,
1827,138169.572,3440.417851,1.04E+02,
1828,434973.4748,2198.078468,2.08E+02,
1829,351397.2003,1888.724115,1.45E+02,
1830,56646.0933,3506.429975,4.32E+01,
1831,495549.7162,3286.738471,3.55E+02,
1832,660251.9669,1242.358992,1.79E+02,
1833,61549.89755,1022.835086,1.37E+01,
1834,189898.7611,2152.652811,8.90E+01,
1835,390204.751,1843.000985,1.57E+02,
1836,661687.9409,1403.32828,2.02E+02,
1837,693967.5943,1665.70547,2.52E+02,
1838,546563.7397,2.831986412,3.37E-01,
1839,598260.7526,2048.178582,2.67E+02,
1840,536182.4014,2156.030008,2.52E+02,
1841,470769.9224,20.1132422,2.06E+00,
1842,656359.1227,1609.943011,2.30E+02,
1843,636768.0592,28.89020419,4.01E+00,
1844,841488.3726,1795.52663,3.29E+02,
1845,717808.9967,397.4525872,6.21E+01,
1846,729764.5995,466.9725819,7.42E+01,
1847,15371.35647,,0.00E+00,
1848,331013.7079,2164.86178,1.56E+02,
1849,96043.61857,1257.393906,2.63E+01,
1850,642270.7078,3574.059921,5.00E+02,
1851,416806.5675,2481.695183,2.25E+02,
1852,158280.2871,2809.467871,9.68E+01,
1853,567324.6917,2699.580614,3.33E+02,
1854,575713.7934,2354.761926,2.95E+02,
1855,527333.4442,1724.043956,1.98E+02,
1856,406963.9295,,0.00E+00,
1857,652655.7503,2044.890505,2.91E+02,
1900,639054.7261,1752.601877,2.44E+02,
1901,284644.049,1729.998414,1.07E+02,
1902,549531.3101,3898.734227,4.66E+02,
1903,587397.4733,3004.219453,3.84E+02,
1904,529459.8682,3022.445787,3.48E+02,
1905,628712.8807,3535.906402,4.84E+02,
1906,554611.4444,1179.741948,1.42E+02,
1907,373058.7961,2005.351892,1.63E+02,
1908,650693.901,1258.121975,1.78E+02,
1910,569703.9116,1317.946744,1.63E+02,
1911,644517.2971,517.638811,7.26E+01,
1912,630968.9926,1069.387181,1.47E+02,
1913,710425.3748,2754.983467,4.26E+02,
1914,675998.5744,713.502104,1.05E+02,
1915,651131.5621,2324.706515,3.30E+02,
1916,755381.6772,3837.191533,6.31E+02,
1917,754047.8624,1030.281001,1.69E+02,
1918,767041.0097,1814.026979,3.03E+02,
1919,747715.0768,2448.213689,3.99E+02,
1922,476920.4356,2371.539436,2.46E+02,
1923,458576.4325,2961.804092,2.96E+02,
1924,423309.137,3709.191436,3.42E+02,
1925,526444.9336,2036.658697,2.33E+02,
1926,616026.6074,558.5200305,7.49E+01,
1927,601242.7781,1766.470853,2.31E+02,
1928,342837.4662,1106.901527,8.26E+01,
1929,553471.8497,1883.533997,2.27E+02,
1930,450778.0059,1077.137144,1.06E+02,
1931,444523.2692,1176.95858,1.14E+02,
1932,17545.85588,1341.582488,5.13E+00,
1933,461130.3241,2592.831748,2.60E+02,
1934,445462.4659,2108.260598,2.04E+02,
1935,76040.03404,3532.943278,5.85E+01,
1936,302106.6273,2035.666,1.34E+02,
1937,28836.07329,9.58E-05,6.01E-07,
1940,738755.7262,1146.413499,1.84E+02,
1941,669743.2004,4016.664511,5.86E+02,
1942,556292.272,4473.938382,5.42E+02,
1943,735310.2325,2089.377329,3.35E+02,
1944,499771.8771,3097.221863,3.37E+02,
1945,913221.146,2099.210808,4.17E+02,
1946,674127.4154,2189.173608,3.21E+02,
1947,974262.9083,284.4669254,6.03E+01,
1948,873374.1042,654.7844827,1.25E+02,
1949,741515.556,533.4920393,8.61E+01,
1950,783042.961,527.6930636,9.00E+01,
1951,1026006.527,1137.435079,2.54E+02,
1952,897905.7465,487.7779769,9.54E+01,
1953,917272.5867,376.5079216,7.52E+01,
1954,782510.6771,798.3127999,1.36E+02,
1955,999974.4822,9.79E-05,2.13E-05,
1956,882053.2912,53.78443993,1.03E+01,
1957,940906.2463,622.0023147,1.27E+02,
1958,794380.2716,1363.785762,2.36E+02,
1959,688492.4772,1500.583322,2.25E+02,
1960,992720.5234,2296.751445,4.96E+02,
1961,866446.4006,507.6081759,9.58E+01,
1962,1031766.632,9.79E-05,2.20E-05,
1963,995534.3767,224.0140586,4.86E+01,
2000,6801.532036,,0.00E+00,
2001,13537.7916,,0.00E+00,
2002,4238.426692,4653.344082,4.29E+00,
2003,8426.457237,1416.580796,2.60E+00,
2004,13168.15017,2275.596507,6.52E+00,
2007,51.87985583,,0.00E+00,
2008,13782.16643,601.7393706,1.81E+00,
2009,6971.711344,,0.00E+00,
2010,10181.26155,3023.337812,6.70E+00,
2011,89.71329405,382.1020559,7.46E-03,
2012,279.8578862,165.3078129,1.01E-02,
2013,1011.438848,504.6856164,1.11E-01,
2014,10505.55819,831.2943078,1.90E+00,
2015,9439.062675,3546.512266,7.29E+00,
2018,4688.501912,1223.35643,1.25E+00,
2019,19102.58031,2183.71938,9.08E+00,
2020,9864.080019,1994.055831,4.28E+00,
2021,15114.56424,3679.469132,1.21E+01,
2022,30050.20522,3578.416836,2.34E+01,
2023,29828.8911,1256.982391,8.16E+00,
2025,25107.21561,4344.882345,2.38E+01,
2026,23407.38854,2028.961518,1.03E+01,
2027,19036.25955,3451.741882,1.43E+01,
2028,30773.48877,183.7583155,1.23E+00,
2029,44212.4035,215.4389697,2.07E+00,
2030,30997.89191,2868.473144,1.94E+01,
2031,19257.17408,70.32231944,2.95E-01,
2032,18966.36818,3045.515119,1.26E+01,
2033,38918.23416,598.1554361,5.07E+00,
2034,27169.78965,1466.247345,8.67E+00,
2035,35041.35835,,0.00E+00,
2036,22572.03418,2276.798499,1.12E+01,
