num_opportunities,EMP_2016,ERP_2016,,
116,695264.4258,191.8006225,2.90E+01,
117,584761.9934,1096.877077,1.40E+02,
118,632272.4081,1537.346575,2.12E+02,
119,663612.8656,1733.533719,2.50E+02,
120,663586.3616,402.6870641,5.82E+01,
121,679236.8402,0.00010299,1.52E-05,
122,668175.5527,725.7637604,1.06E+02,
123,626318.1718,267.1532931,3.64E+01,
124,614657.8192,616.9085712,8.26E+01,
125,549709.1881,32.23551107,3.86E+00,
126,577774.506,124.2987941,1.56E+01,
127,617046.8799,26.36346757,3.54E+00,
128,637911.8593,2.925833985,4.06E-01,
129,654747.4184,47.58518228,6.78E+00,
130,639290.6589,988.8130299,1.38E+02,
131,616418.236,3289.806615,4.42E+02,
132,642089.0193,29.92842902,4.18E+00,
133,645309.6247,8.728155037,1.23E+00,
134,677362.096,38.0301172,5.61E+00,
135,617862.2285,981.5520766,1.32E+02,
136,487476.476,681.8316237,7.24E+01,
137,617862.2285,0.405635506,5.46E-02,
138,684073.3822,10.63032909,1.58E+00,
139,661278.1732,0.00010299,1.48E-05,
140,617134.8287,0.00010299,1.38E-05,
141,588073.7831,15.2984667,1.96E+00,
142,654730.7362,365.1748832,5.21E+01,
143,691644.6044,0.00010299,1.55E-05,
144,589337.8661,1119.399227,1.44E+02,
145,695087.511,56.6822071,8.58E+00,
146,757147.877,140.1721887,2.31E+01,
147,16745.5369,0.00010299,3.76E-07,
148,83546.30351,0.00010299,1.87E-06,
149,528047.9274,802.8836932,9.23E+01,
150,521584.0769,0.00010299,1.17E-05,
151,432159.6406,401.8165556,3.78E+01,
152,407131.117,3737.743639,3.31E+02,
153,478992.022,1510.146795,1.57E+02,
154,577520.0185,1559.560076,1.96E+02,
155,507464.4423,943.8032282,1.04E+02,
156,461071.7162,3633.875283,3.65E+02,
157,428680.8886,3800.730356,3.55E+02,
158,402037.0128,3283.296511,2.87E+02,
159,491875.3943,1500.507026,1.61E+02,
160,552867.9127,875.2958609,1.05E+02,
161,676738.405,106.3106535,1.57E+01,
162,664079.1875,156.4057365,2.26E+01,
163,102828.5062,4206.023084,9.42E+01,
164,245372.5065,400.996756,2.14E+01,
165,394722.2434,1920.097246,1.65E+02,
166,277078.3322,1941.237516,1.17E+02,
167,185414.2069,3317.857257,1.34E+02,
168,548999.2747,962.3629579,1.15E+02,
169,477002.7311,988.023129,1.03E+02,
170,489271.7854,1398.124242,1.49E+02,
171,532755.7931,2755.475013,3.20E+02,
172,450180.6451,855.8816531,8.39E+01,
173,320642.5594,4026.921145,2.81E+02,
174,648546.1624,0.00010299,1.45E-05,
175,481084.4472,416.7384014,4.37E+01,
176,586009.4383,396.9347117,5.06E+01,
177,614430.5337,431.3345821,5.77E+01,
178,543579.9625,1694.388197,2.01E+02,
179,494666.2238,2088.573095,2.25E+02,
180,388003.5332,3215.932292,2.72E+02,
181,554074.3813,154.03312,1.86E+01,
182,520149.024,1785.965084,2.02E+02,
183,419907.2677,559.8478427,5.12E+01,
184,531156.7638,733.0218813,8.48E+01,
185,441353.1774,765.2307928,7.35E+01,
186,404581.5077,1401.717228,1.23E+02,
187,531248.2825,463.5074394,5.36E+01,
188,579759.6883,2082.78879,2.63E+02,
189,573563.6181,335.5002462,4.19E+01,
190,532768.243,18.65157149,2.16E+00,
191,514073.0498,276.4288708,3.09E+01,
192,643873.6323,779.0516504,1.09E+02,
193,539487.0398,1397.851554,1.64E+02,
194,745287.2469,0.058064883,9.42E-03,
195,617195.2054,768.4921023,1.03E+02,
196,439019.6337,2570.008504,2.46E+02,
197,744884.9369,596.508066,9.67E+01,
198,608295.5029,1190.290257,1.58E+02,
199,419798.5096,2572.946921,2.35E+02,
200,629711.4435,19.59265067,2.69E+00,
201,580883.2917,3319.60921,4.20E+02,
202,415699.413,1818.221543,1.65E+02,
205,563691.9419,1176.268199,1.44E+02,
206,470594.7031,3788.913002,3.88E+02,
207,334235.2435,3293.28886,2.40E+02,
208,639296.0059,0.000106658,1.48E-05,
209,416643.865,888.3124827,8.06E+01,
210,590325.7246,1051.113321,1.35E+02,
211,573895.9503,880.1982681,1.10E+02,
212,450404.786,2241.42511,2.20E+02,
213,421201.8302,732.4879464,6.72E+01,
214,263222.0435,1761.467124,1.01E+02,
215,685872.3126,1537.885857,2.30E+02,
216,395633.1338,178.2657128,1.54E+01,
217,517120.9486,422.0436021,4.75E+01,
218,432414.2607,1438.397717,1.35E+02,
219,433588.0272,1533.723374,1.45E+02,
220,324633.5448,880.3732715,6.22E+01,
221,143340.4475,1456.997777,4.55E+01,
222,433501.2743,0.000106658,1.01E-05,
223,58253.43987,524.8379544,6.66E+00,
224,503984.7983,0.000106658,1.17E-05,
225,78841.58559,0.000106658,1.83E-06,
226,90553.53979,1780.474452,3.51E+01,
227,208498.3518,3008.323102,1.37E+02,
228,218467.3252,2692.316866,1.28E+02,
229,164668.5663,3334.655024,1.20E+02,
230,75715.34645,3590.056708,5.92E+01,
231,161914.2738,2661.349366,9.38E+01,
232,237218.9607,1745.419444,9.02E+01,
233,210765.9815,2017.405038,9.26E+01,
236,140646.4762,1422.957496,4.36E+01,
237,86075.25801,1643.675357,3.08E+01,
238,95617.40411,342.8875586,7.14E+00,
239,334482.4059,625.9179253,4.56E+01,
240,549104.1461,1301.419214,1.56E+02,
241,99051.17357,1628.008541,3.51E+01,
242,192899.9613,2617.974598,1.10E+02,
243,213602.5096,1173.830968,5.46E+01,
244,545795.6509,553.0395378,6.57E+01,
245,307154.0562,2212.322931,1.48E+02,
246,258574.8255,1917.14988,1.08E+02,
247,321713.114,1191.479637,8.35E+01,
248,360390.4322,1636.834087,1.28E+02,
249,364607.7169,1571.425648,1.25E+02,
250,126703.4738,1418.779207,3.91E+01,
251,73531.84092,3283.828509,5.26E+01,
252,110316.3572,1812.468904,4.35E+01,
253,57746.27346,2197.184302,2.76E+01,
254,452590.2474,755.8512121,7.45E+01,
255,322396.6794,1102.50463,7.74E+01,
256,191964.511,1326.111275,5.54E+01,
257,93446.28139,1462.122678,2.97E+01,
258,204693.901,2632.802691,1.17E+02,
259,90204.0012,1728.913998,3.40E+01,
260,79086.84443,1491.125109,2.57E+01,
261,61089.34445,2561.214821,3.41E+01,
262,94947.28603,1202.100878,2.49E+01,
263,54043.05679,9.96E-05,1.17E-06,
264,337505.4331,9.96E-05,7.32E-06,
265,47060.56599,30.00261394,3.07E-01,
266,76903.59664,9.96E-05,1.67E-06,
267,43515.82652,780.0654966,7.39E+00,
268,207485.7146,1428.763101,6.45E+01,
270,371603.5165,2268.788629,1.84E+02,
271,386853.9118,1856.692116,1.56E+02,
272,146451.0923,686.927444,2.19E+01,
273,155405.3193,4770.646254,1.61E+02,
274,327176.9363,1222.797266,8.71E+01,
275,241638.8063,674.8881531,3.55E+01,
276,89936.18254,2632.172885,5.15E+01,
277,264170.8058,1461.757628,8.41E+01,
278,77731.7034,3054.493426,5.17E+01,
279,418131.7953,0.00010416,9.48E-06,
280,62849.98267,3371.402158,4.61E+01,
281,140439.4526,1027.829607,3.14E+01,
282,48231.63153,1062.217232,1.12E+01,
283,164759.8951,1100.8175,3.95E+01,
284,170373.0402,1099.528193,4.08E+01,
285,106466.5851,711.1931635,1.65E+01,
286,39230.60469,2441.284112,2.09E+01,
287,76483.9238,948.8427096,1.58E+01,
288,50830.04846,879.5960968,9.73E+00,
289,53395.36063,612.2937588,7.12E+00,
290,44091.15162,1100.8175,1.06E+01,
291,463595.0517,299.9559998,3.03E+01,
292,281518.7987,440.2949646,2.70E+01,
300,25263.13872,2314.259039,1.27E+01,
301,20851.82179,1937.487865,8.80E+00,
302,14496.32708,2710.028616,8.55E+00,
303,16122.91254,1163.285346,4.08E+00,
304,21193.46857,3039.444658,1.40E+01,
305,73922.60948,972.8453837,1.57E+01,
306,20887.55254,1454.954356,6.62E+00,
307,30888.99394,1460.411786,9.82E+00,
308,19264.17484,2252.709441,9.45E+00,
309,256002.701,569.5424829,3.17E+01,
310,29906.87364,1638.367218,1.07E+01,
311,7270.880442,3660.466096,5.79E+00,
312,14554.31749,1326.557155,4.20E+00,
313,11895.20034,843.3960704,2.18E+00,
314,30385.61311,1603.046017,1.06E+01,
315,31507.61984,976.1984711,6.70E+00,
316,104723.3136,2212.493286,5.04E+01,
317,90548.71812,3747.431467,7.39E+01,
318,47831.80019,873.2912473,9.09E+00,
319,218715.7907,2531.495244,1.21E+02,
320,160509.5276,2761.25553,9.65E+01,
321,65962.60533,3540.694784,5.09E+01,
322,89531.0666,1139.380745,2.22E+01,
323,36114.40707,1543.49496,1.21E+01,
324,35578.62807,1560.230556,1.21E+01,
325,59216.21395,1432.232182,1.85E+01,
328,158034.2379,1166.549497,4.01E+01,
329,52240.83568,2122.310797,2.41E+01,
330,38419.66621,36.85161292,3.08E-01,
331,294206.0408,2544.359715,1.63E+02,
332,27103.11587,4.747803802,2.80E-02,
333,63427.68091,1652.965387,2.28E+01,
334,1324.564465,751.2151891,2.17E-01,
400,9822.437832,0.001344959,2.88E-06,
401,11972.64092,188.1542217,4.90E-01,
402,12743.61847,0.001344959,3.73E-06,
405,14869.95719,2458.01511,7.96E+00,
406,18489.89656,2875.215287,1.16E+01,
407,15947.49975,766.0710867,2.66E+00,
408,30654.99284,5026.932709,3.36E+01,
409,60449.3925,0.000103298,1.36E-06,
410,109104.8062,13.20672863,3.14E-01,
411,421255.3222,6396.306085,5.87E+02,
412,63091.42451,2923.389117,4.02E+01,
413,24383.03526,3968.416976,2.11E+01,
414,63715.9144,2752.859835,3.82E+01,
415,18086.19138,2832.582041,1.12E+01,
416,37056.13105,2871.996293,2.32E+01,
417,10342.41337,2999.378897,6.75E+00,
418,89858.50416,846.863926,1.66E+01,
420,44315.05529,1247.982619,1.20E+01,
421,14957.6157,1425.943213,4.64E+00,
422,15834.49255,2537.678521,8.75E+00,
423,13591.73974,8.76E-05,2.59E-07,
424,14954.6988,3075.033931,1.00E+01,
425,14279.8513,3570.361542,1.11E+01,
426,15190.8697,8.76E-05,2.90E-07,
428,9693.814308,1.942623951,4.10E-03,
429,8396.657101,1.942623951,3.55E-03,
430,4668.531469,1.942623951,1.97E-03,
433,109995.3022,28.34772823,6.79E-01,
434,22853.95664,27.43322096,1.37E-01,
435,3402.145302,8.43E-05,6.24E-08,
500,64866.16198,2118.3223,2.99E+01,
501,30413.22029,4160.293619,2.75E+01,
502,36334.55147,2877.416349,2.28E+01,
503,26050.3985,3113.476976,1.77E+01,
504,25701.54947,3641.912196,2.04E+01,
505,31763.55606,3747.57856,2.59E+01,
508,18431.46105,4127.419959,1.66E+01,
509,18845.24937,3044.183114,1.25E+01,
510,18570.2611,4870.6753,1.97E+01,
511,27598.16689,4065.658178,2.44E+01,
512,24975.75513,2532.908966,1.38E+01,
513,22105.32417,2011.097504,9.68E+00,
514,23988.75682,2119.056979,1.11E+01,
517,505109.7609,789.276579,8.68E+01,
518,305243.808,1007.119856,6.69E+01,
519,168017.5343,2080.351257,7.61E+01,
520,215741.1554,2383.700569,1.12E+02,
521,110364.0265,2291.915717,5.51E+01,
522,47779.04943,1967.840995,2.05E+01,
523,56643.79594,3279.019744,4.04E+01,
524,34616.19043,2702.023151,2.04E+01,
525,396580.5697,1559.752131,1.35E+02,
527,16785.71521,2.87702556,1.05E-02,
530,14753.63547,1538.118538,4.94E+00,
531,120796.7447,2010.809879,5.29E+01,
532,33297.34064,2330.754603,1.69E+01,
533,18253.93781,2165.268005,8.61E+00,
534,343835.8083,1511.870197,1.13E+02,
535,94243.14884,868.6523493,1.78E+01,
536,200645.5273,492.0863265,2.15E+01,
537,444844.6376,1091.697457,1.06E+02,
538,15733.54769,1767.558827,6.06E+00,
539,503027.8145,1566.52546,1.72E+02,
540,10752.94736,2089.486246,4.89E+00,
541,288456.4343,1364.232267,8.57E+01,
542,31867.56312,1431.665336,9.93E+00,
543,24679.21497,1124.40323,6.04E+00,
544,24217.01169,1299.806394,6.85E+00,
545,36291.22748,3892.064883,3.08E+01,
548,6632.596415,3087.921967,4.46E+00,
549,6319.232767,3260.416726,4.49E+00,
550,19062.92717,3392.433596,1.41E+01,
551,8137.571854,1781.22771,3.16E+00,
554,178435.1173,163.8517859,6.37E+00,
555,297712.7162,1897.676492,1.23E+02,
556,402571.5979,1619.075333,1.42E+02,
557,227066.4277,2693.797695,1.33E+02,
558,303165.2181,2634.967264,1.74E+02,
559,394301.3813,1207.292551,1.04E+02,
560,206737.0978,159.2700973,7.17E+00,
561,242560.9741,1552.136504,8.20E+01,
562,283675.4516,1558.450175,9.63E+01,
563,340554.2502,222.0617395,1.65E+01,
564,84255.66259,2536.982929,4.65E+01,
565,142798.0103,0.000103157,3.21E-06,
566,168280.9708,0.000103157,3.78E-06,
567,88993.96962,34.56020565,6.70E-01,
570,1746.533132,899.343123,3.42E-01,
571,4219.406737,1877.192457,1.72E+00,
572,5662.193709,1662.924016,2.05E+00,
573,9370.568323,2091.703634,4.27E+00,
574,10147.71408,3546.087232,7.84E+00,
575,3235.722042,2492.749538,1.76E+00,
577,100875.2743,2646.404527,5.81E+01,
578,180165.151,3113.072967,1.22E+02,
579,340741.1668,1503.44136,1.12E+02,
580,103161.0335,794.0811464,1.78E+01,
600,36623.22002,1436.253013,1.15E+01,
601,19013.9567,3357.915455,1.39E+01,
602,31121.91487,3370.899661,2.28E+01,
603,17824.36643,3306.36293,1.28E+01,
604,31793.69648,4246.706777,2.94E+01,
605,33606.65756,2809.125173,2.06E+01,
606,29044.1491,2864.9511,1.81E+01,
607,17435.51754,1713.915258,6.51E+00,
608,23136.88817,4189.870633,2.11E+01,
609,75617.0236,2934.489672,4.83E+01,
610,38289.7653,1269.013158,1.06E+01,
611,207488.0945,3474.275445,1.57E+02,
612,37665.7225,3195.47453,2.62E+01,
613,223122.3921,2818.870227,1.37E+02,
614,36675.46885,1862.873811,1.49E+01,
615,60481.51858,3412.731785,4.49E+01,
616,21173.51893,0.000105442,4.86E-07,
617,36317.41636,946.7740973,7.49E+00,
618,70816.30731,2732.47367,4.21E+01,
619,32321.08217,3341.57924,2.35E+01,
620,38628.57284,2086.514038,1.75E+01,
621,39478.27196,2932.508341,2.52E+01,
622,40987.50507,1130.421881,1.01E+01,
624,19080.80783,2806.933987,1.17E+01,
625,17223.30088,1756.790345,6.59E+00,
626,492.7850103,1751.210111,1.88E-01,
627,14787.8065,2607.361208,8.40E+00,
628,14843.49449,2169.228841,7.01E+00,
629,14805.54212,4121.724933,1.33E+01,
630,14860.12207,1960.764054,6.34E+00,
631,8389.697733,2094.455807,3.83E+00,
632,4017.505886,2658.483962,2.33E+00,
633,5557.376103,2347.967828,2.84E+00,
634,3296.027619,770.0788126,5.53E-01,
635,240.5971844,0.000112281,5.88E-09,
636,33288.51613,2509.102249,1.82E+01,
637,34250.60272,3839.253404,2.86E+01,
638,11018.89361,2897.230666,6.95E+00,
639,9939.071995,1624.390985,3.52E+00,
640,27721.0511,4261.859826,2.57E+01,
641,18885.37395,3427.2761,1.41E+01,
642,16338.67324,1963.641114,6.99E+00,
643,12034.13349,3018.346944,7.91E+00,
644,27329.85053,2470.46551,1.47E+01,
645,14236.28282,752.245656,2.33E+00,
646,12968.25432,3673.660808,1.04E+01,
647,12496.16507,2187.526738,5.95E+00,
650,30705.8457,2866.818739,1.92E+01,
651,45071.26822,3678.510945,3.61E+01,
652,27093.59722,2263.025805,1.34E+01,
653,45654.62447,1511.78053,1.50E+01,
654,162619.7028,2687.485296,9.52E+01,
655,31310.22764,4841.378685,3.30E+01,
656,220385.3483,70.04046825,3.36E+00,
657,50289.98054,4472.002741,4.90E+01,
658,31434.61336,2308.031923,1.58E+01,
659,29674.37995,651.0972864,4.21E+00,
660,34998.11854,3216.795286,2.45E+01,
661,35998.7527,2205.192446,1.73E+01,
662,14784.06029,810.3315117,2.61E+00,
663,31694.65773,225.5083378,1.56E+00,
664,8330.301557,2758.692998,5.00E+00,
665,30626.60337,1511.593588,1.01E+01,
666,292110.3162,1567.136113,9.97E+01,
667,39983.5855,696.7393891,6.07E+00,
668,58212.03563,2117.934632,2.68E+01,
700,8330.301557,2009.130965,3.64E+00,
701,3446.323634,2793.43229,2.10E+00,
702,13560.35079,3371.898018,9.96E+00,
703,11459.47284,2223.251486,5.55E+00,
704,9695.167467,2115.448138,4.47E+00,
705,55727.41116,2363.330331,2.87E+01,
706,54658.28907,1409.481407,1.68E+01,
707,29504.42364,2203.74078,1.42E+01,
710,38506.50258,6234.69816,5.23E+01,
711,61727.29458,95.91051375,1.29E+00,
712,44955.68677,3415.120023,3.34E+01,
713,25325.9155,1613.208144,8.90E+00,
714,20072.93551,2455.254973,1.07E+01,
715,17729.65975,59.03959299,2.28E-01,
716,16584.69556,1894.4172,6.84E+00,
717,10231.45579,1554.016919,3.46E+00,
718,30682.4195,2299.222799,1.54E+01,
719,233001.2857,604.5423487,3.07E+01,
720,35595.16659,576.5268472,4.47E+00,
723,36384.60552,2509.848709,1.99E+01,
724,12836.69597,1338.090531,3.74E+00,
725,123856.0983,3723.574557,1.00E+02,
726,9338.961236,3718.9361,7.56E+00,
727,12736.41536,2574.728544,7.14E+00,
728,10960.74065,3013.455818,7.19E+00,
731,7708.392365,2341.531687,3.93E+00,
732,9750.13001,2537.408848,5.39E+00,
733,60076.38911,3264.775049,4.27E+01,
734,96731.79503,3293.934418,6.94E+01,
735,19869.14712,2697.592473,1.17E+01,
736,527613.7447,133.0827586,1.53E+01,
737,164880.4981,3190.2116,1.15E+02,
738,327384.5241,1617.107872,1.15E+02,
739,104718.4164,1370.251922,3.12E+01,
740,59704.7189,8.47E-05,1.10E-06,
741,137649.5995,547.8206953,1.64E+01,
742,136749.6946,674.2957592,2.01E+01,
743,21123.37765,2434.365741,1.12E+01,
744,202444.2567,2380.355295,1.05E+02,
745,49689.94992,9.51E-05,1.03E-06,
800,32.68154633,9.51E-05,6.77E-10,
801,10011.5174,3394.242151,7.40E+00,
802,44413.05319,1634.759764,1.58E+01,
803,11687.33335,1958.458237,4.98E+00,
804,206007.8714,2723.775443,1.22E+02,
805,18919.33736,2056.491282,8.47E+00,
806,24284.55033,1602.786478,8.47E+00,
807,387054.1847,2018.587296,1.70E+02,
808,270232.1326,1239.899161,7.30E+01,
812,67269.36112,2651.620896,3.88E+01,
813,66916.76894,2697.268428,3.93E+01,
814,48221.89748,2693.313308,2.83E+01,
815,28302.54594,1818.947867,1.12E+01,
816,55523.49267,2767.547284,3.35E+01,
817,74550.88739,1464.130404,2.38E+01,
818,69928.52513,3479.633283,5.30E+01,
819,73984.87468,2714.081875,4.37E+01,
820,79883.11939,3714.730452,6.46E+01,
821,36934.17412,3586.726203,2.88E+01,
824,275614.5639,2467.644045,1.48E+02,
825,282809.2983,1032.790738,6.36E+01,
826,439768.947,2165.307318,2.07E+02,
827,384295.0272,458.6981098,3.84E+01,
828,509968.6205,0.000103572,1.15E-05,
829,10935.07163,273.359825,6.51E-01,
830,11038.60962,0.000103572,2.49E-07,
831,357179.9492,3011.468957,2.34E+02,
832,199618.2204,13.37140097,5.81E-01,
833,103592.7975,2952.498518,6.66E+01,
834,63069.5518,2294.860574,3.15E+01,
835,89477.86916,0.000103572,2.02E-06,
836,518818.8523,0.000103572,1.17E-05,
837,321856.3721,0.000103572,7.26E-06,
894,51928.88133,709.7370257,8.02E+00,
895,145127.786,1375.137474,4.35E+01,
896,176718.4346,821.0942867,3.16E+01,
897,23169.80687,2249.700801,1.13E+01,
898,41809.86012,2072.697091,1.89E+01,
899,12857.48746,2007.732993,5.62E+00,
900,27785.45773,3426.868306,2.07E+01,
901,29041.80729,3867.484846,2.45E+01,
902,26317.4903,4432.223998,2.54E+01,
903,38538.35864,1940.63233,1.63E+01,
904,83543.23544,1077.638069,1.96E+01,
905,17920.70115,3202.235833,1.25E+01,
906,20968.1374,3502.39646,1.60E+01,
907,16153.59611,2073.823067,7.29E+00,
910,114709.0538,1464.865842,3.66E+01,
911,28281.78043,1984.549784,1.22E+01,
912,23326.95558,1535.249618,7.80E+00,
913,196519.514,1357.359678,5.81E+01,
914,29271.68993,1644.215383,1.05E+01,
915,99848.96027,1772.596615,3.85E+01,
916,29655.64642,2000.775477,1.29E+01,
917,64347.45006,2571.714882,3.60E+01,
918,40422.17681,603.2709014,5.31E+00,
919,28514.24947,1401.77238,8.70E+00,
920,30809.14449,1894.780677,1.27E+01,
921,46915.62853,1658.818525,1.69E+01,
922,34691.90792,1442.92534,1.09E+01,
924,32575.10982,891.8814497,6.33E+00,
925,12529.0658,3364.552475,9.18E+00,
926,15021.28497,0.000109993,3.60E-07,
927,24950.53088,1187.300873,6.45E+00,
928,11503.20769,1268.831299,3.18E+00,
931,26392.8796,2445.307034,1.41E+01,
932,20695.09829,2963.793559,1.34E+01,
933,25714.87172,1925.292591,1.08E+01,
934,23296.07075,2460.874124,1.25E+01,
935,22919.66061,3541.619633,1.77E+01,
936,25618.95966,4663.113059,2.60E+01,
939,189359.4944,2636.237426,1.09E+02,
940,30557.73152,1896.96598,1.26E+01,
941,32064.00654,3094.933153,2.16E+01,
942,15466.0436,2433.936415,8.20E+00,
943,18569.85785,2759.964603,1.12E+01,
944,24252.20715,1827.039435,9.65E+00,
945,28941.79688,2012.94743,1.27E+01,
946,22446.75905,937.9755577,4.58E+00,
949,13925.48949,1647.94158,5.00E+00,
950,86729.2905,2407.527303,4.55E+01,
951,36406.37924,2683.008802,2.13E+01,
952,113352.9039,2625.679488,6.48E+01,
953,124479.3289,551.9331342,1.50E+01,
954,41311.49033,1486.761816,1.34E+01,
955,22205.10214,2638.147877,1.28E+01,
958,30960.7446,1226.918081,8.27E+00,
959,9915.839012,2242.850155,4.84E+00,
960,13768.20939,2093.860117,6.28E+00,
961,28828.62887,363.4442702,2.28E+00,
962,13431.31515,0.000113795,3.33E-07,
963,59156.79148,835.8848124,1.08E+01,
964,39832.54193,4130.723931,3.58E+01,
965,17946.22328,1487.487579,5.81E+00,
966,26131.92132,2625.377456,1.49E+01,
967,35399.70113,1165.513142,8.98E+00,
968,39253.08478,893.9403438,7.64E+00,
969,93465.79358,2793.378697,5.68E+01,
970,150778.6139,1705.273915,5.60E+01,
971,99679.65768,1649.093088,3.58E+01,
972,10677.46171,1810.391659,4.21E+00,
973,20651.81091,1740.669175,7.83E+00,
974,53872.16381,4455.297011,5.23E+01,
975,29532.68729,2386.029726,1.53E+01,
976,2113.309602,0.000106536,4.90E-08,
977,10954.87923,1519.956767,3.63E+00,
978,3082.518626,2123.349093,1.43E+00,
979,22360.2746,1518.106871,7.39E+00,
980,30688.75731,934.6666453,6.25E+00,
981,9729.719471,1678.139875,3.56E+00,
982,23459.46316,1979.647372,1.01E+01,
983,23665.96317,3726.066597,1.92E+01,
