TZ16_CODE,30_lin,45_lin,60_lin,30_log,45_log,60_log,Average_Price
111,-0.0350522536,1177653.163503781,587992.1180547356,-0.005614017068536535,375497.1142940468,297523.302072975,588548.4204084604
112,-0.07647770065,3236810.7400816684,1174206.706248885,-0.003404985387678493,296184.772501854,172337.78734838276,1470339.1354630701
113,-0.005139225000000001,186975.90918196403,77779.7760664722,-0.000987572807004312,72547.10864144993,47840.74819530521,88251.8940616791
114,187039.5016378181,309940.11451551336,249399.28910211308,30909.00636990008,98283.45415704168,124503.08018010788,222771.21920716183
115,-0.00521216631,1009323.9593564054,353882.7741058257,-0.0008279619722175241,332332.37490585766,181311.52129081046,454402.24348072225
116,-0.010169687125,520160.2668716935,138269.39611625756,-0.0028109234234892162,299072.5773205088,124481.03453671289,219476.55216588196
117,0.02085878925,747049.8479208312,197815.34825721392,0.002472954510450234,171672.64259697465,69489.76083533744,314955.06928130565
118,-0.0059992027875000005,275049.36068377213,289771.70691321976,-0.0015991518754367104,144919.98316246064,235258.22782263925,188273.68793260484
119,0.0032027385000000003,130628.31553904635,79746.62114579996,0.0016447714564031802,138852.05956236742,130663.32645530159,70124.9797028671
120,-0.008151073775,799095.8377871622,296178.2891784358,-0.001606516600616585,333377.5164583413,188413.57451492033,365091.3740289342
121,-0.0011127974,518122.8980793294,91944.8787632232,-0.00019601216677351833,189414.90604090254,51817.42454855879,203355.92539604928
122,98062.72789818746,9201118.325742632,1828013.202280957,6929.407048681535,1364198.583201205,411499.83400513395,3693875.865165675
123,2558632.952483039,3326404.300259198,1517776.221690095,916146.435224614,2469042.4515446885,1678235.257031754,2193856.73860104
124,4549859.207299575,2826697.677023961,1276031.8708443542,2112490.11591839,2721085.4386484893,1836109.3678828361,2477968.069825766
125,0.015961090600000002,1393269.4210533134,1291758.7998472617,0.0027646658839457004,460114.5177749023,633455.209213753,895009.4100878178
126,0.0030469403249999997,222009.9783042816,55885.28155428321,0.0008061595081178606,116683.46122095086,43797.11749541743,92631.75392837157
127,19531.57065565355,48660.975178322435,127010.79512237455,4873.232357348836,23866.094359316638,96694.96292059247,62624.72393573273
128,62539.778810079995,40753.23300216822,79212.48353469826,13620.433488962515,17739.27721903551,53891.34206632516,52681.940895462576
129,-0.0019750533725,248018.01556928377,43278.43488745204,-0.00031849835765614375,80237.67261436774,21798.527738621102,97098.81643665332
130,0.035313436925000004,758591.5167817306,579830.1394862249,0.004318069392645086,185711.95853857725,220440.77562000978,446140.55869456957
131,0.00123377241,1318325.5279967955,296634.29044478683,0.0004313786811355788,926568.8184485444,311100.74069379544,538319.9397580526
132,187761.34397820802,1976277.090429763,587451.407965191,31524.58616329403,696597.9087389086,307375.21398218174,891123.821155235
133,0.009146017205,181363.759911208,181497.82945411964,0.0007893992720731846,31420.962770073573,48449.278513094294,120953.86477767864
134,-0.024933267449999998,1342206.143986933,768098.4704924001,-0.001244076237132702,134821.92628960006,120421.39045966325,703434.8671302204
135,0.0212200625,301489.03188355,301711.81889530504,0.0009427455272935495,26628.52447413385,40397.2642496101,201066.95395341967
136,-0.038618632,456222.2023846484,1097362.139275719,-0.003557746161752428,76377.97638695818,264850.3118293068,517861.44019072613
