num_opportunities,EMP_2016
557,1001101.183425512
558,1081777.225652102
559,1179116.465131532
560,971143.218633712
561,1001228.642821612
562,1031477.843673502
563,1096798.126056332
564,981813.47978005
565,1033588.760548482
566,1074600.677572012
567,954962.7429269
570,124340.08079658
571,298894.83573026
572,367027.41838396
573,509767.6747367
574,588063.48193806
575,127784.98544848
577,945346.688277602
578,979334.483604752
579,1144018.516680862
580,957039.663850952
600,744860.34975028
601,644632.75532743
602,746517.67985425
603,647929.9365017
604,707446.5950776701
605,715113.9001413
606,695182.2080188
607,535576.1231076
608,587367.9983694
609,952798.62447029
610,762655.40150567
611,1126733.953458622
612,911262.47841089
613,1132092.314944212
614,894085.15538699
615,942035.95827959
616,780993.34171419
617,904031.57517699
618,956780.28117399
619,872674.35859709
620,875529.96003639
621,887387.19400349
622,859972.71497627
624,503871.57607052
625,454646.54099932
626,24235.37775357
627,431776.10928252
628,260402.12561556
629,404636.86686312
630,450944.23151592
631,458714.64298332
632,182262.26328323002
633,188164.80905103
634,84572.68546522
635,16009.738952489999
636,813690.16086729
637,848985.83861099
638,640522.61994602
639,536722.9264091
640,706479.13615124
641,548632.8253887
642,671484.39020922
643,639023.99419562
644,623786.56150432
645,598318.33817892
646,564316.99636432
647,519095.32739902
650,861827.20998149
651,867778.02338129
652,883573.20026519
653,836965.28635767
654,990512.34500489
655,836755.81313387
656,1108714.375391322
657,921421.29865669
658,790822.2950833701
659,797337.68481747
660,853986.71656597
661,773754.8833443
662,509482.5090426
663,761800.27355357
664,719940.91099975
665,1100746.063501992
666,1480129.390781642
667,1119724.137353952
668,1401209.474560334
700,718175.16332955
701,549015.04557722
702,838362.2388643121
703,783244.956429932
704,756620.041970312
705,1235391.442316517
706,1156015.433549382
707,1158188.571690812
710,1164346.3182305421
711,1419976.442170984
712,1230104.794739762
713,1003808.743610897
714,814879.73025628
715,494605.13674216
716,940787.87804071
717,263763.21380134
718,1178115.965168274
719,1493748.871817079
720,1208373.480927492
723,1105976.354695392
724,938932.740182842
725,1122284.657657072
726,843683.252443892
727,898711.1542794621
728,932052.614230362
731,994661.968570612
732,826500.787327012
733,1112141.855129132
734,1152821.283159772
735,915962.158550042
736,1538515.127753849
737,1217332.919071872
738,1316134.343048802
739,1312158.592097834
740,1338634.531350129
741,1414941.495760784
742,1414906.157308534
743,1031564.650891342
744,1222725.961382372
745,1009371.422974832
800,428586.30362277
801,915618.558215382
802,1003431.236162772
803,956864.379488852
804,1135259.663419542
805,866305.7712622021
806,996416.083057332
807,1308028.134624842
808,1222915.150830982
812,951315.428484562
813,904444.609286362
814,833862.596793232
815,764390.806817912
816,972476.704270832
817,996356.540825262
818,866271.426244112
819,956556.449746712
820,947104.572716312
821,1016643.762295042
824,1182270.759079242
825,1214716.315223942
826,1341334.044826332
827,1323861.529453502
828,1468023.720314027
829,775098.384366022
830,898294.6914793421
831,1248671.473533332
832,1087598.141312262
833,981018.962161462
834,979452.1814669321
835,930927.320270932
836,1423328.106267112
837,1188478.021751642
894,1380845.615051564
895,1481047.541963549
896,1534356.040750139
897,982613.303355812
898,1170011.639119482
899,910148.938156142
900,943999.650949232
901,1020507.517398832
902,1032498.753561072
903,1035527.177728172
904,1337769.457205497
905,938553.094217092
906,950777.6585555921
907,850949.783875262
910,1428102.711950409
911,1125769.873653322
912,996420.545036772
913,1519684.937169319
914,1111152.262172392
915,1448800.434728229
916,1092017.107156982
917,1391249.885386974
918,1249123.142258547
919,1070223.857565122
920,1146374.393537722
921,1303515.592976614
922,1148955.084452202
924,1053112.876423862
925,801317.512367862
926,860606.937892342
927,988816.933470942
928,955232.779168542
931,955253.148768572
932,929140.0970277321
933,972190.127730002
934,885476.054542272
935,891482.432169162
936,884459.314096672
939,1311662.708151902
940,981646.172147152
941,999740.329984572
942,885693.074706552
943,862752.446710992
944,997943.185630342
945,994351.913813452
946,1008806.426241942
949,849270.196165812
950,1164343.020655162
951,1028496.305043172
952,1295351.901540692
953,1327212.416407412
954,1127839.700730172
955,973869.810407232
958,1064765.734599412
959,263611.69727996
960,731473.448424195
961,1041492.760546625
962,876460.894782005
963,1339829.705699784
964,1229459.705376097
965,924957.812407535
966,1057767.569696665
967,1115172.342143437
968,1197587.546836834
969,1505574.625903479
970,1583719.4528274196
971,1558722.653814089
972,711209.208141465
973,1098361.62974861
974,1431634.640461969
975,1224495.449502844
976,74366.28536868
977,829901.78264358
978,470994.01420341
979,1119093.580496552
980,1139199.154817142
981,803829.44701917
982,1012706.703531312
983,977964.151970812
984,61473.06813602
999,777575.4456016608
1000,200462.03821358
1001,149756.5834941807
1002,198836.5794844707
1003,422632.9464333907
1004,171375.9420538807
1005,241811.6400785207
1006,860933.0178699607
1007,1296536.2012620226
1008,175502.0985236407
1009,1128638.5694182126
1010,348491.9481290907
1011,848416.4026272408
1012,319813.0138296557
1013,852209.6841785407
1014,130128.86171434
1015,548405.410841262
1016,314321.918193722
1017,326295.914507017
1018,407095.549386012
1019,985640.8625321276
1020,406278.083023757
1021,740752.9234641776
1022,265931.79980529
1023,985049.0263328177
1024,801936.9973708877
1025,1047123.4641636777
1026,1065108.3721392797
1027,967577.0361570977
1028,560618.313419725
1029,614154.2118720657
1030,1559800.8299600896
1031,914630.177953632
1032,239977.766481882
1033,211301.91860792701
1034,89989.98114951
1035,180080.637493787
1036,1037314.0300457607
1037,772450.1374508907
1038,708374.671291842
1039,578421.057818682
1040,237299.109287622
1041,377333.161839072
1042,263820.028066032
1043,316561.410585492
1044,675617.306008482
1045,875422.4258024608
1046,818969.56978917
1047,755879.3977022207
1048,1074473.2943764806
1049,1292558.1460069297
1050,1397902.9024382597
1051,881625.5615190377
1052,1333373.4133364996
1053,1297803.5491967387
1054,1293035.2065706798
1055,1544617.6663211137
1056,1167787.4585858507
1057,1375570.5979647767
1058,1330319.9215959087
1059,1456427.9524853786
1060,1010582.2865876507
1061,968709.3332092207
1062,1183367.2565033566
1063,928090.6658749197
1064,922264.8804450097
1065,1021354.8320376797
1066,726844.6882333497
1067,504105.9511583597
1068,234143.577432835
1069,948333.3219877597
1070,336188.31756666
1071,109862.79043672999
1072,524310.2208278507
1073,1028350.8682477177
1074,1300059.0323191697
1075,279870.98035017
1076,556419.196468315
1077,269453.378991785
1078,208715.129932835
1079,285802.9427859
1080,189396.883620845
1081,301886.305356225
1082,438563.82315968
1083,240209.477167895
1084,670501.6043138407
1085,1154030.1928649796
1087,302046.601389242
1088,516162.69083732
1089,395033.103534652
1090,195714.871436172
1091,173450.6037947
1092,94416.76370636
1093,1229560.3627705977
1095,1165561.5322749708
1096,259339.900393657
1097,1024928.5365625097
1099,1206626.4110892466
1100,239452.275363072
1101,672629.834660562
1102,387467.824353052
1103,253860.928691147
1104,215535.154252167
1105,538656.535690212
1106,342050.202057152
1107,201768.91826068002
1108,344286.623123292
1109,274536.380504487
1110,327654.592968797
1111,278349.62053581
1112,281370.53480279
1113,222606.22703788
1114,149140.29950005
1115,237795.0800873
1116,218257.74383928
1117,252601.08654895
1118,306601.57481077
1119,271951.80343855
1120,245682.84019394
1121,256712.96119791
1122,295500.62897479
1123,287088.64295254
1124,225639.80632392
1125,397791.47041807
1126,392004.567936925
1127,137788.38738665
1128,221642.63384829
1129,169744.82833475
1130,238329.08446769998
1131,261773.72721231
1132,144671.02712872
1133,218577.51515701
1134,166058.68368718
1135,191142.57627748
1198,244201.378482507
1200,127901.331620875
1201,202901.51829317398
1202,177797.474059004
1203,238309.979671294
1204,219133.576471844
1205,142472.969561484
1206,198553.229379694
1207,146636.431065885
1209,369100.511278835
1210,206194.033630224
1211,165776.209719964
1212,166904.552857644
1213,192940.597482504
1214,189498.079088384
1215,203135.514738344
1216,212063.165778814
1217,126087.868819815
1218,482161.8651452447
1219,516156.3394528447
1220,1078359.3825750197
1221,424192.712549564
1222,831323.7733916597
1223,332422.0005732247
1224,1055350.9189650896
1225,301866.052963504
1226,594071.6213917747
1227,864477.7352345847
1228,509130.9131931247
1229,248975.2066918847
1230,346418.438565935
1231,268386.272957815
1234,169442.6194913507
1235,168622.4098362707
1236,156636.4630865407
1237,215540.4762325407
1238,41897.0655757107
1239,157281.7662040907
1240,162611.1483017807
1241,148869.2750221807
1242,152359.0944718407
1243,135273.64520528069
1244,140260.7436389807
1245,109643.4546872807
1246,181921.86248148992
1249,287821.231022915
1250,206772.1231977347
1251,255519.569811385
1252,265490.858556125
1253,454246.1951586647
1254,271252.9912727947
1255,274581.691579685
1256,247080.887263835
1257,168497.97247077498
1260,210922.6536299457
1261,299237.6381825157
1262,203471.4293603257
1263,312045.0163922747
1264,217454.5644853347
1265,304312.3126628347
1266,253573.3482597547
1267,472190.2078472947
1270,272491.0825577357
1271,317082.6554708157
1272,283637.6661743157
1273,340764.4701000647
1274,322264.4180442647
1275,236422.4401169057
1276,336856.4982502547
1277,839463.5047552997
1278,276556.0396216447
1279,274478.0186048447
1280,313802.4481450547
1281,526966.8474869546
1283,139042.4051269857
1284,159787.4999793857
1285,123670.7518023907
1286,172844.6343930857
1289,249720.9382055047
1300,411930.741913035
1301,335142.746143285
1302,1126.215183
1303,636208.216804695
1304,708567.742359815
1305,903616.628369755
1306,1046399.417931994
1307,225138.752277925
1308,692039.905330825
1309,1265372.3966785267
1310,218778.338187895
1311,448150.938809805
1312,155606.927333395
1313,269704.256720525
1314,173671.088846225
1315,178295.275183595
1316,794602.900151775
1317,243252.533752165
1318,954811.709837352
1319,184593.81979983998
1320,444551.39993019
1321,432309.77402624
1322,199622.28051412
1323,331484.374578825
1324,225661.88665092
1325,850812.57700565
1326,1347733.1333015827
1327,737691.5875399701
1328,791865.46082486
1329,819184.123237467
1330,842319.166239447
1331,611119.74670371
1332,896475.84471493
1333,199210.42072195
1334,749074.997709495
1335,608476.154558355
1336,918453.979119145
1337,463497.97434967
1338,741775.143132945
1339,709152.889736595
1340,350809.624091355
1341,1185046.892219204
1342,677456.326971215
1343,644389.958752135
1344,309152.735376445
1345,412152.653574265
1346,184870.59238867
1347,347946.023115515
1348,614294.723717555
1349,475655.640315795
1351,156407.21098875
1400,337334.075322112
1401,336861.978558992
1402,933897.37720694
1403,567581.433558362
1404,698024.9151029619
1405,315113.252258332
1406,1329120.62390231
1407,1372158.01123521
1408,816749.76934666
1409,854508.09692048
1410,499306.765331612
1413,110340.327120687
1414,337598.303060302
1415,530982.53109308
1416,282564.405522342
1417,131141.751498187
1418,430516.70024930197
1419,417968.914789202
1420,540393.598642912
1421,585456.318866002
1422,670438.147642382
1500,376841.57084754197
1501,758631.929770202
1502,364801.093115142
1503,799585.850075502
1504,383550.547285532
1505,333037.112309522
1506,1168159.08306253
1507,1070261.83544012
1508,371023.778269332
1509,361321.316612212
1510,1014620.011196742
1511,325458.994090837
1512,663118.420950882
1515,672720.810639052
1516,264637.083405
1517,674635.382843752
1518,674221.487976322
1519,758153.869902662
1520,801806.592673132
1521,894437.713316572
1522,803237.306869632
1525,892541.175013982
1526,873453.530876372
1527,772622.698575942
1528,538275.955028672
1529,469983.407819662
1533,375063.009022242
1534,848328.596639452
1535,637389.026243922
1536,649534.387360032
1537,1062916.70902314
1538,702900.431561392
1539,1191782.91106591
1540,1010444.91238016
1541,998928.94681942
1542,333844.681184607
1543,1087608.69319594
1544,1088241.37500304
1545,1077775.48263759
1546,563240.166355452
1547,956606.426099562
1548,1002957.97160976
1549,878501.500152662
1550,1009800.152661632
1551,853806.334029642
1552,1128799.46880271
1553,1313876.85349497
1554,868405.821554612
1555,804232.860190452
1556,771257.548119712
1557,855054.995391052
1558,721466.877262212
1559,709135.598152787
1560,657042.169564187
1561,339460.67718654
1562,1387757.920614812
1563,203617.8783644
1564,423796.192195992
1565,552638.434319722
1566,217313.27216615
1567,523320.975187777
1568,847268.327094049
1569,659846.021940447
1570,736955.700453987
1571,951006.460576044
1572,280404.55340404
1573,966017.541447922
1574,647863.669579432
1575,645902.41341641
1576,1056679.487011632
1577,663995.676801132
1578,592195.760245047
1581,958883.115079202
1582,363253.410096787
1583,1141389.897630042
1584,1150097.127534602
1585,928031.675727964
1586,1024989.639412562
1587,1040503.187578182
1588,360193.16462322
1589,1328633.398398024
1590,1053276.289372202
1591,1183068.833452432
1600,10871.69293909
1601,14290.36759689
1602,13662.43107979
1603,33298.23770978
1604,30849.654593979998
1605,416.6828021
1606,41308.473012919996
1607,92607.79012815
1608,10747.5399217
1609,176161.82343048698
1612,290.57884608
1613,290.57884608
1614,229.2911926
1615,1175.7762883999999
1616,10093.031571399999
1617,11306.13677989
1618,18747.75195669
1619,129278.578103947
1620,265101.596632687
1621,83087.0102185
1622,23453.65933278
1623,33532.39875708
1624,116836.066078897
1625,539867.147690242
1626,83826.86730532
1627,672268.068942812
1628,333408.584576897
1629,298413.951001757
1630,458677.161862402
1631,622913.545965632
1632,190069.634736997
1633,204479.952218087
1634,259052.201218877
1635,557121.485771972
1637,33742.06663482
1638,37205.376080127
1639,77454.286444397
1640,250726.238632887
1641,69596.962940797
1642,89832.328180897
1643,174031.238145197
1644,137673.230459387
1645,276533.221666342
1700,320873.52925021
1701,696389.76788044
1702,39439.4037825
1703,821054.530429947
1704,320964.54462426
1705,785874.843996247
1706,672143.15606329
1707,275086.64135279
1708,638715.76311624
1710,702542.80086815
1711,879359.165196497
1712,791574.61363774
1713,715708.2959088
1714,1029323.635423462
1715,220652.48328507
1716,883977.501570397
1717,566977.71105655
1720,270048.43112222
1721,664513.90757299
1722,422345.58155263
1723,63700.50063749
1724,413412.79118132
1725,243948.69837216698
1726,585690.090824702
1729,16888.0379778
1730,28369.92864619
1731,101704.45992087999
1732,363306.27573274
1733,22290.33117559
1734,121780.46190268
1735,25834.19731149
1736,481020.77450698003
1739,2995.8956389
1740,148288.36484687
1741,56266.22781899
1742,649220.393919237
1743,213325.02644377
1744,227698.52464522
1745,135253.24563328
1748,21025.734640889998
1749,112881.32181221
1750,64424.60016408
1751,536491.105327097
1752,149611.087161677
1753,641818.482801337
1754,98373.85862968
1755,35189.477605349995
1800,750357.017943457
1801,830617.7650195
1802,983667.966368292
1803,1072255.814946062
1804,983142.387786372
1805,1266958.167276934
1806,1342712.297736962
1807,1142420.500989612
1808,1064724.078488262
1809,1122260.087121562
1810,1116847.003930262
1811,1252113.925712134
1812,1227221.128024624
1813,810801.768917287
1814,357654.30911962
1815,880828.548397872
1816,794543.353886057
1817,761876.196636517
1818,840879.215997987
1819,879176.708605917
1820,991880.974167507
1821,860512.826090297
1823,777270.67245038
1824,823611.50571296
1825,968225.46220801
1826,725902.3543955
1827,710345.590221902
1828,796029.72694241
1829,764166.63045677
1830,517909.74827415
1831,870536.107222837
1832,1087603.318971562
1833,543445.98070707
1834,637040.67170017
1835,757654.3369532
1836,1099359.368466462
1837,1153288.086798114
1838,896204.513885427
1839,989842.777669787
1840,865987.28069798
1841,843275.624915237
1842,1077387.135673762
1843,1056097.877432242
1844,1337335.953528534
1845,1181292.818682624
1846,1211655.399918154
1847,311800.6094725
1848,698486.7368875
1849,549143.31377908
1850,1050720.067788987
1851,731378.39069841
1852,576487.85870498
1853,946418.85973759
1854,956182.68514667
1855,886451.5917139
1856,712183.70127634
1857,1076754.810708409
1900,1045303.557615292
1901,640203.37202728
1902,902889.48895086
1903,1015621.6382288222
1904,927468.8123785321
1905,1082107.9868225742
1906,950155.32013126
1907,697307.28753389
1908,1068604.104410617
1910,946225.47598211
1911,1048206.224542197
1912,1055491.781050027
1913,1162784.156915819
1914,1117841.567501029
1915,1084396.022517279
1916,1236132.193524554
1917,1243214.683640054
1918,1249780.712665704
1919,1232316.873736589
1922,838288.6590016321
1923,818820.927305152
1924,758196.9891274421
1925,928970.1534049321
1926,1022937.2252378041
1927,1019022.2070759041
1928,696148.1338127921
1929,939016.7268928321
1930,824916.3526252521
1931,797014.0561700522
1932,450600.37366348
1933,798001.81945715
1934,806057.0647692521
1935,536179.58820828
1936,664838.3728672921
1937,518662.39461118
1940,1241225.1485865412
1941,1171608.870884434
1942,941869.48979643
1943,1208890.004874419
1944,860209.49584572
1945,1346964.396291449
1946,1122354.122247752
1947,1425049.806168064
1948,1332113.600499544
1949,1210167.081502774
1950,1267226.428398704
1951,1441035.538824634
1952,1355897.715806034
1953,1380275.733804874
1954,1264860.253830904
1955,1417620.638361014
1956,1329074.694978854
1957,1378263.480614184
1958,1249249.901176199
1959,1151201.809333729
1960,1407809.547855419
1961,1310051.358027064
1962,1441989.905796334
1963,1426713.885995034
2000,19102.5803143
2001,30429.88993656
2002,13537.7916034
2003,23659.5008783
2004,28887.05140496
2007,51.87985583
2008,27861.70219986
2009,25072.66296101
2010,21286.197853010002
2011,7099.51258015
2012,279.8578862
2013,2067.55480355
2014,24803.1600134
2015,37808.1253367
2018,13168.150169
2019,39681.45691326
2020,28887.05140496
2021,31371.35518906
2022,54428.79516966209
2023,46855.56316236
2025,45947.93532006
2026,43193.67203316
2027,31558.78196831
2028,79096.2914095621
2029,93860.66453806209
2030,77928.60937226209
2031,41047.53187211
2032,41258.11383566
2033,85142.72809486209
2034,76449.01255546209
2035,81403.7819517621
2036,43772.62028126
2037,83419.64788696209
2100,73816.75855640208
2101,94703.73742250209
2102,108450.25408050208
2103,148546.1329228021
2104,100122.68821920209
2105,112124.89397030209
2107,508111.6986380821
2108,51401.77616880209
2109,78887.1072114021
2110,75126.7000574021
2113,259162.52444800208
2114,119857.29085370208
2115,482660.9920628021
2116,192124.4798272021
2117,106725.35227560208
2118,238714.6375852021
2119,187561.62351160208
2120,174379.07234400208
2123,369517.4811418
2124,341775.9548512
2125,51644.0104562
2126,264750.0152314
2127,36056.9930222
2128,96238.2663527
2129,35381.27275
2130,1518.7418998
2131,16349.2848341
2132,3560.8298126
2133,70522.8327975
2134,16314.8855315
2135,430559.3404295021
2136,58102.38384000209
2137,29521.747331
2138,413242.1314427021
2139,292877.9627894021
2140,421777.10106140206
2141,137145.9471004021
2142,162759.725708
2143,338185.6075472021
2144,453507.3803067021
2145,246388.6131705021
2146,85229.57200600208
2147,81793.72291710209
2148,460845.9325020821
2149,313148.3256876021
2150,447734.5447096821
2151,424467.9894250021
2153,303658.68378070206
2154,59282.51002470209
2155,565159.9820124621
2156,510035.8798015621
2157,579221.0706648821
2158,533913.6018041021
2161,102077.16885796208
2162,66302.35825740208
2163,86570.83354800209
2164,97528.99329686209
2165,79949.57113150209
2166,173245.0448018621
2167,91414.42115660208
2170,755.4959175
2171,2084.044774
2200,459135.7205443021
2201,653638.3212292821
2202,655968.1799505821
2203,657345.7447102821
2204,536731.4015070021
2205,546009.176028382
2206,441351.7132088821
2207,30638.96209820209
2208,621903.516004682
2209,296024.4763824821
2210,478283.2304505821
2211,413861.3006832021
2212,530020.356405782
2213,600328.4002105821
2214,600378.9110595821
2215,626018.2197163821
2216,367723.6084564821
2217,15475.10693130209
2218,561047.146172382
2298,830491.382584217
2299,438444.362378425
2300,267608.265860705
2301,292446.210364265
2302,331177.432268905
2303,131960.063532795
2304,303305.88543710497
2305,937753.657916617
2306,233142.415302905
2307,1005080.039694717
2308,273631.680448405
2309,231788.448884265
2310,142787.019635615
2311,870168.044818716
2312,256028.407952765
2313,223083.991366465
2314,248579.908287735
2315,207960.130884095
2316,178004.629508265
2318,110989.268766805
2319,137645.021544474
2320,82697.060178295
2321,153538.886364595
2322,176308.100032745
2323,97043.786880765
2324,75872.023322985
2325,123696.255379175
2328,106721.20447451
2329,284064.076974875
2330,137599.13299026
2331,203773.18698815
2334,112888.57493891
2335,61403.6589641
2336,76087.5618108
2337,89248.79779527501
2338,98674.643485035
2339,96496.979970395
2340,208834.354682075
2341,155958.394189745
2342,204857.076292264
2343,122993.558943545
2346,270598.72259483
2347,225173.365386955
2348,179458.47042469
2349,81319.19200465
2350,167488.21889378
2351,124898.09730813
2352,137208.75378193
2353,157651.64386428
2356,267964.569193135
2357,189743.06692316
2358,744364.685389864
2359,374495.752733384
2360,367384.456444905
2361,233230.16845107
2362,196842.72480542
2363,110614.35140847
