num_opportunities,EMP_2016,,
141,1387222.738618172,1387222.738618172,0
142,1431787.394458252,1430851.411737552,935.9827207
143,1469156.545322369,1468220.562601669,935.9827207
144,1393738.316716812,1392451.645074712,1286.671642
145,1468320.714091669,1467384.731370969,935.9827207
146,1577093.342821371,1577093.342821371,0
147,808027.7052,806911.036,1116.66923
148,853505.0939,849241.5956,4263.498363
149,1396482.9288938642,1395918.592975564,564.3359183
150,1347346.858279962,1347346.858279962,0
151,1311779.631205312,1310167.102778612,1612.528427
152,1225973.660059692,1223479.8527443921,2493.807315
153,1327863.853585862,1326065.411192562,1798.442393
154,1477875.396060202,1477875.396060202,0
155,1396011.989069102,1393902.089847402,2109.899222
156,1301988.728175512,1300872.155248912,1116.572927
157,1234086.364842072,1233155.705882072,930.65896
158,1190784.580946702,1189853.921986702,930.65896
159,1240501.066926912,1240501.066926912,0
160,1343394.629318202,1343040.447192802,354.1821254
161,1563719.220737226,1563719.220737226,0
162,1514462.2111201212,1514462.2111201212,0
163,957101.3739,957101.3739,0
164,1054376.904405902,1054022.722280502,354.1821254
165,1184712.667374792,1184271.480196992,441.1871778
166,1073711.844328302,1073711.844328302,0
167,1011322.594024522,1011322.594024522,0
168,1321189.669863882,1321189.669863882,0
169,1243095.909574932,1243095.909574932,0
170,1253342.156545642,1253168.945855242,173.2106904
171,1307230.715138612,1307230.715138612,0
172,1218190.400923782,1218190.400923782,0
173,1112193.093789532,1112193.093789532,0
174,1521820.393480486,1521820.393480486,0
175,1232179.801289652,1231243.818568952,935.9827207
176,1356286.758705192,1356286.758705192,0
177,1356463.2245385242,1356463.2245385242,0
178,1291338.169796512,1291338.169796512,0
179,1253545.373031142,1253545.373031142,0
180,1157088.115453192,1157088.115453192,0
181,1341282.486638924,1340891.5801308241,390.9065081
182,1251842.317174202,1251842.317174202,0
183,1218433.892031062,1217497.909310362,935.9827207
184,1257149.394987002,1257149.394987002,0
185,1227276.199225382,1227276.199225382,0
186,1240453.085514442,1237805.893500542,2647.192014
187,1425084.764386402,1425084.764386402,0
188,1344554.080755032,1344012.497746432,541.5830086
189,1343765.322713072,1342688.804863872,1076.517849
190,1286269.433852402,1285915.251727002,354.1821254
191,1258693.701079702,1258693.701079702,0
192,1431045.783171432,1429759.1115293321,1286.671642
193,1335857.375872672,1335857.375872672,0
194,1512207.567738781,1511271.5850180811,935.9827207
195,1429067.319776132,1428525.736767532,541.5830086
196,1265681.0554247021,1265290.148916602,390.9065081
197,1529489.392486481,1529489.392486481,0
198,1422400.842291612,1422400.842291612,0
199,1259111.142069112,1259111.142069112,0
200,1416369.064778922,1415433.082058222,935.9827207
201,1382153.259326662,1382153.259326662,0
202,1263096.258656582,1263096.258656582,0
205,1334746.751994872,1333460.080352772,1286.671642
206,1280072.739868512,1280072.739868512,0
207,1263492.374405202,1261879.845978502,1612.528427
208,1474857.816032869,1474526.386817169,331.4292157
209,1332556.258845792,1331963.480658592,592.7781872
210,1475814.348480412,1474527.676838312,1286.671642
211,1469268.136566582,1468726.553557982,541.5830086
212,1362611.676727222,1362611.676727222,0
213,1282454.1185524021,1282454.1185524021,0
214,1173427.1172310421,1172496.458271042,930.65896
215,1572577.051624882,1571641.068904182,935.9827207
216,1349142.082087272,1347786.710272772,1355.371815
217,1428044.874108842,1427480.538190542,564.3359183
218,1348244.600357692,1348244.600357692,0
219,1309968.943591502,1309968.943591502,0
220,1190822.851500342,1190822.851500342,0
221,1047186.424695182,1045809.286609882,1377.138085
222,1353072.439482792,1353072.439482792,0
223,1156922.405795322,1153734.227533322,3188.178262
224,1432792.547057162,1432792.547057162,0
225,1160675.624735902,1157487.446473902,3188.178262
226,942096.3825,940547.1653,1549.217218
227,1080712.995370402,1075093.539758302,5619.455612
228,1094406.600939452,1088874.546301352,5532.054638
229,1053145.7943998121,1047602.044680012,5543.74972
230,924557.3857,922212.0116,2345.37403
231,1039908.353237962,1036218.785380662,3689.567857
232,1057401.144901172,1054907.337585872,2493.807315
233,1095863.634035962,1093369.826720662,2493.807315
236,1032103.527401962,1027487.201224262,4616.326178
237,974866.7533420121,972521.3793,2345.37403
238,996036.1272,990812.9277,5223.199451
239,1285942.783302772,1284826.210376172,1116.572927
240,1438601.376748312,1438010.066908112,591.3098402
241,1121737.439419152,1115516.309509152,6221.12991
242,1172137.627074892,1168448.059217592,3689.567857
243,1218582.433804602,1215856.302425702,2726.131379
244,1435883.805266012,1435883.805266012,0
245,1249857.312666042,1247363.505350742,2493.807315
246,1231099.885844382,1228606.078529082,2493.807315
247,1267835.320302342,1264659.643520342,3175.676782
248,1292653.050285012,1289923.852628312,2729.197657
249,1298250.149436042,1295520.951779342,2729.197657
250,1181003.786952172,1176518.062282872,4485.724669
251,1148405.712523902,1144588.693285902,3817.019238
252,982262.8026,976513.2498,5749.552762
253,1106624.471277102,1101921.469528902,4703.001748
254,1336262.624993232,1334319.436757332,1943.188236
255,1284143.573831512,1283212.914871512,930.65896
256,1226288.770948012,1223839.540303212,2449.230645
257,1164096.655041902,1161602.847726602,2493.807315
258,1236900.754487842,1235288.226061142,1612.528427
259,1174514.822490382,1171257.802620982,3257.019869
260,1150133.753126822,1146876.733257422,3257.019869
261,1064504.977939922,1058755.425178422,5749.552762
262,1095469.049,1092001.707,3467.341551
263,1010913.5978856001,1005716.439,5197.159369
264,1250969.202916372,1248240.005259672,2729.197657
265,1031770.864014122,1027556.211358822,4214.652655
266,983827.3998,982278.1826,1549.217218
267,924027.7172,922068.8744,1958.842754
268,1189523.971759572,1186794.774102872,2729.197657
270,1320085.293407262,1319492.515220062,592.7781872
271,1247001.100749402,1246408.322562202,592.7781872
272,1090515.428364152,1088468.100174152,2047.32819
273,1048977.449,1046483.641,2493.807315
274,1236767.216539552,1235154.688112852,1612.528427
275,1171046.870557822,1168317.672901122,2729.197657
276,1022499.093,1019031.751,3467.341551
277,1185578.174788882,1183084.367473582,2493.807315
278,1006247.312,1000907.385,5339.927225
279,1287119.361109472,1285506.832682772,1612.528427
280,981734.0157,977324.7473877401,4409.268265
281,1082722.476939002,1079465.457069602,3257.019869
282,950531.2613,946735.5853,3795.675943
283,1112329.770621762,1109072.750752362,3257.019869
284,1094558.183830652,1091090.842279352,3467.341551
285,1061458.057,1056841.731,4616.326178
286,916273.7690977401,914724.5519,1549.217218
287,1013785.607,1007924.905,5860.701212
288,922691.5887,921142.3715,1549.217218
289,918690.4036,917126.4277269801,1563.975897
290,875113.5939,873996.9246,1116.66923
291,1298824.780484652,1297894.121524652,930.65896
292,1193024.187395952,1189989.393832552,3034.793563
300,918097.7449,916981.0757,1116.66923
301,855892.4274,848952.0419,6940.385521
302,860781.9677,853841.5822,6940.385521
303,928574.5819,925275.9512,3298.63073
304,988131.5759,986264.5687,1867.00714
305,1122530.872475592,1117832.650552692,4698.221923
306,951998.7787,950534.9267646921,1463.851961
307,1107349.899529272,1102647.474064472,4702.425465
308,1036924.8743622421,1033714.444359942,3210.430002
309,1270076.482333432,1268278.039940132,1798.442393
310,1119591.163234222,1113076.876124522,6514.28711
311,855896.2595,851970.29,3925.969578
312,950900.6381,949336.6622,1563.975897
313,1063015.158476892,1058316.936553992,4698.221923
314,1100112.242258772,1093958.383847272,6153.858412
315,1105261.587387772,1100559.161922972,4702.425465
316,1061622.475643892,1056282.807855692,5339.667788
317,1140273.967995252,1137407.819978652,2866.148017
318,1101699.542991242,1099234.597312942,2464.945678
319,1220391.152961512,1217356.359398112,3034.793563
320,1202796.961569812,1199762.168006412,3034.793563
321,1143532.776690872,1140666.628674272,2866.148017
322,1125446.7038834621,1120106.776658362,5339.927225
323,1052761.142787832,1051644.473557832,1116.66923
324,995458.2826,994341.6134,1116.66923
325,1074478.334746252,1071217.232255952,3261.10249
328,1198415.451786882,1195380.658223482,3034.793563
329,1101287.082598252,1095789.553735652,5497.528863
330,906270.5526,904041.604,2228.94855
331,1288657.174985732,1287726.516025732,930.65896
332,875847.7908,874731.1216,1116.66923
333,1173681.422222782,1171187.614907482,2493.807315
334,89766.0082,89766.0082,0
400,102576.697,102576.697,0
401,143050.1302,143050.1302,0
402,152060.3472,152060.3472,0
405,567499.1507,567499.1507,0
406,383648.9229,383648.9229,0
407,578806.3505,578806.3505,0
408,632384.2203,632384.2203,0
409,1008631.659,1004835.983,3795.675943
410,1113861.391760322,1110394.050209022,3467.341551
411,1333971.974576876,1332359.446150176,1612.528427
412,905341.6113,903907.1521,1434.459152
413,768217.6378,767494.1719,723.465891
414,952341.2551,950474.2479,1867.00714
415,714032.2705,714032.2705,0
416,757062.4687,757062.4687,0
417,665399.1002,662995.1605,2403.939688
418,1064777.201,1058916.5,5860.701212
420,846368.9404,844819.7232,1549.217218
421,585551.1319,585551.1319,0
422,549963.1175,549963.1175,0
423,563220.5766,563220.5766,0
424,522965.445,522965.445,0
425,432077.543,432077.543,0
426,630432.7036,626506.734,3925.969578
428,118137.97210243001,118137.97210243001,0
429,108000.218,108000.218,0
430,39602.28354,39602.28354,0
433,1156494.543057562,1153027.201506262,3467.341551
434,960709.8724,959593.2032,1116.66923
435,51075.49511,51075.49511,0
500,890059.0177,890059.0177,0
501,808873.9896,802580.6607,6293.328916
502,824589.3652,824355.3061,234.0591088
503,777834.94,691648.9906,86185.94936
504,707406.1667,704952.5893,2453.577335
505,723838.8441,723507.4149,331.4292157
508,673462.2085,631804.6174,41657.59108
509,760676.0251,586817.6638,173858.3613
510,873991.535,588645.6455,285345.8895
511,849258.0869,788134.6585,61123.4284
512,850997.6485,713057.5064,137940.1421
513,1078706.880797652,629597.8885,449108.9923
514,922670.0806,673586.5733,249083.5073
517,1244583.942530512,1244583.942530512,0
518,1090520.321215902,1090520.321215902,0
519,984291.4676,984291.4676,0
520,1034115.814586272,1034115.814586272,0
521,959307.3623,959307.3623,0
522,844952.8101,844952.8101,0
523,906475.2847,906475.2847,0
524,739122.3635,739122.3635,0
525,1167076.529837492,1167076.529837492,0
527,755623.9311,755623.9311,0
530,832358.0555,832003.8734106501,354.1821254
531,966621.3605,966621.3605,0
532,857084.2257,857084.2257,0
533,767721.8767,767721.8767,0
534,1149818.636026192,1149818.636026192,0
535,951486.3694,951486.3694,0
536,1034206.362791502,1034206.362791502,0
537,1219656.854747482,1219656.854747482,0
538,771253.8832,771253.8832,0
539,1272131.284520562,1272131.284520562,0
540,653720.5399,653720.5399,0
541,1102997.905155902,1102997.905155902,0
542,806393.8131,806393.8131,0
543,715994.9352,715994.9352,0
544,709033.7016717601,709033.7016717601,0
545,826451.8866,826451.8866,0
548,370962.7008,240745.0979,130217.6029
549,533089.0297,330597.5378,202491.4918
550,586397.581,585505.3164567701,892.2645366
551,615563.7782,327992.0021,287571.7761
554,978622.9953,978622.9953,0
555,1055543.839088232,1054607.856367532,935.9827207
556,1176743.0135295321,1176743.0135295321,0
557,1001101.183425512,1001101.183425512,0
558,1081777.225652102,1081777.225652102,0
559,1179447.894347232,1179116.465131532,331.4292157
560,971143.2186,971143.2186,0
561,1001228.642821612,1001228.642821612,0
562,1031477.843673502,1031477.843673502,0
563,1097734.108777032,1096798.126056332,935.9827207
564,981813.4798,981813.4798,0
565,1033588.760548482,1033588.760548482,0
566,1075977.815657312,1074600.677572012,1377.138085
567,955893.4019,954962.7429,930.65896
570,143058.3047,124340.0808,18718.2239
571,336807.1728,298894.8357,37912.33706
572,369451.3552,367027.4184,2423.936802
573,522199.9177,509767.6747,12432.24297
574,588287.3797,588063.4819,223.8978043
575,147944.9163,127784.9854,20159.93083
577,945346.6883,945346.6883,0
578,979334.4836,979334.4836,0
579,1144018.516680862,1144018.516680862,0
580,957039.6639,957039.6639,0
600,744860.3498,744860.3498,0
601,644632.7553,644632.7553,0
602,746517.6799,746517.6799,0
603,647929.9365,647929.9365,0
604,707446.5950776701,707446.5950776701,0
605,715113.9001,715113.9001,0
606,695182.208,695182.208,0
607,537302.9389,535576.1231,1726.815772
608,589094.8141,587367.9984,1726.815772
609,956074.6575,952798.6245,3276.03299
610,762655.4015,762655.4015,0
611,1127664.612418622,1126733.953458622,930.65896
612,912811.6956,911262.4784,1549.217218
613,1133022.973904212,1132092.314944212,930.65896
614,896357.9736522901,894085.1554,2272.818265
615,943152.6275,942035.9583,1116.66923
616,780993.3417,780993.3417,0
617,907438.7094,904031.5752,3407.134265
618,960597.3004,956780.2812,3817.019238
619,874618.5303,872674.3586,1944.171692
620,878937.0943,875529.96,3407.134265
621,890794.3283,887387.194,3407.134265
622,861089.3842,859972.715,1116.66923
624,503871.5761,503871.5761,0
625,454646.541,454646.541,0
626,24235.37775,24235.37775,0
627,431776.1093,431776.1093,0
628,260402.1256,260402.1256,0
629,404636.8669,404636.8669,0
630,450944.2315,450944.2315,0
631,458714.643,458714.643,0
632,182262.26328323002,182262.26328323002,0
633,188164.8091,188164.8091,0
634,84572.68547,84572.68547,0
635,16009.738952489999,16009.738952489999,0
636,815239.3781,813690.1609,1549.217218
637,853580.8215,848985.8386,4594.982882
638,641639.2892,640522.6199,1116.66923
639,537839.5956,536722.9264,1116.66923
640,707595.8054,706479.1362,1116.66923
641,550359.6412,548632.8254,1726.815772
642,671484.3902,671484.3902,0
643,639023.9942,639023.9942,0
644,626131.9355,623786.5615,2345.37403
645,598318.3382,598318.3382,0
646,564316.9964,564316.9964,0
647,519095.3274,519095.3274,0
650,861827.21,861827.21,0
651,867778.0234,867778.0234,0
652,884950.3384,883573.2003,1377.138085
653,836965.2864,836965.2864,0
654,990512.345,990512.345,0
655,836755.8131,836755.8131,0
656,1108714.375391322,1108714.375391322,0
657,921421.2987,921421.2987,0
658,790822.2950833701,790822.2950833701,0
659,798268.3438,797337.6848,930.65896
660,853986.7166,853986.7166,0
661,775132.0214,773754.8833,1377.138085
662,510599.1783,509482.509,1116.66923
663,764145.6476,761800.2736,2345.37403
664,719940.911,719940.911,0
665,1101862.732731992,1100746.063501992,1116.66923
666,1484422.766993442,1480129.390781642,4293.376212
667,1119724.137353952,1119724.137353952,0
668,1402326.143790334,1401209.474560334,1116.66923
700,718175.1633,718175.1633,0
701,549015.0456,549015.0456,0
702,838362.2388643121,838362.2388643121,0
703,783244.9564,783244.9564,0
704,756620.042,756620.042,0
705,1236508.1115465171,1235391.442316517,1116.66923
706,1157579.409446382,1156015.433549382,1563.975897
707,1159305.240920812,1158188.571690812,1116.66923
710,1164346.3182305421,1164346.3182305421,0
711,1421440.2941318841,1419976.442170984,1463.851961
712,1230104.794739762,1230104.794739762,0
713,1003808.743610897,1003808.743610897,0
714,814879.7303,814879.7303,0
715,494605.1367,494605.1367,0
716,943191.8177,940787.878,2403.939688
717,263763.2138,263763.2138,0
718,1178839.431059274,1178115.965168274,723.465891
719,1498678.914068879,1493748.871817079,4930.042252
720,1210474.928006592,1208373.480927492,2101.447079
723,1109237.457185692,1105976.354695392,3261.10249
724,940049.4094,938932.7402,1116.66923
725,1127459.2365537721,1122284.657657072,5174.578897
726,843683.2524,843683.2524,0
727,900812.6014,898711.1542794621,2101.447079
728,932052.6142,932052.6142,0
731,996125.8205,994661.9686,1463.851961
732,833441.1728,826500.7873,6940.385521
733,1114521.451548432,1112141.855129132,2379.596419
734,1155687.431176372,1152821.283159772,2866.148017
735,915962.1586,915962.1586,0
736,1539445.786713849,1538515.127753849,930.65896
737,1223193.6202836721,1217332.919071872,5860.701212
738,1320807.466948502,1316134.343048802,4673.1239
739,1313275.261327834,1312158.592097834,1116.66923
740,1340198.507247129,1338634.531350129,1563.975897
741,1420276.005624084,1414941.495760784,5334.509863
742,1420240.667171834,1414906.157308534,5334.509863
743,1033944.7016922421,1031564.650891342,2380.050801
744,1228586.662594172,1222725.961382372,5860.701212
745,1011716.797004732,1009371.422974832,2345.37403
800,428586.3036,428586.3036,0
801,917182.5341,915618.5582,1563.975897
802,1005776.610192672,1003431.236162772,2345.37403
803,957981.0487,956864.3795,1116.66923
804,1139597.456644242,1135259.663419542,4337.793225
805,867422.4404922021,866305.7712622021,1116.66923
806,997965.3002752321,996416.0831,1549.217218
807,1310521.941940142,1308028.134624842,2493.807315
808,1227208.527042782,1222915.150830982,4293.376212
812,952864.6457024621,951315.4285,1549.217218
813,905561.2785,904444.6093,1116.66923
814,835964.0439,833862.5968,2101.447079
815,764390.8068,764390.8068,0
816,973593.3735,972476.7043,1116.66923
817,997920.5167,996356.5408,1563.975897
818,867388.0955,866271.4262,1116.66923
819,958423.4569,956556.4497,1867.00714
820,949449.9467,947104.5727,2345.37403
821,1017760.431525042,1016643.762295042,1116.66923
824,1185355.124119942,1182270.759079242,3084.365041
825,1217800.680264642,1214716.315223942,3084.365041
826,1342264.703786332,1341334.044826332,930.65896
827,1328337.919715202,1323861.529453502,4476.390262
828,1469708.906681227,1468023.720314027,1685.186367
829,776215.0536,775098.3844,1116.66923
830,900674.2879,898294.6914793421,2379.596419
831,1251165.280848632,1248671.473533332,2493.807315
832,1092296.363235162,1087598.141312262,4698.221923
833,982568.1794,981018.9622,1549.217218
834,981001.3987,979452.1814669321,1549.217218
835,932476.5375,930927.3203,1549.217218
836,1423328.106267112,1423328.106267112,0
837,1190971.829066942,1188478.021751642,2493.807315
894,1382394.832269464,1380845.615051564,1549.217218
895,1486704.285080649,1481047.541963549,5656.743117
896,1539054.262673039,1534356.040750139,4698.221923
897,982613.3034,982613.3034,0
898,1171128.308349482,1170011.639119482,1116.66923
899,917812.7896,910148.9382,7663.851412
900,943999.6509,943999.6509,0
901,1021492.295247932,1020507.517398832,984.7778491
902,1033615.422791072,1032498.753561072,1116.66923
903,1035527.177728172,1035527.177728172,0
904,1341586.476443497,1337769.457205497,3817.019238
905,945493.4797,938553.0942,6940.385521
906,957718.0441,950777.6585555921,6940.385521
907,850949.7839,850949.7839,0
910,1433437.221813709,1428102.711950409,5334.509863
911,1126886.542883322,1125769.873653322,1116.66923
912,996420.545,996420.545,0
913,1525545.638381119,1519684.937169319,5860.701212
914,1112268.931402392,1111152.262172392,1116.66923
915,1452742.142445229,1448800.434728229,3941.707717
916,1093133.776386982,1092017.107156982,1116.66923
917,1392799.102604874,1391249.885386974,1549.217218
918,1250239.811488547,1249123.142258547,1116.66923
919,1071340.526795122,1070223.857565122,1116.66923
920,1147491.062767722,1146374.393537722,1116.66923
921,1305064.810194514,1303515.592976614,1549.217218
922,1150071.753682202,1148955.084452202,1116.66923
924,1056758.689884762,1053112.876423862,3645.813461
925,801317.5124,801317.5124,0
926,860606.9379,860606.9379,0
927,989933.6027,988816.9335,1116.66923
928,957334.2262,955232.7792,2101.447079
931,955253.1488,955253.1488,0
932,929140.0970277321,929140.0970277321,0
933,972913.5936,972190.1277,723.465891
934,885476.0545,885476.0545,0
935,891482.4322,891482.4322,0
936,884459.3141,884459.3141,0
939,1314697.501715302,1311662.708151902,3034.793563
940,983747.6192,981646.1721,2101.447079
941,1001841.777063672,999740.33,2101.447079
942,892633.4602,885693.0747,6940.385521
943,862752.4467,862752.4467,0
944,1001544.847603342,997943.1856,3601.661973
945,997650.5445,994351.9138,3298.63073
946,1010673.433381942,1008806.426241942,1867.00714
949,853196.1657,849270.1962,3925.969578
950,1168227.2286057621,1164343.020655162,3884.207951
951,1030597.752122272,1028496.305043172,2101.447079
952,1299391.147084692,1295351.901540692,4039.245544
953,1331182.820344012,1327212.416407412,3970.403937
954,1128956.369960172,1127839.700730172,1116.66923
955,974854.5883,973869.8104,984.7778491
958,1065489.200490412,1064765.734599412,723.465891
959,263611.6973,263611.6973,0
960,731473.4484,731473.4484,0
961,1041492.760546625,1041492.760546625,0
962,876460.8948,876460.8948,0
963,1341264.164851884,1339829.705699784,1434.459152
964,1230576.3746060971,1229459.705376097,1116.66923
965,927361.7521,924957.8124,2403.939688
966,1061693.539274665,1057767.569696665,3925.969578
967,1122112.727664437,1115172.342143437,6940.385521
968,1198704.216066834,1197587.546836834,1116.66923
969,1510272.8478263791,1505574.625903479,4698.221923
970,1588205.1774967196,1583719.4528274196,4485.724669
971,1564128.544913089,1558722.653814089,5405.891099
972,711209.2081,711209.2081,0
973,1098361.63,1098361.63,0
974,1435227.489343869,1431634.640461969,3592.848882
975,1225612.118732844,1224495.449502844,1116.66923
976,74366.28537,74366.28537,0
977,832305.7223,829901.7826,2403.939688
978,470994.0142,470994.0142,0
979,1119093.580496552,1119093.580496552,0
980,1140315.824047142,1139199.154817142,1116.66923
981,803829.447,803829.447,0
982,1012706.703531312,1012706.703531312,0
983,977964.152,977964.152,0
984,61473.06814,61473.06814,0
999,777575.4456016608,777575.4456016608,0
1000,200462.0382,200462.0382,0
1001,149756.5834941807,149756.5834941807,0
1002,198836.5794844707,198836.5794844707,0
1003,422632.9464333907,422632.9464333907,0
1004,171375.9420538807,171375.9420538807,0
1005,241811.6400785207,241811.6400785207,0
1006,860933.0178699607,860933.0178699607,0
1007,1296536.2012620226,1296536.2012620226,0
1008,175502.0985236407,175502.0985236407,0
1009,1131042.5091062128,1128638.5694182126,2403.939688
1010,348491.9481290907,348491.9481290907,0
1011,848416.4026272408,848416.4026272408,0
1012,319813.0138296557,319813.0138296557,0
1013,852209.6841785407,852209.6841785407,0
1014,130128.8617,130128.8617,0
1015,548405.4108,548405.4108,0
1016,314321.9182,314321.9182,0
1017,326295.9145,326295.9145,0
1018,407095.5494,407095.5494,0
1019,985640.8625321276,985640.8625321276,0
1020,406278.083,406278.083,0
1021,740752.9234641776,740752.9234641776,0
1022,265931.7998,265931.7998,0
1023,985049.0263328177,985049.0263328177,0
1024,801936.9973708877,801936.9973708877,0
1025,1047123.4641636777,1047123.4641636777,0
1026,1065108.3721392797,1065108.3721392797,0
1027,967577.0361570977,967577.0361570977,0
1028,560618.3134,560618.3134,0
1029,614154.2118720657,614154.2118720657,0
