TZ16_CODE,30_lin,45_lin,60_lin,30_log,45_log,60_log,Average_Price
3,0.1198743855725,12224197.846340485,965166.6924864954,0.01045061587155441,1913994.7892837096,217658.1464315403,4396454.867996494
4,0.00028997345,827212.2224499041,14994.581511055561,1.8658407936535812e-05,95325.52493364728,2546.1717784907696,280735.60137175856
5,0.060446568,7484900.976209064,135676.1354504861,0.00502488709714385,1115321.3751834475,29543.451372291755,2540192.3814650923
6,-0.0021184215000000003,49191.30004154182,225118.7981512029,-0.0007801568860933152,29712.031353574024,169688.58603833988,91436.69891448517
7,0.0029882295300000003,1408245.633519322,67433.69721753176,0.0006620514445863448,566684.1256694336,37317.94200361491,491893.11085399805
8,-0.012528066232500001,981918.2163065546,160545.8913536825,-0.0033151989691799426,431450.00516006135,95355.63458056444,380821.3665795348
9,4.5942000000000007e-07,1407.09375059328,964.6848751896002,2.2525997388832405e-08,109.08501297642803,88.37824817187197,790.5928753412845
10,0.0038103637195,1076270.483461859,128288.16482537592,0.0011466880788009697,553383.4901911588,84962.93762614194,401519.5502552536
11,-0.00022601299499999997,0.013440150279000002,1219384.7949452617,-8.542792524896121e-06,0.0008224173526950611,96373.4073707404,406461.60275604465
12,-0.004572745385,65679.89784800835,239349.10796381065,-0.0010921218114896426,26249.16155465589,122779.84037821797,101676.33432646179
13,-0.006361533685,2853313.3190877144,0.0,-0.0004872365963623144,367907.1315251804,0.0,951104.4385544431
14,-0.0022776037050000002,1469028.4193836388,14492.79909788034,-0.00022334530136915265,251092.43391682193,3620.951346169085,494507.07241034816
15,-0.00059696,334703.875195592,47771.310951436804,-9.709171899694814e-05,91950.42471506265,16969.003348992097,127491.72860000098
16,-0.00077728911,594038.179923261,12756.122093566117,-6.265356164313507e-05,87323.99100739481,2706.3806123336412,202264.76719895194
18,-0.01151436,1120948.3153765246,94300.09979353921,-0.0030429705787980597,516062.2650490463,60327.13139304893,405082.8026304662
19,0.007069645908000001,5144973.22342239,432822.35834628297,0.0007860688322052169,1004001.8098556624,117588.16575367702,1859265.195232177
20,0.0,2454585.821448258,24014.489913272206,0.0,349912.70662056206,5122.423900843218,826200.1037871767
21,0.0,1130360.2491036332,29660.391694399572,0.0,196872.75872443873,7836.944785490756,386673.54693267756
22,-0.0053038908,1105551.5527413432,44964.15833162888,-0.0005201950906082691,196597.6362455997,12042.370972627623,383505.236053643
23,-0.02049483384,1926421.7306938027,34783.592957139976,-0.009494599300140247,1630660.3337940152,44644.655546829636,653735.1028854087
24,0.005949450000000001,976351.6590136173,19624.96815181542,0.0009018759006734884,261467.34944087162,7672.164972103882,331992.2101970319
25,-0.00619714875,538617.4014377048,15885.198176322032,-0.0008802658820484291,136223.62606512575,6050.1330887022705,184834.1986917732
26,90402.46324513736,264480.9340500823,0.0,6764.218784391164,37134.93616658304,0.0,104354.75835494885
27,-0.007569404375,592327.9139486556,32926.82513329767,-0.0016094836751331587,226292.10542429338,18476.69328252704,208418.24483083643
28,0.0042713245575,456866.5574031084,26140.994401802203,0.0010910621477149725,208967.61716566948,17869.36221880551,161002.51816203466
29,-0.007226936860000001,884938.2460557256,30847.687584251533,-0.002869557896477337,630025.5701369122,33740.44002070122,305261.97619724326
30,-0.07922318040000001,6349606.163693964,194611.98573166248,-0.017093160402884878,2430461.252706867,113229.95703311008,2181406.033755819
31,0.021594795300000004,2011814.5310246495,152056.67384661976,0.005783223559842884,961585.8949894538,112465.91009715998,721290.4061867596
32,0.0,2008595.3974520862,97204.65054810527,0.0,390495.7151170002,28932.570934948977,701933.3493333971
34,235485.23908849875,687473.0357562765,0.0,63108.67293771062,339277.116439963,0.0,278923.3305897937
35,-0.12770016558000002,17035605.95456341,357573.60831537883,-0.0021510698078742885,511003.0310842902,15237.463663794926,5797726.499317723
36,21349.47705644,109058.099146864,3602.4967365609605,2074.259285960589,19394.593057331625,970.2435458850074,41457.48801820841
37,1546028.1316467489,840964.0364530911,71641.51298775602,473720.6559421746,473018.2132515913,61878.20232631349,640826.647745103
38,106952.58209633693,458365.02102875616,33719.14652239575,20904.17899423906,167475.2867518635,18418.445586673653,185337.51603214664
39,322445.4733514966,1197578.254553704,90495.67581295787,87086.69048724623,598776.0182335178,68525.7380389022,497613.3374286778
40,236003.93639649457,830441.842510433,87040.31210949882,81391.7388886626,531396.888664511,86792.49806263985,358726.66408750345
41,96130.14477876713,338259.1497826016,35453.634997445915,39835.34312902465,253597.99009864376,41334.955267330486,147231.84291131448
42,89646.94640031,342467.44064244,34706.536167612,27637.705852893192,193003.41996239842,30400.019146885785,145272.10097888453
43,635901.7836671501,212310.81591439722,1448.865821897802,190334.7316027433,115296.4208640077,1230.6825105644364,208959.3131237472
44,7412732.754650633,2688759.77985242,0.0,598453.7698050969,400918.6267956433,0.0,2231451.0140267615
45,3305233.178330265,1303957.3465471733,0.0,1381062.4691890096,1018475.8761346806,0.0,1215701.7234356035
46,58759.253087215526,177445.04652433118,22748.46185371701,31022.677341335166,181502.82037473127,35703.40201083307,81694.82453077451
47,363339.5852890806,987719.9579507988,50579.68576894789,80435.2072273108,423675.9961464465,34313.99772078717,420062.3466593142
48,221481.96773803362,618709.1178243866,85746.05188590984,70518.8323936542,369911.1888964695,80522.06511365084,283485.1899253801
49,1840790.0470616964,953027.8329221414,88544.52770882241,761816.547480063,720832.0468383216,104552.76539038168,780958.5526339478
50,3049201.4069128362,1138879.4269519688,88960.25807126559,1337749.1653944429,916666.3729108019,112180.96161963974,1140438.3237256247
51,3150171.191263681,1176591.731572473,91906.04519508875,794160.311280493,541802.7843313029,66168.94694164566,1080221.1760132161
52,2550737.6590021267,752617.271539848,121834.65735995317,1084481.6873546822,592232.1771049647,150908.17045126672,897353.8673594018
53,-0.014236989325,5997222.680213692,108709.52106199185,-0.0011790758380506674,907295.6711881206,23959.493879344474,2035310.7311892172
54,370312.0604220141,1472352.790067605,161508.4573470898,48997.36774104943,370832.2115391148,62166.34974391098,614505.3204987423
55,183739.77847211514,554869.4618040486,71134.28654606656,46933.1340855204,267786.7853043985,52897.70974483783,247113.40154297766
56,1304398.4294796,609246.8931698467,28838.646604346854,354724.9512153483,328010.017774701,23969.32717238491,489215.7433738893
57,10216418.50661941,4771794.498293711,23277.52484053875,1043083.3306110878,954065.0190348488,7381.491461070062,3474940.9805831662
58,4755423.915740398,2239331.8284424976,0.0,1145731.509608509,1026309.5310524807,0.0,1729969.8470389836
