num_opportunities,EMP_2016,Base,,ERP_2016,,
661,36408.37824,35998.7527,409.62554,2205.192446,17.48127545,
662,14784.06029,14784.06029,0,810.3315117,2.608445327,
663,31694.65773,31694.65773,0,225.5083378,1.556230618,
664,8330.301557,8330.301557,0,2758.692998,5.003678316,
665,30626.60337,30626.60337,0,1511.593588,10.07996817,
666,292110.3162,292110.3162,0,1567.136113,99.6733142,
667,39983.5855,39983.5855,0,696.7393891,6.065650539,
668,58212.03563,58212.03563,0,2117.934632,26.84420978,
700,8330.301557,8330.301557,0,2009.130965,3.644133309,
701,3446.323634,3446.323634,0,2793.43229,2.096136174,
702,13560.35079,13560.35079,0,3371.898018,9.955673402,
703,11459.47284,11459.47284,0,2223.251486,5.547259934,
704,9695.167467,9695.167467,0,2115.448138,4.465632537,
705,55727.41116,55727.41116,0,2363.330331,28.67600072,
706,54658.28907,54658.28907,0,1409.481407,16.77415571,
707,29504.42364,29504.42364,0,2203.74078,14.15705532,
710,38506.50258,38506.50258,0,6234.69816,52.2726832,
711,61727.29458,61727.29458,0,95.91051375,1.28904698,
712,44955.68677,44955.68677,0,3415.120023,33.42842335,
713,25325.9155,25325.9155,0,1613.208144,8.89571468,
714,20072.93551,20072.93551,0,2455.254973,10.73081665,
715,17729.65975,17729.65975,0,59.03959299,0.227912971,
716,16584.69556,16584.69556,0,1894.4172,6.840824007,
717,10231.45579,10231.45579,0,1554.016919,3.461931421,
718,30682.4195,30682.4195,0,2299.222799,15.36016731,
719,233001.2857,233001.2857,0,604.5423487,30.66975679,
720,35595.16659,35595.16659,0,576.5268472,4.468233409,
723,36384.60552,36384.60552,0,2509.848709,19.88339315,
724,12836.69597,12836.69597,0,1338.090531,3.739934863,
725,123856.0983,123856.0983,0,3723.574557,100.4159577,
726,9338.961236,9338.961236,0,3718.9361,7.56210276,
727,12736.41536,12736.41536,0,2574.728544,7.140094294,
728,10960.74065,10960.74065,0,3013.455818,7.191674385,
731,7708.392365,7708.392365,0,2341.531687,3.929969117,
732,9750.13001,9750.13001,0,2537.408848,5.38674159,
733,60076.38911,60076.38911,0,3264.775049,42.70535829,
734,96731.79503,96731.79503,0,3293.934418,69.37603587,
735,19869.14712,19869.14712,0,2697.592473,11.67026861,
736,527613.7447,527613.7447,0,133.0827586,15.28844027,
737,164880.4981,164880.4981,0,3190.2116,114.5286302,
738,327384.5241,327384.5241,0,1617.107872,115.2716269,
739,104718.4164,104718.4164,0,1370.251922,31.24271532,
740,59704.7189,59704.7189,0,8.47E-05,1.10108E-06,
741,137649.5995,137649.5995,0,547.8206953,16.41869641,
742,136749.6946,136749.6946,0,674.2957592,20.07715071,
743,21123.37765,21123.37765,0,2434.365741,11.19629871,
744,202444.2567,202444.2567,0,2380.355295,104.9234425,
745,49689.94992,49689.94992,0,9.51E-05,1.0289E-06,
800,32.68154633,32.68154633,0,9.51E-05,6.76719E-10,
801,10011.5174,10011.5174,0,3394.242151,7.398914599,
802,44413.05319,44413.05319,0,1634.759764,15.80847059,
803,11687.33335,11687.33335,0,1958.458237,4.983736036,
804,206007.8714,206007.8714,0,2723.775443,122.1744522,
805,18919.33736,18919.33736,0,2056.491282,8.471456396,
806,24284.55033,24284.55033,0,1602.786478,8.474830515,
807,387054.1847,387054.1847,0,2018.587296,170.1157752,
808,270232.1326,270232.1326,0,1239.899161,72.9539213,
812,67269.36112,67269.36112,0,2651.620896,38.83774639,
813,66916.76894,66916.76894,0,2697.268428,39.29926406,
814,48221.89748,48221.89748,0,2693.313308,28.27850579,
815,28302.54594,28302.54594,0,1818.947867,11.20910769,
816,55523.49267,55523.49267,0,2767.547284,33.45777934,
817,74550.88739,74550.88739,0,1464.130404,23.76609683,
818,69928.52513,69928.52513,0,3479.633283,52.98014353,
819,73984.87468,73984.87468,0,2714.081875,43.72110935,
820,79883.11939,79883.11939,0,3714.730452,64.61117025,
821,36934.17412,36934.17412,0,3586.726203,28.84376201,
824,275614.5639,275614.5639,0,2467.644045,148.0846222,
825,282809.2983,282809.2983,0,1032.790738,63.59622021,
826,439768.947,439768.947,0,2165.307318,207.333457,
827,384295.0272,384295.0272,0,458.6981098,38.38106318,
828,509968.6205,509968.6205,0,1.04E-04,1.15004E-05,
829,10935.07163,10935.07163,0,273.359825,0.650851044,
830,11038.60962,11038.60962,0,1.04E-04,2.48933E-07,
831,357179.9492,357179.9492,0,3011.468957,234.2020798,
832,199618.2204,199618.2204,0,13.37140097,0.581168915,
833,103592.7975,103592.7975,0,2952.498518,66.59544652,
834,63069.5518,63069.5518,0,2294.860574,31.51384068,
835,89477.86916,89477.86916,0,1.04E-04,2.01782E-06,
836,518818.8523,518818.8523,0,1.04E-04,1.16999E-05,
837,321856.3721,321856.3721,0,1.04E-04,7.25821E-06,
894,51928.88133,51928.88133,0,709.7370257,8.024753758,
895,145127.786,145127.786,0,1375.137474,43.45322084,
896,176718.4346,176718.4346,0,821.0942867,31.59367685,
897,23169.80687,23169.80687,0,2249.700801,11.3493885,
898,41809.86012,41809.86012,0,2072.697091,18.86860696,
899,12857.48746,12857.48746,0,2007.732993,5.620660463,
900,27785.45773,27785.45773,0,3426.868306,20.73195494,
901,29041.80729,29041.80729,0,3867.484846,24.45555626,
902,26317.4903,26317.4903,0,4432.223998,25.3975286,
903,38538.35864,38538.35864,0,1940.63233,16.28402505,
904,83543.23544,83543.23544,0,1077.638069,19.60241147,
905,17920.70115,17920.70115,0,3202.235833,12.49492334,
906,20968.1374,20968.1374,0,3502.39646,15.99007294,
907,16153.59611,16153.59611,0,2073.823067,7.294007515,
910,114709.0538,114709.0538,0,1464.865842,36.58649747,
911,28281.78043,28281.78043,0,1984.549784,12.22064223,
912,23326.95558,23326.95558,0,1535.249618,7.79762501,
913,196519.514,196519.514,0,1357.359678,58.07990681,
914,29271.68993,29271.68993,0,1644.215383,10.47928831,
915,99848.96027,99848.96027,0,1772.596615,38.537075,
916,29655.64642,29655.64642,0,2000.775477,12.9190636,
917,64347.45006,64347.45006,0,2571.714882,36.03125964,
918,40422.17681,40422.17681,0,603.2709014,5.309545671,
919,28514.24947,28514.24947,0,1401.77238,8.702914745,
920,30809.14449,30809.14449,0,1894.780677,12.7105362,
921,46915.62853,46915.62853,0,1658.818525,16.945005,
922,34691.90792,34691.90792,0,1442.92534,10.89926799,
924,32575.10982,32575.10982,0,891.8814497,6.325841489,
925,12529.0658,12529.0658,0,3364.552475,9.178490904,
926,15021.28497,15021.28497,0,1.10E-04,3.59747E-07,
927,24950.53088,24950.53088,0,1187.300873,6.450091321,
928,11503.20769,11503.20769,0,1268.831299,3.177957828,
931,26392.8796,26392.8796,0,2445.307034,14.05223679,
932,20695.09829,20695.09829,0,2963.793559,13.35490272,
933,25714.87172,25714.87172,0,1925.292591,10.77969287,
934,23296.07075,23296.07075,0,2460.874124,12.48237892,
935,22919.66061,22919.66061,0,3541.619633,17.67402173,
936,25618.95966,25618.95966,0,4663.113059,26.01133969,
939,189359.4944,189359.4944,0,2636.237426,108.6918279,
940,30557.73152,30557.73152,0,1896.96598,12.62135374,
941,32064.00654,32064.00654,0,3094.933153,21.6069938,
942,15466.0436,15466.0436,0,2433.936415,8.196222588,
943,18569.85785,18569.85785,0,2759.964603,11.1593109,
944,24252.20715,24252.20715,0,1827.039435,9.647715232,
945,28941.79688,28941.79688,0,2012.94743,12.6847879,
946,22446.75905,22446.75905,0,937.9755577,4.584272781,
949,13925.48949,13925.48949,0,1647.94158,4.996634327,
950,86729.2905,86729.2905,0,2407.527303,45.4634407,
951,36406.37924,36406.37924,0,2683.008802,21.26791284,
952,113352.9039,113352.9039,0,2625.679488,64.80367683,
953,124479.3289,124479.3289,0,551.9331342,14.95922143,
954,41311.49033,41311.49033,0,1486.761816,13.37326797,
955,22205.10214,22205.10214,0,2638.147877,12.75490406,
958,30960.7446,30960.7446,0,1226.918081,8.270890081,
959,9915.839012,9915.839012,0,2242.850155,4.842337017,
960,13768.20939,13768.20939,0,2093.860117,6.276975197,
961,28828.62887,28828.62887,0,363.4442702,2.281324683,
962,13431.31515,13431.31515,0,1.14E-04,3.32788E-07,
963,59156.79148,59156.79148,0,835.8848124,10.76654428,
964,39832.54193,39832.54193,0,4130.723931,35.82527051,
965,17946.22328,17946.22328,0,1487.487579,5.812349226,
966,26131.92132,26131.92132,0,2625.377456,14.93785981,
967,35399.70113,35399.70113,0,1165.513142,8.983427267,
968,39253.08478,39253.08478,0,893.9403438,7.640250809,
969,93465.79358,93465.79358,0,2793.378697,56.84703268,
970,150778.6139,150778.6139,0,1705.273915,55.98338845,
971,99679.65768,99679.65768,0,1649.093088,35.7912606,
972,10677.46171,10677.46171,0,1810.391659,4.208873262,
973,20651.81091,20651.81091,0,1740.669175,7.827078044,
974,53872.16381,53872.16381,0,4455.297011,52.25963435,
975,29532.68729,29532.68729,0,2386.029726,15.34278158,
976,2113.309602,2113.309602,0,1.07E-04,4.90213E-08,
977,10954.87923,10954.87923,0,1519.956767,3.625468324,
978,3082.518626,3082.518626,0,2123.349093,1.425123154,
979,22360.2746,22360.2746,0,1518.106871,7.391026582,
980,30688.75731,30688.75731,0,934.6666453,6.245415447,
981,9729.719471,9729.719471,0,1678.139875,3.555115881,
982,23459.46316,23459.46316,0,1979.647372,10.11186337,
983,23665.96317,23665.96317,0,3726.066597,19.19994934,
984,3024.268264,3024.268264,0,16.93340339,0.011150385,
999,37481.17119,37481.17119,0,892.3247612,7.282179556,
1000,9102.390479,9102.390479,0,4493.102044,8.904858645,
1001,5976.302988,5976.302988,0,15.16222228,0.019729712,
1002,10370.90003,10370.90003,0,2348.458647,5.303036922,
1003,13588.61627,13588.61627,0,2296.308281,6.794080876,
1004,3823.204548,3823.204548,0,2678.90129,2.23002397,
1005,4097.453189,4097.453189,0,2517.845014,2.246302704,
1006,46838.22196,46838.22196,0,1093.064524,11.1473461,
1007,103879.3089,103879.3089,0,2087.252214,47.20948553,
1008,4167.539356,4167.539356,0,1457.067515,1.322162001,
1009,76153.40605,76153.40605,0,2433.983896,40.35824929,
1010,31374.42986,31374.42986,0,1767.340945,12.07317421,
1011,50970.11379,50970.11379,0,2736.291866,30.36709921,
1012,22159.26602,22159.26602,0,1851.581683,8.933538896,
1013,64062.24201,64062.24201,0,800.3150964,11.16319288,
1014,898.8967064,898.8967064,0,490.225248,0.095946856,
1015,58984.21447,58984.21447,0,549.9923233,7.063463631,
1016,36750.03388,36750.03388,0,2579.723706,20.64221152,
1017,49383.04319,49383.04319,0,983.2056408,10.5717649,
1018,54884.15701,54884.15701,0,249.0483285,2.97615753,
1019,81522.84738,81522.84738,0,2327.566002,41.31489284,
1020,52767.19291,52767.19291,0,2869.728924,32.97085064,
1021,60585.03934,60585.03934,0,1820.687987,24.01741192,
1022,34607.63273,34607.63273,0,2315.160602,17.44529437,
1023,81270.30756,81270.30756,0,281.3528769,4.978615068,
1024,65851.11667,65851.11667,0,1319.847305,18.92396428,
1025,89622.21987,89622.21987,0,19.3706589,0.377994409,
1026,80045.71793,80045.71793,0,2002.787831,34.9058593,
1027,70649.88282,70649.88282,0,2328.500232,35.81896372,
1028,56813.14789,56813.14789,0,1259.915958,15.58531971,
1029,66460.97588,66460.97588,0,1674.886377,24.23691556,
1030,222862.4044,222862.4044,0,0.748727969,0.036331736,
1031,17856.72843,17856.72843,0,1505.939859,5.855106618,
1032,2647.176045,2647.176045,0,2587.725425,1.491510457,
1033,4836.413884,4836.413884,0,369.3923726,0.388988416,
1034,4410.515376,4410.515376,0,2687.861439,2.581199088,
1035,8649.905449,8649.905449,0,1028.080904,1.93626118,
1036,81009.52209,81009.52209,0,4.285270465,0.075585692,
1037,33645.21563,33645.21563,0,1589.011121,11.64060462,
1038,14819.00457,14819.00457,0,1480.284065,4.776275636,
1039,12740.14451,12740.14451,0,1450.482685,4.023575812,
1040,7906.143347,7906.143347,0,3261.39602,5.614272741,
1041,26806.8481,26806.8481,0,1128.288019,6.585534293,
1042,26846.9407,26846.9407,0,1645.868389,9.620888762,
1043,51519.96806,51519.96806,0,861.8365894,9.667758627,
1044,41989.39842,41989.39842,0,1748.61047,15.98667009,
1045,54306.97248,54306.97248,0,518.5176063,6.131184504,
1046,55578.42776,55578.42776,0,1137.873898,13.76973803,
1047,38067.32171,38067.32171,0,2294.240743,19.01588735,
1048,85503.28959,85503.28959,0,3984.305125,74.17553706,
1049,87658.835,87658.835,0,41.54808782,0.792997871,
1050,116456.3608,116456.3608,0,139.6224235,3.540329405,
1051,66854.3384,66854.3384,0,8.468703115,0.123274085,
1052,93658.88147,93658.88147,0,22.37202729,0.456225539,
1053,108129.7316,108129.7316,0,377.1265111,8.878865434,
1054,92655.14738,92655.14738,0,103.3367737,2.084729611,
1055,148631.0872,148631.0872,0,11.54378289,0.373579546,
1056,95825.51882,95825.51882,0,1952.958415,40.74735854,
1057,126922.6238,126922.6238,0,740.5252304,20.46464367,
1058,110225.3007,110225.3007,0,112.501949,2.700017781,
1059,146307.3087,146307.3087,0,402.3032915,12.81577556,
1060,77207.34782,77207.34782,0,946.0443652,15.90359923,
1061,85316.49355,85316.49355,0,1085.297322,20.16076535,
1062,97162.75456,97162.75456,0,1101.712152,23.30736857,
1063,67267.35253,67267.35253,0,2615.841907,38.31255489,
1064,66058.99644,66058.99644,0,557.6191762,8.02038023,
1065,73454.92444,73454.92444,0,1078.718162,17.25258568,
1066,56402.91845,56402.91845,0,614.8394056,7.550723305,
1067,57423.8132,57423.8132,0,3607.411521,45.1037864,
1068,10124.45253,10124.45253,0,5.264339825,0.011604883,
1069,68965.06908,68965.06908,0,1709.553282,25.670664,
1070,35384.52513,35384.52513,0,2189.503217,16.86880216,
1071,6178.728176,6178.728176,0,1.06E-04,1.4299E-07,
1072,52835.72444,52835.72444,0,2628.141387,30.23442249,
1073,73372.34963,73372.34963,0,0.331184743,0.005290881,
1074,88433.29057,88433.29057,0,1.06E-04,2.04654E-06,
1075,15819.99323,15819.99323,0,1873.332983,6.452775543,
1076,23782.44483,23782.44483,0,3632.495197,18.80991497,
1077,25795.0312,25795.0312,0,2899.608449,16.28548511,
1078,10063.02952,10063.02952,0,2126.794479,4.659931756,
1079,17015.85571,17015.85571,0,1795.016061,6.650394658,
1080,2587.797101,2587.797101,0,2206.429323,1.243212958,
1081,29735.58054,29735.58054,0,2211.251647,14.31659953,
1082,13667.93916,13667.93916,0,1101.398106,3.277726014,
1083,5342.665958,5342.665958,0,2768.567084,3.22061164,
1084,42968.02942,42968.02942,0,1955.106671,18.2911571,
1085,83164.01821,83164.01821,0,1293.736086,23.4264479,
1087,8995.972196,8995.972196,0,2030.786247,3.977751093,
1088,22888.5128,22888.5128,0,3451.884017,17.20279665,
1089,9321.129048,9321.129048,0,3206.317656,6.507292865,
1090,4760.088232,4760.088232,0,2355.012081,2.440806931,
1091,6340.888151,6340.888151,0,1.06E-04,1.46742E-07,
1092,3960.07888,3960.07888,0,1.06E-04,9.16451E-08,
1093,96455.81372,96455.81372,0,1227.870137,25.78731539,
1095,91092.25404,91092.25404,0,1946.491353,38.60639173,
1096,4398.410905,4398.410905,0,1212.132562,1.160836895,
1097,67483.72761,67483.72761,0,1697.556417,24.94299307,
1099,110121.1374,110121.1374,0,2261.012242,54.21243168,
1100,2858.844047,2858.844047,0,1971.326337,1.227083947,
1101,3313.768105,3313.768105,0,3073.920023,2.217889797,
1102,8166.460181,8166.460181,0,3115.867881,5.540362345,
1103,5714.535434,5714.535434,0,4030.784201,5.015286685,
1104,4171.538123,4171.538123,0,988.9471299,0.898244521,
1105,9285.778055,9285.778055,0,3639.08802,7.357599516,
1106,9385.084807,9385.084807,0,1633.028259,3.337007534,
1107,8622.879541,8622.879541,0,3194.828977,5.998259074,
1108,10018.25797,10018.25797,0,1399.012387,3.051680454,
1109,6878.788188,6878.788188,0,2960.296519,4.433762613,
1110,9535.373085,9535.373085,0,651.7956149,1.353238703,
1111,22162.80663,22162.80663,0,1393.360835,6.723782276,
1112,37917.46775,37917.46775,0,538.138613,4.442820496,
1113,4740.53224,4740.53224,0,1540.0353,1.589582474,
1114,2062.052122,2062.052122,0,2247.7829,1.009204753,
1115,3286.241498,3286.241498,0,1991.751523,1.425147841,
1116,8834.240905,8834.240905,0,3084.791464,5.933628257,
1117,24336.30355,24336.30355,0,101.2304989,0.536403097,
1118,12532.6527,12532.6527,0,2897.750204,7.907318562,
1119,37904.54345,37904.54345,0,12.10858535,0.099933239,
1120,20516.30472,20516.30472,0,13.0206153,0.058164223,
1121,7611.5158,7611.5158,0,7.451474937,0.012349196,
1122,35611.10701,35611.10701,0,3406.410546,26.41239288,
1123,16808.37468,16808.37468,0,2549.661326,9.331114157,
1124,14467.78724,14467.78724,0,1998.527496,6.295605801,
1125,44116.57684,44116.57684,0,241.5345911,2.32009853,
1126,59556.80157,59556.80157,0,12.44402773,0.161368077,
1127,2564.833352,2564.833352,0,1714.37497,0.957393017,
1128,3247.124428,3247.124428,0,1727.58437,1.221415657,
1129,6298.627344,6298.627344,0,2590.212007,3.55227445,
1130,2332.056438,2332.056438,0,2192.912239,1.113488135,
1131,9792.15593,9792.15593,0,2414.089894,5.147034084,
1132,2487.942812,2487.942812,0,3945.638894,2.137386269,
1133,2417.141317,2417.141317,0,949.4954794,0.499712518,
1134,5896.81489,5896.81489,0,1568.687882,2.014092082,
1135,3439.528722,3439.528722,0,1351.004264,1.011768015,
1198,4512.206812,4512.206812,0,522.9720888,0.513798454,
1200,6384.634456,6384.634456,0,4502.567137,6.25923879,
1201,8751.678443,8751.678443,0,2340.297733,4.459516241,
1202,6898.31669,6898.31669,0,1.07E-04,1.61184E-07,
1203,9068.827733,9068.827733,0,2698.545322,5.328514531,
1204,5858.373285,5858.373285,0,1690.444315,2.156270273,
1205,5523.004273,5523.004273,0,1.07E-04,1.29049E-07,
1206,8510.359244,8510.359244,0,3519.494343,6.521589373,
1207,5891.850944,5891.850944,0,4444.650936,5.701835661,
1209,21139.26415,21139.26415,0,8.86E-05,4.07802E-07,
1210,12754.41902,12754.41902,0,4373.645299,12.14589508,
1211,7213.629725,7213.629725,0,234.6795383,0.368599173,
1212,9175.137755,9175.137755,0,2534.907577,5.064073596,
1213,11123.22132,11123.22132,0,1131.102543,2.739415085,
1214,9005.573159,9005.573159,0,2228.960392,4.37057921,
1215,15796.75201,15796.75201,0,210.0040633,0.72230527,
1216,7462.540674,7462.540674,0,3667.874201,5.95972786,
1217,2952.130525,2952.130525,0,1667.826386,1.072041707,
1218,38363.11988,38363.11988,0,1104.566495,9.226374318,
1219,40949.62802,40949.62802,0,257.3812544,2.294838672,
1220,83899.61117,83899.61117,0,249.10797,4.550643945,
1221,22570.80475,22570.80475,0,794.1803331,3.90293625,
1222,52437.80032,52437.80032,0,8.86E-05,1.01159E-06,
1223,13862.52152,13862.52152,0,2747.687398,8.293442556,
1224,83605.74601,83605.74601,0,1061.722482,19.32735509,
1225,12840.07483,12840.07483,0,1004.384765,2.80797319,
1226,31613.47319,31613.47319,0,3738.563633,25.73370242,
1227,33025.85571,33025.85571,0,8.86E-05,6.37108E-07,
1228,30063.89851,30063.89851,0,1480.007082,9.688005482,
1229,7326.472346,7326.472346,0,1705.160277,2.720103362,
1230,10633.46507,10633.46507,0,2495.698158,5.778194452,
1231,7875.001379,7875.001379,0,5202.539889,8.920544066,
1234,3537.95825,3537.95825,0,2109.972863,1.625379804,
1235,1722.022844,1722.022844,0,1880.975819,0.705257002,
1236,2750.615538,2750.615538,0,2387.387874,1.429809444,
1237,3831.934982,3831.934982,0,1086.996286,0.906925217,
1238,3681.550312,3681.550312,0,1.01E-04,8.12066E-08,
1239,4122.59405,4122.59405,0,3088.960223,2.772733781,
1240,2320.2162,2320.2162,0,2709.975616,1.369049414,
1241,2156.457034,2156.457034,0,3484.014903,1.635859872,
1242,2748.029558,2748.029558,0,2641.979213,1.580796922,
1243,2538.470572,2538.470572,0,2451.28229,1.354848536,
1244,1891.471898,1891.471898,0,3344.970362,1.377581979,
1245,6068.551674,6068.551674,0,2103.97294,2.780036448,
1246,20108.65915,20108.65915,0,1.01E-04,4.43551E-07,
1249,8423.59843,8423.59843,0,1653.461494,3.032613236,
1250,3959.194567,3959.194567,0,1170.104804,1.00868809,
1251,6259.944904,6259.944904,0,2649.527246,3.611305143,
1252,7241.518842,7241.518842,0,3421.919415,5.395413429,
1253,27088.51572,27088.51572,0,2298.818854,13.55861238,
1254,9601.537392,9601.537392,0,3938.613335,8.233972462,
1255,10889.51072,10889.51072,0,2648.807972,6.280354047,
1256,9236.574258,9236.574258,0,3514.012522,7.067072009,
1257,6646.865557,6646.865557,0,777.734358,1.125572478,
1260,3312.268994,3312.268994,0,2279.199565,1.643740433,
1261,8937.21285,8937.21285,0,3517.791419,6.845378589,
1262,3324.973339,3324.973339,0,1469.268684,1.063689017,
1263,23155.96381,23155.96381,0,5019.453939,25.30723052,
1264,12059.24469,12059.24469,0,1387.460958,3.64305866,
1265,11810.10091,11810.10091,0,1687.456763,4.339218785,
1266,13457.83144,13457.83144,0,3146.580768,9.220176909,
1267,24540.27059,24540.27059,0,3018.606718,16.12913834,
1270,5264.16649,5264.16649,0,2474.764286,2.836538887,
1271,25623.53565,25623.53565,0,2171.825862,12.11683912,
1272,26459.35244,26459.35244,0,4398.856654,25.34219957,
1273,31831.34719,31831.34719,0,1827.56443,12.66639426,
1274,31460.61145,31460.61145,0,1339.413688,9.175023337,
1275,6539.791295,6539.791295,0,3520.1378,5.012435986,
1276,24325.59302,24325.59302,0,3149.285541,16.68018109,
1277,67248.41957,67248.41957,0,46.0845373,0.674780617,
1278,9881.471831,9881.471831,0,2472.562266,5.31978597,
1279,8840.546503,8840.546503,0,3371.041059,6.488860548,
1280,8021.409025,8021.409025,0,2967.998111,5.183696524,
1281,44222.55805,44222.55805,0,1999.465766,19.2523221,
1283,7784.961644,7784.961644,0,2.627853643,0.004454336,
1284,8114.879645,8114.879645,0,2.627853643,0.004643105,
1285,5832.364674,5832.364674,0,2.627853643,0.003337115,
1286,3333.466844,3333.466844,0,2.627853643,0.001907316,
1289,12022.09706,12022.09706,0,13.18118634,0.034503251,
1300,32782.18591,32782.18591,0,52.01640448,0.371281683,
1301,25970.66593,25970.66593,0,46.04015663,0.260342556,
1302,1126.215183,1126.215183,0,1.04E-04,2.56107E-08,
1303,17664.0326,17664.0326,0,2136.241688,8.216096455,
1304,27722.17462,27722.17462,0,2491.755854,15.04035433,
1305,34116.79353,34116.79353,0,3319.710613,24.66003676,
1306,44077.31533,44077.31533,0,3935.235283,37.76688133,
1307,6366.235954,6366.235954,0,3951.483961,5.477321586,
1308,11665.79476,11665.79476,0,2536.052487,6.441660836,
1309,95950.31608,95950.31608,0,2379.604548,49.71374561,
1310,6504.398606,6504.398606,0,3212.962902,4.550280242,
1311,8262.648461,8262.648461,0,4548.678921,8.183325834,
1312,6058.121992,6058.121992,0,39.49899928,0.0521014,
1313,10800.33927,10800.33927,0,3111.802015,7.317700683,
1314,7444.216572,7444.216572,0,1726.84593,2.798967633,
1315,7998.010768,7998.010768,0,2107.818743,3.670629344,
1316,13541.4133,13541.4133,0,1455.718079,4.292067613,
1317,11127.4754,11127.4754,0,1880.533312,4.556201886,
1318,21605.36506,21605.36506,0,1592.451686,7.491230488,
1319,3958.889754,3958.889754,0,2172.853714,1.872962931,
1320,13889.33659,13889.33659,0,1.16E-04,3.50151E-07,
1321,35783.82641,35783.82641,0,1.16E-04,9.02112E-07,
1322,16237.50707,16237.50707,0,1.16E-04,4.09348E-07,
1323,25761.19255,25761.19255,0,1632.494693,9.156785219,
1324,18441.45895,18441.45895,0,1.16E-04,4.6491E-07,
1325,47538.25286,47538.25286,0,3561.098996,36.85976389,
1326,151690.8484,151690.8484,0,122.1571351,4.034628062,
1327,27187.23913,27187.23913,0,3192.277073,18.8969177,
1328,26807.1339,26807.1339,0,8.757434129,0.051115492,
1329,19205.48694,19205.48694,0,270.9420996,1.132992671,
1330,23054.35023,23054.35023,0,5356.246333,26.88677508,
1331,13683.41529,13683.41529,0,1666.720263,4.965723218,
1332,28760.31266,28760.31266,0,1.16E-04,7.25049E-07,
1333,6106.126527,6106.126527,0,9.16E-05,1.21783E-07,
1334,25899.92294,25899.92294,0,3121.876841,17.60514164,
1335,20030.13924,20030.13924,0,1447.333781,6.31215933,
1336,14621.84876,14621.84876,0,3963.19294,12.61748476,
1337,16495.6682,16495.6682,0,9.16E-05,3.28996E-07,
1338,9340.384363,9340.384363,0,1946.794024,3.959223679,
1339,7909.147098,7909.147098,0,3069.82888,5.286510583,
1340,5286.741542,5286.741542,0,1504,1.731255639,
1341,40962.09274,40962.09274,0,1455.692868,12.98306336,
1342,3811.474479,3811.474479,0,2963.308378,2.459207364,
1343,12113.65175,12113.65175,0,3754,9.901355143,
1344,7381.474762,7381.474762,0,4022,6.46413609,
1345,7437.567615,7437.567615,0,21.3004645,0.034494137,
1346,1281.652971,1281.652971,0,2936.276775,0.819393896,
1347,7404.028755,7404.028755,0,4491.27743,7.240411759,
1348,12998.71323,12998.71323,0,728.4221052,2.061620695,
1349,25027.60277,25027.60277,0,9.16E-05,4.9916E-07,
1351,4768.185371,4768.185371,0,2.695244006,0.002798186,
1400,3689.389575,3689.389575,0,2572.963204,2.066871026,
1401,3689.389575,3689.389575,0,2123.092006,1.7054878,
1402,18363.57783,18363.57783,0,1137.771149,4.549225895,
1403,7134.004971,7134.004971,0,3108.374599,4.82827552,
1404,13347.59325,13347.59325,0,2581.139411,7.50135487,
1405,5160.379466,5160.379466,0,3002.395923,3.373454724,
1406,133916.9839,133916.9839,0,1597.452654,46.57886914,
1407,173804.8151,173804.8151,0,554.0280432,20.96615719,
1408,12303.37943,12303.37943,0,2350.753049,6.297333756,
1409,19810.48372,19810.48372,0,4106.034409,17.71099458,
1410,7903.528214,7903.528214,0,4991.995552,8.590540375,
1413,3575.573599,3575.573599,0,1431.295724,1.114295512,
1414,9260.139223,9260.139223,0,2408.128111,4.855370656,
1415,4754.691122,4754.691122,0,3595.677609,3.722445436,
1416,4791.303534,4791.303534,0,1793.236684,1.87075358,
1417,732.7784356,732.7784356,0,2736.297539,0.436577436,
1418,4979.370878,4979.370878,0,1474.880441,1.599029872,
1419,5464.810318,5464.810318,0,1933.44634,2.300554369,
1420,12060.18965,12060.18965,0,3478.557454,9.134370093,
1421,9846.607451,9846.607451,0,969.2002812,2.077903821,
1422,7629.392874,7629.392874,0,1354.279817,2.249695146,
1500,3847.111364,3847.111364,0,1099.457179,0.920954901,
1501,18221.89451,18221.89451,0,1385.250578,5.496005438,
1502,6974.145271,6974.145271,0,2472.231827,3.754096813,
1503,17289.73155,17289.73155,0,2082.415333,7.839365056,
1504,5354.134894,5354.134894,0,1515.368038,1.766577592,
1505,4920.321789,4920.321789,0,2472.231827,2.648548837,
1506,39136.66482,39136.66482,0,4246.985368,36.19010667,
1507,35490.56283,35490.56283,0,1215.894056,9.395803115,
1508,6820.776197,6820.776197,0,2469.503495,3.667488245,
1509,6154.077052,6154.077052,0,1605.449357,2.151219994,
1510,25900.74092,25900.74092,0,1076.403035,6.0703312,
1511,7339.079454,7339.079454,0,2214.474826,3.538650107,
1512,11679.23178,11679.23178,0,2345.335081,5.964093765,
1515,11085.65749,11085.65749,0,1264.202064,3.051428772,
1516,3123.023577,3123.023577,0,753.7167073,0.51251749,
1517,13429.70798,13429.70798,0,2612.483976,7.63915796,
1518,12520.07303,12520.07303,0,2338.915968,6.375977365,
1519,12297.12416,12297.12416,0,2279.167067,6.102460887,
1520,15787.18236,15787.18236,0,4228.584248,14.53533009,
1521,14646.86395,14646.86395,0,930.8851545,2.968698121,
1522,12229.60636,12229.60636,0,593.0448164,1.579156886,
1525,17237.50573,17237.50573,0,3303.421867,12.3983459,
