num_opportunities,EMP_2016,,,ERP_2016,,
171,1307230.715138612,1307230.715138612,0,2755.475013,2247.485892,
172,1218190.400923782,1218190.400923782,0,855.8816531,650.5447005,
173,1105440.714949532,1105440.714949532,0,4026.921145,2777.517699,
174,1525823.693428186,1525823.693428186,0,0.00010299,9.805E-05,
175,1232179.801289652,1231243.818568952,935.9827207,416.7384014,320.3950961,
176,1360059.659408892,1359123.676688192,935.9827207,396.9347117,336.8412669,
177,1355711.6016350242,1354775.618914324,935.9827207,431.3345821,364.8630171,
178,1291727.045547412,1290791.062826712,935.9827207,1694.388197,1365.626462,
179,1253545.373031142,1253545.373031142,0,2088.573095,1633.570909,
180,1150846.422447192,1150846.422447192,0,3215.932292,2309.258347,
181,1340883.141847924,1339014.669610524,1868.472237,154.03312,128.8704356,
182,1251651.955385802,1250715.972665102,935.9827207,1785.965084,1394.777072,
183,1215483.077309062,1214547.094588362,935.9827207,559.8478427,424.5874756,
184,1256439.326038502,1255293.189524902,1146.136514,733.0218813,574.6543698,
185,1226143.868720982,1224997.732207382,1146.136514,765.2307928,585.4396358,
186,1183016.307048882,1179532.991209882,3483.315839,1401.717228,1034.664136,
187,1374211.672333702,1370307.116769002,3904.555565,463.5074394,397.428123,
188,1343945.157662732,1342467.591933432,1477.565729,2082.78879,1746.525906,
189,1344911.459226672,1342688.804863872,2222.654363,335.5002462,281.5365541,
190,1284803.384888402,1282580.7305256021,2222.654363,18.65157149,14.95203672,
191,1259652.168242202,1258174.602512902,1477.565729,276.4288708,217.2612589,
192,1431575.852019432,1429353.197656632,2222.654363,779.0516504,695.8712108,
193,1338080.030235472,1335857.375872672,2222.654363,1397.851554,1167.055195,
194,1512207.567738781,1511271.5850180811,935.9827207,0.058064883,0.054786457,
195,1430003.302496832,1428525.736767532,1477.565729,768.4921023,685.6850847,
196,1267158.621154002,1265290.148916602,1868.472237,2570.008504,2031.953647,
197,1526475.9767124811,1526475.9767124811,0,596.508066,568.1389286,
198,1423336.825012312,1422400.842291612,935.9827207,1190.290257,1057.082341,
199,1261492.260486612,1259111.142069112,2381.118418,2572.946921,2025.180191,
200,1416369.064778922,1415433.082058222,935.9827207,19.59265067,17.31481602,
201,1383089.242047362,1382153.259326662,935.9827207,3319.60921,2864.741356,
202,1264983.326916682,1263096.258656582,1887.06826,1818.221543,1435.092365,
205,1335682.734715572,1333460.080352772,2222.654363,1176.268199,980.2975597,
206,1281974.919564512,1279752.265201712,2222.654363,3788.913002,3030.696279,
207,1267057.188360902,1261879.845978502,5177.342382,3293.28886,2603.600197,
208,1475793.798753569,1474526.386817169,1267.411936,0.000106658,9.82126E-05,
209,1334937.377263292,1331963.480658592,2973.896605,888.3124827,739.9032102,
210,1473573.963918012,1471351.309555212,2222.654363,1051.113321,966.4285094,
211,1470204.119287282,1468726.553557982,1477.565729,880.1982681,807.4328201,
212,1364834.331090022,1362611.676727222,2222.654363,2241.42511,1908.764831,
213,1284409.587896602,1281586.536915802,2823.050981,732.4879464,587.0191575,
214,1184918.572573942,1180350.307471942,4568.265102,1761.467124,1302.300784,
215,1572577.051624882,1571641.068904182,935.9827207,1537.885857,1508.982803,
216,1349688.222906472,1345783.667341772,3904.555565,178.2657128,150.1237941,
217,1429364.340808942,1427141.686446142,2222.654363,422.0436021,376.3990493,
218,1350467.254720492,1348244.600357692,2222.654363,1438.397717,1212.024215,
219,1312191.597954302,1309968.943591502,2222.654363,1533.723374,1255.719222,
220,1201453.749460042,1198479.852855342,2973.896605,880.3732715,659.9669073,
221,1049516.855268182,1045809.286609882,3707.568658,1456.997777,954.1058537,
222,1353892.447532592,1351069.396551792,2823.050981,0.000106658,9.01002E-05,
223,1157441.796191622,1153734.227533322,3707.568658,524.8379544,379.0291824,
224,1434676.349675562,1432453.695312762,2222.654363,0.000106658,9.54763E-05,
225,1150563.633141202,1146856.064482902,3707.568658,0.000106658,7.65689E-05,
226,938161.1302,935771.4235,2389.706736,1780.474452,1042.224877,
227,1057150.473004902,1052352.613070702,4797.859934,3008.323102,1984.31009,
228,1074744.793823872,1069946.933889672,4797.859934,2692.316866,1805.426345,
229,1036511.834824512,1032709.113643312,3802.721181,3334.655024,2156.619018,
230,917941.8396,915157.1783,2784.661291,3590.056708,2056.19703,
231,1039912.4229015621,1036218.785380662,3693.637521,2661.349366,1726.819363,
232,1056464.263104172,1051640.025215872,4824.237888,1745.419444,1150.543052,
233,1095384.431248562,1090560.193360262,4824.237888,2017.405038,1378.821093,
236,1031583.127691662,1027487.201224262,4095.926467,1422.957496,915.8923079,
237,975306.0406,972521.3793,2784.661259,1643.675357,1000.242288,
238,994197.7732,990812.9277,3384.845541,342.8875586,212.7025845,
239,1287735.149781772,1282980.970713172,4754.179069,625.9179253,502.9122253,
240,1440232.721270912,1438010.066908112,2222.654363,1301.419214,1169.494386,
241,1117519.058025452,1112541.928873152,4977.129152,1628.008541,1135.167296,
242,1172363.923044492,1168448.059217592,3915.863827,2617.974598,1915.032405,
243,1219175.4933682021,1214351.255479902,4824.237888,1173.830968,892.9354,
244,1438106.459628812,1435883.805266012,2222.654363,553.0395378,496.2442315,
245,1252187.743239042,1247363.505350742,4824.237888,2212.322931,1728.487419,
246,1231374.737767582,1226550.499879282,4824.237888,1917.14988,1472.972232,
247,1269765.271347742,1264659.643520342,5105.627827,1191.479637,943.9702833,
248,1296007.710447812,1289923.852628312,6083.857819,1636.834087,1323.611401,
