num_opportunities,EMP_2016,EMP_2016,,ERP_2016,,
125,951090.0408,933838.6197,17251.42111,32.23551107,6.68E+00,
126,952239.3299,942037.4607,10201.8692,124.2987941,2.58E+01,
127,1023209.794,1016686.696,6523.097507,26.36346757,5.87E+00,
128,1043979.754,1033739.204,10240.54987,2.925833985,6.65E-01,
129,1067428.955,1057052.691,10376.26383,47.58518228,1.11E+01,
130,1045132.458,1034202.718,10929.74031,988.8130299,2.25E+02,
131,1008242.42,993193.0193,15049.40104,3289.806615,7.22E+02,
132,1015459.407,990589.4463,24869.96056,29.92842902,6.62E+00,
133,1051011.88,1041246.244,9765.636083,8.728155037,2.00E+00,
134,1101065.733,1089775.298,11290.43492,38.0301172,9.12E+00,
135,1013549.04,1006591.963,6957.076633,981.5520766,2.17E+02,
136,882384.895,868819.541,13565.35401,681.8316237,1.31E+02,
137,1013785.265,1006828.188,6957.076514,0.405635506,8.95E-02,
138,1074300.309,1065427.61,8872.69944,10.63032909,2.49E+00,
139,1056893.212,1049835.898,7057.31434,0.00010299,2.37E-05,
140,1019569.283,1012511.968,7057.314521,0.00010299,2.29E-05,
141,994863.2935,989478.985,5384.308517,15.2984667,3.31E+00,
142,1032996.291,1026039.214,6957.076726,365.1748832,8.21E+01,
143,1086424.354,1077478.195,8946.158552,0.00010299,2.44E-05,
144,991238.3916,985828.5724,5409.819173,1119.399227,2.42E+02,
145,1097765.155,1091212.442,6552.712968,56.6822071,1.35E+01,
146,1216225.283,1204923.44,11301.84261,140.1721887,3.71E+01,
147,438151.4166,436501.7124,1649.70417,0.00010299,9.83E-06,
148,506320.425,477526.9026,28793.52238,0.00010299,1.14E-05,
149,990634.1954,949631.4523,41002.74305,802.8836932,1.73E+02,
150,959768.5791,922666.4151,37102.16396,0.00010299,2.15E-05,
151,891541.1513,801522.9676,90018.18367,401.8165556,7.80E+01,
152,805358.5591,731423.6395,73934.91961,3737.743639,6.55E+02,
153,959601.2475,891439.9584,68161.28907,1510.146795,3.16E+02,
154,1086716.556,1000663.858,86052.69817,1559.560076,3.69E+02,
155,976449.0201,905013.2495,71435.77062,943.8032282,2.01E+02,
156,914839.7658,851750.3766,63089.38922,3633.875283,7.24E+02,
157,817200.504,790912.8273,26287.67672,3800.730356,6.76E+02,
158,814874.2431,813082.6189,1791.624218,3283.296511,5.83E+02,
159,847485.3431,844019.1415,3466.201612,1500.507026,2.77E+02,
160,945229.2365,932969.7093,12259.52723,875.2958609,1.80E+02,
161,1201800.149,1172954.585,28845.5639,106.3106535,2.78E+01,
162,1146337.695,1125072.894,21264.80055,156.4057365,3.90E+01,
163,611563.0547,572403.4644,39159.59032,4206.023084,5.60E+02,
164,717971.9215,637800.9637,80170.95783,400.996756,6.27E+01,
165,871620.1892,752523.5449,119096.6443,1920.097246,3.64E+02,
166,690194.5245,675012.2709,15182.25363,1941.237516,2.92E+02,
167,635909.5756,611072.9293,24836.64628,3317.857257,4.59E+02,
168,1032610.182,926535.1315,106075.0506,962.3629579,2.16E+02,
169,951930.7001,850222.6832,101708.0169,988.023129,2.05E+02,
170,906099.59,865039.95,41059.64003,1398.124242,2.76E+02,
171,948059.7355,914735.3845,33324.35101,2755.475013,5.69E+02,
172,822043.1095,796820.1532,25222.95626,855.8816531,1.53E+02,
173,705869.3478,693439.7548,12429.59298,4026.921145,6.19E+02,
174,1144695.495,1120177.749,24517.74631,0.00010299,2.57E-05,
175,1000624.5,837568.9292,163055.5711,416.7384014,9.08E+01,
176,1033701.621,969485.7691,64215.85174,396.9347117,8.93E+01,
177,1001234.032,957222.2668,44011.76558,431.3345821,9.40E+01,
178,970544.4327,917518.4873,53025.9454,1694.388197,3.58E+02,
179,916135.3029,861392.5608,54742.74205,2088.573095,4.17E+02,
180,789715.1026,750599.9176,39115.185,3215.932292,5.53E+02,
181,983072.8663,931861.7798,51211.08647,154.03312,3.30E+01,
182,1044669.37,885604.8568,159064.5133,1785.965084,4.06E+02,
183,939819.5792,810270.2464,129549.3328,559.8478427,1.15E+02,
184,1045174.378,885742.2654,159432.1128,733.0218813,1.67E+02,
185,1027754.063,838850.5736,188903.4899,765.2307928,1.71E+02,
186,794909.1619,715590.8891,79318.27276,1401.717228,2.43E+02,
187,1040353.803,944944.0027,95409.8,463.5074394,1.05E+02,
188,1002610.335,939626.6177,62983.71686,2082.78879,4.55E+02,
189,995599.6394,956348.8359,39250.80347,335.5002462,7.27E+01,
190,957815.8525,896551.1505,61264.70202,18.65157149,3.89E+00,
191,1002769.225,876823.6036,125945.6209,276.4288708,6.04E+01,
192,1034189.382,1009040.707,25148.67494,779.0516504,1.75E+02,
193,993909.1184,942763.6354,51145.483,1397.851554,3.03E+02,
194,1142449.772,1133185.816,9263.956259,0.058064883,1.44E-02,
195,1029918.795,1004056.251,25862.54388,768.4921023,1.72E+02,
196,1001640.107,855608.0319,146032.0752,2570.008504,5.60E+02,
197,1153944.507,1145572.598,8371.908907,596.508066,1.50E+02,
198,1002452.536,994672.0501,7780.48548,1190.290257,2.60E+02,
199,890035.0929,855397.5355,34637.55738,2572.946921,4.99E+02,
200,1029249.047,1023370.822,5878.225373,19.59265067,4.39E+00,
201,985045.5331,979167.3079,5878.225182,3319.60921,7.12E+02,
202,868683.2253,860464.3718,8218.853474,1818.221543,3.44E+02,
205,959443.0414,944485.761,14957.28045,1176.268199,2.46E+02,
206,876036.3869,867482.1437,8554.243233,3788.913002,7.23E+02,
207,836143.9569,829655.3863,6488.570558,3293.28886,6.00E+02,
208,1093627.906,1086530.559,7097.347374,0.000106658,2.54E-05,
209,901789.7946,899219.82,2569.974614,888.3124827,1.74E+02,
210,1071110.362,1058987.725,12122.63747,1051.113321,2.45E+02,
211,1066110.881,1053177.377,12933.50354,880.1982681,2.04E+02,
212,930509.6937,928431.3596,2078.334082,2241.42511,4.54E+02,
213,872536.5918,866398.3033,6138.288547,732.4879464,1.39E+02,
214,812664.3177,798583.8383,14080.47939,1761.467124,3.12E+02,
215,1145383.854,1140160.429,5223.424718,1537.885857,3.84E+02,
216,899149.2234,891529.7511,7619.472344,178.2657128,3.49E+01,
217,1025019.196,1016032.284,8986.911745,422.0436021,9.42E+01,
218,914505.3218,912218.9236,2286.39821,1438.397717,2.86E+02,
219,887833.2277,887833.2277,3.963E-05,1533.723374,2.96E+02,
220,819623.0187,806126.6872,13496.33152,880.3732715,1.57E+02,
221,730970.4647,721273.9635,9696.501212,1456.997777,2.32E+02,
222,916151.9233,913641.9456,2509.977732,0.000106658,2.13E-05,
223,681183.8228,679660.281,1523.541836,524.8379544,7.78E+01,
224,1014982.124,1004836.806,10145.31842,0.000106658,2.36E-05,
225,712812.4286,711902.1268,910.3017991,0.000106658,1.66E-05,
226,561416.5336,541348.4763,20068.05725,1780.474452,2.18E+02,
227,690220.2994,642340.6742,47879.62521,3008.323102,4.52E+02,
228,714672.0465,658704.7339,55967.31264,2692.316866,4.19E+02,
229,645599.8986,611497.5891,34102.30952,3334.655024,4.69E+02,
230,562141.7435,561528.5035,613.2399751,3590.056708,4.39E+02,
231,699212.4504,699212.4504,3.60201E-06,2661.349366,4.05E+02,
232,722044.135,714453.2978,7590.8372,1745.419444,2.74E+02,
233,721814.558,712997.0543,8817.503652,2017.405038,3.17E+02,
236,686204.7391,686204.7391,-3.7938E-05,1422.957496,2.13E+02,
237,585019.6773,585019.6773,-2.9398E-05,1643.675357,2.09E+02,
238,627906.3098,627293.0698,613.2400338,342.8875586,4.69E+01,
239,852643.8254,844420.6,8223.225352,625.9179253,1.16E+02,
240,1042238.309,1031867.723,10370.58605,1301.419214,2.95E+02,
241,658124.9209,656601.3791,1523.541787,1628.008541,2.33E+02,
242,757474.3494,754482.2101,2992.139346,2617.974598,4.32E+02,
243,778472.6342,768350.1118,10122.5224,1173.830968,1.99E+02,
244,1037136.837,1026367.024,10769.81323,553.0395378,1.25E+02,
245,822557.016,814966.1787,7590.837254,2212.322931,3.96E+02,
246,824421.9599,816831.1227,7590.83724,1917.14988,3.44E+02,
247,829960.4792,821737.2539,8223.225321,1191.479637,2.15E+02,
248,855099.7428,846876.5175,8223.225312,1636.834087,3.05E+02,
249,871246.4302,863023.2048,8223.225371,1571.425648,2.98E+02,
250,743226.1163,741702.5745,1523.541831,1418.779207,2.30E+02,
251,721295.1056,720384.8038,910.3017827,3283.828509,5.16E+02,
252,626661.264,626661.264,2.51021E-05,1812.468904,2.47E+02,
253,679591.8876,678978.6476,613.2400331,2197.184302,3.25E+02,
254,909936.0828,900877.5377,9058.545072,755.8512121,1.50E+02,
255,849607.4556,840665.8768,8941.578835,1102.50463,2.04E+02,
256,795909.8227,793542.7797,2367.04298,1326.111275,2.30E+02,
257,746239.3415,745329.0397,910.3017777,1462.122678,2.38E+02,
258,808661.2644,806926.6096,1734.654843,2632.802691,4.64E+02,
259,752342.691,751085.2065,1257.484516,1728.913998,2.83E+02,
260,726648.2823,719881.798,6766.484278,1491.125109,2.36E+02,
261,658031.5517,658031.5517,-1.33599E-05,2561.214821,3.67E+02,
262,721787.1079,720876.8061,910.3018103,1202.100878,1.89E+02,
263,631301.7089,631301.7089,2.22201E-05,9.96E-05,1.37E-05,
264,828392.2247,825189.862,3202.362703,9.96E-05,1.80E-05,
265,596238.7338,596238.7338,1.11399E-05,30.00261394,3.89E+00,
266,563705.1588,563705.1588,4.32006E-06,9.96E-05,1.22E-05,
267,560986.6704,559051.3669,1935.303458,780.0654966,9.53E+01,
268,780411.9383,778677.2835,1734.65485,1428.763101,2.43E+02,
270,893427.8229,892077.0812,1350.741654,2268.788629,4.41E+02,
271,847632.4784,846914.1248,718.3535604,1856.692116,3.43E+02,
272,723534.0831,717909.4253,5624.657777,686.927444,1.08E+02,
273,722506.0269,712261.5601,10244.46684,4770.646254,7.50E+02,
274,840393.8209,836929.5922,3464.228746,1222.797266,2.24E+02,
275,796099.6708,790678.6186,5421.052245,674.8881531,1.17E+02,
276,669873.8442,666701.7247,3172.119528,2632.172885,3.84E+02,
277,807936.8447,801619.9024,6316.942307,1461.757628,2.57E+02,
278,661858.1901,658944.2091,2913.981044,3054.493426,4.40E+02,
279,867001.3569,861999.4817,5001.87519,0.00010416,1.97E-05,
280,612531.9185,612531.9185,-1.29801E-05,3371.402158,4.50E+02,
281,737772.5639,732244.7344,5527.829481,1027.829607,1.65E+02,
282,586298.6008,582344.1257,3954.475062,1062.217232,1.36E+02,
283,745739.2355,745106.8474,632.3881172,1100.8175,1.79E+02,
284,738040.5708,736646.9522,1393.618636,1099.528193,1.77E+02,
285,691280.9117,685853.3628,5427.548891,711.1931635,1.07E+02,
286,527531.1965,522856.0922,4675.104316,2441.284112,2.80E+02,
287,641568.7532,641568.7532,-1.898E-05,948.8427096,1.33E+02,
288,542965.5797,540806.3478,2159.231876,879.5960968,1.04E+02,
289,535545.0934,512250.7009,23294.39251,612.2937588,7.14E+01,
290,505702.5608,417972.8476,87729.7132,1100.8175,1.21E+02,
291,884974.1715,879699.4991,5274.672401,299.9559998,5.78E+01,
292,816149.8617,812657.8774,3491.984254,440.2949646,7.82E+01,
300,389028.5244,389028.5244,-2.086E-05,2314.259039,1.96E+02,
301,218796.4788,218796.4788,-1.064E-05,1937.487865,9.23E+01,
302,193203.0752,193203.0752,-2.2078E-05,2710.028616,1.14E+02,
303,451695.0152,451695.0152,1.186E-05,1163.285346,1.14E+02,
304,510887.7776,510887.7776,-4.698E-05,3039.444658,3.38E+02,
305,708842.1049,706445.82,2396.284854,972.8453837,1.50E+02,
306,419269.6586,419269.6586,-3.8628E-05,1454.954356,1.33E+02,
307,664966.5586,664353.3186,613.2400084,1460.411786,2.11E+02,
308,575756.9428,575756.9428,-3.62797E-06,2252.709441,2.82E+02,
309,861460.7011,851979.9912,9480.709852,569.5424829,1.07E+02,
310,672761.1107,672761.1107,-1.5438E-05,1638.367218,2.40E+02,
311,141792.0865,141792.0865,3.4722E-05,3660.466096,1.13E+02,
312,401609.947,401609.947,-2.326E-05,1326.557155,1.16E+02,
313,625074.6776,625074.6776,-9.0301E-06,843.3960704,1.15E+02,
314,648935.5853,648322.3453,613.2399656,1603.046017,2.27E+02,
315,652457.196,652457.196,3.6672E-05,976.1984711,1.39E+02,
316,639442.5662,638829.3262,613.2399705,2212.493286,3.08E+02,
317,701644.8845,700121.3427,1523.541798,3747.431467,5.73E+02,
318,651364.1966,651364.1966,4.9752E-05,873.2912473,1.24E+02,
319,777380.2147,774388.0753,2992.139375,2531.495244,4.28E+02,
320,749852.4837,746860.3444,2992.139333,2761.25553,4.51E+02,
321,679695.742,678172.2002,1523.541842,3540.694784,5.24E+02,
322,651761.8192,650238.2774,1523.541797,1139.380745,1.62E+02,
323,527641.5798,527641.5798,3.23821E-05,1543.49496,1.77E+02,
324,545807.5821,545807.5821,-1.895E-05,1560.230556,1.85E+02,
325,606327.8426,606327.8426,-4.97E-05,1432.232182,1.89E+02,
328,779439.5938,772951.0233,6488.570469,1166.549497,1.98E+02,
329,689003.4782,685231.9458,3771.532376,2122.310797,3.18E+02,
330,356125.4005,356125.4005,-4.19968E-07,36.85161292,2.86E+00,
331,874910.5364,865429.8265,9480.709908,2544.359715,4.85E+02,
332,287351.7504,287351.7504,-2.232E-05,4.747803802,2.97E-01,
333,760161.0829,758637.5411,1523.541837,1652.965387,2.74E+02,
334,4382.132961,4382.132961,-1.10001E-07,751.2151891,7.17E-01,
400,22073.35267,22073.35267,1.1E-06,0.001344959,6.46E-06,
401,40494.64026,40494.64026,2.3E-06,188.1542217,1.66E+00,
402,41600.17687,39094.8831,2505.293773,0.001344959,1.22E-05,
405,87788.66051,85669.99159,2118.66892,2458.01511,4.70E+01,
406,73987.52454,72883.65966,1103.864878,2875.215287,4.63E+01,
407,86269.52063,86269.52063,2.54001E-06,766.0710867,1.44E+01,
408,136263.9969,129200.4078,7063.58905,5026.932709,1.49E+02,
409,588320.5915,588320.5915,3.535E-05,0.000103298,1.32E-05,
410,745116.9069,742590.8715,2526.035387,13.20672863,2.14E+00,
411,905945.8148,901882.0407,4063.774137,6396.306085,1.26E+03,
412,493331.4052,445178.9183,48152.48693,2923.389117,3.14E+02,
413,211468.5958,206215.3574,5253.238369,3968.416976,1.83E+02,
414,557503.9918,557503.9918,-7.23999E-06,2752.859835,3.34E+02,
415,155981.6319,154224.3024,1757.329489,2832.582041,9.62E+01,
416,181240.8582,178038.6197,3202.238481,2871.996293,1.13E+02,
417,131403.2599,131403.2599,1.746E-05,2999.378897,8.58E+01,
418,667136.6933,666642.7765,493.9167734,846.863926,1.23E+02,
420,500971.8259,474478.3846,26493.44129,1247.982619,1.36E+02,
421,255338.0269,91518.67134,163819.3555,1425.943213,7.93E+01,
422,110620.9182,103114.2077,7506.710461,2537.678521,6.11E+01,
423,145875.584,85964.70335,59910.88064,8.76E-05,2.78E-06,
424,619452.7855,78252.28439,541200.5011,3075.033931,4.15E+02,
425,75215.43779,63420.36367,11795.07412,3570.361542,5.85E+01,
426,460432.4204,108573.0958,351859.3246,8.76E-05,8.78E-06,
428,39000.51341,35035.33831,3965.175104,1.942623951,1.65E-02,
429,45778.71533,35565.38638,10213.32895,1.942623951,1.94E-02,
430,11826.65479,11826.65479,-2.6E-06,1.942623951,5.00E-03,
433,748167.5709,742311.3885,5856.182419,28.34772823,4.62E+00,
434,484806.4364,484806.4364,1.77E-05,27.43322096,2.90E+00,
435,9499.054547,9499.054547,3E-07,8.43E-05,1.74E-07,
500,544197.9551,542329.8418,1868.113293,2118.3223,2.51E+02,
501,461674.4643,443977.6161,17696.84818,4160.293619,4.18E+02,
502,506548.7755,503379.4427,3169.332829,2877.416349,3.17E+02,
503,313767.2506,309658.237,4109.013568,3113.476976,2.13E+02,
504,343837.1788,300424.9295,43412.2493,3641.912196,2.73E+02,
505,413093.6885,331986.7277,81106.96084,3747.57856,3.37E+02,
508,176196.9308,176196.9308,-9.62001E-06,4127.419959,1.58E+02,
509,93961.70367,93961.70367,4.27999E-06,3044.183114,6.23E+01,
510,95378.12562,92394.70698,2983.418644,4870.6753,1.01E+02,
511,434270.075,431173.4846,3096.590354,4065.658178,3.84E+02,
512,322279.9393,316544.6471,5735.292249,2532.908966,1.78E+02,
513,178006.2003,172899.4762,5106.724087,2011.097504,7.79E+01,
