TZ16_CODE,30_lin,45_lin,60_lin,30_log,45_log,60_log,Average_Price
3,0.1198743855725,13041035.936906023,2785759.2264061985,0.01045061587155441,2041890.612689327,628226.3927509277,5275598.409491574
4,0.00028997345,900023.390949508,177207.91188582272,1.8658407936535812e-05,103716.07172428942,30090.98879060333,359077.10099654883
5,0.060446568,7611715.209785976,1603438.1912020538,0.00502488709714385,1134217.9011141716,349148.3456023187,3071717.811241253
6,-0.0021184215000000003,58305.90360532843,373683.12384256953,-0.0007801568860933152,35217.341980329664,281672.438872234,143996.34199953626
7,0.0029882295300000003,1205973.511381784,263328.89066716714,0.0006620514445863448,485288.95003210125,145726.73122301753,489767.4679580305
8,-0.012528066232500001,164441.7153540409,369402.71188428777,-0.0033151989691799426,72254.87597622919,219405.36572130542,177948.139772232
9,4.5942000000000007e-07,1407.09375059328,1138.8090061458001,2.2525997388832405e-08,109.08501297642803,104.3303855528318,848.6342523266843
10,0.0038103637195,133722.0778128072,373444.08913973905,0.0011466880788009697,68755.56960146572,247325.28441434941,169055.3898103574
11,-0.00022601299499999997,0.013440150279000002,1469778.1034411818,-8.542792524896121e-06,0.0008224173526950611,116163.10494825368,489926.03892135137
12,-0.004572745385,-0.00019288935172,401274.1173618899,-0.0010921218114896426,-7.708878852381856e-05,205843.14057712085,133758.038112189
13,-0.006361533685,2525202.6709722625,512636.1822538063,-0.0004872365963623144,325600.4396650591,92949.71180881842,1012612.9499338944
14,-0.0022776037050000002,1348674.0962639155,198170.1903331338,-0.00022334530136915265,230520.97353811638,49511.8032487108,515614.7617821915
15,-0.00059696,334703.875195592,109122.92827803362,-9.709171899694814e-05,91950.42471506265,38761.91166878755,147942.2677088666
16,-0.00077728911,627809.5709234226,65182.710726340156,-6.265356164313507e-05,92288.40700568348,13829.37724138715,230997.42707659712
18,-0.01151436,1057984.7535686882,354872.6366974272,-0.0030429705787980597,487075.0959919311,227024.6609358325,470952.4609958167
19,0.007069645908000001,4855980.556118568,1628808.5788268435,0.0007860688322052169,947607.1216020571,442510.9041960997,2161596.379624423
20,0.0,2181422.5037465133,565682.1748773134,0.0,310971.9961303199,120663.14559823554,915701.5595412757
21,0.0,1250408.6825061718,306375.3607701384,0.0,217781.37284391664,80951.28381071742,518928.01442543673
22,-0.0053038908,1155683.1898903518,155445.81519989017,-0.0005201950906082691,205512.4275460856,41631.740529274626,437043.00072606636
23,-0.02049483384,2604323.815618025,34783.592957139976,-0.009494599300140247,2204484.8616579482,44644.655546829636,879702.4645268162
24,0.005949450000000001,839626.5519688742,116989.1064900189,0.0009018759006734884,224852.31323852125,45735.6016064375,318871.887294852
25,-0.00619714875,533029.8367745456,89091.4187421873,-0.0008802658820484291,134810.455385424,33931.89902125209,207373.7506593419
26,90402.46324513736,344143.8232547599,13211.44684702662,6764.218784391164,48320.15190278085,2840.1476966399355,135312.8703721836
27,-0.007569404375,622292.6010085194,191857.5743401922,-0.0016094836751331587,237739.77142732503,107659.7437093485,271383.3902530892
28,0.0042713245575,555808.5542764968,125159.52243633216,0.0010910621477149725,254223.0051760513,85556.07362026536,226989.35979800744
29,182812.66111644224,857908.8723323197,110493.6761194376,72588.36287698275,610782.1973180363,120855.25832665511,365367.6868161566
30,-0.07922318040000001,5877484.517100314,1043198.5572125245,-0.017093160402884878,2249745.576958173,606958.1344956121,2306894.342051556
31,0.021594795300000004,2475158.057624144,219197.02137570127,0.005783223559842884,1183049.947883943,162125.02796471567,898118.3642296182
32,0.0,2628804.1685615936,97204.65054810527,0.0,511071.9485901332,28932.570934948977,908669.6063698996
34,514603.2869169075,863369.6815338831,54264.83608120411,137910.68456101848,426084.45820753876,41821.127524356074,414630.5011180167
35,-0.12770016558000002,16749320.006431427,2448655.229487865,-0.0021510698078742885,502415.5474548573,104345.77445540755,6399325.056997892
36,21349.47705644,117376.219790516,17238.1720140648,2074.259285960589,20873.864804661167,4642.6760001643415,48775.419991927025
37,1546028.1316467489,1005320.7261877956,130123.51850396646,473720.6559421746,565464.1495155883,112390.27582759646,715106.2128287413
38,-0.001918065825,648933.855277014,58164.755065939804,-0.0003748912886686265,237104.44407731542,31771.39657235003,235699.5363988251
39,-0.0016727056125,1483927.3606056345,135382.58237452366,-0.000451767532779945,741947.43679806,102515.30022275745,539769.9806393072
40,-0.01329385941,1250955.268378513,91368.19713178437,-0.004584713079122106,800481.9885583604,91108.0610852023,447441.152190337
41,-0.000988105755,509544.4904589642,37216.48777419141,-0.00040946086046968064,382013.1952950272,43390.24355229517,182253.65917812407
42,0.00279461,527171.06538032,34706.536167612,0.0008615643059236065,297096.32639166026,30400.019146885785,187292.53445867306
43,79008.11801582701,278263.647468499,12995.139537959041,23648.288655928085,151112.42671036403,11038.213967089278,114195.6634474452
44,7412732.754650633,3807245.9155995445,212233.93664439284,598453.7698050969,567695.1194350547,49555.106028271,2675024.3714906005
45,3305233.178330265,1648270.2652458532,229977.0285950844,1381062.4691890096,1287406.75985162,282860.54537748784,1407131.7058668584
46,128405.94311772175,279413.75061879645,36288.84825393582,67793.51221735703,285803.32211099187,56954.85462058555,137934.1088467572
47,794001.9942393545,1618246.5165637843,148381.4272835682,175774.17251337378,694136.2269707532,100664.12790451417,750505.3424079055
48,484002.07711544004,986439.1317067047,105537.05371582392,154104.01895405893,589768.0533086946,99107.32126204028,470343.07781909266
49,1840790.0470616964,1247041.6481344968,141248.1841807186,761816.547480063,943212.3099293164,166784.8781240114,896531.043195365
50,2932206.967312906,1415501.878302607,171293.07866104727,1286421.229635337,1139315.4902312593,216004.5699012157,1232036.3518125915
51,3029302.654159938,1444888.5886339236,176965.1951370979,763689.2704314968,665349.4490600766,127408.38301429096,1172783.248688913
52,2171474.2364375484,1288293.8315001687,130407.72825256098,923232.5541860237,1013754.3867671465,161527.04090723358,988684.9850215052
53,-0.014236989325,6098831.666570919,1284743.2397696383,-0.0011790758380506674,922667.6856007052,283156.41067203716,2461191.632877508
54,-0.022107290399999997,2132177.3509236965,266854.24848103727,-0.0029250979194480986,537018.062362853,102715.08262919835,799677.1956295132
55,401524.50765354524,873724.9106880166,113474.98335147483,102562.45932715296,421670.3228049404,84383.59368009347,413081.12584328017
56,162066.01561548625,852825.0308221632,66184.8753437082,44073.08241378738,459149.08496825566,55009.75662074702,340693.1517268361
57,1269346.9834752332,6679567.570564305,684963.0030328715,129598.71195239472,1335502.1394223378,217207.3101703122,2688001.140436997
58,4755423.915740398,3127340.646358222,136152.53331502958,1145731.509608509,1433293.3920015,98093.9603307933,2071356.9641159016
59,1218461.3494209456,682433.5021709381,37519.39678983246,479592.6066753004,499050.8517591445,42815.57381702966,522993.29233629786
60,-0.026682205875,3451387.3696408006,365484.8944312542,-0.0019977102257276507,512011.6795779619,84188.44985460518,1272290.749910699
61,1767295.029892275,391453.1328233556,42765.8020334559,824394.944132856,350803.14476227073,60592.58691619421,576687.9739564591
62,2157774.659986725,756535.257619702,41841.2897031447,1347947.6839715685,883251.8425616145,76903.2372149275,850412.5731006647
63,14407868.789991457,6259407.029413303,370049.8189901566,1809654.117780539,1525208.0127899072,141555.46404837442,4912739.434096485
64,-0.00026832,19582.190136789,13855.50915459,-5.189254513545206e-06,541.3719714703366,465.196563529586,11145.899718208122
65,-0.0245737674,1892617.8045428724,300171.26610675035,-0.0023423077724820654,331436.57764880505,76155.0888223765,730929.6857305284
66,0.0047697650000000005,831165.697871839,159852.75157846668,0.0010722594364573526,343330.89087557886,96620.90027449281,330339.48412377265
67,1875210.9185486138,1454719.7916115948,279013.483082716,517950.15812165034,741621.4634958329,212699.5707521494,976771.2710098145
68,12492045.369572503,7565821.040726679,944004.6467368779,573803.107674468,642072.8821978705,122469.77799471168,5014249.975362348
69,120089.63683339897,691450.3357137177,57223.20338398879,31178.798332712387,339974.5378163419,42802.52524646375,274769.25222692074
70,1213481.295316433,712314.083994302,81919.76307428977,203719.01432842738,220751.184806355,38832.04743016335,500944.66729700734
71,966520.7318002431,605808.1381219716,29874.61519334236,324110.341147871,380327.23375918536,29012.819168270747,426999.4299297903
72,2098508.6774116238,4276946.7546634395,238897.36838129084,138257.00010342113,508776.8368159603,44363.79002057492,1878075.6539340846
73,5404191.965129334,2619049.546754004,357462.7987220909,1394338.8952291103,1235059.3413082366,262822.8318812784,2125259.258551772
74,3097325.0660266485,1646923.9653033244,95374.19412051272,899276.1155267186,898013.1407988407,80854.69504132737,1246866.2500668399
75,6459850.247335836,2791001.6910431385,135923.1625231189,774412.514149131,634467.5214516963,48477.2098478602,2181352.0781029137
76,3712666.8795008,549885.0450638888,147750.652704405,767973.2132727021,217975.17833456755,92624.07212170352,979318.5813850147
77,1353247.23321749,209812.6683786833,94487.11712213831,377685.6393529112,116230.4988698886,83199.56524415986,389922.07392867404
78,-0.0022182160000000003,546368.6097155021,106134.60837398101,-8.091776577828479e-06,3632.700572545231,1052.3383637017207,217501.07232544306
79,-0.054779627175000005,14605507.182976851,2808983.237615214,-0.0007095621622853714,340007.9200642781,96968.78207057045,5804830.130949157
80,379743.2816630772,1989896.2912051864,306615.4415532544,120257.71316566662,1155919.3149728924,269775.6142329875,848837.4100576042
81,0.01501133088,1374546.4078423122,172968.28771093808,0.0025913458075836745,441127.2280554977,84194.08996985562,515838.2347848629
82,656775.6575940041,1306620.913226799,80335.73350211784,154469.0456371748,576471.6924277341,53582.52834501708,597526.3327815022
83,0.097641150945,9287278.11423425,781170.8342131942,0.00500747873071498,879396.7852594907,114102.22802621333,3356149.6665905863
84,679351.8853777825,1148734.1057698235,83679.6316507461,203356.12638783618,631927.6868262723,71430.73321062536,557922.5811011264
85,10774.746316191,18219.30406614868,1136.19528361746,5503.095226420435,17459.20936591464,1699.1072945028532,9164.806707023952
86,1863914.1500856532,882663.0923129509,43251.98552873883,574695.2951547585,539155.4866286549,40891.163016970015,715073.2668206318
87,1608854.9390728425,350836.79638546077,99506.18809111681,203465.3352384336,88279.61450236448,39410.85185411113,452167.7072107385
88,0.002822917825,1717887.7684435635,390883.24359775113,0.0001198639847388588,134586.40550672542,44532.27898698859,702923.6711709019
