num_opportunities,EMP_2016,,
91,1347252.4850291421,1340890.824683442,6361.660346
92,1458152.445327152,1455990.254427082,2162.1909
93,1504778.806378574,1503364.537381174,1414.268997
94,1512524.8694021741,1511110.600404774,1414.268997
95,1539492.380271771,1534845.0969073712,4647.283364
96,1494061.6789485312,1492647.409951131,1414.268997
97,1479599.930330191,1478635.5127674912,964.4175627
98,1484578.6822143912,1483938.1573175911,640.5248968
99,1371837.1189235041,1368872.097059204,2965.021864
100,1330981.577202884,1327711.754840814,3269.822362
101,1433116.662860942,1429414.601743872,3702.061117
102,1466594.624838134,1465180.3558407342,1414.268997
103,1552772.373061431,1551140.644830231,1631.728231
104,1568821.208999661,1567406.9400022612,1414.268997
105,1546611.3978521312,1543262.551206331,3348.846646
106,1493283.234749901,1490380.706374501,2902.528375
107,1453589.724716241,1450881.4029672411,2708.321749
108,1287401.791470482,1282565.493606382,4836.297864
109,1394126.243128472,1392809.088707702,1317.154421
110,1464189.290639264,1462775.0216418642,1414.268997
111,1530784.266067031,1525919.523468831,4864.742598
112,1549695.616453631,1545521.437131331,4174.179322
113,1486902.056423234,1485487.787425834,1414.268997
114,1463615.722498564,1462201.453501164,1414.268997
115,1441433.2529504441,1440792.728053644,640.5248968
116,1461532.618412991,1458824.2966639912,2708.321749
117,1350375.722801302,1348966.636038502,1409.086763
118,1420322.862459112,1418885.340854312,1437.521605
119,1416290.559443874,1415543.6011149741,746.9583289
120,1402514.8372663942,1401550.419703694,964.4175627
121,1453305.351079111,1453305.351079111,0
122,1434602.753512514,1433666.7707918142,935.9827207
123,1404271.209878144,1401602.237244944,2668.972633
124,1359656.785634824,1357341.9951270241,2314.790508
125,1333686.190528132,1330700.447816362,2985.742712
126,1338730.6899531821,1337794.707232482,935.9827207
127,1384124.692343932,1382197.506288832,1927.186055
128,1396717.841394822,1395497.779023822,1220.062371
129,1432319.9093830842,1431572.951054184,746.9583289
130,1406575.243888322,1405355.181517322,1220.062371
131,1406044.0266272142,1404334.299805914,1709.726821
132,1409689.591745554,1408307.2907544542,1382.300991
133,1430102.283456732,1428882.221085732,1220.062371
134,1475682.113714369,1473526.068622669,2156.045092
135,1407594.102895532,1405438.057803832,2156.045092
136,1286328.438060212,1283131.894588312,3196.543472
137,1410203.540677102,1408047.495585402,2156.045092
138,1448889.523816612,1448443.205546212,446.3182704
139,1439253.350561982,1437570.409512382,1682.94105
140,1425434.815181602,1424025.728418802,1409.086763
141,1388631.8253809721,1387222.738618172,1409.086763
142,1432534.352787152,1430851.411737552,1682.94105
143,1469156.545322369,1468220.562601669,935.9827207
144,1394674.299437512,1392451.645074712,2222.654363
145,1468767.032362069,1467384.731370969,1382.300991
146,1577840.3011502712,1577093.342821371,746.9583289
147,806911.036,806911.036,0
148,860408.3012,849241.5956,11166.70561
149,1401968.454900864,1395918.592975564,6049.861925
150,1353406.920855662,1347346.858279962,6060.062576
151,1315624.217663012,1310167.102778612,5457.114884
152,1231775.701230092,1223479.8527443921,8295.848486
153,1333022.013251762,1326065.411192562,6956.602059
154,1482013.771281102,1477875.396060202,4138.375221
155,1399920.9895917021,1393902.089847402,6018.899744
156,1306865.497902312,1300872.155248912,5993.342653
157,1237886.876756072,1233155.705882072,4731.170874
158,1194552.289681602,1189853.921986702,4698.367695
159,1242808.547398412,1240501.066926912,2307.480471
160,1346214.532735672,1343040.447192802,3174.085543
161,1566878.449227926,1563719.220737226,3159.228491
162,1515682.2734911211,1514462.2111201212,1220.062371
163,970940.047,957101.3739,13838.6731
164,1069728.032598252,1054022.722280502,15705.31032
165,1192237.127200362,1184271.480196992,7965.647003
166,1085309.777100572,1073711.844328302,11597.93277
167,1025363.269394042,1011322.594024522,14040.67537
168,1322125.652584582,1321189.669863882,935.9827207
169,1246365.731937002,1243095.909574932,3269.822362
170,1259981.002149812,1253168.945855242,6812.056295
171,1313560.829628882,1307230.715138612,6330.11449
172,1227829.336212552,1218190.400923782,9638.935289
173,1128358.413370402,1112193.093789532,16165.31958
174,1523234.662477886,1521820.393480486,1414.268997
175,1233399.863660652,1231243.818568952,2156.045092
176,1358442.803796892,1356286.758705192,2156.045092
177,1358146.1655881242,1356463.2245385242,1682.94105
178,1293699.304164512,1291338.169796512,2361.134368
179,1257753.439195012,1253545.373031142,4208.066164
180,1165928.950228162,1157088.115453192,8840.834775
181,1343206.370638624,1340891.5801308241,2314.790508
182,1255680.828270302,1251842.317174202,3838.511096
183,1219859.043678362,1217497.909310362,2361.134368
184,1261198.059876002,1257149.394987002,4048.664889
185,1228422.335738982,1227276.199225382,1146.136514
186,1251079.850169842,1237805.893500542,13273.95667
187,1429559.404628602,1425084.764386402,4474.640242
188,1345936.381746132,1344012.497746432,1923.884
189,1345384.563268772,1342688.804863872,2695.758405
190,1287975.667469702,1285915.251727002,2060.415743
191,1260918.225137902,1258693.701079702,2224.524058
192,1432755.509992732,1429759.1115293321,2996.398463
193,1338080.030235472,1335857.375872672,2222.654363
194,1512207.567738781,1511271.5850180811,935.9827207
195,1430777.046597432,1428525.736767532,2251.30983
196,1266222.638433302,1265290.148916602,932.4895167
197,1529489.392486481,1529489.392486481,0
198,1423336.825012312,1422400.842291612,935.9827207
199,1262239.218815512,1259111.142069112,3128.076746
200,1417360.268113322,1415433.082058222,1927.186055
201,1383535.560317762,1382153.259326662,1382.300991
202,1265429.645187082,1263096.258656582,2333.38653
205,1336419.773968342,1333460.080352772,2959.693616
206,1282160.089929312,1280072.739868512,2087.350061
207,1266459.094552802,1261879.845978502,4579.248574
208,1475793.798753569,1474526.386817169,1267.411936
209,1335220.900163292,1331963.480658592,3257.419505
210,1479156.586379182,1474527.676838312,4628.909541
211,1470204.119287282,1468726.553557982,1477.565729
212,1366572.607104022,1362611.676727222,3960.930377
213,1284341.186812502,1282454.1185524021,1887.06826
214,1176360.519422742,1172496.458271042,3864.061152
215,1573797.113995882,1571641.068904182,2156.045092
216,1353977.324420472,1347786.710272772,6190.614148
217,1430176.296595442,1427480.538190542,2695.758405
218,1349628.364049562,1348244.600357692,1383.763692
219,1312191.597954302,1309968.943591502,2222.654363
220,1193796.748105042,1190822.851500342,2973.896605
221,1048924.077080982,1045809.286609882,3114.790471
222,1356881.068253492,1353072.439482792,3808.628771
223,1157919.791614822,1153734.227533322,4185.564082
224,1436936.761930562,1432792.547057162,4144.214873
225,1161440.686491802,1157487.446473902,3953.240018
226,941898.7728,940547.1653,1351.60757
227,1080773.684928802,1075093.539758302,5680.145171
228,1094417.834222752,1088874.546301352,5543.287921
229,1051668.083920012,1047602.044680012,4066.03924
230,925500.964,922212.0116,3288.952308
231,1039714.784714062,1036218.785380662,3495.999333
232,1058166.206657072,1054907.337585872,3258.869071
233,1096628.695791862,1093369.826720662,3258.869071
236,1032561.906770762,1027487.201224262,5074.705546
237,975998.0124,972521.3793,3476.63304
238,993567.5365,990812.9277,2754.608742
239,1290052.822628672,1284826.210376172,5226.612252
240,1443159.278321312,1438010.066908112,5149.211413
241,1123685.915740352,1115516.309509152,8169.606231
242,1172416.017196392,1168448.059217592,3967.957979
243,1220912.864377602,1215856.302425702,5056.561952
244,1441033.016679212,1435883.805266012,5149.211413
245,1250478.295821842,1247363.505350742,3114.790471
246,1233430.316417382,1228606.078529082,4824.237888
247,1268055.823930542,1264659.643520342,3396.18041
248,1294176.137109812,1289923.852628312,4252.284482
249,1299420.914971642,1295520.951779342,3899.963192
250,1180269.232180172,1176518.062282872,3751.169897
251,1148117.636877202,1144588.693285902,3528.943591
252,987022.0212,976513.2498,10508.77145
253,1105440.362029502,1101921.469528902,3518.892501
254,1341198.105729832,1334319.436757332,6878.668972
255,1287527.241330612,1283212.914871512,4314.326459
256,1229043.914375512,1223839.540303212,5204.374072
257,1166001.212513702,1161602.847726602,4398.364787
258,1240465.568443542,1235288.226061142,5177.342382
259,1174370.825443782,1171257.802620982,3113.022823
260,1150149.047717122,1146876.733257422,3272.31446
261,1070750.120325122,1058755.425178422,11994.69515
262,1095239.209,1092001.707,3237.501968
263,1015605.863,1005716.439,9889.424891
264,1254508.869428042,1248240.005259672,6268.864168
265,1030379.248433722,1027556.211358822,2823.037075
266,1000645.709,982278.1826,18367.52689
267,926625.1821,922068.8744,4556.307666
268,1191172.532865872,1186794.774102872,4377.758763
270,1322466.4118247621,1319492.515220062,2973.896605
271,1249382.219166902,1246408.322562202,2973.896605
272,1092253.080749952,1088468.100174152,3784.980576
273,1050268.622,1046483.641,3784.980576
274,1240332.030495252,1235154.688112852,5177.342382
275,1173109.379394422,1168317.672901122,4791.706493
276,1021090.731,1019031.751,2058.979484
277,1187315.827174682,1183084.367473582,4231.459701
278,1005148.914,1000907.385,4241.52897
279,1289734.265951822,1285506.832682772,4227.433269
280,978844.5052,977324.7473877401,1519.757859
281,1085399.3334949021,1079465.457069602,5933.876425
282,950302.125,946735.5853,3566.539651
283,1113823.059459262,1109072.750752362,4750.308707
284,1097304.569600052,1091090.842279352,6213.727321
285,1061979.784,1056841.731,5138.052999
286,916395.4473,914724.5519,1670.895446
287,1014487.824,1007924.905,6562.918928
288,926394.3293,921142.3715,5251.957812
289,932055.831,917126.4277269801,14929.40331
290,894810.5121,873996.9246,20813.58748
291,1307589.914410002,1297894.121524652,9695.792885
292,1196664.510796152,1189989.393832552,6675.116964
300,916981.0757,916981.0757,0
301,855892.4274,848952.0419,6940.385521
302,860781.9677,853841.5822,6940.385521
303,935160.7667,925275.9512,9884.815473
304,993790.1486,986264.5687,7525.579895
305,1137725.551654192,1117832.650552692,19892.9011
306,952233.7170652921,950534.9267646921,1698.790301
307,1106767.271463272,1102647.474064472,4119.797399
308,1042761.497795042,1033714.444359942,9047.053435
309,1278043.681322532,1268278.039940132,9765.641382
310,1119140.501206722,1113076.876124522,6063.625082
311,855896.2595,851970.29,3925.969578
312,956991.7588,949336.6622,7655.09664
313,1070621.480171792,1058316.936553992,12304.54362
314,1099480.157917672,1093958.383847272,5521.77407
315,1103118.764815972,1100559.161922972,2559.602893
316,1065051.384394292,1056282.807855692,8768.576539
317,1144693.995006052,1137407.819978652,7286.175027
318,1102265.634823142,1099234.597312942,3031.03751
319,1220615.228469312,1217356.359398112,3258.869071
320,1202474.955073312,1199762.168006412,2712.787067
321,1149025.579676472,1140666.628674272,8358.951002
322,1128276.382889562,1120106.776658362,8169.606231
323,1052475.307140832,1051644.473557832,830.833583
324,995693.2209,994341.6134,1351.60757
325,1074163.223893252,1071217.232255952,2945.991637
328,1199180.513542782,1195380.658223482,3799.855319
329,1103098.053437352,1095789.553735652,7308.499702
330,909930.1915,904041.604,5888.58745
331,1299049.378762532,1287726.516025732,11322.86274
332,879776.9213,874731.1216,5045.799727
333,1178750.559801382,1171187.614907482,7562.944894
334,89766.0082,89766.0082,0
400,102576.697,102576.697,0
401,143050.1302,143050.1302,0
402,152060.3472,152060.3472,0
405,575740.8403,567499.1507,8241.689548
406,390987.3977,383648.9229,7338.474794
407,588547.0261,578806.3505,9740.67566
408,643637.4556998101,632384.2203,11253.23544
409,1024196.778,1004835.983,19360.79478
410,1143223.720538942,1110394.050209022,32829.67033
411,1348451.030189006,1332359.446150176,16091.58404
412,920681.1254,903907.1521,16773.97325
413,790426.5597,767494.1719,22932.3878
414,971272.5209736701,950474.2479,20798.27303
415,755131.4526,714032.2705,41099.18205
416,774415.7116578401,757062.4687,17353.24296
417,673181.2301,662995.1605,10186.06954
418,1085662.793,1058916.5,26746.29323
420,925198.157,844819.7232,80378.43379
421,648043.8459,585551.1319,62492.71397
422,579014.1702,549963.1175,29051.05274
423,634775.521,563220.5766,71554.94444
424,569307.5267,522965.445,46342.08163
425,454389.2425,432077.543,22311.69951
426,679535.6059,626506.734,53028.87189
428,118137.97210243001,118137.97210243001,0
429,108000.218,108000.218,0
430,39602.28354,39602.28354,0
433,1159082.099044232,1153027.201506262,6054.897538
434,964013.0346,959593.2032,4419.83138
435,51075.49511,51075.49511,0
500,951835.5891,890059.0177,61776.57139
501,873869.8955,802580.6607,71289.23477
502,899179.8231,824355.3061,74824.51701
503,786572.8276,691648.9906,94923.83703
504,840223.5963,704952.5893,135271.0069
505,887220.8499,723507.4149,163713.435
508,886405.9134,631804.6174,254601.296
509,720839.4772,586817.6638,134021.8134
510,703414.3454,588645.6455,114768.6999
511,992284.9352,788134.6585,204150.2767
512,929646.8859,713057.5064,216589.3794
513,749695.3126,629597.8885,120097.4241
514,816455.4899,673586.5733,142868.9166
517,1287791.388699982,1244583.942530512,43207.44617
518,1130725.881085602,1090520.321215902,40205.55987
519,1015682.014674872,984291.4676,31390.54705
520,1070846.048205092,1034115.814586272,36730.23362
521,1023562.704104502,959307.3623,64255.34181
522,1105651.867681602,844952.8101,260699.0576
523,1015690.611363002,906475.2847,109215.3267
524,947092.0364,739122.3635,207969.6729
525,1206996.052694802,1167076.529837492,39919.52286
527,784131.3023,755623.9311,28507.37127
530,886218.7055,832003.8734106501,54214.83213
531,987339.7894,966621.3605,20718.42887
532,919169.6019,857084.2257,62085.37623
533,823152.6787,767721.8767,55430.80201
534,1168840.571100262,1149818.636026192,19021.93507
535,974762.9651,951486.3694,23276.59574
536,1055286.610550072,1034206.362791502,21080.24776
537,1233928.463630902,1219656.854747482,14271.60888
538,828470.4548,771253.8832,57216.57162
539,1290225.580525332,1272131.284520562,18094.296
540,746496.9843,653720.5399,92776.44435
541,1127846.010035972,1102997.905155902,24848.10488
542,863937.0384,806393.8131,57543.22527
543,827603.2644,715994.9352,111608.3291
544,810752.5331184301,709033.7016717601,101718.8314
545,934239.0809,826451.8866,107787.1943
548,862941.2462794901,240745.0979,622196.1484
549,882737.0568,330597.5378,552139.519
550,823920.0197,585505.3164567701,238414.7032
551,579448.976,327992.0021,251456.9739
554,996624.6841,978622.9953,18001.68875
555,1059004.848312802,1054607.856367532,4396.991945
556,1183271.641995532,1176743.0135295321,6528.628466
557,1010421.140867582,1001101.183425512,9319.957442
558,1105714.389660472,1081777.225652102,23937.16401
559,1183496.559236232,1179116.465131532,4380.094105
560,977897.4967,971143.2186,6754.278026
561,1024766.872474482,1001228.642821612,23538.22965
562,1046983.475099172,1031477.843673502,15505.63143
563,1113262.292099702,1096798.126056332,16464.16604
564,986827.0314,981813.4798,5013.551629
565,1036167.980614782,1033588.760548482,2579.220066
566,1077715.468043112,1074600.677572012,3114.790471
567,958334.8742,954962.7429,3372.13127
570,326098.7347,124340.0808,201758.6539
571,778886.5065,298894.8357,479991.6708
572,630743.2419,367027.4184,263715.8235
573,823956.0719,509767.6747,314188.3972
574,626175.4151,588063.4819,38111.93318
575,508449.687,127784.9854,380664.7015
577,971381.9602,945346.6883,26035.2719
578,1012321.779307172,979334.4836,32987.2957
579,1182788.675371482,1144018.516680862,38770.15869
580,992703.0466618721,957039.6639,35663.38281
600,885495.6102,744860.3498,140635.2604
601,751415.8213,644632.7553,106783.0659
602,862676.3142,746517.6799,116158.6344
603,773882.7986,647929.9365,125952.8621
604,831755.3996,707446.5950776701,124308.8045
605,833934.4558,715113.9001,118820.5557
606,791836.4608,695182.208,96654.25277
607,663399.9464,535576.1231,127823.8232
608,705831.9163,587367.9984,118463.9179
609,1015841.047,952798.6245,63042.42268
610,830513.8910243401,762655.4015,67858.48952
611,1132716.096623422,1126733.953458622,5982.143165
612,916192.9841,911262.4784,4930.505672
613,1137845.283794112,1132092.314944212,5752.96885
614,901341.3318,894085.1554,7256.176436
615,966436.5423,942035.9583,24400.58401
616,791608.172,780993.3417,10614.83026
617,920985.3669,904031.5752,16953.79171
618,1063961.506,956780.2812,107181.2247
619,951142.707,872674.3586,78468.34837
620,1019434.728,875529.96,143904.7678
621,943425.2212874601,887387.194,56038.02728
622,899430.6554,859972.715,39457.94047
624,612741.9343,503871.5761,108870.3582
625,477589.8534,454646.541,22943.31244
626,24391.29071,24235.37775,155.9129561
627,613816.8908,431776.1093,182040.7815
628,266274.4266,260402.1256,5872.301001
629,518310.7628,404636.8669,113673.8959
630,629450.8176,450944.2315,178506.5861
631,613758.1663,458714.643,155043.5233
632,372241.4309,182262.26328323002,189979.1676
633,330753.7336,188164.8091,142588.9246
634,163350.24655363002,84572.68547,78777.56109
635,16009.738952489999,16009.738952489999,0
636,905739.1867,813690.1609,92049.02585
637,933866.296,848985.8386,84880.45743
638,766162.0324,640522.6199,125639.4125
639,650484.7497,536722.9264,113761.8233
640,829665.1742,706479.1362,123186.0381
641,659424.8957,548632.8254,110792.0704
642,813224.8282000601,671484.3902,141740.438
643,729356.6584,639023.9942,90332.6642
644,716351.683,623786.5615,92565.12152
645,693218.2365,598318.3382,94899.8983
646,651108.3714,564316.9964,86791.37503
647,617397.3845,519095.3274,98302.05709
650,895720.8105,861827.21,33893.60052
651,907913.4377,867778.0234,40135.41436
652,909991.9451,883573.2003,26418.7448
653,911725.39,836965.2864,74760.1036
654,1073096.958,990512.345,82584.61284
655,894667.1045153401,836755.8131,57911.29138
656,1128204.731857762,1108714.375391322,19490.35647
657,1120425.051867102,921421.2987,199003.7532
658,970949.4228,790822.2950833701,180127.1277
659,937198.5416,797337.6848,139860.8568
660,1002338.407,853986.7166,148351.6906
661,863985.4014,773754.8833,90230.51809
662,627387.8886886201,509482.509,117905.3796
663,928314.4778,761800.2736,166514.2042
664,719940.911,719940.911,0
665,1100746.063501992,1100746.063501992,0
666,1490380.428147942,1480129.390781642,10251.03737
667,1119724.137353952,1119724.137353952,0
668,1401209.474560334,1401209.474560334,0
700,718175.1633,718175.1633,0
701,549015.0456,549015.0456,0
702,838362.2388643121,838362.2388643121,0
703,783244.9564,783244.9564,0
704,756620.042,756620.042,0
705,1235391.442316517,1235391.442316517,0
706,1163149.756202382,1156015.433549382,7134.322653
707,1158188.571690812,1158188.571690812,0
710,1164346.3182305421,1164346.3182305421,0
711,1420844.398888584,1419976.442170984,867.9567176
712,1230104.794739762,1230104.794739762,0
713,1003808.743610897,1003808.743610897,0
714,814879.7303,814879.7303,0
715,494605.1367,494605.1367,0
716,943191.8177,940787.878,2403.939688
717,263763.2138,263763.2138,0
718,1178839.431059274,1178115.965168274,723.465891
719,1497417.294181979,1493748.871817079,3668.422365
720,1209358.258776592,1208373.480927492,984.7778491
723,1116310.481199892,1105976.354695392,10334.1265
724,938932.7402,938932.7402,0
725,1134984.8286072721,1122284.657657072,12700.17095
726,843683.2524,843683.2524,0
727,899695.9321,898711.1542794621,984.7778491
728,932052.6142,932052.6142,0
731,1001696.167287512,994661.9686,7034.198717
732,833441.1728,826500.7873,6940.385521
733,1121893.390980932,1112141.855129132,9751.535852
734,1160579.770729272,1152821.283159772,7758.487569
735,915962.1586,915962.1586,0
736,1544011.471855749,1538515.127753849,5496.344102
737,1228992.924813072,1217332.919071872,11660.00574
738,1327554.761242602,1316134.343048802,11420.41819
739,1319163.398005934,1312158.592097834,7004.805908
740,1345768.854003129,1338634.531350129,7134.322653
741,1423859.369761784,1414941.495760784,8917.874001
742,1423824.031309534,1414906.157308534,8917.874001
743,1040453.737471842,1031564.650891342,8889.086581
744,1234385.967123572,1222725.961382372,11660.00574
745,1016578.758565932,1009371.422974832,7207.335591
800,428586.3036,428586.3036,0
801,916896.6985,915618.5582,1278.14025
802,1011864.946652572,1003431.236162772,8433.71049
803,958215.9871,956864.3795,1351.60757
804,1146026.791172542,1135259.663419542,10767.12775
805,867136.6048452021,866305.7712622021,830.833583
806,1004454.252231432,996416.0831,8038.169174
807,1322891.6198145421,1308028.134624842,14863.48519
808,1234558.213418282,1222915.150830982,11643.06259
812,959353.5977,951315.4285,8038.169174
813,905275.4429,904444.6093,830.833583
814,834847.3746,833862.5968,984.7778491
815,764390.8068,764390.8068,0
816,972476.7043,972476.7043,0
817,997634.6811,996356.5408,1278.14025
818,872958.4422,866271.4262,6687.015986
819,959056.2264,956556.4497,2499.776693
820,949655.6099,947104.5727,2551.037164
821,1016643.762295042,1016643.762295042,0
824,1196633.661006242,1182270.759079242,14362.90193
825,1229079.217150942,1214716.315223942,14362.90193
826,1353643.161883132,1341334.044826332,12309.11706
827,1339787.579735802,1323861.529453502,15926.05028
828,1474030.4554793271,1468023.720314027,6006.735165
829,775098.3844,775098.3844,0
830,906352.9444768421,898294.6914793421,8058.252998
831,1263225.790936732,1248671.473533332,14554.3174
832,1098254.024389662,1087598.141312262,10655.88308
833,988587.0298,981018.9622,7568.067675
834,985829.1379,979452.1814669321,6376.95639
835,938965.4894,930927.3203,8038.169174
836,1429737.324260312,1423328.106267112,6409.217993
837,1203032.339155042,1188478.021751642,14554.3174
894,1383027.601822664,1380845.615051564,2181.986771
895,1485930.083724749,1481047.541963549,4882.541761
896,1542694.876910439,1534356.040750139,8338.83616
897,982613.3034,982613.3034,0
898,1171681.036611282,1170011.639119482,1669.397492
899,917812.7896,910148.9382,7663.851412
900,943999.6509,943999.6509,0
901,1021492.295247932,1020507.517398832,984.7778491
902,1032498.753561072,1032498.753561072,0
903,1035527.177728172,1035527.177728172,0
904,1345057.860751797,1337769.457205497,7288.403546
905,945493.4797,938553.0942,6940.385521
906,957718.0441,950777.6585555921,6940.385521
907,850949.7839,850949.7839,0
910,1437738.939486909,1428102.711950409,9636.227537
911,1125769.873653322,1125769.873653322,0
912,996420.545,996420.545,0
913,1525488.760507519,1519684.937169319,5803.823338
914,1111152.262172392,1111152.262172392,0
915,1451862.126326229,1448800.434728229,3061.691598
916,1092868.024563382,1092017.107156982,850.9174064
917,1394340.645587674,1391249.885386974,3090.760201
918,1249123.142258547,1249123.142258547,0
919,1071074.774971522,1070223.857565122,850.9174064
920,1146374.393537722,1146374.393537722,0
921,1304867.200546314,1303515.592976614,1351.60757
922,1148955.084452202,1148955.084452202,0
924,1056993.628224462,1053112.876423862,3880.751801
925,801317.5124,801317.5124,0
926,860606.9379,860606.9379,0
927,988816.9335,988816.9335,0
928,956217.557,955232.7792,984.7778491
931,955253.1488,955253.1488,0
932,929140.0970277321,929140.0970277321,0
933,972913.5936,972190.1277,723.465891
934,885476.0545,885476.0545,0
935,891482.4322,891482.4322,0
936,884459.3141,884459.3141,0
939,1314375.495218802,1311662.708151902,2712.787067
940,982630.95,981646.1721,984.7778491
941,1000725.107833672,999740.33,984.7778491
942,892633.4602,885693.0747,6940.385521
943,862752.4467,862752.4467,0
944,1008752.153095042,997943.1856,10808.96746
945,1003741.665286152,994351.9138,9389.751473
946,1017880.738873642,1008806.426241942,9074.312632
949,853196.1657,849270.1962,3925.969578
950,1172534.193790862,1164343.020655162,8191.173136
951,1029481.082892272,1028496.305043172,984.7778491
952,1300495.096658992,1295351.901540692,5143.195118
953,1331307.292972812,1327212.416407412,4094.876565
954,1128670.079931572,1127839.700730172,830.3792014
955,974854.5883,973869.8104,984.7778491
958,1065489.200490412,1064765.734599412,723.465891
959,263611.6973,263611.6973,0
960,731473.4484,731473.4484,0
961,1041492.760546625,1041492.760546625,0
962,876460.8948,876460.8948,0
963,1341499.103191584,1339829.705699784,1669.397492
964,1229459.705376097,1229459.705376097,0
965,927361.7521,924957.8124,2403.939688
966,1061693.539274665,1057767.569696665,3925.969578
967,1122112.727664437,1115172.342143437,6940.385521
968,1197587.546836834,1197587.546836834,0
969,1514840.489659879,1505574.625903479,9265.863756
970,1597676.1432831197,1583719.4528274196,13956.69046
971,1569824.893908789,1558722.653814089,11102.24009
972,711209.2081,711209.2081,0
973,1098361.63,1098361.63,0
974,1435443.019893869,1431634.640461969,3808.379432
