num_opportunities,EMP_2016,,
79,542061.6426,542061.6426,0
80,576196.2092,575472.7433,723.465891
81,602007.7967771901,602007.7967771901,0
82,630042.4963,628226.8848,1815.611432
83,622631.1412,622631.1412,0
84,637514.2868,635698.6754,1815.611432
85,645757.1338,643941.5224,1815.611432
86,672270.3226,664435.1375,7835.18511
87,692311.8031,681737.1961,10574.607
88,561994.6468,561994.6468,0
89,509179.3263,509179.3263,0
90,540831.184,536905.2144,3925.969578
91,507687.767,507687.767,0
92,635858.9772,629171.9612,6687.015986
93,678357.1303,670392.4284,7964.701854
94,702809.6387,694974.4536,7835.185109
95,716085.9107,708250.7256,7835.185109
96,711194.5292,703359.3441,7835.18511
97,672739.1515,659982.8692,12756.28233
98,680426.0329,673391.8342,7034.198717
99,582042.4316,580226.8202,1815.611432
100,543465.6403135901,541650.0289,1815.611432
101,635904.808,629217.792,6687.015986
102,650941.8435,642977.1416,7964.701854
103,748235.9186,738848.3426,9387.576038
104,783817.8667,774605.9852,9211.881552
105,757959.4958,748468.6536,9490.842181
106,716387.367,709353.1683,7034.198717
107,682816.6827,681985.8491,830.833583
108,479547.3153,479547.3153,0
109,607967.9502,606152.3387,1815.611432
110,643752.4987,635787.7968,7964.701854
111,713742.7684,705289.5609594301,8453.207471
112,753711.8750954301,744324.2991,9387.576038
113,707064.4932,699229.3081,7835.18511
114,654164.1119,646199.4101,7964.701854
115,687000.7073,679966.5086,7034.198717
116,701951.4418,695264.4258,6687.015986
117,584761.9934,584761.9934,0
118,638959.4241,632272.4081,6687.015986
119,664443.6992,663612.8656,830.833583
120,663586.3616,663586.3616,0
121,680221.618,679236.8402,984.7778491
122,675115.9382,668175.5527,6940.385521
123,626821.6364,626821.6364,0
124,614758.0999,614758.0999,0
125,549709.1881,549709.1881,0
126,584779.4111,577839.0255581801,6940.385521
127,618031.6577,617046.8799,984.7778491
128,638742.6929,637911.8593,830.833583
129,661781.6171101601,654747.4184,7034.198717
130,640121.4925223601,639290.6589393601,830.833583
131,617141.7019,616418.236,723.465891
132,642089.0193,642089.0193,0
133,646140.4583,645309.6247,830.833583
134,678085.5619,677362.096,723.465891
135,617862.2285454801,617862.2285454801,0
136,487540.9955,487540.9955,0
137,617862.2285454801,617862.2285454801,0
138,690760.3982,684073.3822,6687.015986
139,662262.9511,661278.1732,984.7778491
140,624139.7337593801,617199.3482,6940.385521
141,588861.7685,588138.3026,723.465891
142,654730.7362,654730.7362,0
143,697500.7868,691644.6044,5856.182403
144,589337.8661,589337.8661,0
145,696072.2888,695087.511,984.7778491
146,766490.1292,757147.877,9342.252206
147,16745.5369,16745.5369,0
148,83546.30351,83546.30351,0
149,528643.0759,528643.0759,0
150,523988.0166,521584.0769,2403.939688
151,451304.2695,451304.2695,0
152,425229.5041,425229.5041,0
153,486736.6381,486736.6381,0
154,601360.3522,601360.3522,0
155,543724.2887,543724.2887,0
156,477372.2713,477372.2713,0
157,442247.3236,442247.3236,0
158,402037.0128,402037.0128,0
159,491975.67488320003,491975.67488320003,0
160,552968.1933,552968.1933,0
161,685389.8815,677554.6964,7835.18511
162,668798.1017,662111.0857,6687.015986
163,102828.5062,102828.5062,0
164,245372.5065,245372.5065,0
165,396537.8548,394722.24338390003,1815.611432
166,284018.7178,277078.3322,6940.385521
167,189340.1764,185414.2069,3925.969578
168,548999.2747,548999.2747,0
169,478818.3425,477002.7311,1815.611432
170,501296.1088,490000.4284,11295.68032
171,556095.8103679001,541644.8155,14450.99489
172,458015.8302,450180.6451,7835.18511
173,322458.1708,320642.5594,1815.611432
174,654542.7624,646578.0606,7964.701854
175,481084.4472,481084.4472,0
176,592949.8239,586009.4383,6940.385521
177,621370.9192,614430.5337,6940.385521
178,543579.9625,543579.9625,0
179,505961.9042,494666.2238,11295.68032
180,388834.3668,388003.5332,830.833583
181,554074.3813,554074.3813,0
182,534676.9423,528820.7599,5856.182403
183,419907.2677,419907.2677,0
184,537012.9462,531156.7638,5856.182403
185,441353.1774,441353.1774,0
186,423034.2706,423034.2706,0
187,566104.4491140121,566104.4491140121,0
188,579859.9689,579859.9689,0
189,573563.6181,573563.6181,0
190,532768.243,532768.243,0
191,514073.0498,514073.0498,0
192,643973.9129,643973.9129,0
193,539487.0398,539487.0398,0
194,745287.2469,745287.2469,0
195,617195.2054,617195.2054,0
196,439019.6337,439019.6337,0
197,745715.7704,744884.9369,830.833583
198,609018.9687,608295.5029,723.465891
199,419798.5096,419798.5096,0
200,627705.1265,627705.1265,0
201,573079.0699,572355.6041,723.465891
202,415699.413,415699.413,0
205,563691.9419,563691.9419,0
206,470594.7031,470594.7031,0
207,334235.2435,334235.2435,0
208,643221.9754,639296.0059,3925.969578
209,416643.865,416643.865,0
210,590325.7246,590325.7246,0
211,577821.9198,573895.9503,3925.969578
212,452808.7257,450404.786,2403.939688
213,421201.8302,421201.8302,0
214,263222.0435,263222.0435,0
215,686857.0905,685872.3126,984.7778491
216,395633.1338,395633.1338,0
217,517120.9486,517120.9486,0
218,432414.2607,432414.2607,0
219,435991.9669,433588.0272,2403.939688
220,324633.5448,324633.5448,0
221,143340.4475,143340.4475,0
222,433501.2743,433501.2743,0
223,58253.43987,58253.43987,0
224,504713.44131587003,504713.44131587003,0
225,78841.58559,78841.58559,0
226,90553.53979,90553.53979,0
227,242057.7011,242057.7011,0
228,254817.22,254817.22,0
229,164668.5663,164668.5663,0
230,75715.34645,75715.34645,0
231,161914.2738,161914.2738,0
232,237218.9607,237218.9607,0
233,210765.9815,210765.9815,0
236,140646.4762,140646.4762,0
237,86075.25801,86075.25801,0
238,95617.40411,95617.40411,0
239,334482.4059,334482.4059,0
240,549248.1944,549248.1944,0
241,99051.17357,99051.17357,0
242,192899.9613,192899.9613,0
243,213602.5096,213602.5096,0
244,548343.6389,545939.6992,2403.939688
245,307154.0562,307154.0562,0
246,258574.82547281001,258574.82547281001,0
247,321713.114,321713.114,0
248,360390.4322,360390.4322,0
249,364607.7169,364607.7169,0
250,126703.4738,126703.4738,0
251,73531.84092,73531.84092,0
252,110316.35715530001,110316.35715530001,0
253,57746.27346,57746.27346,0
254,452590.2474,452590.2474,0
255,322396.6794,322396.6794,0
256,191964.511,191964.511,0
257,93446.28139,93446.28139,0
258,204693.901,204693.901,0
259,90204.0012,90204.0012,0
260,79086.84443,79086.84443,0
261,61089.34445,61089.34445,0
262,94947.28603,94947.28603,0
263,54043.05679,54043.05679,0
264,337505.4331,337505.4331,0
265,47060.56599,47060.56599,0
266,76903.59664,76903.59664,0
267,43515.82652,43515.82652,0
268,207485.7146,207485.7146,0
270,371603.5165,371603.5165,0
271,386853.9118,386853.9118,0
272,146451.0923,146451.0923,0
273,155405.3193,155405.3193,0
274,327176.9363,327176.9363,0
275,241638.8063,241638.8063,0
276,89936.18254,89936.18254,0
277,264170.80580591003,264170.80580591003,0
278,77731.7034,77731.7034,0
279,418131.7953,418131.7953,0
280,62849.98267,62849.98267,0
281,140439.4526,140439.4526,0
282,48231.63153,48231.63153,0
283,164759.8951,164759.8951,0
284,176229.2226,170373.0402,5856.182403
285,106466.5851,106466.5851,0
286,39230.60469,39230.60469,0
287,76483.9238,76483.9238,0
288,50830.04846,50830.04846,0
289,59251.54303,53395.36063,5856.182403
290,44091.15162,44091.15162,0
291,464101.3371,463595.0517,506.2853314
292,281518.7987,281518.7987,0
300,25263.13872,25263.13872,0
301,20851.82179,20851.82179,0
302,14496.32708,14496.32708,0
303,16122.91254,16122.91254,0
304,21193.46857,21193.46857,0
305,73922.60948,73922.60948,0
306,20887.55254,20887.55254,0
307,30888.99394,30888.99394,0
308,19264.17484,19264.17484,0
309,258845.1738,256002.701,2842.472851
310,29906.873639870002,29906.873639870002,0
311,7270.880442,7270.880442,0
312,14554.317494660001,14554.317494660001,0
313,11895.20034,11895.20034,0
314,30385.61311,30385.61311,0
315,31507.61984,31507.61984,0
316,104723.3136,104723.3136,0
317,90548.71812,90548.71812,0
318,47831.80019,47831.80019,0
319,218715.7907,218715.7907,0
320,160509.5276,160509.5276,0
321,65962.60533,65962.60533,0
322,89531.0666,89531.0666,0
323,36114.40707,36114.40707,0
324,35578.62807,35578.62807,0
325,59216.21395,59216.21395,0
328,158034.2379,158034.2379,0
329,52240.83568,52240.83568,0
330,38419.66621,38419.66621,0
331,294206.0408,294206.0408,0
332,27103.115869100002,27103.115869100002,0
333,63427.68091,63427.68091,0
334,1324.564465,1324.564465,0
400,9822.437832,9822.437832,0
401,11972.640916600001,11972.640916600001,0
402,12743.61847,12743.61847,0
405,14869.95719,14869.95719,0
406,18489.89656,18489.89656,0
407,15947.49975,15947.49975,0
408,30654.99284,30654.99284,0
409,60449.3925,60449.3925,0
410,117207.148,109104.8062,8102.341798
411,445004.6026,421255.3222,23749.28037
412,68947.60692,63091.42451,5856.182403
413,24383.03526,24383.03526,0
414,63715.9144,63715.9144,0
415,18086.19138,18086.19138,0
416,37056.13105,37056.13105,0
417,10342.41337,10342.41337,0
418,89858.50416,89858.50416,0
420,45912.66053,44315.05529,1597.60524
421,14957.6157,14957.6157,0
422,15834.49255,15834.49255,0
423,13591.73974,13591.73974,0
424,14954.6988,14954.6988,0
425,14279.8513,14279.8513,0
426,15190.8697,15190.8697,0
428,9693.814308,9693.814308,0
429,8396.657101499999,8396.657101499999,0
430,4668.5314690000005,4668.5314690000005,0
433,109995.3022,109995.3022,0
434,22853.95664,22853.95664,0
435,3402.1453020000004,3402.1453020000004,0
500,71573.26179,64866.16198,6707.099809
501,30413.22029,30413.22029,0
502,36334.55147,36334.55147,0
503,26050.3985,26050.3985,0
504,31557.731875999998,25701.54947,5856.182403
505,35352.71675,31763.556064099997,3589.160685
508,30024.98129,18431.46105,11593.52024
509,18845.24937,18845.24937,0
510,18570.2611,18570.2611,0
511,131162.6408,27598.16689,103564.4739
512,43688.06198,24975.75513,18712.30685
513,22105.32417,22105.32417,0
514,23988.75682,23988.75682,0
517,563524.5843,505109.7609,58414.82341
518,318750.0591,305243.808,13506.25106
519,171870.0131,168017.5343,3852.478744
520,223072.6571,215741.1554,7331.501733
521,129957.2381,110364.0265,19593.21167
522,205582.683,47779.04943,157803.6336
523,110461.2998,56643.79594,53817.50386
524,51788.26227,34616.19043,17172.07184
525,420270.3028,396580.5697,23689.73309
527,16785.71521,16785.71521,0
530,14753.63547,14753.63547,0
531,121781.5225,120796.74465487999,984.7778491
532,34020.80653,33297.34064,723.465891
533,18253.93781,18253.93781,0
534,355131.4886,343835.8083,11295.68032
535,94243.14884,94243.14884,0
536,201476.3609,200645.52727207998,830.833583
537,458813.6261,444844.6376,13968.98853
538,15733.54769,15733.54769,0
539,531451.0357,503027.8145,28423.22118
540,10752.94736,10752.94736,0
541,296812.3934,288456.4343,8355.959096
542,31867.56312,31867.56312,0
543,24679.21497,24679.21497,0
544,24217.01169,24217.01169,0
545,57509.94444,36291.22748,21218.71696
548,23935.32176,6632.596415,17302.72535
549,35862.92635,6319.232767,29543.69358
550,23712.36264,19062.92717,4649.435469
551,8137.571854,8137.571854,0
554,179265.9509,178435.1173,830.833583
555,297712.7162,297712.7162,0
556,403402.4315,402571.5979,830.833583
557,227066.4277,227066.4277,0
558,310170.024,303165.2181,7004.805908
559,394301.3813,394301.3813,0
560,206737.0978,206737.0978,0
561,248417.15647246002,242560.9741,5856.182403
562,284506.2852,283675.4516,830.833583
563,346410.4326,340554.2502,5856.182403
564,90111.84499,84255.66259,5856.182403
565,142798.0103,142798.0103,0
566,168280.9708,168280.9708,0
567,88993.96962,88993.96962,0
570,1746.533132,1746.533132,0
571,11070.08999,4219.406737,6850.683253
572,6053.100217,5662.193709,390.9065081
573,26278.3392,9370.568323,16907.77087
574,10147.71408,10147.71408,0
575,3235.722042,3235.722042,0
577,100875.2743,100875.2743,0
578,189610.4941,180165.151,9445.343088
579,363894.537,340741.1668,23153.37025
580,112606.3765,103161.0335,9445.343088
600,37346.68591,36623.220020400004,723.465891
601,19013.9567,19013.9567,0
602,31121.91487,31121.91487,0
603,17824.36643,17824.36643,0
604,34636.16933,31793.69648,2842.472851
605,36449.13041,33606.65756,2842.472851
606,29044.1491,29044.1491,0
607,17435.51754,17435.51754,0
608,23136.88817,23136.88817,0
609,87910.20463036001,75617.0236,12293.18103
610,38289.7653,38289.7653,0
611,207488.0945,207488.0945,0
612,37665.7225,37665.7225,0
613,223122.3921,223122.3921,0
614,36675.468845460004,36675.468845460004,0
615,63323.99144,60481.51858,2842.472851
616,21173.51893,21173.51893,0
617,39159.88921,36317.41636,2842.472851
618,125675.5165,70816.30731,54859.20922
619,41496.13942,32321.08217,9175.05725
620,64611.82161,38628.57284,25983.24877
621,42320.74481,39478.27196,2842.472851
622,41734.1929,40987.50507,746.6878339
624,19080.807825070002,19080.807825070002,0
625,17223.30088,17223.30088,0
626,492.7850103,492.7850103,0
627,15769.14177,14787.8065,981.3352711
628,14843.49449,14843.49449,0
629,14805.54212,14805.54212,0
630,15469.43165,14860.12207,609.3095854
631,8389.697733,8389.697733,0
632,4017.505886,4017.505886,0
633,5557.376103,5557.376103,0
634,3296.027619,3296.027619,0
635,240.59718442000002,240.59718442000002,0
636,36877.67682,33288.51613,3589.160685
637,46643.39226,34250.60272,12392.78955
638,19112.62846,11018.89361,8093.734846
639,9939.071995,9939.071995,0
640,34428.15091,27721.0511,6707.099809
641,18885.373950999998,18885.373950999998,0
642,16494.5862,16338.67324,155.9129561
643,12034.13349,12034.13349,0
644,27329.85053,27329.85053,0
645,14236.28282,14236.28282,0
646,12968.25432,12968.25432,0
647,12496.16507,12496.16507,0
650,33109.78539,30705.8457,2403.939688
651,46196.63656,45071.26822,1125.368346
652,27093.59722,27093.59722,0
653,48497.09732,45654.62447,2842.472851
654,181521.0483,162619.7028,18901.34558
655,31310.22764,31310.22764,0
656,226016.196,220385.3483,5630.847706
657,240763.82032722002,50289.98054,190473.8398
658,60138.53513,31434.61336,28703.92177
659,34045.91732,29674.37995,4371.537377
660,65660.69882641001,34998.11854,30662.58028
661,38841.22555,35998.7527,2842.472851
662,14784.06029,14784.06029,0
663,34537.130584750004,31694.657733750002,2842.472851
664,8330.301557,8330.301557,0
665,51733.46705,51733.46705,0
666,379209.0888,379209.0888,0
667,39983.5855,39983.5855,0
668,68543.53967,68543.53967,0
700,8330.301557,8330.301557,0
701,3446.323634,3446.323634,0
702,14063.81545,14063.81545,0
703,11459.47284,11459.47284,0
704,9695.167467,9695.167467,0
705,70369.73266,70369.73266,0
706,79557.00883969999,79557.00883969999,0
707,38034.11629,38034.11629,0
710,38506.50258,38506.50258,0
711,69384.29594,69384.29594,0
712,44955.68677,44955.68677,0
713,25325.9155,25325.9155,0
714,20072.93551,20072.93551,0
715,17729.65975,17729.65975,0
716,16584.69556,16584.69556,0
717,10231.45579,10231.45579,0
718,41081.601205599996,41081.601205599996,0
719,261267.9951,261267.9951,0
720,42554.99107,42554.99107,0
723,45056.34147,45056.34147,0
724,12836.69597,12836.69597,0
725,135082.2691,135082.2691,0
726,9338.961236,9338.961236,0
727,12736.41536,12736.41536,0
728,11796.548707400001,11796.548707400001,0
731,38590.4809,38590.4809,0
732,9750.13001,9750.13001,0
733,102736.9967,102736.9967,0
734,156552.5166,156552.5166,0
735,19869.14712,19869.14712,0
736,581124.9441,581124.9441,0
737,253694.571,253694.571,0
738,351636.2119,351636.2119,0
739,123284.6493,123284.6493,0
740,88130.8084,88130.8084,0
741,222872.0652,222872.0652,0
742,221972.1603,221972.1603,0
743,21123.37765,21123.37765,0
744,250731.3833,250731.3833,0
745,88882.50054,88882.50054,0
800,32.68154633,32.68154633,0
801,23900.324852600002,23900.324852600002,0
802,61706.29086,61706.29086,0
803,24928.62786,24928.62786,0
804,254505.5931,254505.5931,0
805,18919.33736,18919.33736,0
806,52442.62405,52442.62405,0
807,406848.9759,406848.9759,0
808,311462.1616,311462.1616,0
812,67269.36112,67269.36112,0
813,66916.76894,66916.76894,0
814,48221.89748,48221.89748,0
815,28302.54594,28302.54594,0
816,55523.49267,55523.49267,0
817,74550.88739,74550.88739,0
818,69928.52513,69928.52513,0
819,73984.87467651001,73984.87467651001,0
820,79883.11939126201,79883.11939126201,0
821,36934.17412,36934.17412,0
824,300665.0528,300665.0528,0
825,307859.7871,307859.7871,0
826,459089.7252,459089.7252,0
827,422466.2081,422466.2081,0
828,551724.4455,551724.4455,0
829,10935.07163,10935.07163,0
830,11038.60962,11038.60962,0
831,362558.402,362558.402,0
832,199618.2204,199618.2204,0
833,103592.7975,103592.7975,0
834,63573.016470462004,63573.016470462004,0
835,89477.86916,89477.86916,0
836,549959.4968,549959.4968,0
837,334923.0787,334923.0787,0
894,61053.72241,61053.72241,0
895,231119.0377,231119.0377,0
896,205872.4986,205872.4986,0
897,23169.80687,23169.80687,0
898,41809.86012,41809.86012,0
899,12857.48746,12857.48746,0
900,27785.45773,27785.45773,0
901,29041.807290509998,29041.807290509998,0
902,26317.4903,26317.4903,0
903,38538.358636209996,38538.358636209996,0
904,84046.70011,84046.70011,0
905,17920.70115,17920.70115,0
906,20968.1374,20968.1374,0
907,16153.596108009999,16153.596108009999,0
910,198691.115,198691.115,0
911,36082.83005,36082.83005,0
912,23864.23478,23864.23478,0
913,276832.0178,276832.0178,0
914,29371.970536599998,29371.970536599998,0
915,134551.9149,134551.9149,0
916,29655.64642,29655.64642,0
917,77732.79284,77732.79284,0
918,40794.70329,40794.70329,0
919,28514.24947,28514.24947,0
920,30809.14449,30809.14449,0
921,46915.62853,46915.62853,0
922,34691.907921109996,34691.907921109996,0
924,32575.10982,32575.10982,0
925,12529.0658,12529.0658,0
926,15021.28497,15021.28497,0
927,24950.53088,24950.53088,0
928,11503.20769,11503.20769,0
931,26392.8796,26392.8796,0
932,20695.09829,20695.09829,0
933,25714.87172,25714.87172,0
934,23296.07075,23296.07075,0
935,22919.66061,22919.66061,0
936,25618.95966,25618.95966,0
939,189359.4944,189359.4944,0
940,30557.73152,30557.73152,0
941,32064.00654,32064.00654,0
942,15466.0436,15466.0436,0
943,18569.857851099998,18569.857851099998,0
944,24252.20715,24252.20715,0
945,28941.79688,28941.79688,0
946,22446.75905,22446.75905,0
949,13925.48949,13925.48949,0
950,175236.4614,175236.4614,0
951,37279.07053,37279.07053,0
952,113352.9039,113352.9039,0
953,124479.3289,124479.3289,0
954,41311.49033,41311.49033,0
955,22205.10214,22205.10214,0
958,31464.20927,31464.20927,0
959,9915.839012,9915.839012,0
960,13768.20939,13768.20939,0
961,28828.62887,28828.62887,0
962,13431.31515,13431.31515,0
963,59660.256152199996,59660.256152199996,0
964,39832.541928779996,39832.541928779996,0
965,17946.22328,17946.22328,0
966,26131.92132,26131.92132,0
967,35399.701133099996,35399.701133099996,0
968,40037.82543,40037.82543,0
969,95636.83159,95636.83159,0
970,160860.8782,160860.8782,0
971,101850.6957,101850.6957,0
972,10677.46171,10677.46171,0
973,20651.810911599998,20651.810911599998,0
974,53872.163807799996,53872.163807799996,0
975,29776.71716,29776.71716,0
976,2113.309602,2113.309602,0
977,10954.87923,10954.87923,0
978,3082.518626,3082.518626,0
979,22360.2746,22360.2746,0
980,30688.75731,30688.75731,0
981,9729.719471,9729.719471,0
982,23459.46316,23459.46316,0
983,23665.96317,23665.96317,0
984,3024.2682640999997,3024.2682640999997,0
999,37481.17119,37481.17119,0
1000,9102.390478500001,9102.390478500001,0
1001,5976.302988,5976.302988,0
1002,10370.900031500001,10370.900031500001,0
1003,13588.61627,13588.61627,0
1004,3823.204548,3823.204548,0
1005,4097.453189,4097.453189,0
1006,46838.22196,46838.22196,0
1007,103879.3089,103879.3089,0
1008,4167.539356,4167.539356,0
1009,76153.40605,76153.40605,0
1010,31374.42986,31374.42986,0
1011,50970.11379,50970.11379,0
1012,22159.26602,22159.26602,0
1013,64062.24201,64062.24201,0
1014,898.8967064,898.8967064,0
1015,58984.21447,58984.21447,0
1016,36750.03388,36750.03388,0
1017,49383.04319,49383.04319,0
1018,54884.157014000004,54884.157014000004,0
1019,81522.84738,81522.84738,0
1020,52767.19291,52767.19291,0
1021,60585.03934,60585.03934,0
1022,34607.63273,34607.63273,0
1023,88927.30891657001,88927.30891657001,0
1024,65851.11667,65851.11667,0
1025,89952.05343,89952.05343,0
1026,80921.70908,80921.70908,0
1027,70649.88282,70649.88282,0
1028,56813.147893170004,56813.147893170004,0
1029,66460.97587586001,66460.97587586001,0
1030,267486.9303,267486.9303,0
1031,17856.728428899998,17856.728428899998,0
1032,2647.176045,2647.176045,0
1033,4836.413884,4836.413884,0
1034,4410.515375800001,4410.515375800001,0
1035,8649.905449,8649.905449,0
1036,81339.35565,81339.35565,0
1037,37423.21383,37423.21383,0
1038,14819.00457,14819.00457,0
1039,12740.14451,12740.14451,0
1040,7906.143347,7906.143347,0
1041,26806.8481,26806.8481,0
1042,26846.9407,26846.9407,0
1043,51519.96806,51519.96806,0
1044,44160.43643,44160.43643,0
1045,57574.28485,57574.28485,0
1046,55578.427759750004,55578.427759750004,0
1047,38067.32171,38067.32171,0
1048,85503.28959,85503.28959,0
1049,106677.3144,106677.3144,0
1050,135360.1691,135360.1691,0
1051,66854.3384,66854.3384,0
1052,112195.7576,112195.7576,0
1053,108129.7316,108129.7316,0
1054,94358.88182,94358.88182,0
1055,148631.0872,148631.0872,0
1056,95825.51882,95825.51882,0
1057,126922.6238,126922.6238,0
1058,111283.8593,111283.8593,0
1059,146307.3087,146307.3087,0
1060,77207.34782,77207.34782,0
1061,85316.49355,85316.49355,0
1062,97162.75456,97162.75456,0
1063,67267.35253,67267.35253,0
1064,66058.99644,66058.99644,0
1065,73454.92444,73454.92444,0
1066,56402.91845,56402.91845,0
1067,57423.8132,57423.8132,0
1068,10124.45253,10124.45253,0
1069,68965.06908,68965.06908,0
1070,35384.52513,35384.52513,0
1071,6178.728176,6178.728176,0
1072,52835.72444,52835.72444,0
1073,73702.1832,73702.1832,0
1074,94725.42845,94725.42845,0
1075,15819.99323,15819.99323,0
1076,23782.44483,23782.44483,0
1077,25795.031204760002,25795.031204760002,0
1078,10063.029521100001,10063.029521100001,0
1079,17015.85571,17015.85571,0
1080,2587.797101,2587.797101,0
1081,29735.58054,29735.58054,0
1082,13667.93916,13667.93916,0
1083,5342.665958,5342.665958,0
1084,42968.02942,42968.02942,0
1085,83164.01821,83164.01821,0
1087,8995.972196,8995.972196,0
1088,22888.512804859998,22888.512804859998,0
1089,9321.129048,9321.129048,0
1090,4760.088232,4760.088232,0
1091,6340.888151,6340.888151,0
1092,3960.07888,3960.07888,0
1093,104112.8151,104112.8151,0
1095,91422.08761,91422.08761,0
1096,4398.410905,4398.410905,0
1097,67483.72761,67483.72761,0
1099,102464.1361,102464.1361,0
1100,2858.8440474999998,2858.8440474999998,0
1101,3313.768105,3313.768105,0
1102,8166.460181,8166.460181,0
1103,5714.535434,5714.535434,0
1104,4171.538123,4171.538123,0
1105,9285.778055,9285.778055,0
1106,9385.084807,9385.084807,0
1107,8622.879541,8622.879541,0
1108,10018.25797,10018.25797,0
1109,6878.788188,6878.788188,0
1110,9535.373085,9535.373085,0
1111,22162.80663,22162.80663,0
1112,37917.46775,37917.46775,0
1113,4740.53224,4740.53224,0
1114,2062.052122,2062.052122,0
1115,3286.2414981800002,3286.2414981800002,0
1116,8834.240905,8834.240905,0
1117,24336.30355,24336.30355,0
1118,12532.6527,12532.6527,0
1119,37904.54345,37904.54345,0
1120,20516.30472,20516.30472,0
1121,7611.515800300001,7611.515800300001,0
1122,35611.10701,35611.10701,0
1123,16808.37468,16808.37468,0
1124,14467.787241600001,14467.787241600001,0
1125,44116.57684,44116.57684,0
1126,59556.80157,59556.80157,0
1127,2564.833352,2564.833352,0
1128,3247.124428,3247.124428,0
1129,6298.627344,6298.627344,0
1130,2332.056438,2332.056438,0
1131,9792.15593,9792.15593,0
1132,2487.942812,2487.942812,0
1133,2417.141317,2417.141317,0
1134,5896.8148902699995,5896.8148902699995,0
1135,3439.528722,3439.528722,0
1198,4512.206812,4512.206812,0
1200,6384.634456,6384.634456,0
1201,8751.678443,8751.678443,0
1202,6898.31669,6898.31669,0
1203,9068.827733,9068.827733,0
1204,5858.373285,5858.373285,0
1205,5523.004273,5523.004273,0
1206,8510.359244,8510.359244,0
1207,5891.850944,5891.850944,0
1209,21139.26415,21139.26415,0
1210,12754.41902,12754.41902,0
1211,7213.629725,7213.629725,0
1212,9175.137755,9175.137755,0
1213,11123.22132,11123.22132,0
1214,9005.573158899999,9005.573158899999,0
1215,15796.75201,15796.75201,0
1216,7462.5406739850005,7462.5406739850005,0
1217,2952.1305248999997,2952.1305248999997,0
1218,38363.11988,38363.11988,0
1219,40949.62802,40949.62802,0
1220,83899.61117193999,83899.61117193999,0
1221,22570.80475,22570.80475,0
1222,52437.80032,52437.80032,0
1223,13862.52152,13862.52152,0
1224,83605.74601,83605.74601,0
1225,12840.07483,12840.07483,0
1226,31613.47319,31613.47319,0
1227,33025.85571,33025.85571,0
1228,30063.89851,30063.89851,0
1229,7326.472346,7326.472346,0
