num_opportunities,EMP_2016,,,ERP_2016,,
132,1019847.681,990589.4463,29258.23471,29.92842902,6.645757945,
133,1049888.186,1041246.244,8641.9424,8.728155037,1.995219986,
134,1104882.667,1089775.298,15107.36901,38.0301172,9.148904835,
135,1015233.906,1006591.963,8641.9424,981.5520766,216.9725261,
136,878092.848,868819.541,9273.306992,681.8316237,130.3595539,
137,1015470.13,1006828.188,8641.9424,0.405635506,0.089686774,
138,1073940.107,1065427.61,8512.496823,10.63032909,2.485719142,
139,1058348.394,1049835.898,8512.496823,0.00010299,2.37E-05,
140,1021153.91,1012511.968,8641.9424,0.00010299,2.29E-05,
141,996472.096,989478.985,6993.110976,15.2984667,3.319237534,
142,1034551.711,1026039.214,8512.496823,365.1748832,82.25804585,
143,1092613.794,1077478.195,15135.59937,0.00010299,2.45E-05,
144,993234.2317,985828.5724,7405.659257,1119.399227,242.0817038,
145,1105758.289,1091212.442,14545.8467,56.6822071,13.64684446,
146,1217113.814,1204923.44,12190.37456,140.1721887,37.14653694,
147,444297.4253,436501.7124,7795.712931,0.00010299,9.96E-06,
148,511402.9081,477526.9026,33876.00547,0.00010299,1.15E-05,
149,992150.8881,949631.4523,42519.43583,802.8836932,173.4425494,
150,957254.77,922666.4151,34588.35489,0.00010299,2.15E-05,
151,918176.9362,801522.9676,116653.9686,401.8165556,80.33031901,
152,819408.2112,731423.6395,87984.57171,3737.743639,666.8606761,
153,959680.3903,891439.9584,68240.43192,1510.146795,315.5520977,
154,1123864.173,1000663.858,123200.3151,1559.560076,381.62887,
155,1000972.575,905013.2495,95959.32587,943.8032282,205.6974572,
156,917717.5292,851750.3766,65967.15265,3633.875283,726.1131982,
157,812586.1875,790912.8273,21673.36017,3800.730356,672.4527609,
158,815410.7379,813082.6189,2328.118998,3283.296511,582.9238399,
159,857307.4173,844019.1415,13288.27577,1500.507026,280.0914811,
160,946491.9832,932969.7093,13522.27392,875.2958609,180.3836208,
161,1208721.977,1172954.585,35767.39179,106.3106535,27.97876187,
162,1139308.694,1125072.894,14235.79931,156.4057365,38.79889658,
163,618607.866,572403.4644,46204.40158,4206.023084,566.5162551,
164,758304.968,637800.9637,120504.0043,400.996756,66.20793554,
165,919490.419,752523.5449,166966.8741,1920.097246,384.4109222,
166,695894.3266,675012.2709,20882.05574,1941.237516,294.1353737,
167,637081.3901,611072.9293,26008.46077,3317.857257,460.2331554,
168,1039501.976,926535.1315,112966.8445,962.3629579,217.815862,
169,978362.0706,850222.6832,128139.3874,988.023129,210.470874,
170,915758.9927,865039.95,50719.04271,1398.124242,278.7739853,
171,942736.7193,914735.3845,28001.33483,2755.475013,565.6036271,
172,821704.7888,796820.1532,24884.63561,855.8816531,153.1280741,
173,711648.0533,693439.7548,18208.29853,4026.921145,623.9699527,
174,1145044.149,1120177.749,24866.40049,0.00010299,2.57E-05,
175,979928.5463,837568.9292,142359.6171,416.7384014,88.91667547,
176,1031068.268,969485.7691,61582.49892,396.9347117,89.11109623,
177,1013314.367,957222.2668,56092.10049,431.3345821,95.16642718,
178,1003808.893,917518.4873,86290.40566,1694.388197,370.3302958,
179,907182.7808,861392.5608,45790.22001,2088.573095,412.5435136,
180,777811.7483,750599.9176,27211.83074,3215.932292,544.6364218,
181,1010814.352,931861.7798,78952.57242,154.03312,33.90086641,
182,1084561.114,885604.8568,198956.2569,1785.965084,421.7472687,
183,917535.2279,810270.2464,107264.9815,559.8478427,111.8453782,
184,1102610.944,885742.2654,216868.6785,733.0218813,175.9804903,
185,970992.9354,838850.5736,132142.3618,765.2307928,161.7833386,
186,807132.6735,715590.8891,91541.78441,1401.717228,246.3375542,
187,1071501.213,944944.0027,126557.2106,463.5074394,108.1370859,
188,1063514.02,939626.6177,123887.4018,2082.78879,482.2960848,
189,1015523.855,956348.8359,59175.01869,335.5002462,74.18366033,
190,1021392.007,896551.1505,124840.857,18.65157149,4.147946727,
191,1067730.403,876823.6036,190906.7994,276.4288708,64.26437594,
192,1032782.268,1009040.707,23741.56096,779.0516504,175.1863687,
193,994010.6927,942763.6354,51247.05726,1397.851554,302.5362333,
194,1144160.812,1133185.816,10974.99554,0.058064883,0.014465249,
195,1027780.581,1004056.251,23724.32973,768.4921023,171.9749145,
196,983817.3742,855608.0319,128209.3423,2570.008504,550.5215627,
197,1156656.638,1145572.598,11084.04046,596.508066,150.2263311,
198,1039252.79,994672.0501,44580.73945,1190.290257,269.3390744,
199,982705.6613,855397.5355,127308.1258,2572.946921,550.5282008,
200,1032133.236,1023370.822,8762.41379,19.59265067,4.403056354,
201,1027148.787,979167.3079,47981.47959,3319.60921,742.4130621,
202,1013036.894,860464.3718,152572.5218,1818.221543,401.0489161,
205,959327.7975,944485.761,14842.03649,1176.268199,245.6963305,
206,877468.5394,867482.1437,9986.395653,3788.913002,723.8881602,
207,843894.7474,829655.3863,14239.36108,3293.28886,605.1226297,
208,1101930.176,1086530.559,15399.61639,0.000106658,2.56E-05,
209,913724.308,899219.82,14504.488,888.3124827,176.7283527,
210,1076981.634,1058987.725,17993.90903,1051.113321,246.480816,
211,1074428.798,1053177.377,21251.42131,880.1982681,205.9128433,
212,943940.6314,928431.3596,15509.27184,2241.42511,460.6745274,
213,897383.2666,866398.3033,30984.96326,732.4879464,143.121123,
214,889285.4673,798583.8383,90701.62901,1761.467124,341.0680378,
215,1150667.803,1140160.429,10507.37376,1537.885857,385.3003023,
216,907134.1542,891529.7511,15604.40309,178.2657128,35.20988644,
217,1039336.253,1016032.284,23303.96942,422.0436021,95.50776515,
218,932350.1063,912218.9236,20131.18268,1438.397717,292.0002985,
219,902838.8757,887833.2277,15005.64803,1533.723374,301.4967071,
220,901749.8162,806126.6872,95623.12899,880.3732715,172.8535076,
221,787433.5433,721273.9635,66159.57978,1456.997777,249.8032509,
222,935553.4497,913641.9456,21911.50406,0.000106658,2.17E-05,
223,704114.4861,679660.281,24454.20513,524.8379544,80.46255132,
224,1023880.196,1004836.806,19043.39048,0.000106658,2.38E-05,
225,730363.7642,711902.1268,18461.63742,0.000106658,1.70E-05,
226,558580.0921,541348.4763,17231.61583,1780.474452,216.5441648,
227,681229.2961,642340.6742,38888.62187,3008.323102,446.2138857,
228,705370.1882,658704.7339,46665.45434,2692.316866,413.4933774,
229,632808.6855,611497.5891,21311.09636,3334.655024,459.4609742,
230,562873.5169,561528.5035,1345.013351,3590.056708,439.9845332,
231,699212.4504,699212.4504,3.60E-06,2661.349366,405.1691109,
232,714453.2978,714453.2978,-3.63E-05,1745.419444,271.5181967,
233,712997.0543,712997.0543,-3.71E-05,2017.405038,313.1887275,
236,686870.3324,686204.7391,665.5933121,1422.957496,212.8099707,
237,585019.6773,585019.6773,-2.94E-05,1643.675357,209.3687227,
238,627293.0698,627293.0698,3.81E-05,342.8875586,46.83251734,
239,858334.3185,844420.6,13913.71849,625.9179253,116.9766425,
240,1049233.815,1031867.723,17366.09139,1301.419214,297.313602,
241,656601.3791,656601.3791,-3.53E-05,1628.008541,232.7468196,
242,754546.7296,754482.2101,64.5195123,2617.974598,430.107341,
243,776534.4132,768350.1118,8184.301398,1173.830968,198.4684854,
244,1043733.115,1026367.024,17366.09107,553.0395378,125.6813767,
245,821949.5232,814966.1787,6983.344492,2212.322931,395.9304964,
246,823814.4672,816831.1227,6983.344478,1917.14988,343.8830475,
247,834175.1254,821737.2539,12437.8715,1191.479637,216.4059241,
248,855298.9938,846876.5175,8422.476309,1636.834087,304.8231224,
249,871207.5062,863023.2048,8184.301427,1571.425648,298.085418,
250,742829.7366,741702.5745,1127.16208,1418.779207,229.4718313,
251,720384.8038,720384.8038,-4.43E-05,3283.828509,515.0747941,
252,626661.264,626661.264,2.51E-05,1812.468904,247.3026102,
253,701915.4232,678978.6476,22936.77564,2197.184302,335.7968041,
254,915792.6351,900877.5377,14915.09743,755.8512121,150.7157871,
255,854579.5952,840665.8768,13913.71844,1102.50463,205.14372,
256,810418.0936,793542.7797,16875.31391,1326.111275,233.999205,
257,764240.8757,745329.0397,18911.836,1462.122678,243.2984607,
258,859025.6588,806926.6096,52099.04918,2632.802691,492.4359321,
259,758068.5509,751085.2065,6983.344444,1728.913998,285.3692384,
260,735862.2048,719881.798,15980.40683,1491.125109,238.9108461,
261,672362.1081,658031.5517,14330.55637,2561.214821,374.9510051,
262,782360.5696,720876.8061,61483.76354,1202.100878,204.7732175,
263,686357.3672,631301.7089,55055.65834,9.96E-05,1.49E-05,
264,896495.0835,825189.862,71305.22148,9.96E-05,1.94E-05,
265,608676.6053,596238.7338,12437.87153,30.00261394,3.976225345,
266,590887.2181,563705.1588,27182.05934,9.96E-05,1.28E-05,
267,586194.7812,559051.3669,27143.41431,780.0654966,99.5630752,
268,850594.0108,778677.2835,71916.72731,1428.763101,264.610962,
270,920960.0535,892077.0812,28882.97234,2268.788629,454.9462773,
271,869271.2023,846914.1248,22357.07752,1856.692116,351.4151424,
272,761556.5156,717909.4253,43647.09034,686.927444,113.9038205,
273,781009.8492,712261.5601,68748.28915,4770.646254,811.2580345,
274,900778.2314,836929.5922,63848.63922,1222.797266,239.8267526,
275,841092.8882,790678.6186,50414.2696,674.8881531,123.5950425,
276,722514.0022,666701.7247,55812.27754,2632.172885,414.0816305,
277,901315.1251,801619.9024,99695.22275,1461.757628,286.8648347,
278,749334.7652,658944.2091,90390.55611,3054.493426,498.3567701,
279,1028577.807,861999.4817,166578.325,0.00010416,2.33E-05,
280,736611.5888,612531.9185,124079.6703,3371.402158,540.7224401,
281,856301.2285,732244.7344,124056.4941,1027.829607,191.6341816,
282,656837.6364,582344.1257,74493.51072,1062.217232,151.9136008,
283,798775.782,745106.8474,53668.9346,1100.8175,191.4544653,
284,841082.3396,736646.9522,104435.3874,1099.528193,201.3585937,
285,755136.982,685853.3628,69283.61918,711.1931635,116.9334057,
286,577835.3945,522856.0922,54979.30235,2441.284112,307.1480418,
287,693033.6879,641568.7532,51464.9347,948.8427096,143.1771972,
288,589589.3982,540806.3478,48783.05043,879.5960968,112.9167175,
289,588015.5224,512250.7009,75764.82145,612.2937588,78.39239067,
290,578921.6965,417972.8476,160948.8489,1100.8175,138.7587685,
291,1010740.63,879699.4991,131041.1312,299.9559998,66.01195014,
292,937962.7998,812657.8774,125304.9224,440.2949646,89.91965226,
300,389028.5244,389028.5244,-2.09E-05,2314.259039,196.0282669,
301,218796.4788,218796.4788,-1.06E-05,1937.487865,92.30061721,
302,193203.0752,193203.0752,-2.21E-05,2710.028616,114.0021908,
303,451695.0152,451695.0152,1.19E-05,1163.285346,114.4081178,
304,510887.7776,510887.7776,-4.70E-05,3039.444658,338.0998971,
305,706445.82,706445.82,4.49E-05,972.8453837,149.6400925,
306,419269.6586,419269.6586,-3.86E-05,1454.954356,132.821411,
307,664353.3186,664353.3186,1.27E-05,1460.411786,211.2514622,
308,576351.8891,575756.9428,594.9463371,2252.709441,282.6950381,
309,858963.3356,851979.9912,6983.344432,569.5424829,106.5187439,
310,672761.1107,672761.1107,-1.54E-05,1638.367218,239.9923587,
311,141792.0865,141792.0865,3.47E-05,3660.466096,113.0091654,
312,401609.947,401609.947,-2.33E-05,1326.557155,115.999392,
313,626956.96,625074.6776,1882.282415,843.3960704,115.1316124,
314,648322.3453,648322.3453,-3.01E-05,1603.046017,226.2883863,
315,652457.196,652457.196,3.67E-05,976.1984711,138.6805113,
316,638829.3262,638829.3262,-2.52E-05,2212.493286,307.7457697,
317,700121.3427,700121.3427,-2.42E-05,3747.431467,571.258009,
318,651364.1966,651364.1966,4.98E-05,873.2912473,123.8534978,
319,781371.4198,774388.0753,6983.344469,2531.495244,430.6851757,
320,747987.5064,746860.3444,1127.162025,2761.25553,449.7034592,
321,678172.2002,678172.2002,1.94E-05,3540.694784,522.8218866,
322,650238.2774,650238.2774,-2.58E-05,1139.380745,161.3120064,
323,527641.5798,527641.5798,3.24E-05,1543.49496,177.3248141,
324,545807.5821,545807.5821,-1.90E-05,1560.230556,185.4187415,
325,606327.8426,606327.8426,0,1432.232182,189.0802749,
328,779934.3677,772951.0233,6983.344428,1166.549497,198.10093,
329,685231.9458,685231.9458,6.85E-06,2122.310797,316.6444431,
330,361818.1025,356125.4005,5692.701991,36.85161292,2.903167398,
331,873111.872,865429.8265,7682.045514,2544.359715,483.6973298,
332,292806.2774,287351.7504,5454.527029,4.747803802,0.30269025,
333,765192.4245,758637.5411,6554.883444,1652.965387,275.3973183,
334,4382.132961,4382.132961,-1.10E-07,751.2151891,0.71676237,
400,22073.35267,22073.35267,1.10E-06,0.001344959,6.46E-06,
401,40494.64026,40494.64026,2.30E-06,188.1542217,1.658963375,
402,39094.8831,39094.8831,-1.60E-06,0.001344959,1.14E-05,
405,85669.99159,85669.99159,3.94E-06,2458.01511,45.84991746,
406,72883.65966,72883.65966,-2.07E-06,2875.215287,45.62741093,
407,86269.52063,86269.52063,2.54E-06,766.0710867,14.38970007,
408,129297.4998,129200.4078,97.09201753,5026.932709,141.5202166,
409,624481.3573,588320.5915,36160.76577,0.000103298,1.40E-05,
410,770394.912,742590.8715,27804.04054,13.20672863,2.215307132,
411,930101.4296,901882.0407,28219.38892,6396.306085,1295.343158,
412,541185.4286,445178.9183,96006.51032,2923.389117,344.4752359,
413,800706.538,206215.3574,594491.1806,3968.416976,691.8563942,
414,582431.7095,557503.9918,24927.71769,2752.859835,349.1036555,
415,800706.538,154224.3024,646482.2356,2832.582041,493.8341936,
416,338224.0176,178038.6197,160185.3979,2871.996293,211.5015744,
417,553589.6073,131403.2599,422186.3474,2999.378897,361.5301702,
418,694428.2839,666642.7765,27785.50744,846.863926,128.0460897,
420,496495.7519,474478.3846,22017.36734,1247.982619,134.9116207,
421,114407.2373,91518.67134,22888.56601,1425.943213,35.520659,
422,110850.5999,103114.2077,7736.392203,2537.678521,61.24913183,
423,96128.30213,85964.70335,10163.59878,8.76E-05,1.83E-06,
424,88470.67269,78252.28439,10218.3883,3075.033931,59.23447279,
425,72026.29426,63420.36367,8605.930591,3570.361542,55.9923316,
426,167522.8149,108573.0958,58949.7191,8.76E-05,3.20E-06,
428,35433.07041,35035.33831,397.7321042,1.942623951,0.01498728,
429,35565.38638,35565.38638,1.47E-06,1.942623951,0.015043246,
430,11826.65479,11826.65479,-2.60E-06,1.942623951,0.005002372,
433,819310.3802,742311.3885,76998.99168,28.34772823,5.056988935,
434,552131.2978,484806.4364,67324.86142,27.43322096,3.297952932,
435,9499.054547,9499.054547,3.00E-07,8.43E-05,1.74E-07,
500,544901.2335,542329.8418,2571.391675,2118.3223,251.3246664,
501,444479.1102,443977.6161,501.4940596,4160.293619,402.6248935,
502,503977.9894,503379.4427,598.5466856,2877.416349,315.7472394,
503,309658.237,309658.237,-3.94E-05,3113.476976,209.9198856,
504,303980.0411,300424.9295,3555.111575,3641.912196,241.0459428,
505,336152.8633,331986.7277,4166.135551,3747.57856,274.2918137,
508,176196.9308,176196.9308,-9.62E-06,4127.419959,158.3442454,
509,93961.70367,93961.70367,4.28E-06,3044.183114,62.27976151,
510,92394.70698,92394.70698,-1.72E-06,4870.6753,97.98544217,
511,431173.4846,431173.4846,3.98E-05,4065.658178,381.6877253,
512,316544.6471,316544.6471,-4.35E-05,2532.908966,174.5741117,
513,172899.4762,172899.4762,0,2011.097504,75.70979847,
514,281840.2469,281840.2469,3.87E-05,2119.056979,130.0381945,
517,856721.8108,844767.0265,11954.7843,789.276579,147.2293263,
518,738872.2761,713471.5893,25400.68682,1007.119856,162.0226815,
519,643718.4677,633013.3412,10705.12651,2080.351257,291.5801292,
520,679336.091,667620.0945,11715.99651,2383.700569,352.5832476,
521,613420.1618,603252.9182,10167.24364,2291.915717,306.1131417,
522,536500.9972,529601.3473,6899.649907,1967.840995,229.8718669,
523,556214.0944,552725.9696,3488.124812,3279.019744,397.110442,
524,385051.1106,361121.7656,23929.34503,2702.023151,226.5336548,
525,779012.0884,766297.9094,12714.17902,1559.752131,264.5605411,
527,308157.7718,291962.0248,16195.74698,2.87702556,0.193037699,
530,488843.6375,485692.2211,3151.416358,1538.118538,163.7137133,
531,609387.2653,600001.222,9386.043299,2010.809879,266.8023621,
532,506480.24,505881.6933,598.5466861,2330.754603,257.0303115,
533,409675.5365,409675.5365,-2.47E-05,2165.268005,193.1421117,
534,752533.0175,731962.8689,20570.14857,1511.870197,247.7224412,
535,596429.4959,590101.6247,6327.871224,868.6523493,112.8055318,
536,656431.3595,639738.9578,16692.40168,492.0863265,70.33247548,
537,825602.6873,802409.2028,23193.48455,1091.697457,196.2450369,
538,408210.9667,408210.9667,-2.42E-05,1767.558827,157.1027656,
539,906691.3723,884773.9143,21917.45805,1566.52546,309.258914,
540,222554.1952,222554.1952,2.18E-06,2089.486246,101.2512953,
541,715433.3134,694681.9719,20751.3415,1364.232267,212.511659,
542,474521.957,474020.4629,501.4941135,1431.665336,147.9187092,
543,313964.0881,313964.0881,-2.15E-05,1124.40323,76.86477239,
544,310253.0069,310253.0069,-2.96E-05,1299.806394,87.80514288,
545,504914.1602,504315.6136,598.5465955,3892.064883,427.8809071,
548,34289.2754,34289.2754,-3.00E-06,3087.921967,23.05419225,
549,36004.94314,36004.94314,-2.90E-06,3260.416726,25.55998105,
550,96180.54888,96180.54888,1.80E-07,3392.433596,71.04342528,
551,34025.32045,34025.32045,2.50E-06,1781.22771,13.19614116,
554,628650.0366,611141.2849,17508.75172,163.8517859,22.4277347,
555,750776.8502,687591.768,63185.08219,1897.676492,310.2118161,
556,877499.1777,779965.0996,97534.07805,1619.075333,309.3421218,
557,731180.4144,660022.7182,71157.6962,2693.797695,428.8592802,
558,722667.0101,699025.6445,23641.36557,2634.967264,414.6090134,
559,865404.4155,779948.7172,85455.69828,1207.292551,227.4871728,
560,721705.4747,634570.8102,87134.66453,159.2700973,25.02761876,
561,750949.3815,659407.0154,91542.36611,1552.136504,253.7849492,
562,763943.9104,697337.6709,66606.23949,1558.450175,259.2266701,
563,810258.4931,748919.6591,61338.834,222.0617395,39.17622769,
564,620399.483,603815.8468,16583.63619,2536.982929,342.700121,
565,703096.3914,680613.8181,22482.57334,0.000103157,1.58E-05,
566,730865.7804,707490.8363,23374.94411,0.000103157,1.64E-05,
567,630297.6294,583463.1878,46834.44163,34.56020565,4.742936142,
570,10352.75193,10352.75193,4.80E-06,899.343123,2.027246277,
571,32003.19624,32003.19624,-4.50E-06,1877.192457,13.08059323,
572,33929.63133,33929.63133,0,1662.924016,12.28504727,
573,53973.09356,53973.09356,0,2091.703634,24.58118117,
574,146466.7799,146466.7799,3.68E-06,3546.087232,113.0872997,
575,15778.73962,15778.73962,-1.80E-06,2492.749538,8.563991737,
577,595549.0923,583245.8705,12303.22178,2646.404527,343.1619156,
578,662480.5902,633523.5325,28957.05771,3113.072967,449.0428074,
579,736365.4652,725873.6898,10491.77543,1503.44136,241.0489209,
580,623065.9337,608110.0942,14955.83949,794.0811464,107.7269036,
600,373907.6933,358476.5619,15431.13138,1436.253013,116.9285703,
601,160277.542,154627.2753,5650.266699,3357.915455,117.1838376,
602,342200.4905,328399.3535,13801.13701,3370.899661,251.1607312,
603,158997.9369,149384.2029,9613.734037,3306.36293,114.4635729,
